,County,State
191,SUSSEX,VA
192,UNION,OH
193,VAN WERT,OH
194,TAYLOR,KY
195,VENANGO,PA
196,WARREN,KY
197,SHELBY,KY
198,SNYDER,PA
199,SUFFOLK CITY,VA
200,UPSHUR,WV
201,WAYNE,KY
202,WHITLEY,KY
203,WYANDOT,OH
204,SUSQUEHANNA,PA
205,TUCKER,WV
206,TYLER,WV
207,WAYNE,PA
208,WINCHESTER CITY,VA
209,WISE,VA
210,WOLFE,KY
211,TODD,KY
212,WOODFORD,KY
213,WYOMING,PA
214,YORK,VA
215,WILLIAMS,OH
216,WIRT,WV
217,GILMER,WV
218,HAMPSHIRE,WV
219,HARRISON,OH
220,LEWIS,WV
221,NORTHAMPTON,VA
222,PENDLETON,WV
223,PLEASANTS,WV
224,WEBSTER,WV
225,UNION,KY
226,CHARLES CITY,VA
227,KING AND QUEEN,VA
228,HANCOCK,KY
229,LINCOLN,WV
230,COVINGTON CITY,VA
