,County,State
103,LINCOLN,KY
104,LIVINGSTON,KY
105,HOCKING,OH
106,JUNIATA,PA
107,LEE,VA
108,LYNCHBURG CITY,VA
109,MADISON,VA
110,MAGOFFIN,KY
111,MASON,KY
112,MASON,WV
113,MCCRACKEN,KY
114,MCDOWELL,WV
115,MENIFEE,KY
116,ISLE OF WIGHT,VA
117,MARION,KY
118,MARSHALL,KY
119,MCLEAN,KY
120,MECKLENBURG,VA
121,MEIGS,OH
122,GALLATIN,KY
123,LEXINGTON CITY,VA
124,HIGHLAND,VA
125,MATHEWS,VA
126,MINERAL,WV
127,MONROE,OH
128,MONTOUR,PA
129,MORGAN,OH
130,MORGAN,WV
131,MORROW,OH
132,MUHLENBERG,KY
133,MUSKINGUM,OH
134,NELSON,VA
135,NEWPORT NEWS CITY,VA
136,NORTHAMPTON,PA
137,NORTHUMBERLAND,PA
138,OHIO,WV
139,ORANGE,VA
140,OTTAWA,OH
141,PAGE,VA
142,PENDLETON,KY
143,PETERSBURG CITY,VA
144,PIKE,OH
145,PIKE,PA
146,POQUOSON CITY,VA
147,PORTSMOUTH CITY,VA
148,MONROE,KY
149,MORGAN,KY
150,NELSON,KY
151,NORFOLK CITY,VA
152,OHIO,KY
153,OWSLEY,KY
154,PATRICK,VA
155,PAULDING,OH
156,PICKAWAY,OH
157,POCAHONTAS,WV
158,POWELL,KY
159,RALEIGH,WV
160,RITCHIE,WV
161,ROANE,WV
162,ROCKBRIDGE,VA
163,ROWAN,KY
164,RUSSELL,VA
165,SALEM,VA
166,MANASSAS CITY,VA
167,MEADE,KY
168,MIFFLIN,PA
169,MONONGALIA,WV
170,MONROE,WV
171,NORTHUMBERLAND,VA
172,OLDHAM,KY
173,PITTSYLVANIA,VA
174,POTTER,PA
175,PRESTON,WV
176,PRINCE EDWARD,VA
177,RAPPAHANNOCK,VA
178,RICHMOND,VA
179,ROBERTSON,KY
180,METCALFE,KY
181,MINGO,WV
182,PERRY,PA
183,SHELBY,OH
184,SIMPSON,KY
185,SOMERSET,PA
186,NICHOLAS,KY
187,NOTTOWAY,VA
188,RADFORD,VA
189,NORTON CITY,VA
190,RANDOLPH,WV
191,SPENCER,KY
192,SULLIVAN,PA
193,TUSCARAWAS,OH
194,UNION,OH
195,VAN WERT,OH
196,VIRGINIA BEACH CITY,VA
197,TAYLOR,KY
198,VENANGO,PA
199,WARREN,KY
200,SHELBY,KY
201,SUFFOLK CITY,VA
202,UPSHUR,WV
203,VINTON,OH
204,WASHINGTON,VA
205,WAYNE,KY
206,WHITLEY,KY
207,WILLIAMSBURG CITY,VA
208,WYANDOT,OH
209,TRIGG,KY
210,TUCKER,WV
211,WAYNE,PA
212,WAYNE,WV
213,WEBSTER,KY
214,WESTMORELAND,VA
215,WETZEL,WV
216,WINCHESTER CITY,VA
217,WOLFE,KY
218,WYOMING,WV
219,TODD,KY
220,TRIMBLE,KY
221,WAYNESBORO CITY,VA
222,WOOD,WV
223,TIOGA,PA
224,YORK,VA
225,WIRT,WV
226,HAMPSHIRE,WV
227,SURRY,VA
228,NORTHAMPTON,VA
229,PLEASANTS,WV
230,WEBSTER,WV
231,TAYLOR,WV
232,CHARLES CITY,VA
233,HANCOCK,KY
