,County,State
193,RANDOLPH,WV
194,SPENCER,KY
195,STARK,OH
196,STAUNTON CITY,VA
197,SULLIVAN,PA
198,TUSCARAWAS,OH
199,UNION,PA
200,VIRGINIA BEACH CITY,VA
201,TAYLOR,KY
202,VENANGO,PA
203,WARREN,KY
204,WARREN,PA
205,SNYDER,PA
206,SUFFOLK CITY,VA
207,UPSHUR,WV
208,VINTON,OH
209,WASHINGTON,VA
210,WYANDOT,OH
211,WYTHE,VA
212,SUMMERS,WV
213,SUSQUEHANNA,PA
214,TRIGG,KY
215,TUCKER,WV
216,WASHINGTON,KY
217,WAYNE,PA
218,WAYNE,WV
219,WETZEL,WV
220,WINCHESTER CITY,VA
221,WOLFE,KY
222,WYOMING,WV
223,TRIMBLE,KY
224,WAYNESBORO CITY,VA
225,WOODFORD,KY
226,WYOMING,PA
227,HAMPSHIRE,WV
228,LEWIS,WV
229,PENDLETON,WV
230,PLEASANTS,WV
231,WEBSTER,WV
232,UNION,KY
233,TAYLOR,WV
234,KING AND QUEEN,VA
235,LINCOLN,WV
236,COVINGTON CITY,VA
