,County,State
112,JESSAMINE,KY
113,LEE,KY
114,LESLIE,KY
115,LETCHER,KY
116,LEWIS,KY
117,LINCOLN,KY
118,LIVINGSTON,KY
119,LORAIN,OH
120,FAYETTE,WV
121,HOCKING,OH
122,LEE,VA
123,LUCAS,OH
124,LUNENBURG,VA
125,LUZERNE,PA
126,LYCOMING,PA
127,MADISON,KY
128,MADISON,VA
129,MAGOFFIN,KY
130,MAHONING,OH
131,MARION,OH
132,MARION,WV
133,MARSHALL,WV
134,MARTINSVILLE CITY,VA
135,MASON,KY
136,MCCRACKEN,KY
137,MCCREARY,KY
138,MCKEAN,PA
139,MENIFEE,KY
140,FOREST,PA
141,MARION,KY
142,MARSHALL,KY
143,MECKLENBURG,VA
144,MERCER,KY
145,HIGHLAND,VA
146,MEDINA,OH
147,MINERAL,WV
148,MONTOUR,PA
149,MORGAN,WV
150,NELSON,VA
151,NICHOLAS,WV
152,NORTHUMBERLAND,PA
153,OHIO,WV
154,ORANGE,VA
155,OTTAWA,OH
156,PAGE,VA
157,PERRY,OH
158,PIKE,OH
159,PIKE,PA
160,PORTAGE,OH
161,MERCER,WV
162,MONTGOMERY,KY
163,OHIO,KY
164,OWSLEY,KY
165,PATRICK,VA
166,PICKAWAY,OH
167,POCAHONTAS,WV
168,POWELL,KY
169,PRINCE WILLIAM,VA
170,PULASKI,KY
171,PULASKI,VA
172,RICHLAND,OH
173,RITCHIE,WV
174,ROSS,OH
175,ROWAN,KY
176,SCIOTO,OH
177,MANASSAS CITY,VA
178,MONONGALIA,WV
179,NORTHUMBERLAND,VA
180,PERRY,KY
181,PRESTON,WV
182,PRINCE EDWARD,VA
183,RAPPAHANNOCK,VA
184,ROCKCASTLE,KY
185,PERRY,PA
186,RUSSELL,KY
187,SANDUSKY,OH
188,SCHUYLKILL,PA
189,SCOTT,VA
190,SIMPSON,KY
191,SMYTH,VA
192,SOMERSET,PA
193,SPOTSYLVANIA,VA
194,NICHOLAS,KY
195,RADFORD,VA
196,SCOTT,KY
197,NORTON CITY,VA
198,RANDOLPH,WV
199,STARK,OH
200,STAUNTON CITY,VA
201,SULLIVAN,PA
202,SUMMIT,OH
203,TAZEWELL,VA
204,UNION,PA
205,STAFFORD,VA
206,TAYLOR,KY
207,VENANGO,PA
208,WARREN,KY
209,WARREN,PA
210,UPSHUR,WV
211,VINTON,OH
212,WASHINGTON,OH
213,WAYNE,KY
214,WAYNE,OH
215,WESTMORELAND,PA
216,WOOD,OH
217,WYTHE,VA
218,SUMMERS,WV
219,SUSQUEHANNA,PA
220,TRIGG,KY
221,TUCKER,WV
222,TYLER,WV
223,WASHINGTON,KY
224,WAYNE,PA
225,WETZEL,WV
226,WISE,VA
227,TODD,KY
228,WAYNESBORO CITY,VA
229,WOODFORD,KY
230,WYOMING,PA
231,TIOGA,PA
232,WILLIAMS,OH
233,GILMER,WV
234,HAMPSHIRE,WV
235,HICKMAN,KY
236,LEWIS,WV
237,PENDLETON,WV
238,PLEASANTS,WV
239,WEBSTER,WV
240,TAYLOR,WV
241,HANCOCK,KY
