,County,State
113,LOUISA,VA
114,FLEMING,KY
115,FRANKLIN CITY,VA
116,FREDERICKSBURG CITY,VA
117,FULTON,OH
118,GREEN,KY
119,HARRISON,KY
120,JACKSON,KY
121,LAWRENCE,KY
122,LEE,KY
123,LESLIE,KY
124,LEWIS,KY
125,LINCOLN,KY
126,LIVINGSTON,KY
127,HOCKING,OH
128,JUNIATA,PA
129,LUNENBURG,VA
130,LYNCHBURG CITY,VA
131,LYON,KY
132,MADISON,KY
133,MADISON,VA
134,MAGOFFIN,KY
135,MARION,OH
136,MARTINSVILLE CITY,VA
137,MASON,KY
138,MASON,WV
139,MCCRACKEN,KY
140,MCDOWELL,WV
141,MENIFEE,KY
142,MERCER,OH
143,HENRY,OH
144,ISLE OF WIGHT,VA
145,LAWRENCE,OH
146,MARION,KY
147,MCLEAN,KY
148,MECKLENBURG,VA
149,MEIGS,OH
150,MERCER,PA
151,GALLATIN,KY
152,LARUE,KY
153,LEXINGTON CITY,VA
154,LANCASTER,VA
155,MATHEWS,VA
156,MONTGOMERY,OH
157,MONTGOMERY,PA
158,MORGAN,WV
159,MORROW,OH
160,MUSKINGUM,OH
161,NELSON,VA
162,NEWPORT NEWS CITY,VA
163,NORTHUMBERLAND,PA
164,ORANGE,VA
165,OTTAWA,OH
166,PENDLETON,KY
167,PERRY,OH
168,POQUOSON CITY,VA
169,PORTAGE,OH
170,PORTSMOUTH CITY,VA
171,MIAMI,OH
172,MIDDLESEX,VA
173,MONROE,KY
174,MONTGOMERY,KY
175,MORGAN,KY
176,NORFOLK CITY,VA
177,OWSLEY,KY
178,PAULDING,OH
179,POCAHONTAS,WV
180,POWELL,KY
181,PRINCE WILLIAM,VA
182,RITCHIE,WV
183,ROCKBRIDGE,VA
184,ROSS,OH
185,ROWAN,KY
186,SCIOTO,OH
187,MANASSAS CITY,VA
188,MIFFLIN,PA
189,PERRY,KY
190,PREBLE,OH
191,PRINCE GEORGE,VA
192,RAPPAHANNOCK,VA
193,ROANOKE,VA
194,ROBERTSON,KY
195,ROCKCASTLE,KY
196,METCALFE,KY
197,MINGO,WV
198,PERRY,PA
199,SANDUSKY,OH
200,SCHUYLKILL,PA
201,SENECA,OH
202,SHELBY,OH
203,SOUTHAMPTON,VA
204,SPOTSYLVANIA,VA
205,NICHOLAS,KY
206,NOTTOWAY,VA
207,RANDOLPH,WV
208,STARK,OH
209,STAUNTON CITY,VA
210,SUSSEX,VA
211,TAZEWELL,VA
212,TUSCARAWAS,OH
213,VAN WERT,OH
214,VIRGINIA BEACH CITY,VA
215,STAFFORD,VA
216,TAYLOR,KY
217,VENANGO,PA
218,WARREN,KY
219,WARREN,VA
220,SNYDER,PA
221,SUFFOLK CITY,VA
222,UPSHUR,WV
223,WARREN,OH
224,WASHINGTON,OH
225,WILLIAMSBURG CITY,VA
226,WOOD,OH
227,WYANDOT,OH
228,SUMMERS,WV
229,TUCKER,WV
230,WEBSTER,KY
231,WESTMORELAND,VA
232,WOLFE,KY
233,WYOMING,WV
234,WAYNESBORO CITY,VA
235,WOOD,WV
236,YORK,VA
237,WILLIAMS,OH
238,WIRT,WV
239,GILMER,WV
240,SURRY,VA
241,LEWIS,WV
242,NORTHAMPTON,VA
243,PLEASANTS,WV
244,UNION,KY
245,HANCOCK,KY
246,COVINGTON CITY,VA
