,County,State
149,PHILADELPHIA,PA
150,PIKE,KY
151,PIKE,OH
152,PIKE,PA
153,POQUOSON CITY,VA
154,PORTSMOUTH CITY,VA
155,MIAMI,OH
156,MIDDLESEX,VA
157,MONROE,KY
158,MONTGOMERY,KY
159,MORGAN,KY
160,NELSON,KY
161,NORFOLK CITY,VA
162,OHIO,KY
163,PAULDING,OH
164,PICKAWAY,OH
165,POCAHONTAS,WV
166,POWELL,KY
167,POWHATAN,VA
168,PULASKI,VA
169,RICHLAND,OH
170,ROANE,WV
171,ROCKBRIDGE,VA
172,ROCKINGHAM,VA
173,ROSS,OH
174,ROWAN,KY
175,RUSSELL,VA
176,SALEM,VA
177,SCIOTO,OH
178,MEADE,KY
179,MIFFLIN,PA
180,MONROE,WV
181,OLDHAM,KY
182,POTTER,PA
183,PRINCE EDWARD,VA
184,PRINCE GEORGE,VA
185,RICHMOND,VA
186,ROANOKE,VA
187,ROBERTSON,KY
188,METCALFE,KY
189,MINGO,WV
190,PERRY,PA
191,PUTNAM,OH
192,RUSSELL,KY
193,SCOTT,VA
194,SIMPSON,KY
195,SMYTH,VA
196,SOUTHAMPTON,VA
197,NOTTOWAY,VA
198,PUTNAM,WV
199,RADFORD,VA
200,SCOTT,KY
201,SPENCER,KY
202,STAUNTON CITY,VA
203,SUMMIT,OH
204,SUSSEX,VA
205,TAZEWELL,VA
206,TUSCARAWAS,OH
207,UNION,OH
208,UNION,PA
209,VIRGINIA BEACH CITY,VA
210,WARREN,KY
211,SHELBY,KY
212,SNYDER,PA
213,SUFFOLK CITY,VA
214,VINTON,OH
215,WASHINGTON,VA
216,WAYNE,OH
217,WILLIAMSBURG CITY,VA
218,WYANDOT,OH
219,WYTHE,VA
220,SUMMERS,WV
221,SUSQUEHANNA,PA
222,WAYNE,PA
223,WAYNE,WV
224,WEBSTER,KY
225,WISE,VA
226,WOLFE,KY
227,WYOMING,WV
228,TODD,KY
229,TRIMBLE,KY
230,WAYNESBORO CITY,VA
231,TIOGA,PA
232,YORK,VA
233,HARRISON,OH
234,HICKMAN,KY
235,SURRY,VA
236,NORTHAMPTON,VA
237,PENDLETON,WV
238,UNION,KY
239,CHARLES CITY,VA
240,LINCOLN,WV
241,COVINGTON CITY,VA
