,County,State
193,SENECA,OH
194,SIMPSON,KY
195,SMYTH,VA
196,NICHOLAS,KY
197,NOTTOWAY,VA
198,PUTNAM,WV
199,RADFORD,VA
200,NORTON CITY,VA
201,STARK,OH
202,SULLIVAN,PA
203,UNION,OH
204,UNION,PA
205,VAN WERT,OH
206,VIRGINIA BEACH CITY,VA
207,STAFFORD,VA
208,VENANGO,PA
209,WARREN,PA
210,SHELBY,KY
211,SNYDER,PA
212,UPSHUR,WV
213,VINTON,OH
214,WASHINGTON,OH
215,WASHINGTON,VA
216,WILLIAMSBURG CITY,VA
217,WYANDOT,OH
218,TRIGG,KY
219,TUCKER,WV
220,WASHINGTON,KY
221,WAYNE,PA
222,WAYNE,WV
223,WESTMORELAND,VA
224,WETZEL,WV
225,WINCHESTER CITY,VA
226,WYOMING,WV
227,TRIMBLE,KY
228,WAYNESBORO CITY,VA
229,WOODFORD,KY
230,TIOGA,PA
231,YORK,VA
232,WILLIAMS,OH
233,WIRT,WV
234,GILMER,WV
235,HAMPSHIRE,WV
236,HARRISON,OH
237,HICKMAN,KY
238,LEWIS,WV
239,NORTHAMPTON,VA
240,PENDLETON,WV
241,PLEASANTS,WV
242,CHARLES CITY,VA
243,HANCOCK,KY
244,LINCOLN,WV
245,COVINGTON CITY,VA
