,County,State
193,TUSCARAWAS,OH
194,VAN WERT,OH
195,VIRGINIA BEACH CITY,VA
196,TAYLOR,KY
197,WARREN,KY
198,WARREN,VA
199,SNYDER,PA
200,UPSHUR,WV
201,VINTON,OH
202,WASHINGTON,OH
203,WILLIAMSBURG CITY,VA
204,WOOD,OH
205,WYANDOT,OH
206,WYTHE,VA
207,YORK,PA
208,WASHINGTON,KY
209,WAYNE,PA
210,WAYNE,WV
211,WEBSTER,KY
212,WESTMORELAND,VA
213,WETZEL,WV
214,WINCHESTER CITY,VA
215,WISE,VA
216,WOLFE,KY
217,TRIMBLE,KY
218,WOOD,WV
219,WOODFORD,KY
220,WYOMING,PA
221,YORK,VA
222,WIRT,WV
223,HARRISON,OH
224,HICKMAN,KY
225,SURRY,VA
226,LEWIS,WV
227,PENDLETON,WV
228,PLEASANTS,WV
229,TAYLOR,WV
230,CHARLES CITY,VA
231,HANCOCK,KY
232,COVINGTON CITY,VA
