,County,State
100,KNOX,OH
101,LANCASTER,PA
102,LOGAN,KY
103,LOGAN,OH
104,LOUISA,VA
105,FRANKLIN CITY,VA
106,FREDERICKSBURG CITY,VA
107,FULTON,OH
108,GARRARD,KY
109,GREEN,KY
110,HARLAN,KY
111,HARRISON,KY
112,HIGHLAND,OH
113,LEE,KY
114,LESLIE,KY
115,LETCHER,KY
116,LINCOLN,KY
117,LIVINGSTON,KY
118,JUNIATA,PA
119,LEE,VA
120,LUNENBURG,VA
121,MADISON,VA
122,MAGOFFIN,KY
123,MARTIN,KY
124,MASON,KY
125,MASON,WV
126,MCCREARY,KY
127,HENRY,OH
128,ISLE OF WIGHT,VA
129,LAWRENCE,OH
130,MCLEAN,KY
131,MECKLENBURG,VA
132,MEIGS,OH
133,GALLATIN,KY
134,LEXINGTON CITY,VA
135,MATHEWS,VA
136,MINERAL,WV
137,MONROE,OH
138,MONTGOMERY,PA
139,MONTGOMERY,VA
140,MONTOUR,PA
141,MORGAN,WV
142,MORROW,OH
143,MUHLENBERG,KY
144,MUSKINGUM,OH
145,NEW KENT,VA
146,NEWPORT NEWS CITY,VA
147,NORTHAMPTON,PA
148,NORTHUMBERLAND,PA
149,ORANGE,VA
150,OTTAWA,OH
151,OWEN,KY
152,PENDLETON,KY
153,PERRY,OH
154,PETERSBURG CITY,VA
155,PIKE,OH
156,PIKE,PA
157,POQUOSON CITY,VA
158,MIDDLESEX,VA
159,NELSON,KY
160,PATRICK,VA
161,PULASKI,KY
162,ROCKBRIDGE,VA
163,ROCKINGHAM,VA
164,RUSSELL,VA
165,SALEM,VA
166,SCIOTO,OH
167,MANASSAS CITY,VA
168,MEADE,KY
169,MONROE,WV
170,OLDHAM,KY
171,PITTSYLVANIA,VA
172,PREBLE,OH
173,PRESTON,WV
174,PRINCE EDWARD,VA
175,RAPPAHANNOCK,VA
176,ROBERTSON,KY
177,ROCKCASTLE,KY
178,MINGO,WV
179,PERRY,PA
180,PUTNAM,OH
181,RUSSELL,KY
182,SANDUSKY,OH
183,SIMPSON,KY
184,SMYTH,VA
185,SOMERSET,PA
186,SOUTHAMPTON,VA
187,NICHOLAS,KY
188,NOTTOWAY,VA
189,PUTNAM,WV
190,NORTON CITY,VA
191,RANDOLPH,WV
192,STARK,OH
193,SULLIVAN,PA
194,SUSSEX,VA
195,TUSCARAWAS,OH
196,UNION,PA
197,TAYLOR,KY
198,WARREN,KY
199,WARREN,PA
200,SHELBY,KY
201,SNYDER,PA
202,UPSHUR,WV
203,VINTON,OH
204,WAYNE,KY
205,WAYNE,OH
206,WESTMORELAND,PA
207,WHITLEY,KY
208,WYANDOT,OH
209,SUMMERS,WV
210,TUCKER,WV
211,WAYNE,WV
212,WEBSTER,KY
213,WOLFE,KY
214,TODD,KY
215,TRIMBLE,KY
216,WAYNESBORO CITY,VA
217,WOOD,WV
218,WOODFORD,KY
219,TIOGA,PA
220,YORK,VA
221,WILLIAMS,OH
222,HARRISON,OH
223,NORTHAMPTON,VA
224,PLEASANTS,WV
225,WEBSTER,WV
226,UNION,KY
227,TAYLOR,WV
228,CHARLES CITY,VA
229,KING AND QUEEN,VA
230,HANCOCK,KY
231,LINCOLN,WV
232,COVINGTON CITY,VA
