,County,State
194,NORTON CITY,VA
195,SPENCER,KY
196,SULLIVAN,PA
197,SUSSEX,VA
198,TRUMBULL,OH
199,TUSCARAWAS,OH
200,UNION,OH
201,VIRGINIA BEACH CITY,VA
202,VENANGO,PA
203,WARREN,KY
204,WARREN,PA
205,WARREN,VA
206,WASHINGTON,PA
207,SHELBY,KY
208,SUFFOLK CITY,VA
209,UPSHUR,WV
210,WAYNE,KY
211,WILLIAMSBURG CITY,VA
212,WOOD,OH
213,WYANDOT,OH
214,SUMMERS,WV
215,SUSQUEHANNA,PA
216,TRIGG,KY
217,TYLER,WV
218,WAYNE,PA
219,WAYNE,WV
220,WEBSTER,KY
221,WESTMORELAND,VA
222,WOLFE,KY
223,WYOMING,WV
224,TODD,KY
225,WAYNESBORO CITY,VA
226,WOOD,WV
227,WOODFORD,KY
228,TIOGA,PA
229,GILMER,WV
230,HAMPSHIRE,WV
231,HICKMAN,KY
232,SURRY,VA
233,LEWIS,WV
234,NORTHAMPTON,VA
235,PENDLETON,WV
236,PLEASANTS,WV
237,WEBSTER,WV
238,UNION,KY
239,TAYLOR,WV
240,KING AND QUEEN,VA
241,HANCOCK,KY
242,LINCOLN,WV
