,County,State
108,HAMPTON CITY,VA
109,HANOVER,VA
110,HARRISON,WV
111,HARRISONBURG CITY,VA
112,HENDERSON,KY
113,HENRICO,VA
114,HOPKINS,KY
115,INDIANA,PA
116,JAMES CITY,VA
117,JEFFERSON,OH
118,JEFFERSON,PA
119,JEFFERSON,WV
120,KING GEORGE,VA
121,KNOX,KY
122,LAKE,OH
123,LEHIGH,PA
124,LOGAN,KY
125,LOGAN,OH
126,LOGAN,WV
127,LOUISA,VA
128,FLEMING,KY
129,FRANKLIN CITY,VA
130,FULTON,OH
131,GREEN,KY
132,GREENSVILLE,VA
133,GREENUP,KY
134,HANCOCK,WV
135,HARLAN,KY
136,HARRISON,KY
137,HOPEWELL CITY,VA
138,JACKSON,KY
139,KANAWHA,WV
140,LAWRENCE,PA
141,LEE,KY
142,LESLIE,KY
143,LEWIS,KY
144,LIVINGSTON,KY
145,LORAIN,OH
146,FAYETTE,WV
147,HARDIN,KY
148,HOCKING,OH
149,LEE,VA
150,LUCAS,OH
151,LUNENBURG,VA
152,LYCOMING,PA
153,LYNCHBURG CITY,VA
154,LYON,KY
155,MAGOFFIN,KY
156,MARION,WV
157,MARSHALL,WV
158,MASON,KY
159,MCCRACKEN,KY
160,MCCREARY,KY
161,MCDOWELL,WV
162,MCKEAN,PA
163,MENIFEE,KY
164,MERCER,OH
165,FOREST,PA
166,HENRY,OH
167,ISLE OF WIGHT,VA
168,MARSHALL,KY
169,MCLEAN,KY
170,MECKLENBURG,VA
171,MERCER,PA
172,LEXINGTON CITY,VA
173,LANCASTER,VA
174,MATHEWS,VA
175,MONROE,OH
176,MONTGOMERY,OH
177,MONTGOMERY,VA
178,MORGAN,OH
179,MORGAN,WV
180,MUHLENBERG,KY
181,MUSKINGUM,OH
182,NELSON,VA
183,NEW KENT,VA
184,NEWPORT NEWS CITY,VA
185,NICHOLAS,WV
186,NORTHAMPTON,PA
187,NORTHUMBERLAND,PA
188,OHIO,WV
189,ORANGE,VA
190,OTTAWA,OH
191,PENDLETON,KY
192,PERRY,OH
193,PETERSBURG CITY,VA
194,PIKE,OH
195,POQUOSON CITY,VA
196,PORTSMOUTH CITY,VA
197,MERCER,WV
198,MIAMI,OH
199,MIDDLESEX,VA
200,MONTGOMERY,KY
201,MORGAN,KY
202,NOBLE,OH
203,NORFOLK CITY,VA
204,OHIO,KY
205,OWSLEY,KY
206,PATRICK,VA
207,PAULDING,OH
208,POCAHONTAS,WV
209,POWELL,KY
210,POWHATAN,VA
211,PULASKI,VA
212,RALEIGH,WV
213,RICHLAND,OH
214,RITCHIE,WV
215,ROCKBRIDGE,VA
216,ROCKINGHAM,VA
217,ROSS,OH
218,ROWAN,KY
219,SALEM,VA
220,SCIOTO,OH
221,MEADE,KY
222,MONONGALIA,WV
223,MONROE,WV
224,PERRY,KY
225,PITTSYLVANIA,VA
226,POTTER,PA
227,PREBLE,OH
228,PRESTON,WV
229,PRINCE EDWARD,VA
230,PRINCE GEORGE,VA
231,RAPPAHANNOCK,VA
232,RICHMOND,VA
233,ROANOKE,VA
234,ROBERTSON,KY
235,ROCKCASTLE,KY
236,PUTNAM,OH
237,RUSSELL,KY
238,SANDUSKY,OH
239,SENECA,OH
240,SHELBY,OH
241,SHENANDOAH,VA
242,SIMPSON,KY
243,SMYTH,VA
244,SOUTHAMPTON,VA
245,SPOTSYLVANIA,VA
246,NICHOLAS,KY
247,NOTTOWAY,VA
248,RADFORD,VA
249,STAUNTON CITY,VA
250,SUSSEX,VA
251,TAZEWELL,VA
252,TRUMBULL,OH
253,TUSCARAWAS,OH
254,VAN WERT,OH
255,VIRGINIA BEACH CITY,VA
256,VENANGO,PA
257,WARREN,KY
258,WARREN,PA
259,WARREN,VA
260,WASHINGTON,PA
261,SUFFOLK CITY,VA
262,UPSHUR,WV
263,VINTON,OH
264,WASHINGTON,OH
265,WAYNE,KY
266,WESTMORELAND,PA
267,WHITLEY,KY
268,WILLIAMSBURG CITY,VA
269,WYTHE,VA
270,SUMMERS,WV
271,TRIGG,KY
272,TUCKER,WV
273,TYLER,WV
274,WEBSTER,KY
275,WETZEL,WV
276,WINCHESTER CITY,VA
277,WOLFE,KY
278,WYOMING,WV
279,TODD,KY
280,WAYNESBORO CITY,VA
281,WOOD,WV
282,WOODFORD,KY
283,YORK,VA
284,WILLIAMS,OH
285,WIRT,WV
286,GILMER,WV
287,HAMPSHIRE,WV
288,HARRISON,OH
289,HICKMAN,KY
290,SURRY,VA
291,LEWIS,WV
292,NORTHAMPTON,VA
293,PLEASANTS,WV
294,UNION,KY
295,TAYLOR,WV
296,CHARLES CITY,VA
297,HANCOCK,KY
298,COVINGTON CITY,VA
