,County,State
194,SIMPSON,KY
195,SMYTH,VA
196,SOMERSET,PA
197,SOUTHAMPTON,VA
198,NICHOLAS,KY
199,RADFORD,VA
200,NORTON CITY,VA
201,SPENCER,KY
202,STARK,OH
203,SUSSEX,VA
204,TAZEWELL,VA
205,TUSCARAWAS,OH
206,UNION,OH
207,VAN WERT,OH
208,WARREN,KY
209,WARREN,PA
210,WARREN,VA
211,SHELBY,KY
212,UPSHUR,WV
213,VINTON,OH
214,WARREN,OH
215,WILLIAMSBURG CITY,VA
216,WYANDOT,OH
217,WYTHE,VA
218,SUMMERS,WV
219,SUSQUEHANNA,PA
220,TRIGG,KY
221,TUCKER,WV
222,WASHINGTON,KY
223,WAYNE,PA
224,WAYNE,WV
225,WEBSTER,KY
226,WETZEL,WV
227,WINCHESTER CITY,VA
228,WOLFE,KY
229,WYOMING,WV
230,TODD,KY
231,TRIMBLE,KY
232,WOODFORD,KY
233,WYOMING,PA
234,YORK,VA
235,WILLIAMS,OH
236,WIRT,WV
237,GILMER,WV
238,HAMPSHIRE,WV
239,HARRISON,OH
240,HICKMAN,KY
241,PLEASANTS,WV
242,UNION,KY
243,CHARLES CITY,VA
244,HANCOCK,KY
245,COVINGTON CITY,VA
