,County,State
144,PETERSBURG CITY,VA
145,PIKE,KY
146,PIKE,OH
147,PIKE,PA
148,POQUOSON CITY,VA
149,MIAMI,OH
150,MIDDLESEX,VA
151,MONTGOMERY,KY
152,MORGAN,KY
153,NELSON,KY
154,OHIO,KY
155,OWSLEY,KY
156,PATRICK,VA
157,PAULDING,OH
158,PICKAWAY,OH
159,POWHATAN,VA
160,RALEIGH,WV
161,RICHLAND,OH
162,RITCHIE,WV
163,ROCKBRIDGE,VA
164,RUSSELL,VA
165,SALEM,VA
166,SCIOTO,OH
167,MEADE,KY
168,MIFFLIN,PA
169,MONROE,WV
170,NORTHUMBERLAND,VA
171,OLDHAM,KY
172,PITTSYLVANIA,VA
173,POTTER,PA
174,PREBLE,OH
175,PRESTON,WV
176,PRINCE EDWARD,VA
177,PRINCE GEORGE,VA
178,RICHMOND,VA
179,ROANOKE,VA
180,METCALFE,KY
181,RUSSELL,KY
182,SANDUSKY,OH
183,SMYTH,VA
184,SOMERSET,PA
185,SOUTHAMPTON,VA
186,NICHOLAS,KY
187,NOTTOWAY,VA
188,SCOTT,KY
189,SPENCER,KY
190,SUSSEX,VA
191,TUSCARAWAS,OH
192,UNION,OH
193,UNION,PA
194,VAN WERT,OH
195,VIRGINIA BEACH CITY,VA
196,WARREN,KY
197,WARREN,PA
198,WARREN,VA
199,SHELBY,KY
200,SNYDER,PA
201,SUFFOLK CITY,VA
202,UPSHUR,WV
203,VINTON,OH
204,WASHINGTON,VA
205,WAYNE,OH
206,WHITLEY,KY
207,WILLIAMSBURG CITY,VA
208,WYANDOT,OH
209,SUSQUEHANNA,PA
210,TRIGG,KY
211,TYLER,WV
212,WASHINGTON,KY
213,WAYNE,WV
214,WEBSTER,KY
215,WETZEL,WV
216,WINCHESTER CITY,VA
217,WOLFE,KY
218,WYOMING,WV
219,TODD,KY
220,TRIMBLE,KY
221,WOODFORD,KY
222,WYOMING,PA
223,TIOGA,PA
224,WIRT,WV
225,GILMER,WV
226,HARRISON,OH
227,SURRY,VA
228,LEWIS,WV
229,NORTHAMPTON,VA
230,PENDLETON,WV
231,UNION,KY
232,TAYLOR,WV
233,CHARLES CITY,VA
234,KING AND QUEEN,VA
235,LINCOLN,WV
