,County,State
104,JEFFERSON,KY
105,JEFFERSON,OH
106,KENTON,KY
107,KING GEORGE,VA
108,KNOX,KY
109,LACKAWANNA,PA
110,LEBANON,PA
111,LICKING,OH
112,LOGAN,OH
113,LOUISA,VA
114,FREDERICKSBURG CITY,VA
115,FULTON,OH
116,GREEN,KY
117,HANCOCK,WV
118,HARRISON,KY
119,HENRY,KY
120,HOPEWELL CITY,VA
121,JACKSON,KY
122,JESSAMINE,KY
123,LEWIS,KY
124,LINCOLN,KY
125,LIVINGSTON,KY
126,JUNIATA,PA
127,LUCAS,OH
128,LUNENBURG,VA
129,LUZERNE,PA
130,LYCOMING,PA
131,MADISON,KY
132,MADISON,VA
133,MAGOFFIN,KY
134,MARION,OH
135,MARSHALL,WV
136,MARTIN,KY
137,MASON,KY
138,MCCRACKEN,KY
139,MCDOWELL,WV
140,MERCER,OH
141,HENRY,OH
142,ISLE OF WIGHT,VA
143,MARSHALL,KY
144,MCLEAN,KY
145,MECKLENBURG,VA
146,MERCER,KY
147,GALLATIN,KY
148,MEDINA,OH
149,MONROE,OH
150,MONTGOMERY,OH
151,MONTGOMERY,PA
152,MONTGOMERY,VA
153,MONTOUR,PA
154,MORROW,OH
155,MUHLENBERG,KY
156,MUSKINGUM,OH
157,NORTHUMBERLAND,PA
158,OHIO,WV
159,ORANGE,VA
160,OWEN,KY
161,PAGE,VA
162,PENDLETON,KY
163,PERRY,OH
164,PETERSBURG CITY,VA
165,PHILADELPHIA,PA
166,PIKE,PA
167,PORTAGE,OH
168,PORTSMOUTH CITY,VA
169,MERCER,WV
170,MONTGOMERY,KY
171,NELSON,KY
172,NOBLE,OH
173,OHIO,KY
174,PATRICK,VA
175,PAULDING,OH
176,POWELL,KY
177,POWHATAN,VA
178,PRINCE WILLIAM,VA
179,PULASKI,VA
180,RICHLAND,OH
181,RITCHIE,WV
182,ROANE,WV
183,MANASSAS CITY,VA
184,OLDHAM,KY
185,PITTSYLVANIA,VA
186,POTTER,PA
187,PREBLE,OH
188,PRESTON,WV
189,PRINCE EDWARD,VA
190,PRINCE GEORGE,VA
191,RAPPAHANNOCK,VA
192,RICHMOND,VA
193,ROBERTSON,KY
194,METCALFE,KY
195,PERRY,PA
196,PUTNAM,OH
197,SCHUYLKILL,PA
198,SHELBY,OH
199,SHENANDOAH,VA
200,SMYTH,VA
201,SPOTSYLVANIA,VA
202,NOTTOWAY,VA
203,RADFORD,VA
204,SCOTT,KY
205,SPENCER,KY
206,STARK,OH
207,SULLIVAN,PA
208,SUMMIT,OH
209,SUSSEX,VA
210,TAZEWELL,VA
211,TRUMBULL,OH
212,UNION,PA
213,VAN WERT,OH
214,VIRGINIA BEACH CITY,VA
215,STAFFORD,VA
216,WARREN,KY
217,WARREN,VA
218,WASHINGTON,PA
219,SHELBY,KY
220,SNYDER,PA
221,SUFFOLK CITY,VA
222,UPSHUR,WV
223,WARREN,OH
224,WASHINGTON,OH
225,WOOD,OH
226,WYANDOT,OH
227,WYTHE,VA
228,YORK,PA
229,SUMMERS,WV
230,SUSQUEHANNA,PA
231,TYLER,WV
232,WASHINGTON,KY
233,WAYNE,PA
234,WAYNE,WV
235,WOLFE,KY
236,WYOMING,WV
237,TRIMBLE,KY
238,WOODFORD,KY
239,WIRT,WV
240,HAMPSHIRE,WV
241,HARRISON,OH
242,HICKMAN,KY
243,SURRY,VA
244,LEWIS,WV
245,PLEASANTS,WV
246,TAYLOR,WV
247,CHARLES CITY,VA
248,HANCOCK,KY
249,LINCOLN,WV
