,County,State
109,LETCHER,KY
110,LEWIS,KY
111,LINCOLN,KY
112,HARDIN,KY
113,LEE,VA
114,LUNENBURG,VA
115,LYCOMING,PA
116,LYON,KY
117,MADISON,VA
118,MAGOFFIN,KY
119,MARTIN,KY
120,MARTINSVILLE CITY,VA
121,MCCRACKEN,KY
122,MCDOWELL,WV
123,MCKEAN,PA
124,MENIFEE,KY
125,MERCER,OH
126,HENRY,OH
127,ISLE OF WIGHT,VA
128,MARION,KY
129,MARSHALL,KY
130,MCLEAN,KY
131,MECKLENBURG,VA
132,MEIGS,OH
133,MERCER,KY
134,GALLATIN,KY
135,HIGHLAND,VA
136,MINERAL,WV
137,MONROE,OH
138,MONROE,PA
139,MONTGOMERY,PA
140,MONTGOMERY,VA
141,MORGAN,OH
142,MORGAN,WV
143,MUHLENBERG,KY
144,MUSKINGUM,OH
145,NELSON,VA
146,NEWPORT NEWS CITY,VA
147,ORANGE,VA
148,OTTAWA,OH
149,OWEN,KY
150,PENDLETON,KY
151,PERRY,OH
152,PETERSBURG CITY,VA
153,PIKE,PA
154,POQUOSON CITY,VA
155,PORTSMOUTH CITY,VA
156,MIAMI,OH
157,MONROE,KY
158,NELSON,KY
159,OHIO,KY
160,OWSLEY,KY
161,PATRICK,VA
162,PICKAWAY,OH
163,POCAHONTAS,WV
164,POWELL,KY
165,POWHATAN,VA
166,ROANE,WV
167,ROCKBRIDGE,VA
168,ROCKINGHAM,VA
169,ROSS,OH
170,RUSSELL,VA
171,SALEM,VA
172,MANASSAS CITY,VA
173,MEADE,KY
174,MIFFLIN,PA
175,MONROE,WV
176,OLDHAM,KY
177,POTTER,PA
178,PREBLE,OH
179,PRINCE EDWARD,VA
180,RAPPAHANNOCK,VA
181,RICHMOND,VA
182,ROBERTSON,KY
183,ROCKCASTLE,KY
184,METCALFE,KY
185,PERRY,PA
186,PUTNAM,OH
187,SCHUYLKILL,PA
188,SMYTH,VA
189,SOMERSET,PA
190,SOUTHAMPTON,VA
191,NOTTOWAY,VA
192,RADFORD,VA
193,NORTON CITY,VA
194,SPENCER,KY
195,STARK,OH
196,STAUNTON CITY,VA
197,SULLIVAN,PA
198,SUSSEX,VA
199,TUSCARAWAS,OH
200,VIRGINIA BEACH CITY,VA
201,STAFFORD,VA
202,TAYLOR,KY
203,VENANGO,PA
204,SHELBY,KY
205,WAYNE,KY
206,WYANDOT,OH
207,TUCKER,WV
208,TYLER,WV
209,WASHINGTON,KY
210,WAYNE,PA
211,WEBSTER,KY
212,WESTMORELAND,VA
213,WOLFE,KY
214,TODD,KY
215,WOOD,WV
216,WOODFORD,KY
217,WYOMING,PA
218,TIOGA,PA
219,WIRT,WV
220,GILMER,WV
221,HAMPSHIRE,WV
222,LEWIS,WV
223,PLEASANTS,WV
224,UNION,KY
225,TAYLOR,WV
226,CHARLES CITY,VA
227,HANCOCK,KY
228,LINCOLN,WV
229,COVINGTON CITY,VA
