,County,State
191,SHENANDOAH,VA
192,SIMPSON,KY
193,SOUTHAMPTON,VA
194,NICHOLAS,KY
195,RADFORD,VA
196,SCOTT,KY
197,NORTON CITY,VA
198,RANDOLPH,WV
199,SPENCER,KY
200,SUSSEX,VA
201,TUSCARAWAS,OH
202,UNION,OH
203,UNION,PA
204,VAN WERT,OH
205,TAYLOR,KY
206,VENANGO,PA
207,WARREN,KY
208,WARREN,PA
209,WARREN,VA
210,SHELBY,KY
211,SNYDER,PA
212,SUFFOLK CITY,VA
213,UPSHUR,WV
214,WASHINGTON,VA
215,WAYNE,KY
216,WILLIAMSBURG CITY,VA
217,WYANDOT,OH
218,WYTHE,VA
219,SUMMERS,WV
220,SUSQUEHANNA,PA
221,TRIGG,KY
222,WAYNE,WV
223,WESTMORELAND,VA
224,WETZEL,WV
225,WYOMING,WV
226,TRIMBLE,KY
227,WAYNESBORO CITY,VA
228,WOODFORD,KY
229,WYOMING,PA
230,TIOGA,PA
231,YORK,VA
232,WIRT,WV
233,GILMER,WV
234,HICKMAN,KY
235,SURRY,VA
236,PENDLETON,WV
237,PLEASANTS,WV
238,WEBSTER,WV
239,UNION,KY
240,TAYLOR,WV
241,CHARLES CITY,VA
242,LINCOLN,WV
