,County,State
219,ROCKCASTLE,KY
220,METCALFE,KY
221,PERRY,PA
222,PUTNAM,OH
223,RUSSELL,KY
224,SCHUYLKILL,PA
225,SCOTT,VA
226,SHENANDOAH,VA
227,SIMPSON,KY
228,SMYTH,VA
229,SOMERSET,PA
230,SOUTHAMPTON,VA
231,SPOTSYLVANIA,VA
232,NICHOLAS,KY
233,NOTTOWAY,VA
234,RADFORD,VA
235,NORTON CITY,VA
236,RANDOLPH,WV
237,SPENCER,KY
238,STAUNTON CITY,VA
239,SULLIVAN,PA
240,SUSSEX,VA
241,TAZEWELL,VA
242,UNION,OH
243,UNION,PA
244,VAN WERT,OH
245,STAFFORD,VA
246,TAYLOR,KY
247,WARREN,KY
248,WARREN,PA
249,SHELBY,KY
250,SNYDER,PA
251,UPSHUR,WV
252,VINTON,OH
253,WASHINGTON,OH
254,WAYNE,KY
255,WILLIAMSBURG CITY,VA
256,WYTHE,VA
257,SUMMERS,WV
258,SUSQUEHANNA,PA
259,TUCKER,WV
260,TYLER,WV
261,WAYNE,PA
262,WAYNE,WV
263,WEBSTER,KY
264,WINCHESTER CITY,VA
265,WISE,VA
266,WOLFE,KY
267,TODD,KY
268,TRIMBLE,KY
269,WAYNESBORO CITY,VA
270,WOOD,WV
271,WYOMING,PA
272,TIOGA,PA
273,YORK,VA
274,WILLIAMS,OH
275,WIRT,WV
276,HICKMAN,KY
277,SURRY,VA
278,LEWIS,WV
279,NORTHAMPTON,VA
280,PENDLETON,WV
281,WEBSTER,WV
282,UNION,KY
283,TAYLOR,WV
284,KING AND QUEEN,VA
285,HANCOCK,KY
286,COVINGTON CITY,VA
