,County,State
110,LACKAWANNA,PA
111,LAKE,OH
112,LAUREL,KY
113,LICKING,OH
114,LOGAN,OH
115,LOGAN,WV
116,LOUISA,VA
117,FLEMING,KY
118,FRANKLIN CITY,VA
119,FREDERICKSBURG CITY,VA
120,FULTON,OH
121,GARRARD,KY
122,GREENSVILLE,VA
123,GREENUP,KY
124,HARLAN,KY
125,HARRISON,KY
126,HIGHLAND,OH
127,JESSAMINE,KY
128,KANAWHA,WV
129,LAWRENCE,KY
130,LESLIE,KY
131,LETCHER,KY
132,LEWIS,KY
133,LINCOLN,KY
134,LIVINGSTON,KY
135,FAYETTE,WV
136,HARDIN,KY
137,JUNIATA,PA
138,LEE,VA
139,LUZERNE,PA
140,LYCOMING,PA
141,LYNCHBURG CITY,VA
142,MADISON,KY
143,MADISON,VA
144,MAGOFFIN,KY
145,MAHONING,OH
146,MARION,OH
147,MARION,WV
148,MARTIN,KY
149,MASON,KY
150,MCCRACKEN,KY
151,MCCREARY,KY
152,MCDOWELL,WV
153,MENIFEE,KY
154,MERCER,OH
155,FOREST,PA
156,HENRY,OH
157,MARSHALL,KY
158,MECKLENBURG,VA
159,MEIGS,OH
160,MERCER,KY
161,MERCER,PA
162,LEXINGTON CITY,VA
163,HIGHLAND,VA
164,MADISON,OH
165,MINERAL,WV
166,MONROE,OH
167,MONROE,PA
168,MONTGOMERY,OH
169,MONTGOMERY,PA
170,MORGAN,OH
171,MORGAN,WV
172,MORROW,OH
173,MUSKINGUM,OH
174,NELSON,VA
175,NICHOLAS,WV
176,NORTHAMPTON,PA
177,NORTHUMBERLAND,PA
178,ORANGE,VA
179,PAGE,VA
180,PENDLETON,KY
181,PERRY,OH
182,PHILADELPHIA,PA
183,PIKE,KY
184,PIKE,PA
185,PORTAGE,OH
186,MERCER,WV
187,MIAMI,OH
188,MONTGOMERY,KY
189,MORGAN,KY
190,NOBLE,OH
191,PATRICK,VA
192,PAULDING,OH
193,POCAHONTAS,WV
194,POWHATAN,VA
195,PRINCE WILLIAM,VA
196,PULASKI,KY
197,PULASKI,VA
198,RALEIGH,WV
199,RITCHIE,WV
200,ROCKBRIDGE,VA
201,ROCKINGHAM,VA
202,ROWAN,KY
203,MANASSAS CITY,VA
204,MEADE,KY
205,MIFFLIN,PA
206,MONONGALIA,WV
207,MONROE,WV
208,POTTER,PA
209,PREBLE,OH
210,PRESTON,WV
211,RAPPAHANNOCK,VA
212,ROBERTSON,KY
213,ROCKCASTLE,KY
214,MINGO,WV
215,PERRY,PA
216,PUTNAM,OH
217,RUSSELL,KY
218,SCOTT,VA
219,SHELBY,OH
220,SHENANDOAH,VA
221,SMYTH,VA
222,SOUTHAMPTON,VA
223,SPOTSYLVANIA,VA
224,NICHOLAS,KY
225,RADFORD,VA
226,SCOTT,KY
227,NORTON CITY,VA
228,STARK,OH
229,SUMMIT,OH
230,SUSSEX,VA
231,TAZEWELL,VA
232,TRUMBULL,OH
233,TUSCARAWAS,OH
234,UNION,OH
235,VAN WERT,OH
236,WARREN,PA
237,WARREN,VA
238,SNYDER,PA
239,WARREN,OH
240,WASHINGTON,OH
241,WAYNE,KY
242,WHITLEY,KY
243,WYTHE,VA
244,SUMMERS,WV
245,SUSQUEHANNA,PA
246,WAYNE,PA
247,WAYNE,WV
248,WETZEL,WV
249,WINCHESTER CITY,VA
250,WISE,VA
251,WYOMING,WV
252,WOOD,WV
253,WOODFORD,KY
254,WYOMING,PA
255,WILLIAMS,OH
256,WIRT,WV
257,GILMER,WV
258,HAMPSHIRE,WV
259,HARRISON,OH
260,HICKMAN,KY
261,LEWIS,WV
262,PENDLETON,WV
263,PLEASANTS,WV
264,WEBSTER,WV
265,TAYLOR,WV
266,COVINGTON CITY,VA
