,County,State
111,HALIFAX,VA
112,HAMILTON,OH
113,HAMPTON CITY,VA
114,HANCOCK,OH
115,HANOVER,VA
116,HARDIN,OH
117,HARRISON,WV
118,HARRISONBURG CITY,VA
119,HART,KY
120,HENDERSON,KY
121,HENRICO,VA
122,HENRY,VA
123,HOPKINS,KY
124,HUNTINGDON,PA
125,HURON,OH
126,INDIANA,PA
127,JACKSON,OH
128,JACKSON,WV
129,JAMES CITY,VA
130,JEFFERSON,OH
131,JOHNSON,KY
132,KENTON,KY
133,KING WILLIAM,VA
134,KNOTT,KY
135,KNOX,OH
136,LAKE,OH
137,LANCASTER,PA
138,LAUREL,KY
139,LEBANON,PA
140,LEHIGH,PA
141,LICKING,OH
142,LOGAN,KY
143,LOGAN,OH
144,LOGAN,WV
145,FLEMING,KY
146,FRANKLIN CITY,VA
147,GREEN,KY
148,GREENSVILLE,VA
149,GREENUP,KY
150,HANCOCK,WV
151,HARLAN,KY
152,HARRISON,KY
153,HENRY,KY
154,HIGHLAND,OH
155,HOPEWELL CITY,VA
156,KANAWHA,WV
157,LAWRENCE,KY
158,LESLIE,KY
159,LETCHER,KY
160,LEWIS,KY
161,LORAIN,OH
162,HARDIN,KY
163,HOCKING,OH
164,JUNIATA,PA
165,LEE,VA
166,LUCAS,OH
167,LUNENBURG,VA
168,LYCOMING,PA
169,MAGOFFIN,KY
170,MARION,OH
171,MARION,WV
172,MARSHALL,WV
173,MARTIN,KY
174,MARTINSVILLE CITY,VA
175,MASON,KY
176,MASON,WV
177,MCDOWELL,WV
178,MCKEAN,PA
179,ISLE OF WIGHT,VA
180,LAWRENCE,OH
181,MARSHALL,KY
182,MCLEAN,KY
183,MECKLENBURG,VA
184,MEIGS,OH
185,GALLATIN,KY
186,LARUE,KY
187,LEXINGTON CITY,VA
188,HIGHLAND,VA
189,LANCASTER,VA
190,MADISON,OH
191,MATHEWS,VA
192,MEDINA,OH
193,MONROE,OH
194,MONTGOMERY,PA
195,MONTGOMERY,VA
196,MONTOUR,PA
197,MORROW,OH
198,MUHLENBERG,KY
199,MUSKINGUM,OH
200,NELSON,VA
201,NEW KENT,VA
202,NEWPORT NEWS CITY,VA
203,NORTHAMPTON,PA
204,NORTHUMBERLAND,PA
205,OHIO,WV
206,OTTAWA,OH
207,OWEN,KY
208,PENDLETON,KY
209,PERRY,OH
210,PETERSBURG CITY,VA
211,PHILADELPHIA,PA
212,PIKE,KY
213,PIKE,OH
214,PIKE,PA
215,POQUOSON CITY,VA
216,MERCER,WV
217,MIAMI,OH
218,MIDDLESEX,VA
219,MONROE,KY
220,NOBLE,OH
221,NORFOLK CITY,VA
222,OHIO,KY
223,OWSLEY,KY
224,PATRICK,VA
225,PICKAWAY,OH
226,POCAHONTAS,WV
227,POWHATAN,VA
228,PULASKI,VA
229,RALEIGH,WV
230,RICHLAND,OH
231,ROCKBRIDGE,VA
232,ROCKINGHAM,VA
233,ROSS,OH
234,ROWAN,KY
235,RUSSELL,VA
236,SALEM,VA
237,SCIOTO,OH
238,MEADE,KY
239,MIFFLIN,PA
240,MONONGALIA,WV
241,MONROE,WV
242,NORTHUMBERLAND,VA
243,OLDHAM,KY
244,PERRY,KY
245,POTTER,PA
246,PRESTON,WV
247,PRINCE EDWARD,VA
248,PRINCE GEORGE,VA
249,RICHMOND,VA
250,ROANOKE,VA
251,ROBERTSON,KY
252,METCALFE,KY
253,MINGO,WV
254,PERRY,PA
255,PUTNAM,OH
256,RUSSELL,KY
257,SANDUSKY,OH
258,SCHUYLKILL,PA
259,SCOTT,VA
260,SENECA,OH
261,SHELBY,OH
262,SIMPSON,KY
263,SMYTH,VA
264,SOMERSET,PA
265,SOUTHAMPTON,VA
266,NICHOLAS,KY
267,NOTTOWAY,VA
268,PUTNAM,WV
269,RADFORD,VA
270,SCOTT,KY
271,NORTON CITY,VA
272,RANDOLPH,WV
273,SPENCER,KY
274,STAUNTON CITY,VA
275,SULLIVAN,PA
276,SUSSEX,VA
277,TAZEWELL,VA
278,UNION,OH
279,UNION,PA
280,TAYLOR,KY
281,VENANGO,PA
282,WARREN,KY
283,WASHINGTON,PA
284,SHELBY,KY
285,SNYDER,PA
286,SUFFOLK CITY,VA
287,UPSHUR,WV
288,VINTON,OH
289,WARREN,OH
290,WASHINGTON,VA
291,WAYNE,OH
292,WESTMORELAND,PA
293,WHITLEY,KY
294,WILLIAMSBURG CITY,VA
295,WOOD,OH
296,WYANDOT,OH
297,WYTHE,VA
298,YORK,PA
299,SUMMERS,WV
300,SUSQUEHANNA,PA
301,TUCKER,WV
302,WASHINGTON,KY
303,WAYNE,PA
304,WAYNE,WV
305,WEBSTER,KY
306,WESTMORELAND,VA
307,WETZEL,WV
308,WISE,VA
309,WYOMING,WV
310,TRIMBLE,KY
311,WAYNESBORO CITY,VA
312,WOOD,WV
313,TIOGA,PA
314,YORK,VA
315,GILMER,WV
316,SURRY,VA
317,LEWIS,WV
318,NORTHAMPTON,VA
319,PENDLETON,WV
320,WEBSTER,WV
321,UNION,KY
322,TAYLOR,WV
323,CHARLES CITY,VA
324,KING AND QUEEN,VA
325,HANCOCK,KY
326,LINCOLN,WV
327,COVINGTON CITY,VA
