,County,State
107,JACKSON,KY
108,LAWRENCE,KY
109,LAWRENCE,PA
110,LEE,KY
111,LETCHER,KY
112,LEWIS,KY
113,LINCOLN,KY
114,LORAIN,OH
115,FAYETTE,WV
116,HARDIN,KY
117,HOCKING,OH
118,JUNIATA,PA
119,LUNENBURG,VA
120,LUZERNE,PA
121,LYON,KY
122,MARSHALL,WV
123,MARTIN,KY
124,MASON,KY
125,MCCREARY,KY
126,MCDOWELL,WV
127,MERCER,OH
128,FOREST,PA
129,HENRY,OH
130,ISLE OF WIGHT,VA
131,MCLEAN,KY
132,MEIGS,OH
133,MERCER,KY
134,LARUE,KY
135,LEXINGTON CITY,VA
136,HIGHLAND,VA
137,LANCASTER,VA
138,MADISON,OH
139,MATHEWS,VA
140,MONROE,OH
141,MONTGOMERY,PA
142,MONTOUR,PA
143,MORGAN,WV
144,MUHLENBERG,KY
145,NEWPORT NEWS CITY,VA
146,NORTHUMBERLAND,PA
147,ORANGE,VA
148,OTTAWA,OH
149,OWEN,KY
150,PAGE,VA
151,PENDLETON,KY
152,PERRY,OH
153,PIKE,OH
154,PIKE,PA
155,POQUOSON CITY,VA
156,MIDDLESEX,VA
157,MORGAN,KY
158,NELSON,KY
159,NORFOLK CITY,VA
160,OWSLEY,KY
161,PATRICK,VA
162,PAULDING,OH
163,POCAHONTAS,WV
164,POWELL,KY
165,POWHATAN,VA
166,ROCKBRIDGE,VA
167,ROCKINGHAM,VA
168,ROWAN,KY
169,SALEM,VA
170,MANASSAS CITY,VA
171,MEADE,KY
172,MIFFLIN,PA
173,MONONGALIA,WV
174,MONROE,WV
175,NORTHUMBERLAND,VA
176,OLDHAM,KY
177,POTTER,PA
178,PRESTON,WV
179,PRINCE EDWARD,VA
180,PRINCE GEORGE,VA
181,RICHMOND,VA
182,ROCKCASTLE,KY
183,METCALFE,KY
184,MINGO,WV
185,PERRY,PA
186,RUSSELL,KY
187,SCOTT,VA
188,SENECA,OH
189,SHELBY,OH
190,SIMPSON,KY
191,SMYTH,VA
192,SOUTHAMPTON,VA
193,PUTNAM,WV
194,RANDOLPH,WV
195,STARK,OH
196,SULLIVAN,PA
197,SUSSEX,VA
198,TUSCARAWAS,OH
199,UNION,PA
200,TAYLOR,KY
201,VENANGO,PA
202,WARREN,KY
203,WARREN,PA
204,SHELBY,KY
205,UPSHUR,WV
206,VINTON,OH
207,WASHINGTON,OH
208,WASHINGTON,VA
209,WAYNE,KY
210,WILLIAMSBURG CITY,VA
211,SUMMERS,WV
212,TRIGG,KY
213,WAYNE,PA
214,WAYNE,WV
215,WEBSTER,KY
216,WESTMORELAND,VA
217,WETZEL,WV
218,WINCHESTER CITY,VA
219,WYOMING,WV
220,TODD,KY
221,TRIMBLE,KY
222,WAYNESBORO CITY,VA
223,WYOMING,PA
224,TIOGA,PA
225,WILLIAMS,OH
226,WIRT,WV
227,HAMPSHIRE,WV
228,HARRISON,OH
229,HICKMAN,KY
230,SURRY,VA
231,LEWIS,WV
232,NORTHAMPTON,VA
233,PLEASANTS,WV
234,WEBSTER,WV
235,UNION,KY
236,TAYLOR,WV
237,CHARLES CITY,VA
238,KING AND QUEEN,VA
239,HANCOCK,KY
240,LINCOLN,WV
