,County,State
214,WAYNE,WV
215,WESTMORELAND,VA
216,WETZEL,WV
217,WYOMING,WV
218,TRIMBLE,KY
219,WOODFORD,KY
220,TIOGA,PA
221,YORK,VA
222,WILLIAMS,OH
223,GILMER,WV
224,HARRISON,OH
225,HICKMAN,KY
226,SURRY,VA
227,NORTHAMPTON,VA
228,TAYLOR,WV
229,CHARLES CITY,VA
230,KING AND QUEEN,VA
231,LINCOLN,WV
