,County,State
142,MONROE,PA
143,MONTOUR,PA
144,MORGAN,OH
145,MORROW,OH
146,MUHLENBERG,KY
147,MUSKINGUM,OH
148,NELSON,VA
149,OTTAWA,OH
150,OWEN,KY
151,PAGE,VA
152,PENDLETON,KY
153,PETERSBURG CITY,VA
154,PIKE,OH
155,PIKE,PA
156,POQUOSON CITY,VA
157,MONROE,KY
158,MORGAN,KY
159,NOBLE,OH
160,OHIO,KY
161,OWSLEY,KY
162,PATRICK,VA
163,POWELL,KY
164,POWHATAN,VA
165,RICHLAND,OH
166,ROANE,WV
167,MIFFLIN,PA
168,MONONGALIA,WV
169,OLDHAM,KY
170,PITTSYLVANIA,VA
171,POTTER,PA
172,PREBLE,OH
173,PRESTON,WV
174,PRINCE EDWARD,VA
175,PRINCE GEORGE,VA
176,RAPPAHANNOCK,VA
177,ROBERTSON,KY
178,ROCKCASTLE,KY
179,METCALFE,KY
180,PERRY,PA
181,PUTNAM,OH
182,SANDUSKY,OH
183,SIMPSON,KY
184,SMYTH,VA
185,SOMERSET,PA
186,SOUTHAMPTON,VA
187,NICHOLAS,KY
188,PUTNAM,WV
189,RADFORD,VA
190,SCOTT,KY
191,SPENCER,KY
192,STARK,OH
193,STAUNTON CITY,VA
194,SULLIVAN,PA
195,SUSSEX,VA
196,TUSCARAWAS,OH
197,UNION,OH
198,UNION,PA
199,VAN WERT,OH
200,VIRGINIA BEACH CITY,VA
201,VENANGO,PA
202,WARREN,KY
203,SHELBY,KY
204,SNYDER,PA
205,SUFFOLK CITY,VA
206,VINTON,OH
207,WASHINGTON,VA
208,WAYNE,KY
209,WILLIAMSBURG CITY,VA
210,SUMMERS,WV
211,SUSQUEHANNA,PA
212,TRIGG,KY
213,TYLER,WV
214,WASHINGTON,KY
215,WAYNE,PA
216,WAYNE,WV
217,WEBSTER,KY
218,WESTMORELAND,VA
219,WYOMING,WV
220,TRIMBLE,KY
221,YORK,VA
222,WILLIAMS,OH
223,WIRT,WV
224,GILMER,WV
225,HAMPSHIRE,WV
226,SURRY,VA
227,LEWIS,WV
228,PENDLETON,WV
229,WEBSTER,WV
230,TAYLOR,WV
231,KING AND QUEEN,VA
