,County,State
154,PIKE,OH
155,PIKE,PA
156,POQUOSON CITY,VA
157,PORTSMOUTH CITY,VA
158,MERCER,WV
159,MIDDLESEX,VA
160,MONROE,KY
161,NOBLE,OH
162,NORFOLK CITY,VA
163,OWSLEY,KY
164,PATRICK,VA
165,PAULDING,OH
166,POCAHONTAS,WV
167,POWELL,KY
168,POWHATAN,VA
169,PULASKI,KY
170,RITCHIE,WV
171,ROANE,WV
172,ROCKINGHAM,VA
173,RUSSELL,VA
174,MIFFLIN,PA
175,MONONGALIA,WV
176,MONROE,WV
177,OLDHAM,KY
178,PERRY,KY
179,POTTER,PA
180,PREBLE,OH
181,PRESTON,WV
182,PRINCE EDWARD,VA
183,RAPPAHANNOCK,VA
184,RICHMOND,VA
185,ROBERTSON,KY
186,MINGO,WV
187,PERRY,PA
188,PUTNAM,OH
189,RUSSELL,KY
190,SANDUSKY,OH
191,SENECA,OH
192,SHELBY,OH
193,SHENANDOAH,VA
194,SMYTH,VA
195,SOUTHAMPTON,VA
196,SPOTSYLVANIA,VA
197,NICHOLAS,KY
198,PUTNAM,WV
199,RADFORD,VA
200,SCOTT,KY
201,RANDOLPH,WV
202,STARK,OH
203,STAUNTON CITY,VA
204,SUSSEX,VA
205,TUSCARAWAS,OH
206,UNION,PA
207,VIRGINIA BEACH CITY,VA
208,TAYLOR,KY
209,WARREN,KY
210,WARREN,VA
211,SHELBY,KY
212,SNYDER,PA
213,SUFFOLK CITY,VA
214,UPSHUR,WV
215,VINTON,OH
216,WASHINGTON,OH
217,WAYNE,KY
218,WYANDOT,OH
219,WYTHE,VA
220,SUMMERS,WV
221,TRIGG,KY
222,TUCKER,WV
223,TYLER,WV
224,WASHINGTON,KY
225,WAYNE,PA
226,WEBSTER,KY
227,WESTMORELAND,VA
228,WINCHESTER CITY,VA
229,WOLFE,KY
230,TRIMBLE,KY
231,WOODFORD,KY
232,WYOMING,PA
233,YORK,VA
234,WILLIAMS,OH
235,HAMPSHIRE,WV
236,HARRISON,OH
237,SURRY,VA
238,LEWIS,WV
239,NORTHAMPTON,VA
240,PENDLETON,WV
241,WEBSTER,WV
242,TAYLOR,WV
243,HANCOCK,KY
