,County,State
238,SPOTSYLVANIA,VA
239,NICHOLAS,KY
240,NOTTOWAY,VA
241,RADFORD,VA
242,SCOTT,KY
243,NORTON CITY,VA
244,RANDOLPH,WV
245,SPENCER,KY
246,STARK,OH
247,STAUNTON CITY,VA
248,SULLIVAN,PA
249,SUSSEX,VA
250,TAZEWELL,VA
251,TRUMBULL,OH
252,TUSCARAWAS,OH
253,UNION,OH
254,UNION,PA
255,VAN WERT,OH
256,VIRGINIA BEACH CITY,VA
257,STAFFORD,VA
258,TAYLOR,KY
259,WARREN,KY
260,WARREN,PA
261,SHELBY,KY
262,SNYDER,PA
263,SUFFOLK CITY,VA
264,WASHINGTON,VA
265,WAYNE,KY
266,WILLIAMSBURG CITY,VA
267,WYANDOT,OH
268,WYTHE,VA
269,SUMMERS,WV
270,TUCKER,WV
271,WEBSTER,KY
272,WESTMORELAND,VA
273,WETZEL,WV
274,WINCHESTER CITY,VA
275,WISE,VA
276,TODD,KY
277,TRIMBLE,KY
278,WAYNESBORO CITY,VA
279,TIOGA,PA
280,YORK,VA
281,WILLIAMS,OH
282,WIRT,WV
283,HARRISON,OH
284,HICKMAN,KY
285,SURRY,VA
286,PENDLETON,WV
287,WEBSTER,WV
288,UNION,KY
289,TAYLOR,WV
290,CHARLES CITY,VA
291,KING AND QUEEN,VA
292,HANCOCK,KY
293,COVINGTON CITY,VA
