,County,State
192,PUTNAM,WV
193,RANDOLPH,WV
194,SULLIVAN,PA
195,UNION,PA
196,STAFFORD,VA
197,TAYLOR,KY
198,VENANGO,PA
199,WARREN,PA
200,SHELBY,KY
201,SUFFOLK CITY,VA
202,UPSHUR,WV
203,VINTON,OH
204,WARREN,OH
205,WAYNE,KY
206,WYANDOT,OH
207,SUSQUEHANNA,PA
208,TRIGG,KY
209,TYLER,WV
210,WAYNE,WV
211,WEBSTER,KY
212,WETZEL,WV
213,WINCHESTER CITY,VA
214,WOLFE,KY
215,WOOD,WV
216,WOODFORD,KY
217,WYOMING,PA
218,TIOGA,PA
219,WILLIAMS,OH
220,WIRT,WV
221,GILMER,WV
222,HARRISON,OH
223,HICKMAN,KY
224,SURRY,VA
225,LEWIS,WV
226,PLEASANTS,WV
227,WEBSTER,WV
228,UNION,KY
229,TAYLOR,WV
230,KING AND QUEEN,VA
231,LINCOLN,WV
