,County,State
193,SIMPSON,KY
194,NICHOLAS,KY
195,NOTTOWAY,VA
196,PUTNAM,WV
197,RADFORD,VA
198,SCOTT,KY
199,NORTON CITY,VA
200,RANDOLPH,WV
201,STAUNTON CITY,VA
202,SULLIVAN,PA
203,SUSSEX,VA
204,TAZEWELL,VA
205,TUSCARAWAS,OH
206,VAN WERT,OH
207,TAYLOR,KY
208,VENANGO,PA
209,WARREN,KY
210,WARREN,VA
211,SHELBY,KY
212,UPSHUR,WV
213,WAYNE,KY
214,WHITLEY,KY
215,WILLIAMSBURG CITY,VA
216,WYTHE,VA
217,SUMMERS,WV
218,SUSQUEHANNA,PA
219,TRIGG,KY
220,TUCKER,WV
221,TYLER,WV
222,WASHINGTON,KY
223,WAYNE,PA
224,WAYNE,WV
225,WEBSTER,KY
226,WETZEL,WV
227,WISE,VA
228,TODD,KY
229,TRIMBLE,KY
230,WAYNESBORO CITY,VA
231,WOODFORD,KY
232,WYOMING,PA
233,TIOGA,PA
234,WIRT,WV
235,HAMPSHIRE,WV
236,SURRY,VA
237,LEWIS,WV
238,PENDLETON,WV
239,PLEASANTS,WV
240,WEBSTER,WV
241,UNION,KY
242,HANCOCK,KY
243,COVINGTON CITY,VA
