,County,State
191,SCOTT,KY
192,NORTON CITY,VA
193,STAUNTON CITY,VA
194,SULLIVAN,PA
195,SUSSEX,VA
196,TUSCARAWAS,OH
197,UNION,OH
198,UNION,PA
199,VAN WERT,OH
200,WARREN,KY
201,SHELBY,KY
202,UPSHUR,WV
203,VINTON,OH
204,WASHINGTON,OH
205,WASHINGTON,VA
206,WAYNE,KY
207,WESTMORELAND,PA
208,WHITLEY,KY
209,WILLIAMSBURG CITY,VA
210,WOOD,OH
211,SUMMERS,WV
212,SUSQUEHANNA,PA
213,WASHINGTON,KY
214,WAYNE,PA
215,WETZEL,WV
216,WINCHESTER CITY,VA
217,WAYNESBORO CITY,VA
218,WOODFORD,KY
219,WYOMING,PA
220,TIOGA,PA
221,YORK,VA
222,WILLIAMS,OH
223,GILMER,WV
224,HAMPSHIRE,WV
225,HARRISON,OH
226,HICKMAN,KY
227,LEWIS,WV
228,NORTHAMPTON,VA
229,PENDLETON,WV
230,WEBSTER,WV
231,UNION,KY
232,KING AND QUEEN,VA
233,COVINGTON CITY,VA
