,County,State
218,SOUTHAMPTON,VA
219,SPOTSYLVANIA,VA
220,NICHOLAS,KY
221,NOTTOWAY,VA
222,SCOTT,KY
223,NORTON CITY,VA
224,STAUNTON CITY,VA
225,SULLIVAN,PA
226,SUSSEX,VA
227,TAZEWELL,VA
228,TRUMBULL,OH
229,TUSCARAWAS,OH
230,STAFFORD,VA
231,WARREN,KY
232,WARREN,VA
233,WASHINGTON,OH
234,WAYNE,KY
235,WAYNE,OH
236,WYTHE,VA
237,SUMMERS,WV
238,SUSQUEHANNA,PA
239,WAYNE,PA
240,WAYNE,WV
241,WEBSTER,KY
242,WESTMORELAND,VA
243,WETZEL,WV
244,WINCHESTER CITY,VA
245,WISE,VA
246,WYOMING,WV
247,TODD,KY
248,WAYNESBORO CITY,VA
249,WOOD,WV
250,WYOMING,PA
251,WILLIAMS,OH
252,WIRT,WV
253,GILMER,WV
254,HAMPSHIRE,WV
255,HARRISON,OH
256,HICKMAN,KY
257,SURRY,VA
258,LEWIS,WV
259,PLEASANTS,WV
260,UNION,KY
261,CHARLES CITY,VA
262,KING AND QUEEN,VA
263,COVINGTON CITY,VA
