,County,State
110,HALIFAX,VA
111,HAMILTON,OH
112,HAMPTON CITY,VA
113,HANCOCK,OH
114,HANOVER,VA
115,HARDIN,OH
116,HARRISON,WV
117,HARRISONBURG CITY,VA
118,HART,KY
119,HENDERSON,KY
120,HENRICO,VA
121,HENRY,VA
122,HUNTINGDON,PA
123,HURON,OH
124,INDIANA,PA
125,JACKSON,OH
126,JACKSON,WV
127,JAMES CITY,VA
128,JEFFERSON,KY
129,JEFFERSON,OH
130,JOHNSON,KY
131,KENTON,KY
132,KING WILLIAM,VA
133,KNOTT,KY
134,KNOX,KY
135,KNOX,OH
136,LAKE,OH
137,LANCASTER,PA
138,LAUREL,KY
139,LEBANON,PA
140,LEHIGH,PA
141,LICKING,OH
142,LOGAN,KY
143,LOGAN,OH
144,LOGAN,WV
145,LOUDOUN,VA
146,FLEMING,KY
147,GREEN,KY
148,GREENSVILLE,VA
149,HANCOCK,WV
150,HARLAN,KY
151,HARRISON,KY
152,HENRY,KY
153,HIGHLAND,OH
154,HOPEWELL CITY,VA
155,KANAWHA,WV
156,LAWRENCE,KY
157,LEE,KY
158,LESLIE,KY
159,LETCHER,KY
160,LEWIS,KY
161,LORAIN,OH
162,FAYETTE,WV
163,HOCKING,OH
164,JUNIATA,PA
165,LEE,VA
166,LUCAS,OH
167,LUNENBURG,VA
168,LYCOMING,PA
169,LYON,KY
170,MAGOFFIN,KY
171,MARION,OH
172,MARION,WV
173,MARSHALL,WV
174,MARTIN,KY
175,MARTINSVILLE CITY,VA
176,MASON,KY
177,MASON,WV
178,MCCREARY,KY
179,MCKEAN,PA
180,ISLE OF WIGHT,VA
181,LAWRENCE,OH
182,MARSHALL,KY
183,MCLEAN,KY
184,MECKLENBURG,VA
185,MEIGS,OH
186,MERCER,KY
187,GALLATIN,KY
188,LARUE,KY
189,LEXINGTON CITY,VA
190,HIGHLAND,VA
191,LANCASTER,VA
192,MADISON,OH
193,MATHEWS,VA
194,MEDINA,OH
195,MONROE,OH
196,MONTGOMERY,PA
197,MONTGOMERY,VA
198,MONTOUR,PA
199,MORROW,OH
200,MUSKINGUM,OH
201,NELSON,VA
202,NEW KENT,VA
203,NEWPORT NEWS CITY,VA
204,NORTHAMPTON,PA
205,OHIO,WV
206,OTTAWA,OH
207,OWEN,KY
208,PENDLETON,KY
209,PERRY,OH
210,PETERSBURG CITY,VA
211,PIKE,KY
212,PIKE,OH
213,PIKE,PA
214,POQUOSON CITY,VA
215,MERCER,WV
216,MIAMI,OH
217,MIDDLESEX,VA
218,MONROE,KY
219,NELSON,KY
220,NOBLE,OH
221,OHIO,KY
222,OWSLEY,KY
223,PATRICK,VA
224,PICKAWAY,OH
225,POCAHONTAS,WV
226,PULASKI,VA
227,RALEIGH,WV
228,RICHLAND,OH
229,ROANE,WV
230,ROCKBRIDGE,VA
231,ROCKINGHAM,VA
232,ROSS,OH
233,RUSSELL,VA
234,SALEM,VA
235,SCIOTO,OH
236,MIFFLIN,PA
237,MONONGALIA,WV
238,NORTHUMBERLAND,VA
239,OLDHAM,KY
240,PERRY,KY
241,PITTSYLVANIA,VA
242,POTTER,PA
243,PRESTON,WV
244,PRINCE EDWARD,VA
245,PRINCE GEORGE,VA
246,RICHMOND,VA
247,ROBERTSON,KY
248,METCALFE,KY
249,MINGO,WV
250,PERRY,PA
251,PUTNAM,OH
252,RUSSELL,KY
253,SANDUSKY,OH
254,SCHUYLKILL,PA
255,SCOTT,VA
256,SENECA,OH
257,SHELBY,OH
258,SIMPSON,KY
259,SMYTH,VA
260,SOMERSET,PA
261,NICHOLAS,KY
262,NOTTOWAY,VA
263,PUTNAM,WV
264,RADFORD,VA
265,SCOTT,KY
266,NORTON CITY,VA
267,RANDOLPH,WV
268,SPENCER,KY
269,STAUNTON CITY,VA
270,SULLIVAN,PA
271,SUSSEX,VA
272,UNION,OH
273,UNION,PA
274,VIRGINIA BEACH CITY,VA
275,TAYLOR,KY
276,VENANGO,PA
277,WARREN,KY
278,WASHINGTON,PA
279,SHELBY,KY
280,SNYDER,PA
281,SUFFOLK CITY,VA
282,UPSHUR,WV
283,VINTON,OH
284,WASHINGTON,VA
285,WAYNE,KY
286,WAYNE,OH
287,WESTMORELAND,PA
288,WILLIAMSBURG CITY,VA
289,WOOD,OH
290,WYANDOT,OH
291,YORK,PA
292,SUMMERS,WV
293,SUSQUEHANNA,PA
294,TUCKER,WV
295,TYLER,WV
296,WAYNE,PA
297,WAYNE,WV
298,WEBSTER,KY
299,WESTMORELAND,VA
300,WETZEL,WV
301,WISE,VA
302,WYOMING,WV
303,TRIMBLE,KY
304,WAYNESBORO CITY,VA
305,WOODFORD,KY
306,TIOGA,PA
307,YORK,VA
308,GILMER,WV
309,HARRISON,OH
310,SURRY,VA
311,LEWIS,WV
312,NORTHAMPTON,VA
313,PENDLETON,WV
314,WEBSTER,WV
315,UNION,KY
316,TAYLOR,WV
317,CHARLES CITY,VA
318,KING AND QUEEN,VA
319,HANCOCK,KY
320,LINCOLN,WV
321,COVINGTON CITY,VA
