,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
103,39037,2011,7.461841036585435,8,4,Normal,1,0,0,Stable,0,64.28571428571429,Highly_Possible,2
104,51053,2011,0.4635474026192752,1,11,Good,0,0,4,Lightly_Increase,1,15.625,Possible,1
105,21063,2011,10.146968901382222,11,8,Normal,1,0,-3,Lightly_Decrease,-1,-7.142857142857143,Not_Likely,0
106,51600,2011,9.522619358002645,10,8,Normal,1,0,0,Stable,0,10.0,Possible,1
107,39045,2011,50.01188091178069,51,5,Critical,2,0,111,Extremely_Increase,3,-14.285714285714286,Not_Likely,0
108,21005,2011,14.776580779791171,15,11,Normal,1,-1,-13,Decrease,-2,28.125,Possible,1
109,51515,2011,5.570409641457873,6,9,Good,0,1,1,Stable,0,-15.384615384615385,Not_Likely,0
110,42013,2011,13.436120065386325,14,2,Normal,1,0,-6,Decrease,-2,16.666666666666668,Possible,1
111,51023,2011,14.996900019192571,15,10,Normal,1,0,2,Stable,0,-14.285714285714286,Not_Likely,0
112,42015,2011,16.576503953402376,17,1,Normal,1,0,-5,Decrease,-2,37.5,Possible,1
113,51037,2011,10.311058250525283,11,6,Normal,1,0,-1,Stable,0,25.0,Possible,1
114,42041,2011,7.774851101896943,8,5,Normal,1,0,10,Increase,2,56.25,Possible,1
115,42047,2011,6.699838277750023,7,4,Normal,1,-1,-2,Stable,0,-33.333333333333336,Not_Likely,0
116,51595,2011,13.529056781453287,14,5,Normal,1,0,-6,Decrease,-2,6.25,Possible,1
117,21065,2011,8.946234207524308,9,10,Normal,1,0,7,Increase,2,12.5,Possible,1
118,54009,2011,3.8018551657053763,4,8,Good,0,1,4,Lightly_Increase,1,46.15384615384615,Possible,1
119,21031,2011,4.427236111270188,5,6,Good,0,1,3,Lightly_Increase,1,12.5,Possible,1
120,21039,2011,4.9979968059627735,5,5,Good,0,0,-1,Stable,0,21.428571428571427,Possible,1
121,39023,2011,4.348315102322989,5,6,Good,0,1,8,Increase,2,31.818181818181817,Possible,1
122,54015,2011,0.5011612682030542,1,6,Good,0,0,5,Increase,2,22.22222222222222,Possible,1
123,21007,2011,7.756331402440492,8,4,Normal,1,0,1,Stable,0,7.142857142857143,Possible,1
124,51025,2011,10.041218432155773,11,6,Normal,1,0,2,Stable,0,18.75,Possible,1
125,21033,2011,9.880262722493073,10,7,Normal,1,-1,-7,Decrease,-2,-5.0,Not_Likely,0
126,51610,2011,7.146161169431464,8,7,Normal,1,-1,-2,Stable,0,10.0,Possible,1
127,21067,2011,17.725302007962338,18,12,Normal,1,0,-1,Stable,0,9.375,Possible,1
128,21061,2011,1.4228677087897086,2,5,Good,0,0,1,Stable,0,22.727272727272727,Possible,1
129,51061,2011,11.94040546972902,12,10,Normal,1,1,21,Increase,2,29.41176470588235,Possible,1
130,51011,2011,11.936273830563767,12,7,Normal,1,-1,-8,Decrease,-2,27.77777777777778,Possible,1
131,39047,2011,26.047507470385128,27,7,Critical,2,-2,-23,Decrease,-2,-18.75,Not_Likely,0
132,42051,2011,72.41404933530002,73,3,Critical,2,0,18,Increase,2,-33.333333333333336,Not_Likely,0
133,21071,2011,20.51854145862238,21,5,Critical,2,-1,-14,Decrease,-2,-8.333333333333334,Not_Likely,0
134,51063,2011,11.442385828339651,12,8,Normal,1,-1,-11,Decrease,-2,19.23076923076923,Possible,1
135,51065,2011,6.520274459023354,7,7,Normal,1,-1,-6,Decrease,-2,9.090909090909092,Possible,1
136,21073,2011,15.320986075506625,16,10,Normal,1,0,6,Increase,2,19.444444444444443,Possible,1
137,39049,2011,253.43917353130155,254,6,Severe,3,0,-23,Decrease,-2,-14.285714285714286,Not_Likely,0
138,42055,2011,22.81836606303946,23,3,Critical,2,0,10,Increase,2,0.0,Not_Likely,0
139,51067,2011,16.34663753177624,17,8,Normal,1,1,8,Increase,2,-18.181818181818183,Not_Likely,0
140,51069,2011,32.232611954237576,33,8,Critical,2,-2,-32,Decrease,-2,-4.166666666666667,Not_Likely,0
141,21075,2011,11.19711707927674,12,2,Normal,1,0,1,Stable,0,0.0,Not_Likely,0
142,42057,2011,6.460483636103659,7,3,Normal,1,0,0,Stable,0,25.0,Possible,1
143,51640,2011,1.7461421242106945,2,4,Good,0,1,6,Increase,2,25.0,Possible,1
144,39053,2011,46.21816436072565,47,6,Critical,2,-1,-26,Decrease,-2,-27.77777777777778,Not_Likely,0
145,39055,2011,5.7672801428931395,6,2,Good,0,1,2,Stable,0,64.28571428571429,Highly_Possible,2
146,51071,2011,6.546498680488117,7,8,Normal,1,1,19,Increase,2,-4.166666666666667,Not_Likely,0
147,51073,2011,9.078106961784199,10,13,Normal,1,0,-2,Stable,0,-25.0,Not_Likely,0
148,51075,2011,13.503250564770278,14,8,Normal,1,-1,-8,Decrease,-2,34.61538461538461,Possible,1
149,21081,2011,10.425957973507053,11,11,Normal,1,-1,-8,Decrease,-2,50.0,Possible,1
150,54023,2011,3.9089691531937847,4,4,Good,0,1,10,Increase,2,7.142857142857143,Possible,1
151,21083,2011,16.08673409577,17,6,Normal,1,0,-1,Stable,0,11.11111111111111,Possible,1
152,21085,2011,14.480534586673913,15,6,Normal,1,0,-7,Decrease,-2,9.090909090909092,Possible,1
153,51077,2011,7.032039663644258,8,4,Normal,1,-1,-2,Stable,0,50.0,Possible,1
154,54025,2011,10.914797082797177,11,4,Normal,1,-1,-10,Decrease,-2,-50.0,Not_Likely,0
155,39057,2011,6.382835942429298,7,7,Normal,1,1,49,Extremely_Increase,3,38.888888888888886,Possible,1
156,42059,2011,15.650471778353822,16,6,Normal,1,1,8,Increase,2,50.0,Possible,1
157,51079,2011,7.0925690930639576,8,9,Normal,1,-1,-5,Decrease,-2,14.285714285714286,Possible,1
158,39059,2011,17.994550595634486,18,6,Normal,1,1,6,Increase,2,5.555555555555555,Possible,1
159,51083,2011,4.81281654792197,5,3,Good,0,1,4,Lightly_Increase,1,8.333333333333334,Possible,1
160,39061,2011,525.6434605056355,526,6,Severe,3,0,267,Extremely_Increase,3,50.0,Possible,1
161,51650,2011,7.000647388854878,8,13,Normal,1,0,-1,Stable,0,-9.375,Not_Likely,0
162,39063,2011,8.574468961167153,9,6,Normal,1,1,18,Increase,2,22.22222222222222,Possible,1
163,51085,2011,28.74086409490489,29,9,Critical,2,0,4,Lightly_Increase,1,5.882352941176471,Possible,1
164,39065,2011,9.76821641651001,10,7,Normal,1,0,-3,Lightly_Decrease,-1,13.636363636363637,Possible,1
165,54031,2011,5.448972369211595,6,4,Good,0,1,15,Increase,2,10.0,Possible,1
166,54033,2011,8.580015861763865,9,9,Normal,1,1,81,Extremely_Increase,3,66.66666666666667,Highly_Possible,2
167,51660,2011,6.637220288738988,7,7,Normal,1,-1,-3,Lightly_Decrease,-1,-25.0,Not_Likely,0
168,21099,2011,11.147329900847941,12,8,Normal,1,0,1,Stable,0,4.545454545454546,Possible,1
169,21101,2011,10.721934746666248,11,4,Normal,1,-1,-10,Decrease,-2,-8.333333333333334,Not_Likely,0
170,51087,2011,2.8220794392625486,3,12,Good,0,2,35,Increase,2,8.333333333333334,Possible,1
171,51089,2011,10.855433203525056,11,4,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0
172,39075,2011,13.4056426143885,14,5,Normal,1,0,-6,Decrease,-2,-37.5,Not_Likely,0
173,21107,2011,21.68351377120909,22,5,Critical,2,-1,-14,Decrease,-2,-10.0,Not_Likely,0
174,42061,2011,16.879750064249187,17,3,Normal,1,0,0,Stable,0,0.0,Not_Likely,0
175,39077,2011,42.87565423472897,43,6,Critical,2,0,15,Increase,2,50.0,Possible,1
176,42063,2011,13.463897050405636,14,3,Normal,1,1,11,Increase,2,-30.0,Not_Likely,0
177,39079,2011,49.14991900115903,50,5,Critical,2,-1,-35,Decrease,-2,-27.272727272727273,Not_Likely,0
178,54035,2011,16.2295093284638,17,7,Normal,1,0,-9,Decrease,-2,0.0,Not_Likely,0
179,51095,2011,6.994316353403826,7,15,Normal,1,-1,-2,Stable,0,-2.380952380952381,Not_Likely,0
180,21111,2011,162.07739407540043,163,5,Severe,3,0,354,Extremely_Increase,3,22.22222222222222,Possible,1
181,39081,2011,15.677669967571815,16,9,Normal,1,1,14,Increase,2,25.0,Possible,1
182,42065,2011,22.441469468622,23,4,Critical,2,-1,-6,Decrease,-2,-35.714285714285715,Not_Likely,0
183,54037,2011,15.31929058937954,16,6,Normal,1,-1,-12,Decrease,-2,-18.75,Not_Likely,0
184,21115,2011,7.862846437549122,8,7,Normal,1,0,10,Increase,2,-7.142857142857143,Not_Likely,0
185,21117,2011,40.08349694280169,41,8,Critical,2,0,49,Extremely_Increase,3,53.57142857142857,Possible,1
186,51099,2011,16.68525508405444,17,6,Normal,1,-1,-12,Decrease,-2,11.11111111111111,Possible,1
187,51101,2011,12.283833476703052,13,9,Normal,1,0,2,Stable,0,0.0,Not_Likely,0
188,21119,2011,14.47269733064598,15,6,Normal,1,1,19,Increase,2,-25.0,Not_Likely,0
189,21121,2011,35.26426604402466,36,5,Critical,2,0,6,Increase,2,5.555555555555555,Possible,1
190,39083,2011,13.249452816464839,14,5,Normal,1,-1,-12,Decrease,-2,-12.5,Not_Likely,0
191,42069,2011,84.14071414024663,85,6,Critical,2,1,138,Extremely_Increase,3,37.5,Possible,1
192,39085,2011,0.2460766436129524,1,1,Good,0,2,163,Extremely_Increase,3,100.0,Highly_Possible,2
193,42071,2011,115.41181792308916,116,4,Critical,2,-1,-106,Extremely_Decrease,-3,70.0,Highly_Possible,2
194,21125,2011,79.98258364604747,80,6,Critical,2,0,-22,Decrease,-2,-15.0,Not_Likely,0
195,42075,2011,19.844538147164887,20,4,Critical,2,0,7,Increase,2,42.857142857142854,Possible,1
196,42077,2011,24.96175650442256,25,4,Critical,2,-2,-20,Decrease,-2,-62.5,Not_Likely,0
197,39089,2011,1.5109269612565714,2,6,Good,0,2,45,Increase,2,5.555555555555555,Possible,1
198,21141,2011,9.666455077174922,10,5,Normal,1,0,-3,Lightly_Decrease,-1,-14.285714285714286,Not_Likely,0
199,39091,2011,19.604721721132066,20,5,Critical,2,-1,-6,Decrease,-2,15.0,Possible,1
200,54045,2011,39.900287541917145,40,5,Critical,2,0,10,Increase,2,0.0,Not_Likely,0
201,51107,2011,36.34159475703493,37,9,Critical,2,0,34,Increase,2,-10.0,Not_Likely,0
202,51109,2011,7.734929325786308,8,7,Normal,1,0,10,Increase,2,20.0,Possible,1
203,21069,2011,1.8936385662401432,2,10,Good,0,1,15,Increase,2,-20.0,Not_Likely,0
204,51620,2011,8.221402520508189,9,5,Normal,1,0,1,Stable,0,-4.545454545454546,Not_Likely,0
205,51630,2011,11.189441598568072,12,8,Normal,1,0,-4,Lightly_Decrease,-1,41.666666666666664,Possible,1
206,39051,2011,14.790282874736068,15,4,Normal,1,-1,-10,Decrease,-2,33.333333333333336,Possible,1
207,21079,2011,4.150484264394948,5,9,Good,0,1,6,Increase,2,-6.25,Not_Likely,0
208,21087,2011,7.481013499108256,8,7,Normal,1,-1,-2,Stable,0,3.5714285714285716,Possible,1
209,51081,2011,13.979411745395849,14,5,Normal,1,-1,-8,Decrease,-2,-7.142857142857143,Not_Likely,0
210,21089,2011,22.571552853360142,23,5,Critical,2,0,18,Increase,2,0.0,Not_Likely,0
211,54029,2011,2.5891780996689584,3,7,Good,0,1,7,Increase,2,33.333333333333336,Possible,1
212,21095,2011,79.74913710705624,80,5,Critical,2,0,-17,Decrease,-2,-27.272727272727273,Not_Likely,0
213,21097,2011,13.46480201998741,14,10,Normal,1,-1,-9,Decrease,-2,34.21052631578947,Possible,1
214,21103,2011,9.046702986755207,10,8,Normal,1,-1,-4,Lightly_Decrease,-1,42.857142857142854,Possible,1
215,39071,2011,55.141475032523225,56,7,Critical,2,-1,-37,Decrease,-2,-50.0,Not_Likely,0
216,51670,2011,11.13086607162474,12,13,Normal,1,-1,-6,Decrease,-2,13.88888888888889,Possible,1
217,21109,2011,9.632660805644528,10,8,Normal,1,1,13,Increase,2,17.857142857142858,Possible,1
218,21113,2011,66.57429766852471,67,12,Critical,2,0,-31,Decrease,-2,26.666666666666668,Possible,1
219,54039,2011,129.43467513636827,130,4,Severe,3,-1,12,Increase,2,-12.5,Not_Likely,0
220,21127,2011,4.155061110733044,5,7,Good,0,1,10,Increase,2,-15.384615384615385,Not_Likely,0
221,42073,2011,9.29114920963916,10,5,Normal,1,0,2,Stable,0,-6.25,Not_Likely,0
222,21129,2011,9.995784822147678,10,8,Normal,1,1,18,Increase,2,-12.5,Not_Likely,0
223,21131,2011,15.394498341595874,16,10,Normal,1,0,2,Stable,0,-13.636363636363637,Not_Likely,0
224,21133,2011,14.351773613183573,15,7,Normal,1,0,-8,Decrease,-2,-33.333333333333336,Not_Likely,0
225,21135,2011,2.0367880274779955,3,7,Good,0,1,12,Increase,2,5.0,Possible,1
226,21137,2011,15.666487541537707,16,8,Normal,1,0,-9,Decrease,-2,3.8461538461538463,Possible,1
227,21139,2011,2.8131326071026814,3,5,Good,0,0,2,Stable,0,18.75,Possible,1
228,39093,2011,11.718635689798651,12,3,Normal,1,-1,-9,Decrease,-2,70.0,Highly_Possible,2
229,54019,2011,7.576376032239296,8,4,Normal,1,-1,-5,Decrease,-2,-25.0,Not_Likely,0
230,21093,2011,34.77469416761427,35,7,Critical,2,-1,-18,Decrease,-2,-25.0,Not_Likely,0
231,39073,2011,14.909337583959935,15,4,Normal,1,-1,-12,Decrease,-2,-55.0,Not_Likely,0
232,42067,2011,5.18595807668953,6,5,Good,0,0,-5,Decrease,-2,22.22222222222222,Possible,1
233,51105,2011,8.13304620400572,9,4,Normal,1,0,11,Increase,2,-18.75,Not_Likely,0
234,39095,2011,9.559524460570954,10,3,Normal,1,2,348,Extremely_Increase,3,50.0,Possible,1
235,51111,2011,8.181937594480752,9,6,Normal,1,0,0,Stable,0,43.75,Possible,1
236,42079,2011,83.3136393896607,84,4,Critical,2,0,70,Extremely_Increase,3,38.888888888888886,Possible,1
237,42081,2011,14.514874169965069,15,4,Normal,1,0,7,Increase,2,50.0,Possible,1
238,51680,2011,9.199381879618523,10,7,Normal,1,-1,-9,Decrease,-2,-13.636363636363637,Not_Likely,0
239,21143,2011,1.2711572885038864,2,6,Good,0,1,8,Increase,2,-15.0,Not_Likely,0
240,21151,2011,14.279586512922696,15,10,Normal,1,1,50,Extremely_Increase,3,21.875,Possible,1
241,51113,2011,1.9627506085297823,2,7,Good,0,1,9,Increase,2,30.0,Possible,1
242,21153,2011,19.92826876630666,20,7,Critical,2,-1,-7,Decrease,-2,3.8461538461538463,Possible,1
243,39099,2011,79.26155118056631,80,4,Critical,2,0,10,Increase,2,0.0,Not_Likely,0
244,39101,2011,17.28562040459355,18,6,Normal,1,1,20,Increase,2,10.0,Possible,1
245,54049,2011,32.247113799997464,33,8,Critical,2,0,10,Increase,2,63.63636363636363,Highly_Possible,2
246,54051,2011,14.213897847131147,15,7,Normal,1,1,9,Increase,2,50.0,Possible,1
247,21159,2011,3.213786263114632,4,7,Good,0,1,4,Lightly_Increase,1,15.0,Possible,1
248,51690,2011,5.329954253788982,6,5,Good,0,1,7,Increase,2,0.0,Not_Likely,0
249,21161,2011,18.853728930111448,19,10,Normal,1,-1,-15,Decrease,-2,25.0,Possible,1
250,54053,2011,9.865991010657426,10,6,Normal,1,-1,-4,Lightly_Decrease,-1,-27.77777777777778,Not_Likely,0
251,21145,2011,8.08871587724113,9,6,Normal,1,0,3,Lightly_Increase,1,31.25,Possible,1
252,21147,2011,11.437398070773915,12,3,Normal,1,-1,-8,Decrease,-2,-6.25,Not_Likely,0
253,54047,2011,9.897372301921237,10,4,Normal,1,0,-3,Lightly_Decrease,-1,16.666666666666668,Possible,1
254,42083,2011,11.97829045162274,12,1,Normal,1,0,-3,Lightly_Decrease,-1,-12.5,Not_Likely,0
255,21165,2011,6.047094091147691,7,11,Normal,1,0,2,Stable,0,-12.5,Not_Likely,0
256,39107,2011,32.728720286857445,33,4,Critical,2,-1,-20,Decrease,-2,16.666666666666668,Possible,1
257,42053,2011,7.958909596798577,8,4,Normal,1,-1,-2,Stable,0,-50.0,Not_Likely,0
258,39069,2011,3.9477500480767684,4,5,Good,0,1,3,Lightly_Increase,1,18.75,Possible,1
259,51093,2011,9.280883061252338,10,14,Normal,1,0,3,Lightly_Increase,1,11.11111111111111,Possible,1
260,39087,2011,23.1197639377707,24,7,Critical,2,0,25,Increase,2,-9.090909090909092,Not_Likely,0
261,21155,2011,4.429549963152575,5,9,Good,0,1,13,Increase,2,-11.538461538461538,Not_Likely,0
262,21157,2011,6.007219347599438,7,6,Normal,1,0,7,Increase,2,5.0,Possible,1
