,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
36,42021,2017,29.451523580728637,30,2,Critical,2
37,42023,2017,1.5906253038811735,2,2,Good,0
38,42025,2017,14.071588767130232,15,5,Normal,1
39,51033,2017,8.091410708805345,9,8,Normal,1
40,21041,2017,11.85729544989477,12,8,Normal,1
41,39019,2017,4.1832437824314175,5,6,Good,0
42,21043,2017,13.060275917101974,14,7,Normal,1
43,21045,2017,7.538800663359532,8,8,Normal,1
44,51540,2017,8.240833431674861,9,8,Normal,1
45,51550,2017,12.668866827559702,13,8,Normal,1
46,42029,2017,157.30780942250678,158,3,Critical,2
47,51041,2017,76.80773270226284,77,13,Critical,2
48,21047,2017,1.815847383286471,2,5,Good,0
49,42031,2017,11.390988455792087,12,4,Normal,1
50,42033,2017,12.988154769209235,13,2,Normal,1
51,39025,2017,125.65967585337452,126,9,Critical,2
52,39027,2017,23.77999103935257,24,5,Critical,2
53,51570,2017,13.0384747567152,14,11,Normal,1
54,42037,2017,17.901066485511535,18,5,Normal,1
55,39029,2017,23.904094219953407,24,7,Critical,2
56,39033,2017,12.281003052382658,13,6,Normal,1
57,42039,2017,7.661563125816997,8,3,Normal,1
58,21055,2017,9.455445352488585,10,5,Normal,1
59,39035,2017,912.3577380685963,913,1,Severe,3
60,51590,2017,12.853508484619491,13,3,Normal,1
61,42043,2017,446.430543425412,447,5,Severe,3
62,21059,2017,13.109845369865857,14,4,Normal,1
63,39039,2017,11.81107665437558,12,5,Normal,1
64,39041,2017,43.06298390986184,44,5,Critical,2
65,42045,2017,296.4826727557148,297,3,Critical,2
66,51051,2017,30.5840636025834,31,6,Critical,2
67,54017,2017,5.17101020281702,6,8,Good,0
68,39043,2017,92.3892941193524,93,3,Critical,2
69,42049,2017,50.47834982689617,51,1,Critical,2
70,51057,2017,9.5287524913335,10,6,Normal,1
71,51059,2017,262.91526618615694,263,9,Critical,2
72,21001,2017,12.48675252403152,13,8,Normal,1
73,51003,2017,10.639130488326627,11,7,Normal,1
74,51005,2017,17.22640637466861,18,7,Normal,1
75,39003,2017,15.2451609367356,16,6,Normal,1
76,51009,2017,13.806507409027855,14,9,Normal,1
77,51015,2017,23.048158184244752,24,7,Critical,2
78,51017,2017,13.78023969853134,14,7,Normal,1
79,42007,2017,81.45085573813428,82,7,Critical,2
80,39013,2017,38.689043562031294,39,8,Critical,2
81,21017,2017,12.815991125902315,13,10,Normal,1
82,21019,2017,27.208851802008788,28,7,Critical,2
83,21021,2017,15.296783986646375,16,10,Normal,1
84,51520,2017,11.333134203431516,12,3,Normal,1
85,51027,2017,29.22241282554604,30,5,Critical,2
86,51530,2017,16.166833512776982,17,9,Normal,1
87,21035,2017,11.954982522350207,12,4,Normal,1
88,21037,2017,102.73969982100617,103,9,Critical,2
89,51031,2017,2.9845746756255296,3,6,Good,0
90,51035,2017,18.863957695328512,19,7,Normal,1
91,42027,2017,27.88397392635555,28,2,Critical,2
92,39021,2017,18.14762913940409,19,6,Normal,1
93,21049,2017,18.90228190845425,19,10,Normal,1
94,51043,2017,7.785120378668642,8,7,Normal,1
95,21051,2017,10.49431504805223,11,8,Normal,1
96,21053,2017,6.799777082424147,7,5,Good,0
97,42035,2017,1.6993051731958912,2,1,Good,0
98,39031,2017,10.139538744259156,11,5,Normal,1
99,51045,2017,7.116740100646635,8,9,Normal,1
100,51047,2017,43.811697201724826,44,10,Critical,2
101,21057,2017,12.536282600169844,13,5,Normal,1
102,51049,2017,2.6696824564207415,3,7,Good,0
103,39037,2017,6.721702511855093,7,4,Good,0
104,51053,2017,6.097231783533673,7,11,Good,0
105,21063,2017,3.8130399514150266,4,8,Good,0
106,51600,2017,10.2482435869802,11,8,Normal,1
107,39045,2017,48.270862836640255,49,5,Critical,2
108,21005,2017,15.090917606410295,16,11,Normal,1
109,51515,2017,8.516668135968935,9,9,Normal,1
110,42013,2017,17.370079803564995,18,2,Normal,1
111,51023,2017,16.00264919286234,17,10,Normal,1
112,42015,2017,10.002487367505372,11,1,Normal,1
113,51037,2017,10.192120166925633,11,6,Normal,1
114,42041,2017,10.031931718355306,11,5,Normal,1
115,42047,2017,3.583914742452622,4,4,Good,0
116,51595,2017,8.923139494901251,9,5,Normal,1
117,21065,2017,13.739878639433696,14,10,Normal,1
118,54009,2017,4.205138804398501,5,8,Good,0
119,21031,2017,8.979279859827681,9,6,Normal,1
120,21039,2017,6.414282785226079,7,5,Good,0
121,39023,2017,77.89190638145281,78,6,Critical,2
122,54015,2017,10.103051779630736,11,6,Normal,1
123,21007,2017,2.285046599550669,3,4,Good,0
124,51025,2017,3.5248780492366647,4,6,Good,0
125,21033,2017,10.211155964762352,11,7,Normal,1
126,51610,2017,7.675576466377412,8,7,Normal,1
127,21067,2017,231.72559500313926,232,12,Critical,2
128,21061,2017,10.893006616313057,11,5,Normal,1
129,51061,2017,8.984929055912584,9,10,Normal,1
130,51011,2017,3.5405363367408187,4,7,Good,0
131,39047,2017,46.160999955012066,47,7,Critical,2
132,42051,2017,88.75999988030466,89,3,Critical,2
133,21071,2017,48.75231584011785,49,5,Critical,2
134,51063,2017,15.843520033483165,16,8,Normal,1
135,51065,2017,10.253893058882646,11,7,Normal,1
136,21073,2017,8.403834612140987,9,10,Normal,1
137,39049,2017,794.67669360307,795,6,Severe,3
138,42055,2017,2.9918984756434828,3,3,Good,0
139,51067,2017,21.967936402595704,22,8,Critical,2
140,51069,2017,4.738737048294638,5,8,Good,0
141,21075,2017,0.7680688148966962,1,2,Good,0
142,42057,2017,6.545282673352597,7,3,Good,0
143,51640,2017,5.815490522637592,6,4,Good,0
144,39053,2017,102.18496491394012,103,6,Critical,2
145,39055,2017,1.7583796056827692,2,2,Good,0
146,51071,2017,15.466244950035387,16,8,Normal,1
147,51073,2017,11.573321941231294,12,13,Normal,1
148,51075,2017,8.060778244090349,9,8,Normal,1
149,21081,2017,16.40936423891536,17,11,Normal,1
150,54023,2017,2.405370779771251,3,4,Good,0
151,21083,2017,16.655119715536312,17,6,Normal,1
152,21085,2017,9.942236975689742,10,6,Normal,1
153,51077,2017,4.155619703915047,5,4,Good,0
154,54025,2017,8.776024926658378,9,4,Normal,1
155,39057,2017,90.84365722256186,91,7,Critical,2
156,42059,2017,12.934173442916427,13,6,Normal,1
157,51079,2017,9.16850826113772,10,9,Normal,1
158,39059,2017,31.39362081319191,32,6,Critical,2
159,51083,2017,8.850451053879386,9,3,Normal,1
160,39061,2017,2258.782401436152,2259,6,Severe,3
161,51650,2017,8.326154570862201,9,13,Normal,1
162,39063,2017,76.034251004436,77,6,Critical,2
163,51085,2017,37.040410936983726,38,9,Critical,2
164,39065,2017,16.943318260162233,17,7,Normal,1
165,54031,2017,8.413836152295483,9,4,Normal,1
166,54033,2017,11.448156599603864,12,9,Normal,1
167,51660,2017,11.307844677658142,12,7,Normal,1
168,21099,2017,5.9239186361046405,6,8,Good,0
169,21101,2017,5.821236682071706,6,4,Good,0
170,51087,2017,239.19009514518547,240,12,Critical,2
171,51089,2017,24.871401143077172,25,4,Critical,2
172,39075,2017,6.1748566969431975,7,5,Good,0
173,21107,2017,9.779106809704416,10,5,Normal,1
174,42061,2017,23.78180910168008,24,3,Critical,2
175,39077,2017,40.81805656307989,41,6,Critical,2
176,42063,2017,4.9391887038216105,5,3,Good,0
177,39079,2017,14.089567146050868,15,5,Normal,1
178,54035,2017,7.624545072640778,8,7,Normal,1
179,51095,2017,16.646154337625962,17,15,Normal,1
180,21111,2017,595.5530908459856,596,5,Severe,3
181,39081,2017,21.69920755118345,22,9,Critical,2
182,42065,2017,1.0554594803346695,2,4,Good,0
183,54037,2017,12.341479476915135,13,6,Normal,1
184,21115,2017,20.33384213284429,21,7,Normal,1
185,21117,2017,187.6194230382004,188,8,Critical,2
186,51099,2017,11.008668407694794,12,6,Normal,1
187,51101,2017,0.0022488457828108294,1,9,Good,0
188,21119,2017,21.31906161362936,22,6,Critical,2
189,21121,2017,7.917056310913176,8,5,Normal,1
190,39083,2017,2.750632268983465,3,5,Good,0
191,42069,2017,141.05735264296678,142,6,Critical,2
192,39085,2017,645.3088099505959,646,1,Severe,3
193,42071,2017,181.0643849395091,182,4,Critical,2
194,21125,2017,35.19552838134785,36,6,Critical,2
195,42075,2017,189.45154467322587,190,4,Critical,2
196,42077,2017,29.52351769042645,30,4,Critical,2
197,39089,2017,124.55452430664724,125,6,Critical,2
198,21141,2017,12.682308374111605,13,5,Normal,1
199,39091,2017,50.990466192893756,51,5,Critical,2
200,54045,2017,1.3695484777346565,2,5,Good,0
201,51107,2017,6.353914757647594,7,9,Good,0
202,51109,2017,14.251878540260265,15,7,Normal,1
203,21069,2017,10.240329055454325,11,10,Normal,1
204,51620,2017,1.7946201406018842,2,5,Good,0
205,51630,2017,11.953056120873622,12,8,Normal,1
206,39051,2017,10.677457468535279,11,4,Normal,1
207,21079,2017,14.569299888612434,15,9,Normal,1
208,21087,2017,15.038762749317947,16,7,Normal,1
209,51081,2017,1.6429162437808091,2,5,Good,0
210,21089,2017,16.7454278917778,17,5,Normal,1
211,54029,2017,9.073953259395877,10,7,Normal,1
212,21095,2017,21.934025698739113,22,5,Critical,2
213,21097,2017,8.728966798737927,9,10,Normal,1
214,21103,2017,7.792162078373225,8,8,Normal,1
215,39071,2017,27.973681404313826,28,7,Critical,2
216,51670,2017,12.086251581099331,13,13,Normal,1
217,21109,2017,10.027096599777524,11,8,Normal,1
218,21113,2017,21.732975716412,22,12,Critical,2
219,54039,2017,44.527271921040715,45,4,Critical,2
220,21127,2017,6.243513153589075,7,7,Good,0
221,42073,2017,19.178664618163847,20,5,Normal,1
222,21129,2017,4.018864473967828,5,8,Good,0
223,21131,2017,10.671931845731118,11,10,Normal,1
224,21133,2017,14.398081826447976,15,7,Normal,1
225,21135,2017,23.398926929624878,24,7,Critical,2
226,21137,2017,11.924767892846296,12,8,Normal,1
227,21139,2017,10.011903804543623,11,5,Normal,1
228,39093,2017,402.5322745220677,403,3,Severe,3
229,54019,2017,11.005541775556159,12,4,Normal,1
230,21093,2017,2.4961341795894896,3,7,Good,0
231,39073,2017,16.73995450943148,17,4,Normal,1
232,42067,2017,17.919693402084036,18,5,Normal,1
233,51105,2017,0.9379788372378746,1,4,Good,0
234,39095,2017,231.62324434810435,232,3,Critical,2
235,51111,2017,1.73633909265698,2,6,Good,0
236,42079,2017,169.5072760062796,170,4,Critical,2
237,42081,2017,65.47254834035536,66,4,Critical,2
238,51680,2017,5.9432971647320505,6,7,Good,0
239,21143,2017,7.195375356473925,8,6,Normal,1
240,21151,2017,34.54500204115135,35,10,Critical,2
241,51113,2017,4.492564266777342,5,7,Good,0
242,21153,2017,6.820105669406236,7,7,Good,0
243,39099,2017,177.28783738564312,178,4,Critical,2
244,39101,2017,59.937460237306176,60,6,Critical,2
245,54049,2017,11.492234744994473,12,8,Normal,1
246,54051,2017,14.50282352334134,15,7,Normal,1
247,21159,2017,15.910214139079766,16,7,Normal,1
248,51690,2017,9.807724460099534,10,5,Normal,1
249,21161,2017,1.5928079603202334,2,10,Good,0
250,54053,2017,11.909029335406638,12,6,Normal,1
251,21145,2017,18.602296724418267,19,6,Normal,1
252,21147,2017,5.032722704683546,6,3,Good,0
253,54047,2017,10.317739054039958,11,4,Normal,1
254,42083,2017,2.8050683876410787,3,1,Good,0
255,21165,2017,1.88879905130649,2,11,Good,0
256,39107,2017,7.897647416650955,8,4,Normal,1
257,42053,2017,11.854999144716757,12,4,Normal,1
258,39069,2017,2.5951986610798934,3,5,Good,0
259,51093,2017,2.4648841945774858,3,14,Good,0
260,39087,2017,56.829537306412526,57,7,Critical,2
261,21155,2017,16.116634483303624,17,9,Normal,1
262,21157,2017,9.408521948282985,10,6,Normal,1
263,21149,2017,3.6542361977592734,4,6,Good,0
264,51117,2017,21.126347851689125,22,3,Critical,2
265,39105,2017,5.710851174588469,6,6,Good,0
266,21167,2017,11.165710300051401,12,11,Normal,1
267,42085,2017,19.949393548680945,20,4,Normal,1
268,21077,2017,0.7569418134153183,1,9,Good,0
269,21123,2017,13.754452149931668,14,7,Normal,1
270,51678,2017,1.4390643880675626,2,10,Good,0
271,51091,2017,11.717705214887099,12,5,Normal,1
272,51103,2017,9.957754472311203,10,5,Normal,1
273,39097,2017,0.4759689276413022,1,7,Good,0
274,51115,2017,0.8322826673759489,1,11,Good,0
275,39103,2017,83.21442690408894,84,4,Critical,2
276,54057,2017,10.388073492781539,11,3,Normal,1
277,39111,2017,6.546128673381071,7,7,Good,0
278,42089,2017,35.50515451739972,36,4,Critical,2
279,39113,2017,876.676147881186,877,6,Severe,3
280,42091,2017,7.494824853085644,8,5,Normal,1
281,51121,2017,6.188084171566497,7,9,Good,0
282,42093,2017,9.668690804466623,10,6,Normal,1
283,39115,2017,4.52787395818456,5,5,Good,0
284,54065,2017,14.965299430050433,15,6,Normal,1
285,39117,2017,20.192084101244646,21,5,Normal,1
286,21177,2017,4.102550450742894,5,7,Good,0
287,39119,2017,23.22048295800284,24,6,Critical,2
288,51125,2017,0.6426844596974349,1,10,Good,0
289,51127,2017,14.966505496804366,15,15,Normal,1
290,51700,2017,5.006927810917862,6,13,Good,0
291,54067,2017,15.114130225589955,16,4,Normal,1
292,42095,2017,26.558134616695856,27,4,Critical,2
293,42097,2017,21.282392198494467,22,6,Critical,2
294,54069,2017,14.134472699683414,15,8,Normal,1
295,51137,2017,19.838561121094422,20,7,Normal,1
296,39123,2017,13.480112568084538,14,4,Normal,1
297,21187,2017,10.14099143193399,11,10,Normal,1
298,51139,2017,18.83386123913694,19,8,Normal,1
299,21191,2017,12.409412158537496,13,14,Normal,1
300,39127,2017,12.171504688184,13,6,Normal,1
301,51730,2017,10.532325083988562,11,11,Normal,1
302,42101,2017,1861.5467353061213,1862,3,Severe,3
303,21195,2017,27.0364343340372,28,5,Critical,2
304,39131,2017,20.249187745976183,21,5,Normal,1
305,42103,2017,19.708499763016807,20,3,Normal,1
306,51735,2017,7.492793110300687,8,13,Normal,1
307,39133,2017,80.41862843669466,81,5,Critical,2
308,51740,2017,13.858042983869092,14,9,Normal,1
309,54055,2017,16.796878153426526,17,6,Normal,1
310,39109,2017,22.6502885687049,23,7,Critical,2
311,51119,2017,14.456671792568116,15,9,Normal,1
312,21171,2017,19.431054120874773,20,5,Normal,1
313,21173,2017,15.742845533634686,16,12,Normal,1
314,21175,2017,2.591698165453721,3,10,Good,0
315,21179,2017,17.034551838496714,18,8,Normal,1
316,39121,2017,12.714303210732375,13,6,Normal,1
317,51710,2017,11.885184011693445,12,9,Normal,1
318,21183,2017,10.404928816248418,11,7,Normal,1
319,21189,2017,11.32473626052521,12,9,Normal,1
320,51141,2017,10.165378856664748,11,4,Normal,1
321,39125,2017,5.216624654344627,6,5,Good,0
322,39129,2017,21.297909674244465,22,5,Critical,2
323,54075,2017,9.194897834647122,10,3,Normal,1
324,21197,2017,14.235621923260704,15,10,Normal,1
325,51145,2017,18.720443081463724,19,9,Normal,1
326,51153,2017,121.75759440902227,122,11,Critical,2
327,21199,2017,26.723889189630995,27,7,Critical,2
328,51155,2017,15.945872248809296,16,8,Normal,1
329,54081,2017,14.89569293050356,15,5,Normal,1
330,39139,2017,108.18868815240415,109,5,Critical,2
331,54085,2017,8.775035527801121,9,8,Normal,1
332,54087,2017,0.612730293120337,1,6,Good,0
333,51163,2017,14.343513453637232,15,8,Normal,1
334,51165,2017,34.81463296391022,35,8,Critical,2
335,39141,2017,74.43160731265176,75,4,Critical,2
336,21205,2017,2.675483995785486,3,8,Good,0
337,51167,2017,17.094194995382107,18,6,Normal,1
338,51775,2017,10.619267835572098,11,9,Normal,1
339,39145,2017,109.94999391102712,110,6,Critical,2
340,51683,2017,11.798982899892767,12,10,Normal,1
341,21163,2017,4.540447999906589,5,3,Good,0
342,42087,2017,25.463850817405127,26,5,Critical,2
343,54061,2017,12.973100703250338,13,7,Normal,1
344,54063,2017,9.4406689149125,10,6,Normal,1
345,51133,2017,4.599045445877123,5,5,Good,0
346,21185,2017,15.993661022455301,16,6,Normal,1
347,21193,2017,18.594983525520245,19,7,Normal,1
348,51143,2017,12.006655201659054,13,4,Normal,1
349,42105,2017,12.62406032407799,13,1,Normal,1
350,39135,2017,8.035315154413171,9,4,Normal,1
351,54077,2017,9.388507974080401,10,6,Normal,1
352,51147,2017,10.437359989855015,11,7,Normal,1
353,51149,2017,21.0036057382206,22,13,Critical,2
354,51157,2017,3.8240041877644817,4,6,Good,0
355,51760,2017,13.02564955913,14,13,Normal,1
356,51770,2017,22.25285604906331,23,7,Critical,2
357,21201,2017,7.884339882660688,8,9,Normal,1
358,21203,2017,8.55944808860411,9,7,Normal,1
359,21169,2017,7.928445398846914,8,7,Normal,1
360,54059,2017,11.82526340951302,12,3,Normal,1
361,42099,2017,5.525943173596558,6,5,Good,0
362,39137,2017,7.1905753949528135,8,6,Normal,1
363,21207,2017,10.028614564904387,11,7,Normal,1
364,39143,2017,25.556548790478665,26,4,Critical,2
365,42107,2017,77.64505212902449,78,5,Critical,2
366,51169,2017,16.996761339778438,17,4,Normal,1
367,39147,2017,27.581930778052808,28,7,Critical,2
368,39149,2017,29.631558474015165,30,7,Critical,2
369,51171,2017,9.6972831247901,10,7,Normal,1
370,21213,2017,2.8528727184117657,3,3,Good,0
371,51173,2017,32.424004091038626,33,5,Critical,2
372,42111,2017,18.889373244708732,19,1,Normal,1
373,51175,2017,10.272965813350607,11,7,Normal,1
374,51177,2017,78.28798903682187,79,8,Critical,2
375,21181,2017,6.8147550820155125,7,11,Good,0
376,51135,2017,13.288812341509313,14,8,Normal,1
377,54079,2017,10.71664510777851,11,6,Normal,1
378,51750,2017,9.723989387056786,10,8,Normal,1
379,21209,2017,11.725965812179018,12,11,Normal,1
380,51720,2017,4.276058864014357,5,5,Good,0
381,54083,2017,11.930683150841201,12,4,Normal,1
382,21215,2017,8.07172585751425,9,9,Normal,1
383,39151,2017,168.67932380366682,169,6,Critical,2
384,51790,2017,8.00655833857726,9,7,Normal,1
385,42113,2017,4.22683332116846,5,5,Good,0
386,39153,2017,427.7589912738305,428,4,Severe,3
387,51183,2017,4.111500881091769,5,11,Good,0
388,51185,2017,12.35103237438489,13,5,Normal,1
389,39155,2017,156.61692482666172,157,4,Critical,2
390,39157,2017,14.62213177240208,15,6,Normal,1
391,39159,2017,18.05462207363396,19,7,Normal,1
392,42119,2017,10.341650746651027,11,4,Normal,1
393,39161,2017,3.482067380516653,4,5,Good,0
394,51810,2017,6.5676240871918345,7,5,Good,0
395,51179,2017,16.509006799756587,17,9,Normal,1
396,21217,2017,5.315358696874164,6,10,Good,0
397,42121,2017,20.346830413427146,21,4,Normal,1
398,21227,2017,10.763923145705492,11,6,Normal,1
399,42123,2017,4.52429298407164,5,1,Good,0
400,51187,2017,45.958134104771965,46,7,Critical,2
401,42125,2017,79.05244802763454,80,6,Critical,2
402,21211,2017,16.681586920677024,17,10,Normal,1
403,42109,2017,26.040500376913272,27,7,Critical,2
404,51800,2017,14.504434336968597,15,8,Normal,1
405,54097,2017,7.5009519712212915,8,6,Normal,1
406,39163,2017,8.57497389707003,9,4,Normal,1
407,39165,2017,82.08277054283357,83,6,Critical,2
408,39167,2017,30.80849065686472,31,8,Critical,2
409,51191,2017,27.719369324860438,28,3,Critical,2
410,21231,2017,6.602060943424246,7,4,Good,0
411,39169,2017,45.18220699359089,46,5,Critical,2
412,42129,2017,73.54029509499051,74,3,Critical,2
413,21235,2017,17.306527570219167,18,4,Normal,1
414,51830,2017,10.220020803809145,11,13,Normal,1
415,39173,2017,0.8363053923553609,1,6,Good,0
416,39175,2017,14.602699230794133,15,5,Normal,1
417,51197,2017,13.211367499850907,14,7,Normal,1
418,42133,2017,237.44188232387202,238,2,Critical,2
419,54089,2017,9.38909727491706,10,6,Normal,1
420,42115,2017,37.16504633392826,38,3,Critical,2
421,21221,2017,15.607705164420546,16,5,Normal,1
422,54093,2017,6.2911520630757005,7,5,Good,0
423,54095,2017,11.481328501267312,12,7,Normal,1
424,21229,2017,10.835302787409027,11,8,Normal,1
425,42127,2017,14.742864348747066,15,3,Normal,1
426,54099,2017,12.199112186935789,13,6,Normal,1
427,21233,2017,1.8220084915999064,2,6,Good,0
428,51193,2017,23.75258219845397,24,5,Critical,2
429,54103,2017,9.524156867910099,10,8,Normal,1
430,51840,2017,0.9222156376480908,1,9,Good,0
431,51195,2017,35.382975244788064,36,5,Critical,2
432,21237,2017,4.426227722303111,5,9,Good,0
433,54109,2017,6.063143690878879,7,5,Good,0
434,21219,2017,5.4966132419353935,6,3,Good,0
435,21223,2017,0.13407852257168534,1,6,Good,0
436,51820,2017,11.853814050113588,12,8,Normal,1
437,54107,2017,47.84066405237036,48,7,Critical,2
438,21239,2017,19.877891024369763,20,10,Normal,1
439,42131,2017,11.665945647419687,12,4,Normal,1
440,42117,2017,5.4698989365687405,6,1,Good,0
441,51199,2017,4.9528782979522,5,13,Good,0
442,39171,2017,8.561193001116479,9,3,Normal,1
443,54105,2017,10.343684031019107,11,8,Normal,1
444,54021,2017,8.41602333461775,9,7,Normal,1
445,54027,2017,2.0882471635353173,3,5,Good,0
446,39067,2017,8.04598788695565,9,7,Normal,1
447,21105,2017,9.88551876988878,10,5,Normal,1
448,51181,2017,5.494129460257599,6,15,Good,0
449,54041,2017,11.436164254817893,12,6,Normal,1
450,51131,2017,6.4849065678641304,7,4,Good,0
451,54071,2017,12.612385729678195,13,5,Normal,1
452,54073,2017,9.362329660865273,10,7,Normal,1
453,54101,2017,7.0589511724891505,8,4,Normal,1
454,21225,2017,10.154854258959153,11,3,Normal,1
455,54091,2017,6.343291416528468,7,6,Good,0
456,51036,2017,1.7344820853764698,2,14,Good,0
457,51097,2017,9.757430015456343,10,11,Normal,1
458,21091,2017,5.721383642142857,6,3,Good,0
459,54043,2017,0.1805994714632603,1,5,Good,0
460,51580,2017,6.7055708169782315,7,7,Good,0
