,Unnamed: 0,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
49,49,42031,2011,12.596658502320793,13,4,Normal,1,-1,-12,Decrease,-2,-66.66666666666667,Not_Likely,0,0.525027111456815,Not_Likely,0
50,50,42033,2011,11.596360424358199,12,2,Normal,1,0,-3,Lightly_Decrease,-1,-35.714285714285715,Not_Likely,0,2.857142857142857,Not_Likely,0
51,51,39025,2011,63.79857050050008,64,9,Critical,2,0,63,Extremely_Increase,3,19.23076923076923,Possible,1,20.253052218959926,Possible,1
52,52,39027,2011,28.35751740913835,29,5,Critical,2,-1,-15,Decrease,-2,27.777777777777782,Possible,1,7.777777777777778,Not_Likely,0
53,53,51570,2011,6.112810087040431,7,11,Normal,1,0,1,Stable,0,27.777777777777782,Possible,1,8.97047744614209,Not_Likely,0
54,54,42037,2011,15.519675564617438,16,5,Normal,1,1,16,Increase,2,35.714285714285715,Possible,1,10.0,Not_Likely,0
55,55,39029,2011,26.44953689507831,27,7,Critical,2,0,0,Stable,0,18.181818181818183,Possible,1,25.691029833785255,Possible,1
56,56,39033,2011,5.2798551080655605,6,6,Good,0,1,11,Increase,2,66.66666666666667,Highly_Possible,2,40.00000000000001,Highly_Possible,2
57,57,42039,2011,6.8668903518758535,7,3,Normal,1,-1,-4,Lightly_Decrease,-1,10.0,Possible,1,4.481851441017074,Not_Likely,0
58,58,21055,2011,0.9290172791714923,1,5,Good,0,0,2,Stable,0,12.5,Possible,1,3.7500000000000004,Not_Likely,0
59,59,39035,2011,260.3866821671083,261,1,Severe,3,0,269,Extremely_Increase,3,50.0,Possible,1,79.96530363993358,Highly_Possible,2
60,60,51590,2011,7.287272283247829,8,3,Normal,1,-1,-6,Decrease,-2,0.0,Not_Likely,0,15.577507133791597,Possible,1
61,61,42043,2011,80.80493156077729,81,5,Critical,2,0,19,Increase,2,50.0,Possible,1,9.999999999999998,Not_Likely,0
62,62,21059,2011,13.125234679648928,14,4,Normal,1,0,4,Lightly_Increase,1,25.0,Possible,1,6.25,Not_Likely,0
63,63,39039,2011,14.724602052030205,15,5,Normal,1,0,7,Increase,2,7.142857142857142,Possible,1,8.571428571428571,Not_Likely,0
64,64,39041,2011,169.8664119166699,170,5,Severe,3,-1,-98,Extremely_Decrease,-3,0.0,Not_Likely,0,3.7500000000000004,Not_Likely,0
65,65,42045,2011,250.88432737408905,251,3,Severe,3,0,26,Increase,2,30.0,Possible,1,8.0,Not_Likely,0
66,66,51051,2011,17.020187793746878,18,6,Normal,1,0,-6,Decrease,-2,-22.72727272727273,Not_Likely,0,12.195927430413205,Possible,1
67,67,54017,2011,4.26677891388833,5,8,Good,0,1,11,Increase,2,79.16666666666667,Highly_Possible,2,47.49999999999999,Highly_Possible,2
68,68,39043,2011,45.273353247808075,46,3,Critical,2,0,7,Increase,2,40.0,Possible,1,64.32999911386813,Highly_Possible,2
69,69,42049,2011,64.54542350384527,65,1,Critical,2,0,-12,Decrease,-2,-16.666666666666668,Not_Likely,0,6.666666666666667,Not_Likely,0
70,70,51057,2011,11.295412805981512,12,6,Normal,1,-1,-10,Decrease,-2,-22.72727272727273,Not_Likely,0,1.8181818181818181,Not_Likely,0
71,71,51059,2011,100.77282584293582,101,9,Critical,2,0,-19,Decrease,-2,10.0,Possible,1,12.206156995025127,Possible,1
72,72,21001,2011,14.772112245626886,15,8,Normal,1,0,-5,Decrease,-2,26.923076923076927,Possible,1,13.076923076923078,Possible,1
73,73,51003,2011,0.4271009075020784,1,7,Good,0,1,8,Increase,2,-7.6923076923076925,Not_Likely,0,4.615384615384615,Not_Likely,0
74,74,51005,2011,11.061122943863412,12,7,Normal,1,0,-4,Lightly_Decrease,-1,-20.83333333333333,Not_Likely,0,0.0,Not_Likely,0
75,75,39003,2011,40.837488234771115,41,6,Critical,2,-1,-34,Decrease,-2,5.0,Possible,1,26.73453719988553,Possible,1
76,76,51009,2011,7.23508392208454,8,9,Normal,1,0,6,Increase,2,-20.0,Not_Likely,0,1.3333333333333333,Not_Likely,0
77,77,51015,2011,15.87029919331432,16,7,Normal,1,-1,-14,Decrease,-2,-13.333333333333336,Not_Likely,0,13.158327287329332,Possible,1
78,78,51017,2011,12.26584876341677,13,7,Normal,1,0,1,Stable,0,-31.818181818181817,Not_Likely,0,0.0,Not_Likely,0
79,79,42007,2011,29.339125428593416,30,7,Critical,2,-1,-17,Decrease,-2,40.0,Possible,1,23.858967469300964,Possible,1
80,80,39013,2011,14.419610552295756,15,8,Normal,1,1,11,Increase,2,30.0,Possible,1,22.767133093583606,Possible,1
81,81,21017,2011,13.392218111013527,14,10,Normal,1,0,7,Increase,2,19.444444444444443,Possible,1,8.888888888888891,Not_Likely,0
82,82,21019,2011,83.53576808944557,84,7,Critical,2,0,-31,Decrease,-2,27.272727272727273,Possible,1,3.6363636363636362,Not_Likely,0
83,83,21021,2011,15.101925611995055,16,10,Normal,1,0,3,Lightly_Increase,1,3.333333333333333,Possible,1,6.666666666666666,Not_Likely,0
84,84,51520,2011,10.865006722073376,11,3,Normal,1,0,-2,Stable,0,-8.333333333333334,Not_Likely,0,0.07328535746211395,Not_Likely,0
85,85,51027,2011,28.239245524195447,29,5,Critical,2,-1,-17,Decrease,-2,-5.5555555555555545,Not_Likely,0,21.40860269684859,Possible,1
86,86,51530,2011,7.840993006746763,8,9,Normal,1,-1,-3,Lightly_Decrease,-1,-23.33333333333333,Not_Likely,0,0.0,Not_Likely,0
87,87,21035,2011,16.267213436112034,17,4,Normal,1,0,-3,Lightly_Decrease,-1,20.0,Possible,1,6.000000000000001,Not_Likely,0
88,88,21037,2011,43.57895817782475,44,9,Critical,2,0,66,Extremely_Increase,3,35.714285714285715,Possible,1,16.428571428571434,Possible,1
89,89,51031,2011,12.848699977067769,13,6,Normal,1,0,3,Lightly_Increase,1,-15.0,Not_Likely,0,5.0,Not_Likely,0
90,90,51035,2011,14.130864787154401,15,7,Normal,1,0,6,Increase,2,5.0,Possible,1,16.946914998359347,Possible,1
91,91,42027,2011,7.705493552864658,8,2,Normal,1,-1,-7,Decrease,-2,-8.333333333333334,Not_Likely,0,13.690364554181484,Possible,1
92,92,39021,2011,6.695303299162406,7,6,Normal,1,0,2,Stable,0,38.888888888888886,Possible,1,17.777777777777782,Possible,1
93,93,21049,2011,38.86869785046952,39,10,Critical,2,-1,-25,Decrease,-2,23.529411764705888,Possible,1,24.69223314465541,Possible,1
94,94,51043,2011,3.0828277164114333,4,7,Good,0,1,3,Lightly_Increase,1,-4.166666666666667,Not_Likely,0,22.551993081528273,Possible,1
95,95,21051,2011,33.394292070355895,34,8,Critical,2,0,-9,Decrease,-2,-7.6923076923076925,Not_Likely,0,2.307692307692308,Not_Likely,0
96,96,21053,2011,9.432502678415414,10,5,Normal,1,0,2,Stable,0,12.5,Possible,1,17.5,Possible,1
97,97,42035,2011,5.286150796908623,6,1,Good,0,1,6,Increase,2,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
98,98,39031,2011,11.510811244995502,12,5,Normal,1,0,-4,Lightly_Decrease,-1,6.25,Possible,1,5.0,Not_Likely,0
99,99,51045,2011,5.252315327296782,6,9,Good,0,1,6,Increase,2,-20.83333333333333,Not_Likely,0,2.5000000000000004,Not_Likely,0
100,100,51047,2011,20.05596166499484,21,10,Critical,2,0,15,Increase,2,39.285714285714285,Possible,1,10.0,Not_Likely,0
101,101,21057,2011,1.374627886030148,2,5,Good,0,1,6,Increase,2,33.333333333333336,Possible,1,17.777777777777782,Possible,1
102,102,51049,2011,3.017230546414935,4,7,Good,0,1,9,Increase,2,20.0,Possible,1,9.999999999999998,Not_Likely,0
103,103,39037,2011,7.461841036585435,8,4,Normal,1,0,0,Stable,0,64.28571428571429,Highly_Possible,2,35.71428571428572,Highly_Possible,2
104,104,51053,2011,0.4635474026192752,1,11,Good,0,0,4,Lightly_Increase,1,15.625,Possible,1,12.588325047704707,Possible,1
105,105,21063,2011,10.146968901382222,11,8,Normal,1,0,-3,Lightly_Decrease,-1,-7.142857142857142,Not_Likely,0,5.0,Not_Likely,0
106,106,51600,2011,9.522619358002645,10,8,Normal,1,0,0,Stable,0,10.0,Possible,1,7.0,Not_Likely,0
107,107,39045,2011,50.01188091178069,51,5,Critical,2,0,111,Extremely_Increase,3,-14.285714285714285,Not_Likely,0,9.091427330808104,Not_Likely,0
108,108,21005,2011,14.776580779791171,15,11,Normal,1,-1,-13,Decrease,-2,28.125,Possible,1,15.136963441054762,Possible,1
109,109,51515,2011,5.570409641457873,6,9,Good,0,1,1,Stable,0,-15.384615384615385,Not_Likely,0,0.7692307692307693,Not_Likely,0
110,110,42013,2011,13.436120065386325,14,2,Normal,1,0,-6,Decrease,-2,16.666666666666668,Possible,1,11.451989099076112,Possible,1
111,111,51023,2011,14.996900019192571,15,10,Normal,1,0,2,Stable,0,-14.285714285714285,Not_Likely,0,0.0,Not_Likely,0
112,112,42015,2011,16.576503953402376,17,1,Normal,1,0,-5,Decrease,-2,37.5,Possible,1,32.5,Highly_Possible,2
113,113,51037,2011,10.311058250525283,11,6,Normal,1,0,-1,Stable,0,25.0,Possible,1,8.75,Not_Likely,0
114,114,42041,2011,7.774851101896943,8,5,Normal,1,0,10,Increase,2,56.25,Possible,1,18.750000000000004,Possible,1
115,115,42047,2011,6.699838277750023,7,4,Normal,1,-1,-2,Stable,0,-33.333333333333336,Not_Likely,0,0.0,Not_Likely,0
116,116,51595,2011,13.529056781453287,14,5,Normal,1,0,-6,Decrease,-2,6.25,Possible,1,6.25,Not_Likely,0
117,117,21065,2011,8.946234207524308,9,10,Normal,1,0,7,Increase,2,12.5,Possible,1,6.249999999999999,Not_Likely,0
118,118,54009,2011,3.801855165705376,4,8,Good,0,1,4,Lightly_Increase,1,46.153846153846146,Possible,1,9.23076923076923,Not_Likely,0
119,119,21031,2011,4.427236111270188,5,6,Good,0,1,3,Lightly_Increase,1,12.5,Possible,1,8.722809950552794,Not_Likely,0
120,120,21039,2011,4.9979968059627735,5,5,Good,0,0,-1,Stable,0,21.428571428571427,Possible,1,8.571428571428571,Not_Likely,0
121,121,39023,2011,4.348315102322989,5,6,Good,0,1,8,Increase,2,31.818181818181817,Possible,1,22.140925806215613,Possible,1
122,122,54015,2011,0.5011612682030542,1,6,Good,0,0,5,Increase,2,22.222222222222218,Possible,1,30.884094500763926,Highly_Possible,2
123,123,21007,2011,7.756331402440492,8,4,Normal,1,0,1,Stable,0,7.142857142857142,Possible,1,8.571428571428571,Not_Likely,0
124,124,51025,2011,10.041218432155773,11,6,Normal,1,0,2,Stable,0,18.75,Possible,1,8.75,Not_Likely,0
125,125,21033,2011,9.880262722493073,10,7,Normal,1,-1,-7,Decrease,-2,-5.0,Not_Likely,0,9.692553050530135,Not_Likely,0
126,126,51610,2011,7.146161169431464,8,7,Normal,1,-1,-2,Stable,0,10.0,Possible,1,7.0,Not_Likely,0
127,127,21067,2011,17.725302007962338,18,12,Normal,1,0,-1,Stable,0,9.375,Possible,1,41.52696073876645,Highly_Possible,2
128,128,21061,2011,1.4228677087897086,2,5,Good,0,0,1,Stable,0,22.72727272727273,Possible,1,21.633020323325617,Possible,1
129,129,51061,2011,11.94040546972902,12,10,Normal,1,1,21,Increase,2,29.411764705882355,Possible,1,8.235294117647058,Not_Likely,0
130,130,51011,2011,11.936273830563767,12,7,Normal,1,-1,-8,Decrease,-2,27.777777777777782,Possible,1,8.74332157709014,Not_Likely,0
131,131,39047,2011,26.047507470385128,27,7,Critical,2,-2,-23,Decrease,-2,-18.75,Not_Likely,0,6.458498654144764,Not_Likely,0
132,132,42051,2011,72.41404933530002,73,3,Critical,2,0,18,Increase,2,-33.333333333333336,Not_Likely,0,20.000000000000004,Possible,1
133,133,21071,2011,20.51854145862238,21,5,Critical,2,-1,-14,Decrease,-2,-8.333333333333334,Not_Likely,0,5.067599371979943,Not_Likely,0
134,134,51063,2011,11.442385828339653,12,8,Normal,1,-1,-11,Decrease,-2,19.23076923076923,Possible,1,14.027674999079078,Possible,1
135,135,51065,2011,6.520274459023354,7,7,Normal,1,-1,-6,Decrease,-2,9.090909090909092,Possible,1,20.40194795313184,Possible,1
136,136,21073,2011,15.320986075506625,16,10,Normal,1,0,6,Increase,2,19.444444444444443,Possible,1,20.56428064978637,Possible,1
137,137,39049,2011,253.43917353130158,254,6,Severe,3,0,-23,Decrease,-2,-14.285714285714285,Not_Likely,0,1.4285714285714286,Not_Likely,0
138,138,42055,2011,22.81836606303946,23,3,Critical,2,0,10,Increase,2,0.0,Not_Likely,0,22.579613562283672,Possible,1
139,139,51067,2011,16.34663753177624,17,8,Normal,1,1,8,Increase,2,-18.181818181818183,Not_Likely,0,11.156164658067178,Possible,1
140,140,51069,2011,32.232611954237576,33,8,Critical,2,-2,-32,Decrease,-2,-4.166666666666667,Not_Likely,0,18.568556645770872,Possible,1
141,141,21075,2011,11.19711707927674,12,2,Normal,1,0,1,Stable,0,0.0,Not_Likely,0,8.0,Not_Likely,0
142,142,42057,2011,6.460483636103659,7,3,Normal,1,0,0,Stable,0,25.0,Possible,1,5.000000000000001,Not_Likely,0
143,143,51640,2011,1.7461421242106945,2,4,Good,0,1,6,Increase,2,25.0,Possible,1,9.999999999999998,Not_Likely,0
144,144,39053,2011,46.21816436072565,47,6,Critical,2,-1,-26,Decrease,-2,-27.777777777777782,Not_Likely,0,0.0,Not_Likely,0
145,145,39055,2011,5.76728014289314,6,2,Good,0,1,2,Stable,0,64.28571428571429,Highly_Possible,2,41.35802760586589,Highly_Possible,2
146,146,51071,2011,6.546498680488117,7,8,Normal,1,1,19,Increase,2,-4.166666666666667,Not_Likely,0,6.666666666666667,Not_Likely,0
147,147,51073,2011,9.078106961784199,10,13,Normal,1,0,-2,Stable,0,-25.0,Not_Likely,0,1.666666666666667,Not_Likely,0
148,148,51075,2011,13.503250564770276,14,8,Normal,1,-1,-8,Decrease,-2,34.615384615384606,Possible,1,9.300023727637411,Not_Likely,0
149,149,21081,2011,10.425957973507053,11,11,Normal,1,-1,-8,Decrease,-2,50.0,Possible,1,20.403726922375682,Possible,1
150,150,54023,2011,3.9089691531937847,4,4,Good,0,1,10,Increase,2,7.142857142857142,Possible,1,20.0,Possible,1
151,151,21083,2011,16.08673409577,17,6,Normal,1,0,-1,Stable,0,11.111111111111109,Possible,1,8.88888888888889,Not_Likely,0
152,152,21085,2011,14.480534586673913,15,6,Normal,1,0,-7,Decrease,-2,9.090909090909092,Possible,1,13.439258271957684,Possible,1
153,153,51077,2011,7.032039663644258,8,4,Normal,1,-1,-2,Stable,0,50.0,Possible,1,18.67167853394494,Possible,1
154,154,54025,2011,10.914797082797177,11,4,Normal,1,-1,-10,Decrease,-2,-50.0,Not_Likely,0,1.3360115053466084,Not_Likely,0
155,155,39057,2011,6.382835942429298,7,7,Normal,1,1,49,Extremely_Increase,3,38.888888888888886,Possible,1,28.348758055692265,Possible,1
156,156,42059,2011,15.650471778353822,16,6,Normal,1,1,8,Increase,2,50.0,Possible,1,36.00000000000001,Highly_Possible,2
157,157,51079,2011,7.0925690930639576,8,9,Normal,1,-1,-5,Decrease,-2,14.285714285714285,Possible,1,14.138693299379902,Possible,1
158,158,39059,2011,17.994550595634486,18,6,Normal,1,1,6,Increase,2,5.5555555555555545,Possible,1,7.777777777777778,Not_Likely,0
159,159,51083,2011,4.81281654792197,5,3,Good,0,1,4,Lightly_Increase,1,8.333333333333334,Possible,1,9.32681084357379,Not_Likely,0
160,160,39061,2011,525.6434605056355,526,6,Severe,3,0,267,Extremely_Increase,3,50.0,Possible,1,56.242760600522594,Highly_Possible,2
161,161,51650,2011,7.000647388854878,8,13,Normal,1,0,-1,Stable,0,-9.375,Not_Likely,0,12.589109799547414,Possible,1
162,162,39063,2011,8.574468961167153,9,6,Normal,1,1,18,Increase,2,22.222222222222218,Possible,1,32.62937111471879,Highly_Possible,2
163,163,51085,2011,28.74086409490489,29,9,Critical,2,0,4,Lightly_Increase,1,5.882352941176472,Possible,1,7.0588235294117645,Not_Likely,0
164,164,39065,2011,9.76821641651001,10,7,Normal,1,0,-3,Lightly_Decrease,-1,13.636363636363635,Possible,1,24.89938088482112,Possible,1
165,165,54031,2011,5.448972369211595,6,4,Good,0,1,15,Increase,2,10.0,Possible,1,16.0,Possible,1
166,166,54033,2011,8.580015861763865,9,9,Normal,1,1,81,Extremely_Increase,3,66.66666666666667,Highly_Possible,2,55.01554470405744,Highly_Possible,2
167,167,51660,2011,6.6372202887389875,7,7,Normal,1,-1,-3,Lightly_Decrease,-1,-25.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
168,168,21099,2011,11.147329900847941,12,8,Normal,1,0,1,Stable,0,4.545454545454546,Possible,1,7.2727272727272725,Not_Likely,0
169,169,21101,2011,10.721934746666248,11,4,Normal,1,-1,-10,Decrease,-2,-8.333333333333334,Not_Likely,0,17.9424789789718,Possible,1
170,170,51087,2011,2.822079439262549,3,12,Good,0,2,35,Increase,2,8.333333333333334,Possible,1,36.401925632252706,Highly_Possible,2
171,171,51089,2011,10.855433203525056,11,4,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0,4.2857142857142865,Not_Likely,0
172,172,39075,2011,13.4056426143885,14,5,Normal,1,0,-6,Decrease,-2,-37.5,Not_Likely,0,5.0,Not_Likely,0
173,173,21107,2011,21.683513771209093,22,5,Critical,2,-1,-14,Decrease,-2,-10.0,Not_Likely,0,15.798400553107296,Possible,1
174,174,42061,2011,16.879750064249187,17,3,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,5.0,Not_Likely,0
175,175,39077,2011,42.87565423472897,43,6,Critical,2,0,15,Increase,2,50.0,Possible,1,55.0,Highly_Possible,2
176,176,42063,2011,13.463897050405636,14,3,Normal,1,1,11,Increase,2,-30.0,Not_Likely,0,2.0,Not_Likely,0
177,177,39079,2011,49.14991900115903,50,5,Critical,2,-1,-35,Decrease,-2,-27.272727272727273,Not_Likely,0,0.6760849536056579,Not_Likely,0
178,178,54035,2011,16.2295093284638,17,7,Normal,1,0,-9,Decrease,-2,0.0,Not_Likely,0,3.0000000000000004,Not_Likely,0
179,179,51095,2011,6.994316353403826,7,15,Normal,1,-1,-2,Stable,0,-2.380952380952381,Not_Likely,0,3.8095238095238093,Not_Likely,0
180,180,21111,2011,162.07739407540043,163,5,Severe,3,0,354,Extremely_Increase,3,22.222222222222218,Possible,1,12.468847635114795,Possible,1
181,181,39081,2011,15.677669967571815,16,9,Normal,1,1,14,Increase,2,25.0,Possible,1,12.050489874208877,Possible,1
182,182,42065,2011,22.441469468622,23,4,Critical,2,-1,-6,Decrease,-2,-35.714285714285715,Not_Likely,0,0.0,Not_Likely,0
183,183,54037,2011,15.31929058937954,16,6,Normal,1,-1,-12,Decrease,-2,-18.75,Not_Likely,0,5.22791016466182,Not_Likely,0
184,184,21115,2011,7.8628464375491225,8,7,Normal,1,0,10,Increase,2,-7.142857142857142,Not_Likely,0,4.285714285714286,Not_Likely,0
185,185,21117,2011,40.08349694280169,41,8,Critical,2,0,49,Extremely_Increase,3,53.57142857142857,Possible,1,33.50350573552648,Highly_Possible,2
186,186,51099,2011,16.68525508405444,17,6,Normal,1,-1,-12,Decrease,-2,11.111111111111109,Possible,1,6.666666666666667,Not_Likely,0
187,187,51101,2011,12.283833476703052,13,9,Normal,1,0,2,Stable,0,0.0,Not_Likely,0,4.444444444444445,Not_Likely,0
188,188,21119,2011,14.47269733064598,15,6,Normal,1,1,19,Increase,2,-25.0,Not_Likely,0,0.8333333333333334,Not_Likely,0
189,189,21121,2011,35.26426604402466,36,5,Critical,2,0,6,Increase,2,5.5555555555555545,Possible,1,3.333333333333334,Not_Likely,0
190,190,39083,2011,13.249452816464839,14,5,Normal,1,-1,-12,Decrease,-2,-12.5,Not_Likely,0,13.35546424259062,Possible,1
191,191,42069,2011,84.14071414024663,85,6,Critical,2,1,138,Extremely_Increase,3,37.5,Possible,1,20.000000000000007,Possible,1
192,192,39085,2011,0.2460766436129524,1,1,Good,0,2,163,Extremely_Increase,3,100.0,Highly_Possible,2,66.91703515159347,Highly_Possible,2
193,193,42071,2011,115.41181792308916,116,4,Critical,2,-1,-106,Extremely_Decrease,-3,70.0,Highly_Possible,2,36.67070220024956,Highly_Possible,2
194,194,21125,2011,79.98258364604747,80,6,Critical,2,0,-22,Decrease,-2,-15.0,Not_Likely,0,5.866319468778056,Not_Likely,0
195,195,42075,2011,19.844538147164887,20,4,Critical,2,0,7,Increase,2,42.857142857142854,Possible,1,21.428571428571434,Possible,1
