,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
38,42025,2010,10.917724619755496,11,5,Normal,1
39,51033,2010,8.30056988188136,9,8,Normal,1
40,21041,2010,15.252685869201416,16,8,Normal,1
41,39019,2010,6.211771077625071,7,6,Normal,1
42,21043,2010,58.905180229740296,59,7,Critical,2
43,21045,2010,17.06873085354144,18,8,Normal,1
44,51540,2010,15.88502173780934,16,8,Normal,1
45,51550,2010,63.91258574412692,64,8,Critical,2
46,42029,2010,84.56195477032811,85,3,Critical,2
47,51041,2010,40.686490731507355,41,13,Critical,2
48,21047,2010,3.4597257526234344,4,5,Good,0
49,42031,2010,13.390578943993196,14,4,Normal,1
50,42033,2010,20.80268824224708,21,2,Normal,1
51,39025,2010,131.18442140254643,132,9,Critical,2
52,39027,2010,28.52384886198328,29,5,Critical,2
53,51570,2010,21.20145954455131,22,11,Critical,2
54,42037,2010,5.612749699739774,6,5,Normal,1
55,39029,2010,4.302421116388,5,7,Good,0
56,39033,2010,2.6117732626947348,3,6,Good,0
57,42039,2010,17.074658602626467,18,3,Normal,1
58,21055,2010,5.139174297921932,6,5,Normal,1
59,39035,2010,386.8367258131418,387,1,Severe,3
60,51590,2010,15.008391258899572,16,3,Normal,1
61,42043,2010,155.84864781077317,156,5,Critical,2
62,21059,2010,16.49203224235135,17,4,Normal,1
63,39039,2010,2.191561786679114,3,5,Good,0
64,39041,2010,74.52464624879345,75,5,Critical,2
65,42045,2010,440.6626102293932,441,3,Severe,3
66,51051,2010,13.42128507814151,14,6,Normal,1
67,54017,2010,2.4713716122771388,3,8,Good,0
68,39043,2010,16.52912908873108,17,3,Normal,1
69,42049,2010,8.891653602707684,9,1,Normal,1
70,51057,2010,1.6409291851010617,2,6,Good,0
71,51059,2010,20.29971767748669,21,9,Normal,1
72,21001,2010,3.977988471808264,4,8,Good,0
73,51003,2010,8.994613966218402,9,7,Normal,1
74,51005,2010,8.438667101211774,9,7,Normal,1
75,39003,2010,23.84541896729512,24,6,Critical,2
76,51009,2010,9.426984390339683,10,9,Normal,1
77,51015,2010,9.75067015557076,10,7,Normal,1
78,51017,2010,18.129155588363407,19,7,Normal,1
79,42007,2010,22.885607412184786,23,7,Critical,2
80,39013,2010,4.711667443963129,5,8,Good,0
81,21017,2010,19.395643663944664,20,10,Normal,1
82,21019,2010,101.41814929684902,102,7,Critical,2
83,21021,2010,16.805560281870715,17,10,Normal,1
84,51520,2010,10.519147686991099,11,3,Normal,1
85,51027,2010,51.363990275270005,52,5,Critical,2
86,51530,2010,4.024042366523708,5,9,Good,0
87,21035,2010,9.415752242272768,10,4,Normal,1
88,21037,2010,60.65519677585637,61,9,Critical,2
89,51031,2010,8.790075847114343,9,6,Normal,1
90,51035,2010,1.2705193670716148,2,7,Good,0
91,42027,2010,5.940011570303515,6,2,Normal,1
92,39021,2010,8.224068476946139,9,6,Normal,1
93,21049,2010,7.054449790518938,8,10,Normal,1
94,51043,2010,7.302912147161621,8,7,Normal,1
95,21051,2010,3.7120407453489985,4,8,Good,0
96,21053,2010,6.431202539758982,7,5,Normal,1
97,42035,2010,7.841642208185986,8,1,Normal,1
98,39031,2010,15.955818066747485,16,5,Normal,1
99,51045,2010,4.541450012686903,5,9,Good,0
100,51047,2010,2.2072977231719864,3,10,Good,0
101,21057,2010,5.687397356211323,6,5,Normal,1
102,51049,2010,9.850017151884071,10,7,Normal,1
103,39037,2010,5.021337725546845,6,4,Normal,1
104,51053,2010,1.0214079091246406,2,11,Good,0
105,21063,2010,21.264719436121407,22,8,Critical,2
106,51600,2010,14.6064794667893,15,8,Normal,1
107,39045,2010,155.40638589113956,156,5,Critical,2
108,21005,2010,11.485692958859143,12,11,Normal,1
109,51515,2010,9.723892215274267,10,9,Normal,1
110,42013,2010,31.530995669960244,32,2,Critical,2
111,51023,2010,0.8987843820094564,1,10,Good,0
112,42015,2010,10.186890902403231,11,1,Normal,1
113,51037,2010,11.393166586156509,12,6,Normal,1
114,42041,2010,4.4777573460706686,5,5,Good,0
115,42047,2010,11.888958012491507,12,4,Normal,1
116,51595,2010,2.360900831451102,3,5,Good,0
117,21065,2010,7.035808820676185,8,10,Normal,1
118,54009,2010,2.0431165729852743,3,8,Good,0
119,21031,2010,11.713379718830831,12,6,Normal,1
120,21039,2010,0.5197107331837947,1,5,Good,0
121,39023,2010,17.999737830882605,18,6,Normal,1
122,54015,2010,8.011458975294568,9,6,Normal,1
123,21007,2010,10.105592229660402,11,4,Normal,1
124,51025,2010,6.4613870096613715,7,6,Normal,1
125,21033,2010,10.110328120178448,11,7,Normal,1
126,51610,2010,0.31157560783738564,1,7,Good,0
127,21067,2010,143.18949541889103,144,12,Critical,2
128,21061,2010,3.4800594115825207,4,5,Good,0
129,51061,2010,2.8865806418115905,3,10,Good,0
130,51011,2010,7.956781751122754,8,7,Normal,1
131,39047,2010,10.683412287165805,11,7,Normal,1
132,42051,2010,69.41927383980901,70,3,Critical,2
133,21071,2010,0.7030058338496059,1,5,Good,0
134,51063,2010,17.633682243094754,18,8,Normal,1
135,51065,2010,5.97832928569582,6,7,Normal,1
136,21073,2010,13.971649037575538,14,10,Normal,1
137,39049,2010,74.90269997390294,75,6,Critical,2
138,42055,2010,41.47668265501689,42,3,Critical,2
139,51067,2010,23.44009794131903,24,8,Critical,2
140,51069,2010,6.178415556275518,7,8,Normal,1
141,21075,2010,2.926481476943372,3,2,Good,0
142,42057,2010,0.6977132871062406,1,3,Good,0
143,51640,2010,0.2966598269567419,1,4,Good,0
144,39053,2010,35.96000822691356,36,6,Critical,2
145,39055,2010,0.18953138270433675,1,2,Good,0
146,51071,2010,3.7234353663247455,4,8,Good,0
147,51073,2010,4.26008790369956,5,13,Good,0
148,51075,2010,9.427017947040245,10,8,Normal,1
149,21081,2010,7.022720089930299,8,11,Normal,1
150,54023,2010,21.326426949727338,22,4,Critical,2
151,21083,2010,6.9795163209106175,7,6,Normal,1
152,21085,2010,9.72288493610779,10,6,Normal,1
153,51077,2010,8.154985860154135,9,4,Normal,1
154,54025,2010,8.146748548538985,9,4,Normal,1
155,39057,2010,3.9629382479670103,4,7,Good,0
156,42059,2010,24.595437009402108,25,6,Critical,2
157,51079,2010,8.053715803181154,9,9,Normal,1
158,39059,2010,5.421454445932606,6,6,Normal,1
159,51083,2010,3.1815459415366982,4,3,Good,0
160,39061,2010,1668.9656473573248,1669,6,Severe,3
161,51650,2010,23.700609168568946,24,13,Critical,2
162,39063,2010,1.248234235111597,2,6,Good,0
163,51085,2010,7.828626623476184,8,9,Normal,1
164,39065,2010,77.84998177692684,78,7,Critical,2
165,54031,2010,5.644183422294432,6,4,Normal,1
166,54033,2010,22.586831148802926,23,9,Critical,2
167,51660,2010,9.053145033175113,10,7,Normal,1
168,21099,2010,0.2858847767989184,1,8,Good,0
169,21101,2010,15.942599249527554,16,4,Normal,1
170,51087,2010,32.12391220934851,33,12,Critical,2
171,51089,2010,13.91315465834093,14,4,Normal,1
172,39075,2010,6.256607934045592,7,5,Normal,1
173,21107,2010,12.268507006463592,13,5,Normal,1
174,42061,2010,15.054724583950033,16,3,Normal,1
175,39077,2010,8.405878102409769,9,6,Normal,1
176,42063,2010,32.78590927949341,33,3,Critical,2
177,39079,2010,79.85198475186564,80,5,Critical,2
178,54035,2010,8.153904799175175,9,7,Normal,1
179,51095,2010,5.849506337950766,6,15,Normal,1
180,21111,2010,104.83433080694375,105,5,Critical,2
181,39081,2010,14.160353572272378,15,9,Normal,1
182,42065,2010,1.9284855990940413,2,4,Good,0
183,54037,2010,8.845361286006906,9,6,Normal,1
184,21115,2010,63.889941981664656,64,7,Critical,2
185,21117,2010,23.28610458848255,24,8,Critical,2
186,51099,2010,6.154624327054304,7,6,Normal,1
187,51101,2010,12.730952284491206,13,9,Normal,1
188,21119,2010,3.2530855961501115,4,6,Good,0
189,21121,2010,45.32753433512618,46,5,Critical,2
190,39083,2010,9.93605100835794,10,5,Normal,1
191,42069,2010,47.466144808027046,48,6,Critical,2
192,39085,2010,2.5164915131801764,3,1,Good,0
193,42071,2010,39.332546758189174,40,4,Critical,2
194,21125,2010,58.35319042107048,59,6,Critical,2
195,42075,2010,21.702922725521788,22,4,Critical,2
196,42077,2010,48.955474255543116,49,4,Critical,2
197,39089,2010,180.9149082047569,181,6,Critical,2
198,21141,2010,8.456046208868147,9,5,Normal,1
199,39091,2010,14.754211420421694,15,5,Normal,1
200,54045,2010,25.3358217318763,26,5,Critical,2
201,51107,2010,19.098973216924147,20,9,Normal,1
202,51109,2010,17.624322524429832,18,7,Normal,1
203,21069,2010,13.166644432036435,14,10,Normal,1
204,51620,2010,8.700334755745594,9,5,Normal,1
205,51630,2010,16.516308728393614,17,8,Normal,1
206,39051,2010,4.0892999633569405,5,4,Good,0
207,21079,2010,3.013949127360096,4,9,Good,0
208,21087,2010,5.522031816404015,6,7,Normal,1
209,51081,2010,2.4556276731812616,3,5,Good,0
210,21089,2010,7.859887454939827,8,5,Normal,1
211,54029,2010,17.96822845918037,18,7,Normal,1
212,21095,2010,53.02554031492068,54,5,Critical,2
213,21097,2010,9.591787613637662,10,10,Normal,1
214,21103,2010,3.236523014149201,4,8,Good,0
215,39071,2010,7.019598636175117,8,7,Normal,1
216,51670,2010,14.731703181563752,15,13,Normal,1
217,21109,2010,11.219667952549193,12,8,Normal,1
218,21113,2010,26.271846979719573,27,12,Critical,2
219,54039,2010,104.87647195244335,105,4,Critical,2
220,21127,2010,17.167166703139724,18,7,Normal,1
221,42073,2010,8.298936982249705,9,5,Normal,1
222,21129,2010,4.309752563712489,5,8,Good,0
223,21131,2010,11.860519228314596,12,10,Normal,1
224,21133,2010,7.081542709350736,8,7,Normal,1
225,21135,2010,7.7409499992950215,8,7,Normal,1
226,21137,2010,3.183490552750841,4,8,Good,0
227,21139,2010,11.394119375255528,12,5,Normal,1
228,39093,2010,5.943898370842379,6,3,Normal,1
229,54019,2010,16.923239262130316,17,4,Normal,1
230,21093,2010,22.738750170400408,23,7,Critical,2
231,39073,2010,14.379157877993748,15,4,Normal,1
232,42067,2010,9.903567074063421,10,5,Normal,1
233,51105,2010,17.507754778063884,18,4,Normal,1
234,39095,2010,105.36160713296199,106,3,Critical,2
235,51111,2010,4.949450803484099,5,6,Good,0
236,42079,2010,41.740880988172286,42,4,Critical,2
237,42081,2010,24.533659045058585,25,4,Critical,2
238,51680,2010,8.262750023233878,9,7,Normal,1
239,21143,2010,9.251795521459217,10,6,Normal,1
240,21151,2010,110.02903422590464,111,10,Critical,2
241,51113,2010,4.188747265417102,5,7,Good,0
242,21153,2010,9.686047086363166,10,7,Normal,1
243,39099,2010,37.48171954650128,38,4,Critical,2
244,39101,2010,30.000602924525765,31,6,Critical,2
245,54049,2010,35.937002012598704,36,8,Critical,2
246,54051,2010,8.905008898422897,9,7,Normal,1
247,21159,2010,30.470898131396236,31,7,Critical,2
248,51690,2010,8.714091747685556,9,5,Normal,1
249,21161,2010,24.78514689503905,25,10,Critical,2
250,54053,2010,3.1842412499265604,4,6,Good,0
251,21145,2010,13.749863454560895,14,6,Normal,1
252,21147,2010,14.096773066789892,15,3,Normal,1
253,54047,2010,13.416010749370454,14,4,Normal,1
254,42083,2010,13.912351569540784,14,1,Normal,1
255,21165,2010,6.394358515423335,7,11,Normal,1
256,39107,2010,10.420074797810036,11,4,Normal,1
257,42053,2010,7.998222755904591,8,4,Normal,1
258,39069,2010,8.251087987587562,9,5,Normal,1
259,51093,2010,5.437211084632351,6,14,Normal,1
260,39087,2010,18.680977668633805,19,7,Normal,1
261,21155,2010,5.712164545331402,6,9,Normal,1
262,21157,2010,4.960343265696976,5,6,Good,0
263,21149,2010,6.178408169282237,7,6,Normal,1
264,51117,2010,6.694130719702945,7,3,Normal,1
265,39105,2010,17.648188802817995,18,6,Normal,1
266,21167,2010,17.264683492706226,18,11,Normal,1
267,42085,2010,12.992149844133813,13,4,Normal,1
268,21077,2010,8.386809168450482,9,9,Normal,1
269,21123,2010,3.47669161284896,4,7,Good,0
270,51678,2010,9.071063073471763,10,10,Normal,1
271,51091,2010,4.0749279662005575,5,5,Good,0
272,51103,2010,10.861757074095584,11,5,Normal,1
273,39097,2010,19.220936946367647,20,7,Normal,1
274,51115,2010,3.4857194588798954,4,11,Good,0
275,39103,2010,33.250111530898266,34,4,Critical,2
276,54057,2010,12.693203591357571,13,3,Normal,1
277,39111,2010,4.072898151865862,5,7,Good,0
278,42089,2010,8.110548612854569,9,4,Normal,1
279,39113,2010,73.72719263295528,74,6,Critical,2
280,42091,2010,3.4458766548846587,4,5,Good,0
281,51121,2010,37.83898698989349,38,9,Critical,2
282,42093,2010,0.4355904127155169,1,6,Good,0
283,39115,2010,10.327467284750023,11,5,Normal,1
284,54065,2010,11.244756365085175,12,6,Normal,1
285,39117,2010,2.7836376874600925,3,5,Good,0
286,21177,2010,11.581565643565733,12,7,Normal,1
287,39119,2010,14.375997909684475,15,6,Normal,1
288,51125,2010,10.667540461732882,11,10,Normal,1
289,51127,2010,13.62750362844354,14,15,Normal,1
290,51700,2010,40.94102866952716,41,13,Critical,2
291,54067,2010,26.236234932657947,27,4,Critical,2
292,42095,2010,46.06580113623353,47,4,Critical,2
293,42097,2010,8.307486010441233,9,6,Normal,1
294,54069,2010,14.682488598690554,15,8,Normal,1
295,51137,2010,9.549587169720807,10,7,Normal,1
296,39123,2010,19.00143307645492,20,4,Normal,1
297,21187,2010,14.53086986355832,15,10,Normal,1
298,51139,2010,10.574138681972858,11,8,Normal,1
299,21191,2010,5.624963402083488,6,14,Normal,1
300,39127,2010,35.1990817006382,36,6,Critical,2
301,51730,2010,11.527803094461422,12,11,Normal,1
302,42101,2010,1110.238900747205,1111,3,Severe,3
303,21195,2010,12.941077819732518,13,5,Normal,1
304,39131,2010,26.132740717649995,27,5,Critical,2
305,42103,2010,9.240283947392392,10,3,Normal,1
306,51735,2010,5.7430855785176576,6,13,Normal,1
307,39133,2010,81.82511765355937,82,5,Critical,2
308,51740,2010,47.85282616417433,48,9,Critical,2
309,54055,2010,64.6570337579606,65,6,Critical,2
310,39109,2010,34.50629835398799,35,7,Critical,2
311,51119,2010,5.7449760976168776,6,9,Normal,1
312,21171,2010,14.48362891807352,15,5,Normal,1
313,21173,2010,35.21763462099565,36,12,Critical,2
314,21175,2010,6.954714762486036,7,10,Normal,1
315,21179,2010,2.2180788072826627,3,8,Good,0
316,39121,2010,8.445487099756917,9,6,Normal,1
317,51710,2010,38.60407170688132,39,9,Critical,2
318,21183,2010,12.374942054747224,13,7,Normal,1
319,21189,2010,0.2174444072370236,1,9,Good,0
320,51141,2010,17.61962539268661,18,4,Normal,1
321,39125,2010,5.2666613373527555,6,5,Normal,1
322,39129,2010,18.59897358666829,19,5,Normal,1
323,54075,2010,12.8408863163856,13,3,Normal,1
324,21197,2010,35.56702566359781,36,10,Critical,2
325,51145,2010,17.31911025068844,18,9,Normal,1
326,51153,2010,74.98017905203443,75,11,Critical,2
327,21199,2010,83.04333094447206,84,7,Critical,2
328,51155,2010,20.29761211515956,21,8,Normal,1
329,54081,2010,17.526655340169093,18,5,Normal,1
330,39139,2010,33.683167914669234,34,5,Critical,2
331,54085,2010,9.658509811624953,10,8,Normal,1
332,54087,2010,0.09354311890231692,1,6,Good,0
333,51163,2010,9.58613398871282,10,8,Normal,1
334,51165,2010,7.073819042548847,8,8,Normal,1
335,39141,2010,108.69657873170813,109,4,Critical,2
336,21205,2010,32.69528329584567,33,8,Critical,2
337,51167,2010,15.371845326471288,16,6,Normal,1
338,51775,2010,24.446497295825324,25,9,Critical,2
339,39145,2010,235.9819601483264,236,6,Critical,2
340,51683,2010,11.912630390189664,12,10,Normal,1
341,21163,2010,4.032635169515449,5,3,Good,0
342,42087,2010,4.8881159629860464,5,5,Good,0
343,54061,2010,58.01688616601219,59,7,Critical,2
344,54063,2010,7.978629119124733,8,6,Normal,1
345,51133,2010,10.761514370656457,11,5,Normal,1
346,21185,2010,22.027303110975836,23,6,Critical,2
347,21193,2010,80.83153408813294,81,7,Critical,2
348,51143,2010,16.478645155610142,17,4,Normal,1
349,42105,2010,10.445029017538591,11,1,Normal,1
350,39135,2010,8.374052799739419,9,4,Normal,1
351,54077,2010,8.249070626345443,9,6,Normal,1
352,51147,2010,1.5020176155546132,2,7,Good,0
353,51149,2010,11.170885352443962,12,13,Normal,1
354,51157,2010,1.2015671612755812,2,6,Good,0
355,51760,2010,102.23253402660677,103,13,Critical,2
356,51770,2010,38.35286537617455,39,7,Critical,2
357,21201,2010,5.532650081093163,6,9,Normal,1
358,21203,2010,19.867915570165632,20,7,Normal,1
359,21169,2010,4.226441726243742,5,7,Good,0
360,54059,2010,23.274648335429827,24,3,Critical,2
361,42099,2010,13.142343787016321,14,5,Normal,1
362,39137,2010,7.8978731484583795,8,6,Normal,1
363,21207,2010,12.101088211442134,13,7,Normal,1
364,39143,2010,2.197111412235646,3,4,Good,0
365,42107,2010,42.24460011611083,43,5,Critical,2
366,51169,2010,56.65384631921281,57,4,Critical,2
367,39147,2010,11.602108996733316,12,7,Normal,1
368,39149,2010,11.245607884154982,12,7,Normal,1
369,51171,2010,28.06347803672029,29,7,Critical,2
370,21213,2010,0.5315384536653305,1,3,Good,0
371,51173,2010,16.996953527056412,17,5,Normal,1
372,42111,2010,13.528908334089255,14,1,Normal,1
373,51175,2010,6.179493682612637,7,7,Normal,1
374,51177,2010,12.961402673431024,13,8,Normal,1
375,21181,2010,19.05141963676832,20,11,Normal,1
376,51135,2010,9.721994526981394,10,8,Normal,1
377,54079,2010,5.457288622934391,6,6,Normal,1
378,51750,2010,12.877339108110506,13,8,Normal,1
379,21209,2010,2.6042087943233434,3,11,Good,0
380,51720,2010,10.978128253460872,11,5,Normal,1
381,54083,2010,2.30201528310271,3,4,Good,0
382,21215,2010,8.956326681337385,9,9,Normal,1
383,39151,2010,41.777810157130546,42,6,Critical,2
384,51790,2010,9.316344215900942,10,7,Normal,1
385,42113,2010,7.35816329622299,8,5,Normal,1
386,39153,2010,96.63235632962618,97,4,Critical,2
387,51183,2010,5.993974632419059,6,11,Normal,1
388,51185,2010,10.755117499151561,11,5,Normal,1
389,39155,2010,139.3374020787159,140,4,Critical,2
390,39157,2010,14.91791236606482,15,6,Normal,1
391,39159,2010,4.853113682665933,5,7,Good,0
392,42119,2010,5.715777162522321,6,4,Normal,1
393,39161,2010,3.9745371823681386,4,5,Good,0
394,51810,2010,27.5586894381506,28,5,Critical,2
395,51179,2010,6.009285707052653,7,9,Normal,1
396,21217,2010,7.3866354133251475,8,10,Normal,1
397,42121,2010,1.513483308751491,2,4,Good,0
398,21227,2010,24.990992289409014,25,6,Critical,2
399,42123,2010,12.681858748401144,13,1,Normal,1
400,51187,2010,47.944053567204435,48,7,Critical,2
401,42125,2010,32.58296087058905,33,6,Critical,2
402,21211,2010,1.899403033033694,2,10,Good,0
403,42109,2010,4.44253232318517,5,7,Good,0
404,51800,2010,6.996082624794714,7,8,Normal,1
405,54097,2010,26.65621081722511,27,6,Critical,2
406,39163,2010,11.969653921295404,12,4,Normal,1
407,39165,2010,22.97547376645472,23,6,Critical,2
408,39167,2010,13.635970452306347,14,8,Normal,1
409,51191,2010,26.60449403219993,27,3,Critical,2
410,21231,2010,20.011379613758322,21,4,Normal,1
411,39169,2010,36.214862191564414,37,5,Critical,2
412,42129,2010,67.89486801277936,68,3,Critical,2
413,21235,2010,38.726604509403636,39,4,Critical,2
414,51830,2010,10.891643349884518,11,13,Normal,1
415,39173,2010,13.04716629757898,14,6,Normal,1
416,39175,2010,4.706089124896291,5,5,Good,0
417,51197,2010,0.3032402496303981,1,7,Good,0
418,42133,2010,106.48644661483509,107,2,Critical,2
419,54089,2010,9.657613854604405,10,6,Normal,1
420,42115,2010,11.17306872633148,12,3,Normal,1
421,21221,2010,0.4908488299430933,1,5,Good,0
422,54093,2010,9.126814677482525,10,5,Normal,1
423,54095,2010,9.363102140473906,10,7,Normal,1
424,21229,2010,7.9185255542079425,8,8,Normal,1
425,42127,2010,14.311059763299575,15,3,Normal,1
426,54099,2010,9.208728379022274,10,6,Normal,1
427,21233,2010,12.290821902089714,13,6,Normal,1
428,51193,2010,9.674128702043772,10,5,Normal,1
429,54103,2010,8.143024818078134,9,8,Normal,1
430,51840,2010,23.7335586565807,24,9,Critical,2
431,51195,2010,104.90843424163792,105,5,Critical,2
432,21237,2010,3.0332868466383998,4,9,Good,0
433,54109,2010,15.515951630779703,16,5,Normal,1
434,21219,2010,2.331109647175849,3,3,Good,0
435,21223,2010,3.1880324657508123,4,6,Good,0
436,51820,2010,9.355831397890109,10,8,Normal,1
437,54107,2010,4.438680815580134,5,7,Good,0
438,21239,2010,10.544377481654305,11,10,Normal,1
439,42131,2010,1.0784921627356976,2,4,Good,0
440,42117,2010,9.134065138432973,10,1,Normal,1
441,51199,2010,4.436766340126787,5,13,Good,0
442,39171,2010,10.288606055782106,11,3,Normal,1
443,54105,2010,0.02284784554213648,1,8,Good,0
444,54021,2010,15.698134870553234,16,7,Normal,1
445,54027,2010,6.27382829160131,7,5,Normal,1
446,39067,2010,10.731218048834188,11,7,Normal,1
447,21105,2010,7.824516609138013,8,5,Normal,1
448,51181,2010,6.443539686447092,7,15,Normal,1
449,54041,2010,3.7502451394037095,4,6,Good,0
450,51131,2010,3.2472135547914087,4,4,Good,0
451,54071,2010,0.732066555149158,1,5,Good,0
452,54073,2010,3.9685944448629993,4,7,Good,0
453,54101,2010,14.703479526173924,15,4,Normal,1
454,21225,2010,5.721960973034117,6,3,Normal,1
455,54091,2010,4.822881393205266,5,6,Good,0
456,51036,2010,5.214292632048309,6,14,Normal,1
457,51097,2010,10.765774404197225,11,11,Normal,1
458,21091,2010,6.189473236250098,7,3,Normal,1
459,54043,2010,10.446698448032832,11,5,Normal,1
460,51580,2010,4.707089057518488,5,7,Good,0
