,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC161,HC01_VC172,HC01_VC175,HC01_VC176,HC01_VC178,HC01_VC185,HC01_VC187,HC01_VC193,HC01_VC196,HC01_VC198,HC01_VC203,HC01_VC204,HC01_VC206,HC01_VC208,HC01_VC209
65,21131,3.26,25,30,0,63,15,0,12,6,0,0,0,120,0,0,27,0,0,0,30,0
66,21133,3.08,41,46,9,103,13,34,31,4,4,0,0,269,9,15,84,10,0,0,18,0
67,21135,3.25,39,72,96,125,26,0,22,35,0,0,8,185,0,0,109,0,0,0,93,0
68,21137,3.02,28,50,103,95,0,15,31,13,0,0,0,250,0,0,138,0,0,0,5,0
69,21139,3.12,72,61,0,159,13,7,91,25,0,0,0,390,0,2,80,0,0,7,25,59
70,21141,2.88,49,61,89,109,16,856,911,25,17,0,0,102,0,0,291,0,13,21,90,53
71,21143,2.39,3,46,0,131,0,11,23,0,0,0,8,44,0,0,60,0,24,19,96,0
72,21145,2.87,33,68,23,156,10,528,397,138,42,38,88,908,124,39,972,46,116,98,573,32
73,21147,3.06,5,59,78,105,14,107,47,9,0,21,0,273,0,0,72,0,48,0,9,30
74,21149,2.97,100,81,18,174,25,0,22,0,0,0,0,134,8,0,50,0,0,11,34,0
75,21151,2.94,29,51,26,81,26,718,728,472,309,17,109,956,289,74,1026,75,187,322,631,67
76,21153,3.55,17,51,20,139,5,0,62,0,0,0,0,28,0,0,8,0,0,0,0,0
77,21155,3.18,79,75,49,148,27,148,257,75,63,0,18,43,19,0,84,0,118,0,38,19
78,21157,2.88,39,45,44,89,17,86,86,21,0,0,0,767,30,0,396,11,9,38,166,0
79,21159,3.54,8,32,65,16,39,0,11,0,0,10,0,44,0,0,0,0,41,0,6,0
80,21161,2.90,59,54,55,97,21,130,112,9,9,0,0,231,10,0,39,0,0,66,57,0
81,21163,3.39,23,43,12,96,7,50,168,110,12,49,26,348,17,0,425,16,14,17,187,0
82,21165,3.44,27,30,155,13,0,0,54,18,11,0,0,86,0,0,0,0,0,0,0,0
83,21167,3.04,34,64,0,139,30,0,48,18,18,0,0,460,7,0,110,0,0,20,200,0
84,21169,2.93,33,72,16,184,15,97,104,22,22,0,0,135,2,0,70,0,0,22,54,0
85,21171,3.14,61,49,0,104,24,206,211,0,0,0,0,43,61,0,212,0,0,30,11,0
86,21173,3.09,30,48,39,98,11,215,167,13,0,0,30,461,0,2,87,0,113,0,48,13
87,21175,3.26,31,24,0,62,0,55,307,0,0,10,8,337,0,0,36,0,28,25,30,20
88,21177,2.87,46,58,44,139,1,133,130,35,24,0,17,679,9,0,186,0,28,53,71,0
89,21179,3.02,46,70,29,137,29,317,254,195,162,0,22,431,12,9,386,14,76,30,193,0
90,21181,2.96,100,109,137,140,75,32,21,28,21,0,0,43,0,0,12,0,0,0,0,0
91,21183,3.27,35,67,8,143,19,247,288,22,17,0,0,306,3,17,29,6,16,20,141,0
92,21185,3.09,26,47,16,110,26,952,792,269,66,10,140,963,66,195,1252,121,23,335,662,113
93,21187,2.83,49,104,88,202,30,90,55,12,12,0,43,122,0,0,25,0,15,74,37,0
94,21189,3.68,0,40,0,67,23,0,10,0,0,0,9,13,0,0,0,0,0,0,0,0
95,21191,3.26,49,78,124,152,10,0,9,0,0,0,0,363,22,0,39,0,0,0,26,0
96,21193,3.17,49,44,12,102,8,18,39,27,3,0,0,78,29,0,18,0,35,0,110,41
97,21195,2.84,20,50,46,109,8,65,149,139,82,0,0,553,91,0,240,9,15,13,225,0
98,21197,3.06,30,82,36,143,45,12,0,0,0,0,0,254,0,0,35,90,99,0,41,23
99,21199,2.87,30,52,13,114,16,491,380,130,96,0,12,707,16,36,306,0,0,203,358,39
100,21201,3.86,34,175,0,638,0,0,0,0,0,0,0,37,0,0,8,0,0,0,13,0
101,21203,3.09,20,52,35,118,5,9,0,3,0,0,0,143,15,0,14,0,0,0,50,0
102,21205,2.92,47,71,72,88,49,81,346,169,70,0,0,243,61,0,36,0,51,16,325,3
103,21207,2.88,43,58,0,122,21,219,133,0,0,0,17,29,9,0,77,16,0,27,148,0
104,21209,2.89,21,42,40,82,10,615,371,208,67,0,95,696,228,8,856,58,51,170,273,0
105,21211,3.05,43,61,4,125,28,2001,1652,204,123,3,3,638,48,23,473,127,79,32,186,88
106,21213,2.99,30,46,88,74,14,0,11,44,0,11,22,272,0,0,99,0,22,18,77,0
107,21215,3.07,28,66,34,137,33,46,11,46,37,10,34,161,52,0,198,39,23,27,182,0
108,21217,2.96,63,63,72,131,3,225,54,148,79,0,7,164,0,7,184,9,127,198,45,7
109,21219,3.12,18,89,0,192,35,180,151,10,10,0,0,48,0,6,132,0,17,376,35,0
110,21221,2.76,0,37,0,82,16,13,65,21,0,0,18,264,0,20,137,0,70,0,21,0
111,21223,3.03,54,73,0,207,0,120,87,11,0,0,0,70,50,0,70,0,0,0,51,0
112,21225,3.00,41,59,55,84,40,89,67,54,33,15,13,93,8,0,0,0,28,62,73,75
113,21227,3.02,33,60,10,103,29,2932,2620,2040,1328,108,187,1696,162,10,1247,25,347,130,695,93
114,21229,2.99,36,84,0,216,9,122,68,2,0,7,0,147,80,0,127,0,0,0,64,0
115,21231,2.90,38,51,0,132,0,236,372,0,0,0,0,375,0,0,27,0,77,0,73,36
116,21233,3.22,43,62,42,155,2,262,80,8,0,0,0,187,0,0,108,0,53,68,12,0
117,21235,3.16,42,49,83,74,13,128,119,127,43,0,41,771,19,2,91,0,33,78,254,85
118,21237,3.57,12,19,0,48,0,0,0,7,0,0,0,49,0,0,4,0,0,0,49,0
119,21239,2.92,22,48,7,69,47,898,793,69,69,0,78,380,68,0,319,3,0,16,127,38
120,39001,3.17,42,66,51,137,14,66,120,23,0,0,0,550,10,14,123,3,0,261,341,0
121,39003,3.04,40,61,36,129,13,444,302,311,65,58,337,2356,436,110,1589,187,1341,1717,1982,240
122,39005,3.01,27,57,27,103,30,64,123,357,245,91,131,855,810,45,1639,367,55,1027,391,17
123,39007,3.05,30,43,22,93,15,805,1284,173,69,70,765,1900,4254,270,5897,1747,195,487,1102,40
124,39009,3.01,19,36,25,50,20,302,141,1230,534,152,598,1252,1211,114,2064,474,330,168,1110,146
125,39011,2.95,57,74,23,170,22,108,139,98,56,0,80,1108,175,15,613,33,11,394,478,3
126,39013,2.74,53,49,27,108,12,67,182,158,20,8,1110,1744,2135,97,6312,1080,272,186,1075,0
127,39015,3.25,38,50,8,126,9,2,0,33,33,0,133,1620,146,8,383,0,0,87,285,33
128,39017,3.10,33,54,27,105,19,5667,5136,5158,2336,739,1431,5753,1949,383,6159,834,2728,1054,2921,255
129,39019,2.96,26,69,6,183,12,58,71,9,0,28,132,1091,153,6,489,165,0,445,331,0
130,39021,3.11,37,59,34,147,6,186,166,77,36,42,70,1131,254,44,685,69,79,243,496,25
131,39023,3.01,52,53,27,119,9,1459,1277,310,134,68,246,3291,701,150,1899,393,776,354,1414,112
132,39025,3.10,36,55,18,124,15,953,997,1291,457,17,427,3615,1216,287,3481,262,244,560,1461,171
133,39027,2.97,64,73,69,147,16,217,319,29,24,0,104,926,143,13,323,75,74,219,359,0
134,39029,2.97,51,60,48,135,12,558,469,249,150,0,464,2422,1020,147,3535,1437,134,1442,1979,65
135,39031,3.07,51,52,9,130,7,8,67,9,0,0,133,702,310,0,312,47,0,424,488,0
136,39033,2.91,37,49,23,109,13,95,139,115,20,25,54,1222,133,17,653,85,0,167,336,46
137,39035,3.10,40,52,29,97,22,10893,15211,18200,8803,4257,22526,10463,44605,6678,111245,43131,11367,3615,8613,4610
138,39037,3.02,43,58,33,125,20,118,82,100,16,0,21,1552,185,11,247,3,104,294,261,10
139,39039,2.97,42,54,40,112,10,349,291,74,24,6,134,563,509,0,982,76,27,297,281,29
140,39041,3.06,24,57,12,115,32,1268,676,3842,1138,258,978,3085,2137,353,6886,1042,934,722,3864,187
141,39043,2.89,37,43,10,100,13,551,575,151,50,34,579,1502,1329,205,2811,712,249,271,873,88
142,39045,3.05,34,54,22,108,25,943,602,740,328,208,459,3641,1436,118,2996,432,658,675,2475,393
143,39047,2.99,48,66,58,129,17,206,183,147,72,0,62,579,144,0,131,12,0,104,207,13
144,39051,3.04,36,57,20,115,28,500,508,35,0,0,233,1077,539,12,2964,142,16,793,209,6
145,39053,2.96,45,65,18,159,0,15,73,57,24,0,58,530,56,0,228,20,2,141,815,0
146,39055,3.13,14,53,0,149,23,269,103,225,63,193,1827,1727,5137,619,7752,2211,47,1492,1175,37
147,39057,2.93,33,48,27,88,15,807,660,2019,664,20,742,3086,1680,257,3427,465,550,594,1975,7
148,39059,3.02,61,64,41,134,18,72,108,37,18,6,185,1171,278,36,565,768,43,79,680,24
149,39061,3.11,43,58,36,104,23,8891,7464,8199,3844,1927,2237,10817,4734,927,11895,1659,21592,2633,5952,1139
150,39063,2.89,40,53,11,104,21,313,393,857,308,9,231,1885,656,111,1868,177,100,956,1046,27
151,39065,3.14,23,58,14,123,22,44,41,107,30,0,127,1010,166,39,483,133,47,392,668,19
152,39067,3.04,56,67,31,120,40,17,24,10,0,0,184,340,429,57,898,144,15,17,123,9
153,39069,3.02,36,70,2,183,6,268,303,31,16,0,51,638,260,51,1135,76,3,369,296,0
154,39071,3.06,65,62,19,127,25,57,136,77,0,13,42,882,72,35,265,49,35,49,218,0
155,39073,2.96,66,63,41,143,9,17,90,71,37,0,66,1143,164,9,350,28,45,49,477,7
156,39075,3.93,20,96,11,179,51,52,131,0,0,0,18,744,56,17,614,81,14,4838,130,0
157,39077,2.99,67,61,48,139,7,1431,1425,140,50,10,208,1853,1138,14,1671,279,33,269,294,38
158,39079,3.04,33,86,65,165,31,51,116,36,14,0,22,763,140,0,183,12,59,21,1456,0
159,39081,2.86,29,39,22,79,13,55,124,178,117,65,584,1201,1722,235,5796,1817,67,127,1147,0
160,39083,3.05,32,51,16,98,21,130,186,204,128,27,214,1436,653,46,778,199,16,1005,797,0
161,39085,2.98,27,43,17,90,19,2640,2663,1227,379,207,2952,3156,12343,2468,17548,6095,106,534,2661,7
162,39087,3.04,26,43,8,98,10,31,32,23,2,0,94,1272,154,0,464,47,191,176,449,0
163,39089,3.02,57,62,24,126,26,627,654,848,356,79,485,3931,1246,96,3439,502,356,700,3351,279
164,39091,2.94,31,60,0,144,16,99,71,190,140,14,175,1177,174,22,1004,155,36,683,343,0
165,39093,3.03,38,49,26,104,17,1641,4269,1572,607,472,2556,4971,15457,836,25192,10981,832,1198,3341,218
166,39095,3.09,50,60,42,110,19,4069,3369,4206,1810,1133,1689,6731,11178,603,42924,1650,3902,2347,2337,1151
167,39097,3.05,24,48,41,113,7,141,181,178,126,0,82,936,225,6,566,149,123,547,468,64
168,39099,2.99,47,56,28,114,21,1804,2761,1087,470,208,1304,3379,7298,462,11693,17550,3338,1061,5295,230
169,39101,2.95,64,54,47,110,14,244,226,207,84,9,87,1615,349,85,1014,53,212,229,1009,41
170,39103,3.06,20,53,12,127,20,524,439,932,407,113,3358,2909,7887,438,17719,7074,198,1698,1943,43
171,39105,3.01,43,37,10,87,8,37,82,10,0,0,28,635,237,0,286,39,3,6,449,0
172,39107,3.10,63,85,22,186,32,49,112,86,79,0,16,757,104,21,580,59,0,211,279,0
173,39109,2.95,27,50,6,120,15,317,260,610,232,11,274,2246,603,83,1928,115,145,510,1252,10
174,39111,2.91,13,32,0,94,0,40,15,8,0,0,45,376,64,69,389,8,0,470,126,0
175,39113,2.97,46,54,33,104,17,3847,3479,5742,2327,858,1310,9203,4146,1098,10812,1181,4235,1953,4789,977
176,39115,2.89,48,51,40,127,0,0,41,34,23,0,32,373,94,0,179,43,67,163,144,0
177,39117,3.03,48,75,38,167,26,67,83,84,26,0,62,867,232,13,407,11,38,272,971,0
178,39119,2.99,35,55,27,107,21,99,187,253,103,48,301,1836,543,83,1062,211,146,178,884,16
179,39121,2.84,30,39,0,100,0,18,31,28,0,0,56,342,18,0,293,357,137,34,43,0
180,39123,2.75,37,52,41,105,24,134,212,123,48,20,357,1003,1498,69,2529,681,0,403,429,0
181,39125,2.97,58,73,40,184,1,36,87,64,20,0,32,453,143,0,261,15,0,236,163,0
182,39127,3.09,65,70,70,137,19,13,29,58,58,0,34,1235,766,9,346,117,28,70,399,16
183,39129,3.06,60,74,44,150,29,159,105,99,29,3,16,2118,333,24,777,59,230,224,728,34
184,39131,3.09,55,47,22,92,20,32,51,0,0,0,13,870,19,8,198,43,3,173,128,0
185,39133,2.97,27,41,18,73,20,387,248,1218,672,97,2064,3617,6159,512,10497,3826,363,1081,3117,120
186,39135,3.03,24,46,15,110,10,79,111,98,36,0,263,929,83,11,266,44,0,78,225,0
187,39137,3.12,38,63,30,137,20,197,248,38,0,0,28,584,271,10,265,47,13,624,363,1
188,39139,2.99,48,64,32,132,23,275,375,72,0,81,348,2808,1475,235,2803,235,950,1639,1327,186
189,39141,3.03,46,61,11,128,25,259,611,172,16,31,155,2098,230,34,596,156,197,102,868,211
190,39143,3.01,44,57,9,148,7,746,745,252,115,0,122,1233,580,11,2056,114,306,349,278,98
191,39145,3.09,42,51,42,88,24,306,373,125,64,0,40,1239,63,25,645,0,66,130,1043,116
192,39147,2.98,37,43,12,99,8,271,404,167,75,0,151,920,283,31,1486,125,0,464,436,20
193,39149,3.08,34,53,27,130,3,30,153,305,217,90,101,932,92,20,436,21,172,155,230,0
194,39151,2.98,40,52,33,101,21,1683,1750,1469,580,182,1822,9341,7189,695,11279,4539,4085,6978,6556,139
195,39153,3.02,36,51,25,97,22,2868,2603,6064,2851,596,5928,9167,19645,1553,27447,10163,2725,3119,7018,469
196,39155,3.02,42,48,39,100,14,240,563,487,177,185,1093,4149,6552,586,9735,8417,475,907,5069,158
197,39157,3.07,34,56,15,125,16,625,751,51,13,9,228,2316,714,50,1999,476,0,3926,1387,6
198,39159,3.14,19,47,6,104,13,65,166,743,254,26,142,1183,537,6,1118,150,23,450,1126,68
199,39161,3.03,32,48,14,97,22,25,165,64,3,0,63,787,191,0,454,0,5,225,422,0
200,39163,2.90,66,71,92,126,22,0,30,25,15,0,20,304,0,5,73,78,0,79,112,0
201,39165,3.12,41,58,26,124,25,1648,1226,3987,1146,71,673,3919,1377,307,5547,468,610,666,1691,193
202,39167,2.91,44,48,17,116,6,53,40,270,167,7,160,1219,200,12,1009,116,74,164,755,20
203,39169,3.17,28,50,10,111,16,442,459,463,150,66,539,2735,1848,146,2823,822,242,7223,1043,97
204,39171,2.99,40,48,21,99,20,314,285,101,34,0,141,1340,353,19,757,50,159,279,348,17
205,39173,2.94,13,36,9,65,19,582,800,1254,521,101,1037,2672,3343,248,8421,1052,317,976,1348,37
206,39175,2.95,30,84,19,179,32,75,88,184,100,0,44,631,144,33,130,1,23,326,213,13
207,42001,2.97,36,57,10,133,18,2689,2356,521,164,0,211,2205,422,151,3093,428,112,417,973,178
208,42003,2.97,26,47,22,81,26,6319,4164,18754,7753,1694,8967,10424,25216,8754,117739,50916,9360,4366,15698,2692
209,42005,2.87,51,50,10,122,14,54,103,63,52,10,639,2665,819,252,4958,3077,17,171,671,0
210,42007,2.91,29,46,17,100,18,309,422,442,178,30,1395,3409,3391,528,13251,5863,229,338,2140,209
211,42009,2.97,50,56,18,124,21,57,81,73,17,14,143,1958,444,77,964,339,22,451,682,15
212,42011,3.04,35,50,25,101,20,16744,18754,2939,1676,249,1191,13547,3287,1954,25823,4149,1129,3038,6071,3316
213,42013,2.93,32,47,25,101,13,251,270,417,208,0,252,3713,733,119,5314,1096,202,564,1508,138
214,42015,3.02,46,54,32,133,7,181,309,118,59,9,203,2903,202,192,2533,231,71,254,1552,42
215,42017,3.17,19,45,5,96,23,10124,7811,11091,4587,873,2165,9179,7867,4786,52163,4547,2979,2128,8429,1333
216,42019,2.98,28,50,11,113,20,386,410,963,445,42,1400,3383,2882,811,12875,5770,339,625,3026,46
217,42021,2.90,34,43,15,89,16,559,555,564,166,31,1233,3489,3848,625,16075,10898,211,418,2700,166
218,42023,3.01,37,32,30,85,0,7,9,4,1,0,37,102,37,49,258,57,0,25,73,0
219,42025,2.92,50,58,21,132,20,251,184,195,65,6,453,3139,911,609,4374,4301,162,71,1447,217
220,42027,2.92,9,34,9,54,24,949,561,5040,2138,189,943,4290,1331,737,7677,2805,558,1011,2210,315
221,42029,3.13,20,55,8,107,34,15269,13375,9978,3744,359,2013,9185,4146,2943,26173,4513,1759,2750,8539,1163
222,42031,2.94,30,51,5,107,18,23,34,87,75,0,125,1909,202,105,1344,154,26,105,346,16
223,42033,2.90,50,57,41,125,15,248,277,182,96,0,516,3102,434,592,5216,2799,27,229,1022,29
224,42035,2.87,20,32,13,62,11,195,92,157,74,29,131,1517,134,240,1230,330,55,296,375,57
225,42037,2.88,21,39,17,79,13,208,152,381,146,17,338,4780,805,599,4593,838,45,145,1868,26
226,42039,2.97,32,42,17,95,11,187,269,214,97,72,618,2751,972,278,5688,1149,41,778,1334,76
227,42041,2.87,16,40,5,75,23,1539,1451,3035,1509,505,883,5062,1638,1277,9979,1907,849,2112,4197,586
228,42043,3.06,50,62,32,129,16,4046,4413,5111,2253,624,1436,6684,2558,1429,9205,2279,2380,1473,4136,1469
229,42045,3.23,29,51,13,92,30,8237,4768,14699,6942,1002,1410,6075,2967,3867,26263,2264,10908,1291,6317,5890
230,42047,2.86,50,49,20,130,9,56,53,46,17,38,77,724,151,163,2638,255,0,523,151,10
231,42049,3.06,39,52,26,96,23,1729,1799,1535,763,532,1754,5127,2931,949,35681,5402,4355,778,2455,547
232,42051,2.97,43,46,33,103,10,231,267,383,182,0,1240,6579,2993,258,13263,9498,649,380,1565,149
233,42053,3.43,83,68,74,164,10,30,92,0,0,0,51,339,27,15,266,133,0,8,32,0
234,42055,2.96,39,65,13,134,28,2283,1873,815,317,83,255,2642,595,254,3449,507,318,2005,1318,240
235,42057,3.01,60,57,25,132,13,3,19,3,0,0,26,376,32,11,245,16,9,19,85,3
236,42059,3.13,44,61,11,99,47,57,100,51,4,24,381,1678,825,71,2291,1261,38,136,311,9
237,42061,2.96,52,49,12,123,6,127,162,78,62,9,110,1856,105,40,997,275,27,178,657,86
238,42063,2.91,33,45,19,87,15,197,203,461,227,112,830,3393,1887,179,6446,4100,124,259,1457,75
239,42065,3.01,16,41,15,93,13,39,74,21,2,7,161,2756,349,255,2058,710,34,158,594,38
240,42067,3.16,22,50,38,101,17,164,208,46,22,0,21,803,127,113,486,132,13,612,197,29
241,42069,2.94,32,41,13,79,19,2808,2841,1899,914,144,770,2513,1633,4352,38958,7181,210,496,13476,230
242,42071,3.10,35,64,15,131,25,7272,11434,6473,4047,317,1436,8724,1613,1288,14399,2057,1889,18762,5976,1292
243,42073,2.99,33,53,22,114,19,162,380,244,108,25,438,1662,1138,107,7922,1886,135,245,2056,33
244,42075,2.96,41,57,30,115,20,1445,2860,894,552,21,492,3285,1268,443,3643,1629,314,2622,1069,247
245,42077,3.06,45,56,30,115,19,13858,17468,4967,2113,2355,1630,9647,8939,1380,17019,9428,1294,1395,6897,2316
246,42079,2.97,35,46,19,97,16,7403,6060,1298,739,74,1604,9176,2520,11004,75045,18516,526,558,15996,785
247,42081,2.87,50,54,30,108,20,372,238,377,159,38,260,4368,449,169,5546,432,176,389,1624,158
248,42083,2.91,72,81,0,201,22,166,137,134,49,34,308,1012,153,45,2273,264,52,261,417,74
249,42085,2.89,22,45,10,85,27,351,307,337,102,159,1019,3686,2628,277,6511,4757,436,480,1958,215
250,42087,3.00,41,52,74,106,7,27,71,110,32,0,13,2113,114,123,790,111,9,692,477,12
251,42089,3.15,31,53,18,98,37,6894,2895,1669,814,388,813,4340,1532,777,11419,1285,1243,433,2386,3476
252,42091,3.07,23,50,11,96,29,14885,9936,27869,13613,1126,3333,12229,8581,5188,55685,6201,4068,3643,9701,5472
253,42093,2.86,45,69,32,165,9,129,99,216,136,40,22,941,72,157,828,247,27,129,528,0
254,42095,3.00,42,53,31,100,27,5898,6496,3471,1366,543,1619,10041,11314,1185,17349,7016,1061,1304,6030,1567
255,42097,2.82,28,54,15,130,10,370,522,129,64,12,203,6468,644,919,10994,1148,9,471,1738,26
256,42099,2.90,33,49,20,109,18,88,189,54,5,8,104,1333,127,166,1146,246,34,263,604,3
257,42101,3.50,46,53,45,82,21,50827,54450,64294,38729,5623,2209,5855,5463,5334,58395,2480,28683,1886,4345,25150
258,42103,2.95,32,35,5,88,17,1164,519,305,137,46,332,1947,905,268,4523,339,334,248,711,455
259,42105,2.80,50,59,41,123,23,17,26,28,24,11,52,399,81,45,838,121,14,204,210,0
260,42107,2.86,46,53,19,114,19,1177,1218,457,258,19,701,12265,1144,8080,17006,5222,178,831,4540,260
261,42109,3.05,38,70,11,158,17,103,151,91,40,0,129,1544,188,192,1115,129,27,835,508,18
262,42111,3.04,32,41,7,92,16,98,201,87,27,46,462,2674,1617,73,4808,1988,91,843,1154,22
263,42113,3.14,31,31,25,71,9,11,10,2,0,0,21,258,24,43,424,47,0,46,90,0
