,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
56,21113,2.63,215.0,36.0,59.0,12.0,112.0,1974.0,338.0,93.0,5755.0,7195.0,159.0,126.0,950.0,92.0,328.0,546.0,0.0,123.0,570.0,1332.0,16.0,176.0,506.0,78.0
57,21115,2.51,76.0,32.0,44.0,42.0,69.0,266.0,8.0,0.0,2385.0,1617.0,0.0,0.0,155.0,0.0,29.0,35.0,16.0,10.0,375.0,235.0,0.0,6.0,55.0,14.0
58,21117,2.57,1183.0,54.0,67.0,70.0,118.0,6156.0,1628.0,244.0,17407.0,58412.0,475.0,744.0,6707.0,88.0,598.0,1802.0,114.0,199.0,2247.0,3045.0,250.0,501.0,573.0,296.0
59,21119,2.67,122.0,58.0,54.0,48.0,120.0,255.0,48.0,0.0,1769.0,957.0,0.0,0.0,113.0,0.0,28.0,58.0,6.0,6.0,275.0,132.0,0.0,2.0,30.0,61.0
60,21121,2.49,159.0,44.0,58.0,71.0,110.0,323.0,78.0,0.0,2381.0,2626.0,48.0,27.0,351.0,0.0,5.0,57.0,54.0,50.0,488.0,274.0,0.0,0.0,105.0,25.0
61,21123,2.62,118.0,77.0,57.0,50.0,114.0,399.0,120.0,18.0,1009.0,1540.0,0.0,9.0,274.0,0.0,71.0,17.0,17.0,8.0,132.0,279.0,7.0,1.0,0.0,0.0
62,21125,2.53,374.0,60.0,67.0,55.0,141.0,938.0,319.0,15.0,5853.0,5435.0,27.0,11.0,677.0,0.0,143.0,292.0,14.0,20.0,671.0,948.0,10.0,28.0,140.0,495.0
63,21127,2.65,17.0,12.0,29.0,0.0,57.0,261.0,0.0,0.0,2062.0,1086.0,5.0,50.0,157.0,47.0,37.0,136.0,98.0,0.0,402.0,363.0,5.0,0.0,48.0,0.0
64,21129,2.31,18.0,22.0,31.0,0.0,71.0,88.0,23.0,0.0,604.0,547.0,3.0,0.0,108.0,0.0,0.0,0.0,0.0,12.0,92.0,81.0,0.0,0.0,4.0,5.0
65,21131,2.59,0.0,0.0,23.0,0.0,62.0,22.0,7.0,0.0,1168.0,430.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,63.0,184.0,0.0,0.0,0.0,0.0
66,21133,2.53,39.0,17.0,42.0,29.0,88.0,312.0,61.0,10.0,1613.0,1156.0,0.0,34.0,84.0,0.0,10.0,87.0,0.0,0.0,426.0,110.0,25.0,0.0,0.0,0.0
67,21135,2.62,60.0,44.0,38.0,10.0,89.0,327.0,52.0,0.0,1319.0,1411.0,8.0,0.0,97.0,0.0,32.0,158.0,0.0,111.0,63.0,212.0,0.0,0.0,0.0,0.0
68,21137,2.51,103.0,42.0,59.0,0.0,149.0,300.0,18.0,0.0,1419.0,1511.0,21.0,0.0,186.0,16.0,225.0,108.0,0.0,17.0,117.0,356.0,0.0,3.0,34.0,82.0
69,21139,2.52,29.0,35.0,25.0,0.0,60.0,190.0,51.0,0.0,1034.0,1052.0,12.0,11.0,160.0,6.0,27.0,21.0,15.0,0.0,303.0,156.0,0.0,0.0,8.0,2.0
70,21141,2.44,91.0,32.0,42.0,30.0,79.0,846.0,55.0,0.0,4322.0,3191.0,6.0,0.0,123.0,0.0,94.0,58.0,6.0,30.0,331.0,516.0,0.0,245.0,104.0,122.0
71,21143,2.17,21.0,27.0,20.0,0.0,54.0,223.0,38.0,0.0,949.0,1180.0,4.0,15.0,221.0,36.0,64.0,184.0,0.0,28.0,244.0,184.0,6.0,55.0,73.0,0.0
72,21145,2.35,267.0,34.0,52.0,7.0,112.0,2141.0,316.0,117.0,7273.0,8467.0,85.0,84.0,958.0,0.0,267.0,537.0,24.0,74.0,1325.0,1561.0,0.0,175.0,315.0,53.0
73,21147,2.6,22.0,14.0,12.0,22.0,22.0,583.0,91.0,11.0,1280.0,1319.0,0.0,0.0,508.0,0.0,11.0,37.0,11.0,10.0,148.0,330.0,10.0,94.0,0.0,0.0
74,21149,2.52,61.0,67.0,63.0,0.0,144.0,186.0,26.0,0.0,844.0,1140.0,0.0,5.0,54.0,0.0,79.0,42.0,0.0,11.0,78.0,139.0,0.0,0.0,69.0,6.0
75,21151,2.5,262.0,19.0,47.0,35.0,75.0,2832.0,564.0,79.0,9567.0,10365.0,137.0,137.0,2101.0,96.0,362.0,679.0,155.0,233.0,1792.0,1746.0,83.0,292.0,303.0,279.0
76,21153,2.62,87.0,68.0,66.0,40.0,155.0,42.0,30.0,0.0,1270.0,536.0,0.0,6.0,118.0,0.0,0.0,18.0,0.0,22.0,281.0,132.0,0.0,2.0,0.0,0.0
77,21155,2.53,149.0,68.0,65.0,20.0,143.0,480.0,156.0,49.0,1807.0,1481.0,0.0,0.0,309.0,0.0,4.0,68.0,0.0,39.0,141.0,94.0,0.0,393.0,36.0,127.0
78,21157,2.47,133.0,44.0,51.0,14.0,120.0,326.0,51.0,18.0,3063.0,3424.0,14.0,42.0,497.0,0.0,72.0,250.0,57.0,10.0,358.0,654.0,0.0,21.0,101.0,0.0
79,21159,2.57,85.0,83.0,53.0,0.0,105.0,334.0,101.0,0.0,857.0,821.0,8.0,0.0,99.0,0.0,44.0,42.0,0.0,69.0,182.0,57.0,0.0,59.0,0.0,33.0
80,21161,2.57,88.0,46.0,50.0,0.0,97.0,606.0,15.0,63.0,1679.0,3106.0,34.0,0.0,108.0,0.0,25.0,57.0,0.0,0.0,324.0,158.0,0.0,31.0,23.0,59.0
81,21163,2.75,124.0,43.0,58.0,8.0,124.0,835.0,152.0,53.0,2586.0,5808.0,99.0,49.0,617.0,19.0,156.0,298.0,17.0,47.0,476.0,633.0,11.0,144.0,93.0,49.0
82,21165,2.57,24.0,31.0,37.0,56.0,52.0,162.0,54.0,0.0,939.0,635.0,0.0,11.0,59.0,0.0,0.0,10.0,0.0,0.0,69.0,156.0,0.0,0.0,15.0,8.0
83,21167,2.41,133.0,60.0,65.0,21.0,158.0,470.0,160.0,0.0,2731.0,3456.0,0.0,27.0,365.0,0.0,59.0,144.0,20.0,22.0,403.0,276.0,0.0,24.0,22.0,24.0
84,21169,2.53,17.0,20.0,92.0,0.0,178.0,81.0,0.0,0.0,1161.0,658.0,0.0,11.0,44.0,0.0,9.0,171.0,24.0,0.0,214.0,260.0,0.0,0.0,8.0,10.0
85,21171,2.41,40.0,40.0,38.0,0.0,77.0,369.0,134.0,0.0,1092.0,910.0,12.0,0.0,36.0,0.0,0.0,21.0,0.0,25.0,205.0,444.0,0.0,0.0,42.0,83.0
86,21173,2.58,169.0,48.0,75.0,51.0,159.0,439.0,159.0,0.0,3543.0,2566.0,36.0,0.0,310.0,0.0,19.0,224.0,0.0,0.0,246.0,427.0,0.0,14.0,18.0,33.0
87,21175,2.44,80.0,73.0,69.0,12.0,122.0,294.0,36.0,3.0,1239.0,975.0,0.0,4.0,100.0,0.0,0.0,15.0,0.0,0.0,161.0,182.0,0.0,0.0,39.0,61.0
88,21177,2.57,142.0,43.0,52.0,23.0,115.0,549.0,203.0,0.0,3016.0,2764.0,5.0,0.0,378.0,6.0,94.0,135.0,0.0,3.0,332.0,587.0,0.0,30.0,208.0,22.0
89,21179,2.62,250.0,48.0,72.0,30.0,122.0,1163.0,304.0,20.0,5413.0,4759.0,0.0,138.0,745.0,47.0,215.0,280.0,8.0,0.0,505.0,699.0,27.0,55.0,100.0,21.0
90,21181,2.43,13.0,20.0,34.0,0.0,94.0,94.0,14.0,0.0,541.0,573.0,0.0,0.0,62.0,0.0,0.0,7.0,0.0,0.0,161.0,192.0,0.0,0.0,7.0,0.0
91,21183,2.76,151.0,66.0,77.0,125.0,139.0,445.0,239.0,10.0,1797.0,1794.0,77.0,81.0,227.0,0.0,46.0,110.0,16.0,8.0,349.0,253.0,0.0,0.0,119.0,0.0
92,21185,2.92,87.0,15.0,40.0,9.0,108.0,2812.0,634.0,264.0,7571.0,13582.0,211.0,132.0,2528.0,63.0,433.0,1188.0,79.0,337.0,889.0,1780.0,149.0,225.0,268.0,343.0
93,21187,2.46,59.0,57.0,81.0,13.0,209.0,62.0,0.0,0.0,878.0,1488.0,0.0,2.0,102.0,0.0,53.0,55.0,10.0,0.0,143.0,132.0,5.0,3.0,0.0,52.0
94,21189,2.64,15.0,29.0,43.0,48.0,63.0,20.0,9.0,15.0,386.0,108.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0
95,21191,2.7,22.0,14.0,31.0,11.0,71.0,171.0,0.0,0.0,1464.0,4030.0,98.0,71.0,207.0,0.0,0.0,48.0,70.0,5.0,101.0,246.0,0.0,0.0,40.0,0.0
96,21193,2.51,78.0,25.0,51.0,23.0,120.0,258.0,10.0,15.0,3147.0,1275.0,27.0,0.0,318.0,0.0,10.0,30.0,0.0,23.0,359.0,340.0,2.0,5.0,46.0,22.0
97,21195,2.4,243.0,36.0,53.0,67.0,97.0,909.0,118.0,8.0,7095.0,4417.0,22.0,72.0,690.0,0.0,70.0,259.0,49.0,6.0,895.0,1223.0,13.0,142.0,113.0,117.0
98,21197,2.67,40.0,26.0,73.0,68.0,95.0,138.0,20.0,0.0,1404.0,771.0,0.0,0.0,73.0,0.0,0.0,62.0,0.0,15.0,160.0,70.0,15.0,60.0,15.0,0.0
99,21199,2.4,376.0,56.0,60.0,22.0,143.0,1316.0,193.0,22.0,5826.0,4724.0,71.0,24.0,908.0,78.0,48.0,399.0,5.0,3.0,804.0,1066.0,51.0,43.0,189.0,38.0
100,21201,2.4,11.0,55.0,83.0,0.0,173.0,51.0,0.0,0.0,140.0,497.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0,0.0,13.0,0.0
101,21203,2.51,52.0,32.0,42.0,51.0,90.0,85.0,2.0,0.0,1018.0,1013.0,38.0,53.0,96.0,0.0,0.0,168.0,3.0,0.0,169.0,239.0,7.0,18.0,6.0,5.0
102,21205,2.45,54.0,13.0,48.0,62.0,68.0,533.0,82.0,0.0,2281.0,2356.0,16.0,23.0,278.0,0.0,4.0,112.0,35.0,17.0,424.0,359.0,19.0,78.0,64.0,2.0
103,21207,2.42,74.0,38.0,42.0,34.0,82.0,320.0,206.0,0.0,3605.0,1134.0,0.0,22.0,214.0,0.0,0.0,35.0,0.0,0.0,201.0,84.0,15.0,12.0,0.0,4.0
104,21209,2.61,110.0,19.0,46.0,0.0,95.0,2288.0,747.0,13.0,5852.0,8350.0,74.0,182.0,1432.0,27.0,116.0,752.0,114.0,343.0,926.0,1620.0,85.0,113.0,226.0,47.0
105,21211,2.67,217.0,41.0,66.0,46.0,120.0,3738.0,1802.0,8.0,4146.0,6438.0,34.0,0.0,859.0,15.0,114.0,345.0,24.0,106.0,563.0,702.0,49.0,167.0,308.0,90.0
106,21213,2.59,88.0,46.0,58.0,0.0,97.0,442.0,66.0,40.0,1770.0,1619.0,0.0,91.0,90.0,0.0,155.0,78.0,0.0,0.0,220.0,719.0,0.0,65.0,126.0,5.0
107,21215,2.75,75.0,47.0,66.0,0.0,141.0,408.0,106.0,11.0,1605.0,2854.0,0.0,25.0,238.0,0.0,11.0,92.0,81.0,77.0,127.0,128.0,19.0,5.0,44.0,7.0
108,21217,2.53,117.0,34.0,56.0,76.0,95.0,748.0,103.0,9.0,2514.0,2354.0,30.0,82.0,258.0,0.0,0.0,243.0,14.0,0.0,268.0,399.0,0.0,36.0,79.0,75.0
109,21219,2.7,30.0,27.0,83.0,58.0,159.0,1126.0,71.0,0.0,1092.0,1516.0,18.0,2.0,60.0,0.0,47.0,38.0,17.0,34.0,259.0,211.0,0.0,20.0,15.0,255.0
110,21221,2.34,28.0,23.0,56.0,0.0,144.0,1013.0,78.0,54.0,1327.0,1467.0,6.0,4.0,129.0,217.0,15.0,154.0,0.0,0.0,79.0,461.0,26.0,432.0,137.0,441.0
111,21223,2.45,45.0,54.0,59.0,0.0,142.0,390.0,156.0,0.0,873.0,1116.0,0.0,0.0,82.0,0.0,2.0,44.0,0.0,0.0,157.0,110.0,0.0,0.0,34.0,5.0
112,21225,2.42,61.0,35.0,43.0,23.0,73.0,450.0,27.0,4.0,1141.0,1853.0,2.0,11.0,172.0,40.0,26.0,52.0,33.0,28.0,166.0,89.0,0.0,187.0,2.0,22.0
113,21227,2.46,555.0,31.0,47.0,12.0,80.0,11613.0,2657.0,205.0,11469.0,15476.0,208.0,245.0,2072.0,85.0,685.0,1362.0,114.0,270.0,2649.0,2988.0,226.0,408.0,805.0,146.0
114,21229,2.54,73.0,56.0,72.0,40.0,147.0,349.0,120.0,5.0,1394.0,1001.0,27.0,12.0,113.0,0.0,0.0,223.0,0.0,11.0,207.0,115.0,0.0,7.0,72.0,13.0
115,21231,2.55,151.0,80.0,63.0,15.0,132.0,442.0,282.0,0.0,2353.0,1657.0,0.0,53.0,378.0,0.0,84.0,79.0,0.0,32.0,129.0,426.0,0.0,17.0,18.0,35.0
116,21233,2.6,38.0,31.0,51.0,73.0,93.0,643.0,185.0,0.0,1247.0,1495.0,0.0,0.0,50.0,0.0,60.0,58.0,0.0,31.0,167.0,240.0,0.0,112.0,11.0,8.0
117,21235,2.62,261.0,57.0,53.0,44.0,75.0,331.0,44.0,8.0,3602.0,3519.0,21.0,33.0,387.0,1.0,55.0,142.0,23.0,0.0,413.0,558.0,0.0,10.0,0.0,17.0
118,21237,2.53,0.0,0.0,62.0,0.0,163.0,0.0,0.0,0.0,536.0,295.0,0.0,25.0,22.0,0.0,0.0,5.0,0.0,0.0,99.0,68.0,0.0,0.0,7.0,0.0
119,21239,2.56,6.0,2.0,55.0,0.0,109.0,2037.0,987.0,8.0,3654.0,3745.0,12.0,85.0,668.0,8.0,177.0,347.0,0.0,33.0,638.0,709.0,40.0,59.0,160.0,48.0
120,39001,2.61,51.0,17.0,47.0,23.0,83.0,620.0,27.0,67.0,2130.0,4662.0,94.0,16.0,381.0,0.0,31.0,64.0,0.0,42.0,297.0,261.0,9.0,0.0,158.0,153.0
121,39003,2.52,728.0,55.0,58.0,38.0,114.0,2799.0,308.0,130.0,7691.0,34510.0,194.0,434.0,4327.0,33.0,224.0,1164.0,70.0,254.0,719.0,1719.0,277.0,681.0,490.0,1653.0
122,39005,2.51,192.0,32.0,58.0,21.0,104.0,3276.0,114.0,225.0,4929.0,17613.0,37.0,1053.0,2428.0,93.0,86.0,1467.0,25.0,204.0,733.0,1016.0,318.0,99.0,448.0,1039.0
123,39007,2.49,597.0,51.0,55.0,12.0,119.0,5489.0,693.0,758.0,12794.0,22635.0,172.0,3044.0,10366.0,229.0,457.0,5747.0,299.0,575.0,1186.0,1600.0,1754.0,68.0,1667.0,496.0
124,39009,2.49,270.0,19.0,28.0,8.0,44.0,3226.0,73.0,164.0,6135.0,13841.0,287.0,834.0,2855.0,152.0,272.0,2260.0,8.0,386.0,877.0,1389.0,489.0,505.0,240.0,198.0
125,39011,2.5,99.0,23.0,52.0,24.0,105.0,1096.0,84.0,77.0,3019.0,22823.0,10.0,162.0,1372.0,8.0,105.0,367.0,6.0,24.0,251.0,651.0,38.0,98.0,297.0,421.0
