,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
25,21051,3.64,81,53,40,121,3,101,29,1146,1259,1980,82,6,67,43,4,200,235,6,104,108,19,4,72,0
26,21053,3.32,40,44,38,73,24,38,13,3483,697,710,20,9,10,0,5,58,67,0,41,33,1,0,116,1
27,21055,3.08,32,52,0,115,18,45,18,1164,818,1322,126,20,89,18,0,63,138,0,0,6,28,0,57,0
28,21057,3.26,8,9,0,28,0,33,0,1843,648,490,14,0,33,0,0,24,105,3,74,17,97,0,7,0
29,21059,3.06,31,41,34,85,7,651,232,10416,13290,11495,1053,12,654,62,112,1131,1477,16,435,241,215,21,341,62
30,21061,2.94,13,29,13,73,0,35,8,1070,783,1560,224,0,113,0,0,149,233,0,8,62,0,0,28,0
31,21063,3.25,78,79,60,100,70,117,6,964,810,1023,17,0,20,0,0,79,82,0,7,0,0,10,115,0
32,21065,3.06,23,36,68,62,9,94,12,1334,1316,1517,118,14,7,0,40,61,306,0,0,5,13,0,9,0
33,21067,2.92,28,53,38,86,18,9105,6686,36382,41707,38543,9141,388,4145,301,1024,6519,8392,223,2320,2038,596,597,2680,656
34,21069,3.21,92,62,36,159,0,109,3,1673,1988,2425,370,0,9,0,25,115,196,0,10,20,112,0,34,16
35,21071,2.97,22,49,12,107,13,51,22,3140,2093,3826,306,13,81,6,2,383,484,0,1,31,20,0,156,0
36,21073,2.87,44,56,18,124,11,609,417,6327,6008,7457,974,0,383,27,150,882,1027,11,186,132,74,27,316,34
37,21075,2.69,103,57,36,142,0,15,31,469,534,739,67,10,169,0,0,48,61,0,102,3,10,0,15,0
38,21077,3.35,70,53,10,151,0,298,0,565,1883,1462,186,2,87,37,0,80,225,2,0,13,0,0,100,0
39,21079,3.06,48,45,26,105,7,102,8,2183,2156,2723,390,0,52,20,0,289,441,0,0,81,0,0,99,6
40,21081,3.14,85,92,58,204,12,154,51,2606,6418,4006,427,0,81,13,0,493,409,36,0,68,42,0,109,0
41,21083,3,39,58,47,108,22,776,28,3189,3750,4635,278,0,159,20,12,517,548,0,1,155,27,25,190,67
42,21085,3.14,10,32,22,63,8,227,38,2295,2474,3324,243,0,15,24,10,340,234,0,0,118,15,6,40,0
43,21087,2.93,47,32,0,64,17,35,20,1235,1168,1213,196,0,80,0,7,239,89,0,21,36,36,19,29,0
44,21089,3.08,24,52,42,100,19,64,78,4934,5897,6588,720,18,374,2,24,672,825,34,51,164,49,1,366,0
45,21091,3.02,90,76,67,191,0,33,0,878,1711,1188,106,0,21,3,26,175,145,0,0,5,17,55,0,6
46,21093,3.04,49,65,19,130,22,507,1645,10288,16680,12823,2710,60,1657,26,211,1015,2216,73,973,425,379,24,642,362
47,21095,3.2,30,46,0,107,10,119,0,1866,1326,2436,201,3,47,9,4,196,359,2,37,9,0,5,47,10
48,21097,3.24,24,23,100,16,8,153,0,1992,3196,3364,374,0,123,0,70,382,221,0,47,0,15,0,37,0
49,21099,3.11,62,95,27,217,29,86,19,1849,1737,2397,242,4,118,19,0,171,597,0,57,39,168,0,39,0
50,21101,2.99,50,62,45,121,15,263,14,4528,7411,5240,465,0,211,8,201,746,775,35,426,80,19,36,116,19
51,21103,2.99,71,58,27,137,9,128,9,1933,2412,2076,160,2,123,51,0,169,418,25,4,81,22,48,76,0
52,21105,3.24,0,35,0,65,23,12,2,369,430,506,20,0,23,6,0,177,35,0,8,0,0,0,0,0
53,21107,3.03,25,46,4,96,18,396,155,6602,5028,5776,512,0,294,16,77,612,913,2,164,196,44,14,180,36
54,21109,2.78,24,38,0,105,0,9,6,822,765,1322,141,0,10,0,79,52,72,0,0,26,0,0,44,0
55,21111,3.05,45,56,28,101,21,13843,11000,70580,137177,99446,18882,283,7712,629,3306,9875,12584,517,22774,3240,2990,710,4060,1911
56,21113,3.01,25,53,27,104,16,436,287,5624,7285,6666,1063,108,517,0,104,669,1109,9,134,355,131,267,306,74
57,21115,2.86,29,54,54,104,17,7,107,2299,1540,2089,209,0,40,19,0,207,283,0,17,36,0,0,30,4
58,21117,3.15,44,64,43,125,12,1648,819,18017,55629,30848,6804,108,1741,113,267,2405,3148,129,764,578,401,50,1519,158
59,21119,3.27,30,51,41,95,20,0,28,1876,930,1299,104,0,38,7,0,248,95,0,3,75,63,0,6,0
60,21121,3.14,54,61,105,109,9,14,20,2143,2850,4565,586,0,97,0,23,507,157,0,0,135,18,0,51,0
61,21123,3.19,75,59,38,134,6,83,0,1179,1554,1691,259,0,24,14,8,91,255,7,14,0,0,8,35,0
62,21125,3.04,46,75,79,144,15,329,59,6830,5601,7670,732,0,297,11,11,502,565,2,0,55,482,87,213,5
63,21127,3.36,5,26,0,50,14,55,45,1975,1120,2556,173,0,142,0,4,293,249,0,0,64,0,0,35,0
64,21129,3.11,5,39,73,73,5,34,4,1005,794,540,99,0,9,26,0,92,131,0,0,5,2,0,1,5
65,21131,3.21,0,31,0,86,0,22,0,2287,436,748,30,0,13,0,0,73,233,0,0,21,0,0,31,0
66,21133,3.16,38,46,24,93,17,41,25,2333,1406,1727,137,0,57,0,0,500,289,13,0,86,0,0,37,0
67,21135,3.27,21,57,27,104,29,39,12,1391,1623,1289,77,0,88,0,4,176,180,0,0,31,0,0,57,0
68,21137,3.02,49,58,61,125,8,25,12,1390,1521,1958,138,15,83,48,0,178,296,0,0,143,18,0,4,0
69,21139,3.08,99,70,0,196,4,26,21,947,926,1289,194,3,96,1,5,286,152,0,0,77,7,0,43,31
70,21141,2.94,39,52,51,95,17,302,15,3293,2507,3499,140,0,157,11,33,407,500,0,137,144,27,0,93,59
71,21143,2.66,11,19,0,53,0,16,0,907,995,1165,169,23,173,0,6,150,136,0,26,35,23,0,90,0
72,21145,2.91,26,52,12,118,9,428,274,8012,9610,8074,1333,33,755,14,80,1312,1549,32,127,304,92,7,468,65
73,21147,3.14,0,37,34,83,0,70,35,1346,1511,2667,366,0,45,16,5,212,306,5,81,46,0,0,37,55
74,21149,3.11,83,70,0,154,30,19,0,857,920,959,33,0,35,0,5,71,56,0,0,51,0,0,38,0
75,21151,2.99,28,56,37,85,30,586,526,10057,11241,12908,2068,98,684,32,220,1833,1719,53,77,346,316,113,652,75
76,21153,3.17,71,48,26,105,11,66,0,1979,485,1159,100,0,6,0,0,61,89,0,7,0,0,0,10,0
77,21155,3.08,55,72,24,150,27,223,111,2588,1430,2628,284,0,63,0,36,114,162,0,205,32,0,0,11,31
78,21157,2.96,39,47,0,120,10,96,46,3602,4212,3801,522,0,431,31,59,436,658,0,5,120,10,0,96,0
79,21159,2.99,31,38,0,47,37,93,8,650,705,850,69,0,14,0,55,175,37,7,57,7,0,0,22,22
80,21161,3.05,38,46,0,104,13,93,4,1878,3407,2380,255,0,25,0,0,327,374,0,10,17,51,0,34,2
81,21163,3.24,29,46,0,102,11,149,167,2652,6332,5585,360,0,336,18,25,321,534,0,71,21,45,42,144,20
82,21165,3.3,57,40,73,86,0,69,25,1086,647,872,34,0,8,0,0,55,114,0,0,42,0,0,15,0
83,21167,3.08,30,88,0,196,35,131,16,2540,2969,2912,278,0,120,10,0,471,273,0,0,23,31,8,143,0
84,21169,3.05,28,67,14,155,12,52,3,1251,819,950,44,0,100,3,45,169,285,0,0,0,12,0,9,0
85,21171,3.03,28,27,0,39,24,175,0,1367,822,790,85,0,22,0,38,63,328,0,0,67,55,0,14,0
86,21173,3.09,66,66,70,128,13,182,17,3651,2631,3457,343,2,161,31,10,237,401,0,0,13,0,16,42,15
87,21175,3.05,64,59,0,114,31,164,30,1543,902,2231,167,0,25,0,0,286,130,0,3,39,3,0,10,12
88,21177,2.94,47,58,39,134,7,201,29,3439,2518,3421,305,0,116,8,0,422,464,0,67,158,31,0,89,12
89,21179,3,74,87,55,152,44,345,70,6214,5790,6124,658,27,248,8,34,588,777,33,63,96,21,24,229,2
90,21181,3.07,53,84,39,115,72,19,0,656,693,858,120,0,17,0,0,146,208,0,0,0,0,0,0,0
91,21183,3.24,57,86,21,184,15,324,16,1996,1885,2286,214,18,24,0,8,284,345,0,16,139,19,2,73,8
92,21185,3.2,20,45,7,91,35,656,264,7167,12593,7931,2878,116,1113,112,375,829,1780,103,183,381,295,49,678,194
93,21187,2.98,25,83,17,174,21,60,0,1251,1448,1894,56,0,14,7,0,104,200,15,7,5,40,0,40,0
94,21189,3.6,30,74,0,99,64,8,0,601,174,516,0,0,25,0,0,12,23,0,8,0,0,0,0,0
95,21191,3.16,23,59,77,114,12,9,0,1319,4440,2114,256,0,52,0,0,164,268,0,0,62,0,0,56,0
96,21193,3.01,37,54,27,127,4,10,2,3886,1387,2977,277,0,40,0,32,380,374,2,49,17,24,0,56,46
97,21195,2.87,17,40,61,76,8,150,195,8476,4847,6416,798,0,216,38,0,996,1163,13,84,111,49,19,226,0
98,21197,3.28,64,83,51,93,87,10,7,2229,927,1335,120,0,53,0,0,166,149,97,68,0,0,0,0,16
99,21199,2.83,60,60,18,133,14,331,41,8314,4976,6147,954,75,352,0,2,848,1010,40,0,277,218,26,313,18
100,21201,3.55,82,155,0,409,0,0,7,202,490,400,11,0,8,0,0,32,28,0,0,0,0,0,25,0
101,21203,3.1,30,52,49,119,4,2,0,1560,908,1557,23,0,112,11,0,148,252,0,22,33,0,0,59,0
102,21205,3.02,21,64,80,76,39,131,124,2189,2609,2733,342,0,65,33,0,482,585,0,106,58,1,21,226,7
103,21207,2.93,42,50,0,91,30,145,0,3885,1564,1665,120,0,54,0,0,186,261,19,1,12,16,18,68,0
104,21209,3.02,30,44,25,101,4,625,335,5318,7887,6656,1065,4,634,137,150,848,1048,41,92,238,143,81,283,3
105,21211,3.03,41,65,52,118,30,1729,244,4680,6021,5710,812,34,337,10,79,630,849,0,103,239,79,128,263,92
106,21213,3.06,60,55,51,103,14,68,59,1699,1234,1621,102,0,141,0,0,207,649,0,79,154,22,3,142,0
107,21215,3.02,87,82,40,173,38,78,7,1892,2902,2120,346,0,112,56,57,150,154,33,6,54,21,0,88,65
108,21217,3.04,43,53,81,94,4,58,95,3056,2683,2912,178,17,207,17,0,248,356,0,32,57,187,0,31,31
109,21219,3.07,36,74,55,139,24,198,6,830,1565,1468,97,8,120,0,0,233,140,0,23,18,116,5,3,15
110,21221,2.75,19,69,0,193,14,74,83,1476,1830,1451,86,58,158,0,0,151,526,13,220,154,268,16,34,13
111,21223,2.97,28,30,0,84,0,202,12,934,1161,1131,180,0,76,0,14,198,159,0,0,8,0,0,26,0
112,21225,2.98,39,60,0,91,54,74,18,1762,1639,1549,36,29,8,33,11,91,106,0,54,48,57,0,76,22
113,21227,3.06,28,42,12,69,21,2696,2354,11783,15905,15030,2048,42,1480,114,280,2288,2821,164,505,692,134,127,726,124
114,21229,2.91,64,86,21,203,24,82,11,1392,751,1244,163,0,279,0,0,154,151,0,3,72,10,0,39,0
115,21231,2.97,82,70,14,160,15,369,0,2463,1846,2975,293,0,80,0,33,143,325,0,11,10,31,0,70,29
116,21233,3.26,56,51,38,115,3,95,16,1676,1372,1499,88,0,53,0,26,240,356,0,10,26,83,0,20,0
117,21235,3.06,38,51,63,90,11,72,19,3437,3654,5630,448,1,102,9,35,404,536,0,18,56,42,7,154,224
118,21237,3.36,8,45,0,102,11,0,0,865,464,797,70,0,5,0,0,107,63,0,0,20,0,0,35,0
119,21239,3.06,18,59,0,90,56,962,69,3513,3912,3889,738,8,425,0,86,481,736,2,21,141,22,202,96,0
120,39001,3.09,21,69,17,144,26,77,32,2831,5419,4163,391,9,62,0,17,508,365,3,0,100,311,0,175,0
121,39003,3.04,60,66,66,123,15,457,433,7854,35516,13351,4393,58,1329,61,255,693,1432,333,1092,518,1647,92,1809,268
122,39005,3,29,55,42,88,32,113,243,5868,17911,6502,2497,43,1401,53,119,590,1316,418,174,409,1335,126,255,17
123,39007,3.05,37,45,20,100,12,953,251,13161,22932,15647,10987,190,5944,349,795,1554,1533,1819,110,1884,348,251,1004,59
124,39009,3.03,22,34,29,41,21,85,1606,6034,13008,8219,2616,168,2257,18,321,904,1079,485,495,291,185,191,947,69
125,39011,2.98,30,56,21,123,17,122,91,3367,23572,5356,1083,11,427,2,122,343,538,12,94,398,424,38,300,7
126,39013,2.83,40,40,30,79,14,175,148,7989,18223,12943,6874,164,6400,18,653,1394,1025,1064,374,74,299,272,1102,20
127,39015,3.17,36,53,10,117,18,4,46,4014,12035,5759,1021,9,455,9,58,515,757,31,8,153,63,8,392,55
128,39017,3.14,38,57,27,109,20,5652,5544,34581,100323,49271,16502,454,6444,337,2124,3274,6063,592,2542,1884,1384,536,3024,177
129,39019,2.98,31,75,0,197,15,49,39,2707,8242,4454,1603,16,747,24,72,397,791,132,19,137,516,54,468,0
130,39021,3.02,50,63,22,149,15,121,131,3932,11009,5993,927,49,464,78,42,633,668,92,48,279,348,14,391,5
131,39023,3.01,54,53,18,116,12,1314,361,13642,33465,21055,4408,286,1767,189,295,1636,2910,116,708,1077,255,113,1246,85
132,39025,3.11,31,53,21,109,21,852,1306,20889,58406,31663,7338,150,3093,107,515,2285,4650,248,516,1218,522,500,1239,44
133,39027,3.02,63,71,49,154,10,122,6,4553,10470,6713,1300,13,309,55,37,367,575,86,85,275,102,27,315,0
134,39029,2.95,49,63,37,128,22,652,306,14271,31164,19075,10048,11,3443,27,467,1975,3152,1287,222,654,1311,360,2102,74
135,39031,3.01,39,53,9,122,14,59,27,3909,10162,4677,925,0,408,15,112,686,508,56,7,185,396,0,406,8
136,39033,2.92,41,47,27,93,18,52,164,5059,18291,6068,1651,0,565,26,73,375,797,56,15,206,187,31,392,78
137,39035,3.1,39,50,30,90,23,14651,19492,76989,213323,165177,116373,6263,104579,734,20226,8109,16232,39611,13831,7115,3358,16078,8035,4425
138,39037,3.04,43,62,31,136,17,127,53,4479,20886,5945,653,11,260,118,102,413,865,8,32,171,281,3,302,12
139,39039,2.93,43,52,56,97,12,356,101,3156,15358,4586,1059,11,964,30,99,475,614,81,120,191,336,24,317,36
140,39041,3.11,24,53,11,104,32,419,4313,21850,57543,28050,14296,410,7072,214,1627,2281,5529,1184,934,1781,974,404,3486,185
141,39043,2.93,39,45,15,105,9,224,212,7699,28869,12332,6720,76,3184,25,218,728,1415,611,269,502,291,205,820,207
142,39045,3.08,29,48,22,104,17,673,1019,16263,44711,22707,6359,90,2490,24,570,1872,3228,456,846,1164,820,223,2731,174
143,39047,3.01,36,74,40,153,20,177,140,2799,5907,3263,769,34,68,8,20,225,659,9,1,17,99,13,254,0
144,39049,3.17,,,,,,19063,28354,102846,274127,166107,64849,1975,29791,1677,9010,11853,23320,5349,37719,7688,4782,3845,18896,3848
145,39051,2.99,39,65,10,126,38,440,52,4671,18962,4953,1155,22,2325,95,83,339,725,191,0,330,825,16,244,1
146,39053,3.04,30,48,0,123,0,4,108,3023,5507,4776,585,5,154,0,92,380,866,33,18,215,98,61,875,0
147,39055,3.13,17,51,2,138,22,111,195,12318,24142,15337,12992,551,7701,101,1933,836,2307,2074,71,1370,1530,406,1278,62
148,39057,2.97,25,51,22,93,20,748,2571,16851,38512,20783,5851,269,3192,149,540,2157,3810,662,713,1428,554,299,1719,44
149,39059,3.07,33,53,36,110,14,117,24,4616,9005,6366,961,41,692,55,98,723,857,662,85,190,93,19,579,41
150,39061,3.11,44,59,32,107,21,7653,8883,58445,239765,114278,36094,1111,11826,418,6409,6826,12605,1250,16598,4105,2570,1057,6051,1183
151,39063,2.91,55,67,42,123,22,421,637,7199,30496,7490,2943,70,1569,113,326,809,1851,193,218,373,921,73,960,12
152,39065,3.1,68,85,34,158,26,28,108,2871,9217,4306,854,0,510,7,46,452,507,124,44,76,432,12,542,14
153,39067,3.04,59,64,63,121,23,22,2,1575,3322,2684,912,31,972,0,81,536,314,69,23,74,53,2,145,6
154,39069,2.95,57,78,9,179,19,283,59,2124,14236,2761,826,18,1017,0,69,167,386,11,9,242,175,3,214,4
155,39071,2.95,48,50,13,106,17,116,34,4320,10392,6409,896,87,264,107,30,299,665,9,0,90,105,0,314,0
156,39073,2.93,69,60,43,123,18,82,88,2733,7565,3887,569,7,302,0,163,163,731,12,30,214,64,20,467,9
157,39075,3.98,10,62,15,104,39,112,33,2332,14427,2379,409,29,516,9,66,208,423,91,33,328,3948,20,180,19
158,39077,3,66,65,7,164,5,1497,155,6281,21625,8203,2723,12,1732,46,199,474,1375,481,65,258,350,81,290,3
159,39079,2.93,9,67,50,115,35,214,78,3146,5710,4204,383,7,112,17,2,448,734,23,111,61,61,0,1781,15
160,39081,2.92,33,47,19,94,17,137,162,6430,12881,11273,9446,206,5182,22,515,919,1528,1569,57,202,94,90,1004,0
161,39083,3.08,28,55,13,117,14,63,172,7914,16402,8440,2367,98,1058,29,577,746,1995,135,20,680,703,35,978,0
162,39085,2.99,26,40,15,80,19,2801,1192,25088,58367,43101,37250,2441,16215,144,2921,2482,5464,6231,216,2582,641,1305,2634,65
163,39087,3.14,21,42,11,95,6,39,29,6927,9817,7935,940,0,328,0,132,1011,1161,23,0,121,195,0,535,0
164,39089,3.03,45,55,27,105,25,711,934,19706,49266,27757,9803,228,3325,186,709,2062,4042,507,443,1734,611,270,3116,258
165,39091,3.01,33,67,3,156,17,155,106,4393,12471,6335,1255,2,808,18,240,713,1168,97,28,290,570,65,502,7
166,39093,3.02,43,49,25,102,17,4085,1767,31689,79128,49533,25383,659,25397,128,2528,2753,6801,10326,785,1982,894,2498,2792,162
167,39095,3.08,45,55,28,103,17,3284,3897,33307,126871,56681,17530,513,42604,55,1999,2653,6110,1599,5143,2559,2062,967,2290,810
168,39097,3.07,34,47,27,119,3,247,197,4644,13008,6026,1808,0,621,19,106,361,1093,134,131,199,674,154,678,35
169,39099,2.98,43,49,27,98,17,3191,1189,19487,50549,39986,44839,410,10754,71,1761,2618,3684,17077,5290,2376,1191,3115,4594,347
170,39101,2.9,61,53,46,96,20,277,177,6375,19345,10218,2958,57,1092,0,80,786,1182,97,120,275,254,35,812,61
171,39103,3.08,21,51,9,117,23,502,821,18438,53327,29116,18635,416,17610,282,2078,2071,4526,7634,114,1333,1581,2375,1706,45
172,39105,2.97,37,43,8,98,10,78,23,2300,6149,3416,405,0,337,0,36,389,311,6,3,48,37,0,359,0
173,39107,3.07,55,85,2,205,21,108,190,2512,22822,3132,637,15,586,34,59,215,501,44,0,46,147,0,257,0
174,39109,2.98,20,42,5,92,16,299,892,10151,35565,13489,2832,122,1874,157,190,1321,2212,207,252,809,621,190,1404,47
175,39111,2.93,17,59,0,169,0,3,8,1660,5060,2101,473,31,357,5,70,132,197,15,0,80,474,5,35,0
176,39113,2.95,47,54,25,106,15,4083,6548,46511,129987,68695,19542,1131,11273,400,1847,5828,9191,1395,5844,3964,1834,735,4487,725
177,39115,2.79,53,52,19,124,8,40,49,1638,3289,2043,263,0,183,0,26,192,324,36,60,49,41,8,104,0
178,39117,3.03,63,88,25,192,32,111,57,4831,10005,5415,1398,12,446,0,131,698,876,31,39,159,126,45,513,0
179,39119,2.96,37,58,24,112,23,191,221,8872,19477,12742,2517,29,1333,44,248,1189,1766,160,284,442,146,129,783,12
180,39121,3.05,23,33,0,99,9,29,12,1101,3029,1756,417,0,400,6,3,173,90,306,101,49,28,127,113,0
181,39123,2.74,54,54,72,105,18,267,154,3979,17457,5141,1727,39,2731,0,60,425,810,651,7,449,273,90,522,0
182,39125,2.98,86,78,56,184,4,142,37,1638,7293,2382,253,0,305,12,11,70,279,7,0,44,218,0,182,0
183,39127,3.07,56,55,39,124,6,40,45,3121,8923,4875,1222,14,353,16,12,330,437,54,32,154,107,14,468,0
184,39129,3.1,43,66,28,129,34,60,89,6713,16356,8472,1824,16,855,26,62,493,766,36,91,205,189,154,710,54
185,39131,3.13,29,45,20,70,34,68,160,3461,5094,3566,266,11,239,9,36,443,410,11,12,47,164,0,141,0
186,39133,3.04,29,41,15,70,24,226,1405,18317,48522,27509,18539,508,10648,4,1721,2016,5090,3595,360,1586,1144,779,2462,68
187,39135,3.03,16,39,11,85,14,51,120,4283,13599,6351,946,22,509,4,73,524,939,45,24,236,140,14,223,24
188,39137,3.03,50,65,22,142,19,307,15,1771,21491,2479,685,9,298,0,60,114,319,51,0,27,548,37,348,5
189,39139,2.96,40,52,36,111,12,212,170,15307,38132,16358,4960,191,2646,57,246,1863,2018,377,679,996,1757,233,1259,52
190,39141,3.09,50,56,8,118,23,784,290,7740,20655,12100,1796,44,652,14,124,1016,1478,191,132,465,170,40,899,392
191,39143,2.97,44,63,12,147,13,749,204,5562,25000,7074,2252,16,2378,75,89,256,866,152,46,143,339,66,398,20
192,39145,3.16,53,55,40,94,26,301,151,8955,17769,10939,1702,9,422,17,27,901,1256,28,130,173,187,22,865,123
193,39147,2.93,32,41,18,82,11,308,180,4419,25870,5605,2874,11,1489,0,46,280,820,106,7,248,466,30,339,14
194,39149,3.11,26,47,17,111,9,136,305,3892,19161,4962,1061,16,489,22,106,332,799,20,126,210,155,71,261,0
195,39151,3.01,48,56,25,116,16,1537,1431,36401,123438,57422,37846,537,10220,482,1851,4415,7836,4773,4375,3093,6256,1082,5844,261
196,39153,3.04,42,51,25,97,21,2226,6960,51596,125326,77371,51940,1380,25908,622,4737,5773,10532,9462,4417,4567,2547,2550,6289,534
197,39155,2.99,39,47,23,94,18,332,636,19826,42589,28812,28500,613,9904,166,1818,2264,3520,7917,407,1596,970,1789,4381,76
198,39157,3.04,34,49,16,111,10,790,15,9854,33105,14334,7456,29,2122,0,300,1222,1924,465,86,648,3718,94,1328,16
199,39159,3.18,26,58,25,120,20,55,755,6248,16956,8161,2195,5,1021,0,97,477,1252,185,159,371,331,60,1264,13
200,39161,3.07,37,46,25,94,15,197,48,3050,12805,3987,432,146,414,0,25,303,389,28,14,123,253,11,527,0
201,39163,2.98,106,101,124,191,26,52,21,1164,2182,1753,116,5,110,0,0,184,320,54,0,1,56,0,255,0
202,39165,3.17,38,56,16,127,22,1231,4506,24003,59522,31459,9995,419,4901,169,1580,2119,5079,456,690,1854,626,554,2076,105
203,39167,2.93,43,50,8,119,8,38,348,6578,16443,9303,1802,0,797,0,181,965,1273,94,97,373,124,54,711,25
204,39169,3.13,36,59,17,122,21,514,516,10502,38138,13782,5415,174,2680,85,667,1466,2406,721,261,1202,7241,167,932,68
205,39171,2.93,56,62,39,132,15,257,84,3382,15784,4522,970,13,682,0,62,290,575,94,134,237,286,9,396,0
206,39173,2.98,19,43,19,74,19,887,997,12385,50463,18161,5815,232,8348,60,763,1033,2986,955,270,924,961,221,1222,60
207,39175,2.94,24,63,17,143,15,137,206,1808,9905,2608,693,0,193,0,11,86,436,0,13,169,297,15,87,0
208,42001,2.97,35,54,27,112,20,2136,447,9560,39367,14435,5060,148,3356,139,602,1496,1696,373,167,578,419,363,793,156
209,42003,2.97,29,48,19,82,25,3950,19171,93515,335577,244206,203083,8484,112956,970,21925,19556,24509,47910,12537,10829,3830,12505,13731,2926
210,42005,2.85,43,44,16,105,10,127,123,5974,27571,13103,7221,254,4687,27,393,1648,1336,2723,15,427,166,582,577,10
211,42007,2.92,33,51,28,110,15,434,468,16314,53104,32295,30328,375,12770,89,1912,4949,3304,5528,236,1547,401,2602,2270,328
212,42009,2.91,52,55,23,129,14,98,39,4351,20116,5646,1817,58,976,12,148,582,684,410,7,158,400,115,687,33
213,42011,3.08,39,54,26,105,22,20211,3524,23691,148979,51378,41004,1772,26106,314,3450,2640,4732,3816,1068,2375,2701,3320,5689,2846
214,42013,2.97,40,49,27,94,18,285,597,10006,52173,24208,14334,145,5068,103,358,2503,1819,1160,73,1043,478,444,1507,111
215,42015,3.05,42,53,34,116,14,301,154,9948,14022,10297,4445,206,2492,20,199,697,1280,248,85,574,294,513,1645,31
216,42017,3.2,21,45,5,95,24,6845,11142,65151,168082,165932,97200,5033,50596,1283,17798,6024,11351,4539,3097,5165,1938,10635,8159,1679
217,42019,2.97,33,50,21,104,22,299,1082,16920,77271,40981,24296,954,13328,98,2181,6195,4973,5659,215,1199,645,1940,2553,117
