,FIPS,HC01_VC21,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC172,HC01_VC175,HC01_VC188,HC01_VC191,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209
23,21047,2.67,523.0,73.0,87.0,52.0,131.0,4388.0,711.0,164.0,6189.0,6741.0,147.0,112.0,1489.0,54.0,318.0,1101.0,118.0,149.0,679.0,1266.0,47.0,4674.0,233.0,248.0
24,21049,2.49,137.0,34.0,43.0,19.0,101.0,815.0,449.0,32.0,4430.0,4523.0,47.0,76.0,671.0,34.0,85.0,186.0,9.0,32.0,595.0,1141.0,0.0,72.0,118.0,0.0
25,21051,2.53,125.0,62.0,76.0,31.0,171.0,424.0,113.0,0.0,1365.0,1434.0,33.0,0.0,115.0,6.0,25.0,42.0,2.0,15.0,244.0,172.0,6.0,124.0,70.0,7.0
26,21053,2.6,51.0,46.0,49.0,48.0,110.0,179.0,41.0,0.0,3568.0,510.0,0.0,8.0,58.0,11.0,0.0,19.0,0.0,5.0,65.0,100.0,0.0,3.0,38.0,0.0
27,21055,2.4,12.0,14.0,44.0,27.0,70.0,480.0,29.0,4.0,886.0,963.0,18.0,0.0,130.0,44.0,9.0,57.0,11.0,0.0,120.0,96.0,0.0,0.0,11.0,17.0
28,21057,2.45,7.0,9.0,28.0,0.0,79.0,38.0,6.0,0.0,2405.0,413.0,0.0,0.0,40.0,0.0,0.0,65.0,0.0,3.0,50.0,65.0,0.0,57.0,34.0,0.0
29,21059,2.48,488.0,44.0,50.0,25.0,105.0,3179.0,705.0,34.0,9367.0,14112.0,254.0,172.0,1235.0,11.0,256.0,578.0,53.0,140.0,883.0,2131.0,156.0,577.0,257.0,251.0
30,21061,2.51,0.0,0.0,26.0,0.0,65.0,307.0,31.0,13.0,840.0,1125.0,0.0,0.0,248.0,0.0,48.0,27.0,0.0,5.0,158.0,278.0,0.0,0.0,91.0,10.0
31,21063,2.44,34.0,54.0,74.0,28.0,124.0,132.0,30.0,0.0,736.0,665.0,0.0,0.0,34.0,0.0,19.0,17.0,0.0,0.0,66.0,56.0,0.0,0.0,0.0,0.0
32,21065,2.49,52.0,35.0,46.0,10.0,116.0,85.0,2.0,0.0,1409.0,1383.0,29.0,8.0,115.0,12.0,116.0,67.0,0.0,56.0,104.0,396.0,8.0,0.0,41.0,11.0
33,21067,2.35,1220.0,25.0,48.0,17.0,80.0,34339.0,8970.0,900.0,36479.0,44224.0,829.0,723.0,8658.0,146.0,1670.0,4403.0,347.0,1185.0,6060.0,8622.0,297.0,3606.0,2011.0,533.0
34,21069,2.57,55.0,39.0,71.0,59.0,158.0,716.0,126.0,70.0,1181.0,1423.0,0.0,58.0,165.0,0.0,36.0,0.0,0.0,0.0,100.0,140.0,0.0,0.0,155.0,211.0
35,21071,2.45,230.0,55.0,47.0,3.0,99.0,343.0,68.0,28.0,3681.0,2320.0,31.0,28.0,187.0,0.0,28.0,59.0,0.0,24.0,612.0,279.0,0.0,21.0,19.0,0.0
36,21073,2.28,167.0,23.0,44.0,20.0,99.0,2610.0,764.0,58.0,5942.0,6023.0,0.0,130.0,1203.0,0.0,156.0,419.0,33.0,133.0,1256.0,894.0,19.0,223.0,322.0,116.0
37,21075,2.33,27.0,38.0,51.0,225.0,40.0,67.0,16.0,0.0,445.0,418.0,0.0,0.0,49.0,22.0,13.0,125.0,0.0,0.0,31.0,59.0,0.0,42.0,9.0,7.0
38,21077,2.73,82.0,90.0,99.0,7.0,246.0,357.0,230.0,25.0,425.0,1903.0,0.0,23.0,446.0,9.0,0.0,55.0,0.0,16.0,54.0,211.0,2.0,11.0,8.0,1.0
39,21079,2.55,100.0,59.0,56.0,44.0,124.0,397.0,123.0,66.0,1871.0,1920.0,0.0,65.0,348.0,17.0,144.0,51.0,35.0,0.0,391.0,514.0,0.0,0.0,84.0,0.0
40,21081,2.91,184.0,70.0,77.0,6.0,173.0,819.0,309.0,16.0,2129.0,5167.0,26.0,15.0,324.0,0.0,8.0,225.0,97.0,9.0,356.0,399.0,32.0,0.0,20.0,0.0
41,21083,2.56,66.0,17.0,48.0,19.0,100.0,2177.0,825.0,38.0,3080.0,2681.0,17.0,32.0,265.0,8.0,38.0,102.0,7.0,28.0,410.0,551.0,0.0,61.0,68.0,52.0
42,21085,2.6,57.0,23.0,48.0,24.0,69.0,457.0,132.0,7.0,2695.0,2602.0,20.0,24.0,366.0,6.0,60.0,35.0,7.0,44.0,371.0,344.0,6.0,0.0,8.0,31.0
43,21087,2.46,27.0,25.0,51.0,19.0,109.0,301.0,31.0,0.0,900.0,729.0,0.0,9.0,139.0,0.0,38.0,75.0,0.0,0.0,199.0,101.0,0.0,35.0,35.0,102.0
44,21089,2.54,171.0,53.0,43.0,57.0,85.0,499.0,71.0,24.0,4212.0,5406.0,25.0,28.0,354.0,13.0,64.0,249.0,0.0,39.0,608.0,951.0,3.0,0.0,43.0,31.0
45,21091,2.62,60.0,70.0,39.0,94.0,70.0,177.0,52.0,4.0,872.0,1415.0,0.0,0.0,128.0,0.0,4.0,24.0,0.0,0.0,161.0,102.0,0.0,0.0,15.0,6.0
46,21093,2.58,482.0,39.0,58.0,25.0,112.0,7417.0,822.0,240.0,8701.0,15827.0,209.0,117.0,2972.0,39.0,332.0,1176.0,65.0,281.0,1051.0,1550.0,111.0,897.0,524.0,183.0
47,21095,2.43,46.0,15.0,33.0,15.0,57.0,418.0,98.0,17.0,1430.0,1049.0,10.0,25.0,371.0,3.0,2.0,71.0,0.0,16.0,218.0,307.0,2.0,46.0,33.0,13.0
48,21097,2.57,85.0,37.0,35.0,86.0,53.0,725.0,210.0,27.0,1856.0,2952.0,53.0,26.0,199.0,0.0,120.0,76.0,0.0,9.0,242.0,574.0,0.0,33.0,39.0,17.0
49,21099,2.49,190.0,105.0,90.0,35.0,204.0,1290.0,54.0,0.0,2045.0,1601.0,15.0,0.0,217.0,0.0,72.0,32.0,14.0,0.0,200.0,364.0,0.0,37.0,64.0,41.0
50,21101,2.41,348.0,65.0,51.0,21.0,104.0,1187.0,409.0,10.0,4210.0,7512.0,7.0,81.0,480.0,0.0,112.0,257.0,9.0,13.0,671.0,790.0,0.0,757.0,51.0,15.0
51,21103,2.57,74.0,49.0,54.0,0.0,130.0,451.0,120.0,0.0,1352.0,1961.0,30.0,0.0,199.0,12.0,23.0,170.0,25.0,2.0,206.0,358.0,20.0,9.0,55.0,18.0
52,21105,2.29,35.0,73.0,86.0,158.0,82.0,116.0,0.0,12.0,408.0,265.0,0.0,0.0,25.0,0.0,3.0,6.0,14.0,0.0,97.0,13.0,0.0,4.0,4.0,0.0
53,21107,2.45,155.0,31.0,47.0,16.0,79.0,853.0,151.0,2.0,5335.0,4402.0,5.0,15.0,472.0,0.0,83.0,423.0,14.0,65.0,665.0,793.0,2.0,155.0,47.0,119.0
54,21109,2.39,25.0,20.0,68.0,0.0,180.0,124.0,26.0,0.0,788.0,475.0,4.0,0.0,137.0,0.0,10.0,10.0,0.0,0.0,49.0,42.0,0.0,0.0,26.0,0.0
55,21111,2.41,4083.0,38.0,56.0,27.0,97.0,59515.0,13002.0,1130.0,68978.0,127122.0,1485.0,1413.0,19003.0,509.0,2781.0,7755.0,634.0,3344.0,8534.0,13382.0,467.0,17993.0,3381.0,2856.0
56,21113,2.65,203.0,34.0,56.0,8.0,108.0,2226.0,571.0,68.0,6420.0,7348.0,131.0,110.0,948.0,88.0,279.0,506.0,0.0,164.0,573.0,1324.0,17.0,353.0,506.0,66.0
57,21115,2.53,73.0,32.0,50.0,42.0,79.0,340.0,19.0,8.0,2305.0,1779.0,0.0,0.0,131.0,0.0,28.0,17.0,17.0,72.0,511.0,228.0,0.0,16.0,35.0,14.0
58,21117,2.58,1062.0,48.0,66.0,47.0,119.0,6170.0,1594.0,230.0,17492.0,57641.0,479.0,691.0,6289.0,116.0,669.0,2134.0,103.0,231.0,1914.0,3096.0,236.0,596.0,497.0,286.0
59,21119,2.57,126.0,63.0,64.0,40.0,130.0,211.0,49.0,0.0,1680.0,872.0,0.0,0.0,118.0,0.0,24.0,136.0,7.0,7.0,337.0,193.0,0.0,2.0,37.0,48.0
60,21121,2.5,133.0,37.0,49.0,65.0,85.0,257.0,94.0,4.0,2471.0,2398.0,62.0,27.0,247.0,0.0,6.0,49.0,56.0,63.0,214.0,271.0,0.0,47.0,129.0,25.0
61,21123,2.6,75.0,45.0,50.0,0.0,120.0,501.0,100.0,55.0,978.0,1542.0,0.0,8.0,321.0,0.0,23.0,32.0,11.0,9.0,124.0,235.0,4.0,5.0,0.0,0.0
62,21125,2.54,415.0,66.0,58.0,42.0,120.0,917.0,317.0,15.0,5418.0,5242.0,42.0,14.0,818.0,0.0,135.0,378.0,15.0,26.0,719.0,1054.0,91.0,77.0,180.0,265.0
63,21127,2.6,30.0,21.0,38.0,24.0,77.0,258.0,6.0,0.0,1781.0,927.0,6.0,33.0,125.0,39.0,36.0,95.0,72.0,0.0,296.0,358.0,4.0,0.0,46.0,0.0
64,21129,2.2,16.0,24.0,27.0,0.0,72.0,62.0,28.0,0.0,410.0,460.0,3.0,0.0,83.0,0.0,0.0,1.0,0.0,18.0,58.0,57.0,0.0,0.0,5.0,26.0
65,21131,2.59,20.0,16.0,32.0,0.0,78.0,31.0,7.0,0.0,1095.0,519.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,52.0,145.0,0.0,0.0,0.0,0.0
66,21133,2.44,107.0,49.0,56.0,41.0,115.0,393.0,69.0,13.0,1556.0,1211.0,0.0,39.0,128.0,0.0,13.0,92.0,0.0,0.0,266.0,171.0,6.0,0.0,12.0,0.0
67,21135,2.54,49.0,37.0,38.0,8.0,88.0,237.0,41.0,0.0,1135.0,1405.0,12.0,0.0,93.0,0.0,39.0,105.0,0.0,100.0,40.0,243.0,0.0,0.0,4.0,0.0
68,21137,2.48,114.0,48.0,75.0,0.0,182.0,332.0,38.0,0.0,1104.0,1332.0,12.0,0.0,211.0,15.0,182.0,97.0,0.0,16.0,147.0,311.0,0.0,5.0,29.0,137.0
69,21139,2.44,14.0,17.0,14.0,0.0,31.0,186.0,24.0,0.0,888.0,973.0,12.0,10.0,112.0,3.0,23.0,17.0,12.0,3.0,246.0,95.0,0.0,0.0,16.0,0.0
70,21141,2.44,114.0,41.0,49.0,37.0,94.0,907.0,105.0,3.0,3986.0,2925.0,6.0,2.0,143.0,0.0,87.0,49.0,5.0,30.0,435.0,490.0,0.0,210.0,101.0,111.0
71,21143,2.19,33.0,44.0,26.0,0.0,72.0,258.0,30.0,0.0,871.0,1406.0,34.0,9.0,178.0,41.0,39.0,177.0,0.0,58.0,276.0,274.0,5.0,21.0,45.0,0.0
72,21145,2.33,288.0,36.0,53.0,12.0,113.0,2041.0,179.0,125.0,6872.0,8091.0,81.0,66.0,892.0,8.0,287.0,579.0,16.0,96.0,1092.0,1479.0,8.0,388.0,330.0,49.0
73,21147,2.56,35.0,24.0,15.0,45.0,23.0,668.0,114.0,15.0,1233.0,1046.0,18.0,0.0,436.0,0.0,26.0,38.0,12.0,0.0,155.0,233.0,0.0,107.0,0.0,0.0
74,21149,2.5,66.0,78.0,71.0,0.0,160.0,173.0,32.0,0.0,763.0,1119.0,0.0,3.0,71.0,0.0,89.0,65.0,0.0,7.0,72.0,171.0,0.0,0.0,62.0,6.0
75,21151,2.49,314.0,23.0,48.0,16.0,84.0,3166.0,524.0,100.0,9318.0,10850.0,143.0,125.0,1978.0,55.0,345.0,928.0,172.0,165.0,2288.0,1997.0,79.0,382.0,331.0,188.0
76,21153,2.57,79.0,64.0,60.0,61.0,128.0,42.0,29.0,0.0,1141.0,574.0,0.0,7.0,118.0,0.0,0.0,13.0,0.0,25.0,339.0,120.0,0.0,6.0,0.0,0.0
77,21155,2.51,152.0,69.0,70.0,22.0,155.0,606.0,156.0,13.0,1433.0,1420.0,13.0,0.0,322.0,0.0,5.0,91.0,0.0,47.0,148.0,109.0,0.0,308.0,24.0,114.0
78,21157,2.43,109.0,37.0,40.0,13.0,88.0,304.0,34.0,24.0,2921.0,3167.0,16.0,46.0,833.0,0.0,126.0,189.0,55.0,16.0,343.0,656.0,0.0,28.0,129.0,14.0
79,21159,2.57,80.0,74.0,44.0,0.0,119.0,291.0,103.0,0.0,947.0,798.0,9.0,8.0,72.0,0.0,41.0,47.0,0.0,78.0,105.0,78.0,0.0,46.0,0.0,38.0
80,21161,2.52,63.0,34.0,55.0,4.0,105.0,563.0,14.0,59.0,1409.0,3382.0,35.0,0.0,207.0,0.0,26.0,104.0,0.0,6.0,278.0,159.0,0.0,38.0,17.0,54.0
81,21163,2.73,95.0,33.0,70.0,15.0,145.0,815.0,180.0,68.0,2427.0,5020.0,75.0,152.0,612.0,16.0,169.0,248.0,79.0,45.0,481.0,612.0,11.0,140.0,147.0,78.0
82,21165,2.56,8.0,11.0,48.0,17.0,107.0,97.0,0.0,0.0,523.0,557.0,0.0,10.0,62.0,0.0,0.0,11.0,0.0,0.0,69.0,136.0,0.0,1.0,21.0,10.0
83,21167,2.4,82.0,39.0,57.0,10.0,128.0,652.0,202.0,5.0,2587.0,3376.0,0.0,98.0,383.0,0.0,28.0,197.0,17.0,36.0,366.0,267.0,0.0,23.0,22.0,42.0
84,21169,2.51,37.0,43.0,115.0,0.0,218.0,99.0,0.0,0.0,1013.0,667.0,0.0,24.0,47.0,0.0,7.0,120.0,11.0,0.0,316.0,131.0,0.0,12.0,6.0,10.0
85,21171,2.39,27.0,29.0,36.0,0.0,86.0,410.0,132.0,0.0,1042.0,869.0,17.0,0.0,78.0,0.0,0.0,20.0,0.0,27.0,248.0,348.0,0.0,0.0,43.0,72.0
86,21173,2.61,112.0,34.0,57.0,12.0,120.0,497.0,235.0,0.0,3107.0,2911.0,35.0,0.0,309.0,0.0,104.0,262.0,0.0,0.0,233.0,467.0,0.0,21.0,19.0,34.0
87,21175,2.45,74.0,63.0,67.0,11.0,131.0,183.0,7.0,5.0,1293.0,935.0,31.0,4.0,78.0,0.0,0.0,8.0,0.0,8.0,225.0,167.0,0.0,7.0,21.0,43.0
88,21177,2.6,163.0,52.0,54.0,59.0,103.0,396.0,44.0,0.0,2957.0,2629.0,6.0,0.0,337.0,9.0,60.0,122.0,0.0,9.0,325.0,615.0,0.0,40.0,214.0,20.0
89,21179,2.62,217.0,42.0,70.0,41.0,128.0,1106.0,269.0,27.0,5112.0,4787.0,20.0,191.0,831.0,60.0,72.0,245.0,124.0,9.0,552.0,658.0,36.0,51.0,112.0,22.0
90,21181,2.47,21.0,29.0,49.0,0.0,148.0,202.0,0.0,0.0,399.0,539.0,0.0,0.0,37.0,0.0,0.0,52.0,0.0,0.0,101.0,145.0,0.0,17.0,7.0,163.0
91,21183,2.7,126.0,58.0,72.0,124.0,133.0,398.0,214.0,14.0,1960.0,1670.0,60.0,103.0,257.0,0.0,25.0,110.0,13.0,0.0,404.0,322.0,0.0,0.0,35.0,0.0
92,21185,2.98,137.0,23.0,47.0,13.0,121.0,3236.0,750.0,260.0,8314.0,13783.0,231.0,131.0,2360.0,51.0,395.0,1208.0,89.0,333.0,816.0,1845.0,134.0,298.0,320.0,441.0
93,21187,2.59,49.0,44.0,52.0,0.0,145.0,54.0,0.0,0.0,884.0,1623.0,29.0,2.0,117.0,0.0,30.0,53.0,9.0,43.0,67.0,140.0,7.0,4.0,0.0,7.0
94,21189,2.56,11.0,21.0,45.0,50.0,73.0,18.0,0.0,0.0,348.0,126.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,20.0
95,21191,2.67,31.0,21.0,56.0,0.0,108.0,199.0,0.0,0.0,1330.0,3979.0,82.0,85.0,229.0,0.0,0.0,63.0,48.0,7.0,88.0,214.0,0.0,0.0,30.0,0.0
96,21193,2.47,64.0,22.0,50.0,12.0,118.0,322.0,70.0,19.0,3103.0,1612.0,26.0,0.0,333.0,0.0,12.0,27.0,0.0,23.0,503.0,537.0,3.0,14.0,36.0,119.0
97,21195,2.38,234.0,37.0,51.0,49.0,93.0,919.0,115.0,8.0,6097.0,3854.0,52.0,69.0,640.0,0.0,42.0,343.0,19.0,6.0,954.0,1086.0,11.0,122.0,96.0,114.0
98,21197,2.56,42.0,28.0,57.0,72.0,89.0,185.0,60.0,0.0,1617.0,714.0,0.0,0.0,81.0,0.0,0.0,75.0,0.0,16.0,174.0,97.0,16.0,48.0,23.0,0.0
99,21199,2.45,402.0,55.0,60.0,19.0,140.0,1387.0,161.0,22.0,5472.0,4705.0,71.0,22.0,1004.0,63.0,86.0,393.0,39.0,2.0,587.0,1022.0,67.0,73.0,156.0,46.0
100,21201,2.31,0.0,0.0,12.0,0.0,24.0,47.0,0.0,0.0,194.0,495.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,65.0,13.0,0.0,0.0,11.0,0.0
101,21203,2.51,57.0,37.0,43.0,56.0,86.0,134.0,2.0,0.0,1167.0,908.0,57.0,51.0,153.0,0.0,0.0,158.0,4.0,0.0,172.0,158.0,13.0,15.0,5.0,6.0
102,21205,2.44,103.0,23.0,49.0,29.0,86.0,625.0,67.0,6.0,2518.0,2153.0,20.0,185.0,248.0,0.0,26.0,169.0,25.0,29.0,419.0,426.0,13.0,108.0,70.0,0.0
103,21207,2.48,69.0,33.0,39.0,19.0,82.0,358.0,181.0,0.0,4116.0,1136.0,6.0,9.0,172.0,0.0,0.0,39.0,0.0,26.0,161.0,115.0,0.0,10.0,5.0,15.0
104,21209,2.65,173.0,29.0,53.0,0.0,107.0,2360.0,795.0,10.0,5933.0,8017.0,59.0,228.0,1557.0,30.0,118.0,763.0,91.0,294.0,1070.0,1592.0,41.0,144.0,188.0,72.0
105,21211,2.67,220.0,42.0,58.0,41.0,110.0,3780.0,1671.0,19.0,4206.0,6123.0,28.0,25.0,893.0,13.0,123.0,327.0,27.0,142.0,681.0,762.0,54.0,161.0,309.0,98.0
106,21213,2.56,82.0,42.0,57.0,0.0,99.0,309.0,40.0,40.0,1925.0,1801.0,0.0,82.0,90.0,0.0,168.0,75.0,0.0,0.0,313.0,763.0,0.0,77.0,157.0,13.0
107,21215,2.72,90.0,57.0,62.0,0.0,129.0,377.0,68.0,12.0,1703.0,3068.0,0.0,17.0,283.0,0.0,11.0,96.0,68.0,59.0,138.0,138.0,13.0,0.0,80.0,33.0
108,21217,2.46,80.0,22.0,40.0,26.0,79.0,603.0,48.0,7.0,2132.0,2138.0,29.0,64.0,246.0,0.0,12.0,113.0,16.0,0.0,403.0,410.0,0.0,35.0,52.0,175.0
109,21219,2.7,33.0,27.0,63.0,53.0,118.0,1185.0,71.0,0.0,1356.0,1161.0,5.0,2.0,71.0,0.0,32.0,32.0,20.0,32.0,258.0,236.0,0.0,32.0,14.0,195.0
110,21221,2.35,26.0,20.0,42.0,0.0,107.0,947.0,51.0,50.0,1256.0,1874.0,0.0,10.0,117.0,242.0,35.0,154.0,0.0,6.0,108.0,379.0,20.0,580.0,188.0,441.0
111,21223,2.46,39.0,46.0,50.0,0.0,104.0,221.0,44.0,0.0,688.0,1281.0,0.0,12.0,113.0,0.0,2.0,18.0,0.0,0.0,81.0,105.0,10.0,0.0,27.0,4.0
112,21225,2.43,65.0,40.0,46.0,19.0,87.0,296.0,33.0,5.0,1298.0,1697.0,2.0,15.0,213.0,56.0,27.0,49.0,0.0,23.0,164.0,147.0,0.0,339.0,0.0,26.0
113,21227,2.48,679.0,37.0,52.0,22.0,89.0,12585.0,2518.0,183.0,11586.0,15537.0,160.0,260.0,2214.0,101.0,607.0,1335.0,98.0,243.0,2394.0,3330.0,260.0,841.0,800.0,182.0
114,21229,2.56,52.0,41.0,54.0,30.0,104.0,440.0,119.0,4.0,1404.0,899.0,24.0,0.0,129.0,0.0,15.0,126.0,0.0,10.0,184.0,100.0,0.0,31.0,62.0,10.0
115,21231,2.57,193.0,96.0,70.0,20.0,110.0,416.0,253.0,0.0,2264.0,1967.0,9.0,55.0,399.0,0.0,10.0,86.0,6.0,2.0,178.0,449.0,0.0,13.0,21.0,51.0
116,21233,2.54,38.0,32.0,47.0,40.0,92.0,708.0,232.0,0.0,1175.0,1547.0,21.0,0.0,140.0,0.0,69.0,62.0,6.0,16.0,162.0,254.0,0.0,130.0,0.0,7.0
117,21235,2.6,277.0,63.0,71.0,40.0,111.0,484.0,50.0,7.0,3715.0,3499.0,0.0,39.0,343.0,6.0,68.0,119.0,27.0,0.0,533.0,754.0,0.0,23.0,20.0,14.0
118,21237,2.45,0.0,0.0,54.0,0.0,143.0,14.0,0.0,0.0,446.0,242.0,0.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,110.0,85.0,0.0,0.0,8.0,0.0
119,21239,2.55,6.0,2.0,50.0,0.0,85.0,1932.0,832.0,14.0,3688.0,3867.0,25.0,48.0,608.0,5.0,257.0,448.0,0.0,42.0,732.0,662.0,36.0,63.0,167.0,109.0
120,39001,2.56,32.0,10.0,41.0,19.0,84.0,443.0,33.0,97.0,2091.0,3947.0,47.0,15.0,443.0,0.0,45.0,43.0,0.0,38.0,269.0,239.0,10.0,0.0,107.0,16.0
121,39003,2.53,739.0,55.0,62.0,49.0,116.0,2385.0,232.0,235.0,7457.0,34280.0,175.0,383.0,4315.0,48.0,240.0,1253.0,9.0,230.0,775.0,1814.0,238.0,840.0,472.0,1575.0
122,39005,2.5,160.0,25.0,56.0,22.0,110.0,2830.0,111.0,174.0,5146.0,17879.0,52.0,1037.0,2304.0,17.0,45.0,1628.0,26.0,269.0,875.0,1059.0,315.0,110.0,402.0,1042.0
123,39007,2.48,720.0,62.0,64.0,25.0,134.0,6287.0,737.0,760.0,11848.0,22282.0,220.0,3111.0,10232.0,204.0,399.0,5320.0,250.0,483.0,1060.0,1464.0,1398.0,79.0,1580.0,442.0
124,39009,2.47,318.0,22.0,25.0,4.0,46.0,3486.0,130.0,204.0,6113.0,13944.0,355.0,869.0,2651.0,98.0,261.0,2192.0,8.0,306.0,894.0,1229.0,284.0,455.0,232.0,147.0
125,39011,2.49,149.0,33.0,60.0,45.0,112.0,1012.0,87.0,46.0,2912.0,22817.0,35.0,141.0,1102.0,12.0,43.0,370.0,9.0,23.0,246.0,584.0,57.0,74.0,288.0,335.0
