,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
171,51089,2016,6.300721271500867,7,4,Good,0
172,39075,2016,5.632660984576009,6,5,Good,0
173,21107,2016,12.020722832155144,13,5,Normal,1
174,42061,2016,5.741215378735252,6,3,Good,0
175,39077,2016,38.84715991117057,39,6,Critical,2
176,42063,2016,23.08853081203509,24,3,Critical,2
177,39079,2016,86.93661311697645,87,5,Critical,2
178,54035,2016,17.964083900139123,18,7,Normal,1
179,51095,2016,11.800944832754734,12,15,Normal,1
180,21111,2016,560.1825652904397,561,5,Severe,3
181,39081,2016,20.775388670905425,21,9,Normal,1
182,42065,2016,0.4686769891369098,1,4,Good,0
183,54037,2016,6.507294765607573,7,6,Good,0
184,21115,2016,13.240757858933327,14,7,Normal,1
185,21117,2016,193.63268997071395,194,8,Critical,2
186,51099,2016,15.987855806333206,16,6,Normal,1
187,51101,2016,10.456919291953694,11,9,Normal,1
188,21119,2016,12.709279653509483,13,6,Normal,1
189,21121,2016,7.041909796752607,8,5,Normal,1
190,39083,2016,3.4458421340421763,4,5,Good,0
191,42069,2016,7.023313924912222,8,6,Normal,1
192,39085,2016,494.3141122859009,495,1,Severe,3
193,42071,2016,360.88229898158113,361,4,Critical,2
194,21125,2016,10.557523360867682,11,6,Normal,1
195,42075,2016,71.13791514896391,72,4,Critical,2
196,42077,2016,52.21752262221462,53,4,Critical,2
197,39089,2016,42.302261678961564,43,6,Critical,2
198,21141,2016,19.63892538583875,20,5,Normal,1
199,39091,2016,14.759838042817476,15,5,Normal,1
200,54045,2016,19.266748914166484,20,5,Normal,1
201,51107,2016,60.47328312783454,61,9,Critical,2
202,51109,2016,0.41896526135948425,1,7,Good,0
203,21069,2016,3.0775668213049614,4,10,Good,0
204,51620,2016,11.095992825174225,12,5,Normal,1
205,51630,2016,3.7848860730431895,4,8,Good,0
206,39051,2016,3.0763756504050184,4,4,Good,0
207,21079,2016,10.273973260119718,11,9,Normal,1
208,21087,2016,8.388353579413787,9,7,Normal,1
209,51081,2016,8.408596427143994,9,5,Normal,1
210,21089,2016,9.327367762444537,10,5,Normal,1
211,54029,2016,7.523998116885334,8,7,Normal,1
212,21095,2016,28.157002009456118,29,5,Critical,2
213,21097,2016,26.43439255727301,27,10,Critical,2
214,21103,2016,4.9596959037559225,5,8,Good,0
215,39071,2016,26.508656506180078,27,7,Critical,2
216,51670,2016,5.572690376292945,6,13,Good,0
217,21109,2016,14.078125634583671,15,8,Normal,1
218,21113,2016,41.17817648212942,42,12,Critical,2
219,54039,2016,39.69750221597058,40,4,Critical,2
220,21127,2016,3.4995801957272645,4,7,Good,0
221,42073,2016,1.3577452685881972,2,5,Good,0
222,21129,2016,8.98584956874441,9,8,Normal,1
223,21131,2016,4.266136591574527,5,10,Good,0
224,21133,2016,15.744634555884135,16,7,Normal,1
225,21135,2016,16.807672311441546,17,7,Normal,1
226,21137,2016,8.301723077889424,9,8,Normal,1
227,21139,2016,8.000000741666941,9,5,Normal,1
228,39093,2016,103.4794088182233,104,3,Critical,2
229,54019,2016,2.161210441036379,3,4,Good,0
230,21093,2016,12.411836165863287,13,7,Normal,1
231,39073,2016,34.84403906800144,35,4,Critical,2
232,42067,2016,12.55561438405907,13,5,Normal,1
233,51105,2016,14.823181115394249,15,4,Normal,1
234,39095,2016,217.51261266297118,218,3,Critical,2
235,51111,2016,6.157065280537782,7,6,Good,0
236,42079,2016,158.76000681986162,159,4,Critical,2
237,42081,2016,46.06193360077244,47,4,Critical,2
238,51680,2016,8.027921140774469,9,7,Normal,1
239,21143,2016,6.0957165393698665,7,6,Good,0
240,21151,2016,67.16716607848468,68,10,Critical,2
241,51113,2016,5.694178850270338,6,7,Good,0
242,21153,2016,6.839070980668994,7,7,Good,0
243,39099,2016,165.16521579785152,166,4,Critical,2
244,39101,2016,31.73300832477298,32,6,Critical,2
245,54049,2016,22.1310024086698,23,8,Normal,1
246,54051,2016,24.178185750415988,25,7,Critical,2
247,21159,2016,16.993674507270168,17,7,Normal,1
248,51690,2016,6.419202336315568,7,5,Good,0
249,21161,2016,14.806069985072995,15,10,Normal,1
250,54053,2016,3.920201349198261,4,6,Good,0
251,21145,2016,2.2859904246110623,3,6,Good,0
252,21147,2016,1.6476228614553583,2,3,Good,0
253,54047,2016,1.5971115119081436,2,4,Good,0
254,42083,2016,13.734197731664732,14,1,Normal,1
255,21165,2016,16.72401647218005,17,11,Normal,1
256,39107,2016,3.676608164089672,4,4,Good,0
257,42053,2016,2.9034226015921374,3,4,Good,0
258,39069,2016,9.940169434746652,10,5,Normal,1
259,51093,2016,10.175440019949649,11,14,Normal,1
260,39087,2016,32.353456382580994,33,7,Critical,2
261,21155,2016,14.281980097189967,15,9,Normal,1
262,21157,2016,7.641221365303334,8,6,Normal,1
263,21149,2016,2.761914695616669,3,6,Good,0
264,51117,2016,14.684397396942437,15,3,Normal,1
265,39105,2016,8.413079110938261,9,6,Normal,1
266,21167,2016,2.862136011532482,3,11,Good,0
267,42085,2016,14.081973077045946,15,4,Normal,1
268,21077,2016,7.716038776374487,8,9,Normal,1
269,21123,2016,12.197442895570294,13,7,Normal,1
270,51678,2016,7.126894668497168,8,10,Normal,1
271,51091,2016,8.989721216120234,9,5,Normal,1
272,51103,2016,3.5011994389820336,4,5,Good,0
273,39097,2016,53.35003772287747,54,7,Critical,2
274,51115,2016,8.233470287038145,9,11,Normal,1
275,39103,2016,91.52587168289377,92,4,Critical,2
276,54057,2016,4.416460780916188,5,3,Good,0
277,39111,2016,10.87439569555593,11,7,Normal,1
278,42089,2016,50.021456778714345,51,4,Critical,2
279,39113,2016,218.16672566066384,219,6,Critical,2
280,42091,2016,5.608866075850939,6,5,Good,0
281,51121,2016,19.341007320600845,20,9,Normal,1
282,42093,2016,10.732604484106083,11,6,Normal,1
283,39115,2016,14.57827788287039,15,5,Normal,1
284,54065,2016,0.7705261684307939,1,6,Good,0
285,39117,2016,15.868663340006833,16,5,Normal,1
286,21177,2016,22.93467531118325,23,7,Normal,1
287,39119,2016,4.920045563349421,5,6,Good,0
288,51125,2016,10.270769865014783,11,10,Normal,1
289,51127,2016,10.300631555151847,11,15,Normal,1
290,51700,2016,13.884951193892656,14,13,Normal,1
291,54067,2016,10.08570251824313,11,4,Normal,1
292,42095,2016,14.283991904534242,15,4,Normal,1
293,42097,2016,19.76208619968112,20,6,Normal,1
294,54069,2016,9.4426241449566,10,8,Normal,1
295,51137,2016,3.637368079711581,4,7,Good,0
296,39123,2016,32.08152930923739,33,4,Critical,2
297,21187,2016,10.768663051364463,11,10,Normal,1
298,51139,2016,6.9392433643132385,7,8,Good,0
299,21191,2016,8.316881942617423,9,14,Normal,1
300,39127,2016,14.282772567806962,15,6,Normal,1
301,51730,2016,11.293765360667301,12,11,Normal,1
302,42101,2016,2602.874909115689,2603,3,Severe,3
303,21195,2016,25.041783419953262,26,5,Critical,2
304,39131,2016,28.2157063784792,29,5,Critical,2
305,42103,2016,13.864964333716886,14,3,Normal,1
306,51735,2016,14.160718340907572,15,13,Normal,1
307,39133,2016,41.696075943397496,42,5,Critical,2
308,51740,2016,13.225633453817695,14,9,Normal,1
309,54055,2016,71.37441614477487,72,6,Critical,2
310,39109,2016,63.474814037991884,64,7,Critical,2
311,51119,2016,10.768774928361664,11,9,Normal,1
312,21171,2016,17.826635363520264,18,5,Normal,1
313,21173,2016,18.841887889471916,19,12,Normal,1
314,21175,2016,14.878569446616321,15,10,Normal,1
315,21179,2016,6.710707297591871,7,8,Good,0
316,39121,2016,12.101392123658625,13,6,Normal,1
317,51710,2016,14.886299878436338,15,9,Normal,1
318,21183,2016,12.691916373140108,13,7,Normal,1
319,21189,2016,19.664050601213415,20,9,Normal,1
320,51141,2016,18.600379860108358,19,4,Normal,1
321,39125,2016,12.281773812878294,13,5,Normal,1
322,39129,2016,24.69207501772971,25,5,Critical,2
323,54075,2016,20.51635065447071,21,3,Normal,1
324,21197,2016,14.483638313206233,15,10,Normal,1
325,51145,2016,4.5981494525802376,5,9,Good,0
326,51153,2016,86.94412327931806,87,11,Critical,2
327,21199,2016,15.980146890298407,16,7,Normal,1
328,51155,2016,9.088714978570618,10,8,Normal,1
329,54081,2016,62.085938196314466,63,5,Critical,2
330,39139,2016,21.19457611086811,22,5,Normal,1
331,54085,2016,2.7317289170783394,3,8,Good,0
332,54087,2016,8.006096705045536,9,6,Normal,1
333,51163,2016,15.522206399123107,16,8,Normal,1
334,51165,2016,10.349602175322373,11,8,Normal,1
335,39141,2016,43.58171799625161,44,4,Critical,2
336,21205,2016,17.43682865584673,18,8,Normal,1
337,51167,2016,15.708759611254685,16,6,Normal,1
338,51775,2016,19.92136034108097,20,9,Normal,1
339,39145,2016,36.37945386428866,37,6,Critical,2
340,51683,2016,12.90948129479169,13,10,Normal,1
341,21163,2016,6.67523723171488,7,3,Good,0
342,42087,2016,15.97637742984064,16,5,Normal,1
343,54061,2016,4.28052074962028,5,7,Good,0
344,54063,2016,9.533757581227675,10,6,Normal,1
345,51133,2016,11.459780922853339,12,5,Normal,1
346,21185,2016,17.090298378418268,18,6,Normal,1
347,21193,2016,27.44212016752277,28,7,Critical,2
348,51143,2016,15.863139092461743,16,4,Normal,1
349,42105,2016,8.241127656258064,9,1,Normal,1
350,39135,2016,27.43657837542654,28,4,Critical,2
351,54077,2016,11.238344937135947,12,6,Normal,1
352,51147,2016,17.049129488605534,18,7,Normal,1
353,51149,2016,9.675451385143381,10,13,Normal,1
354,51157,2016,12.22840694193732,13,6,Normal,1
355,51760,2016,44.726949232230375,45,13,Critical,2
356,51770,2016,21.46395952456856,22,7,Normal,1
357,21201,2016,2.7875635658768534,3,9,Good,0
358,21203,2016,12.419467195824955,13,7,Normal,1
359,21169,2016,15.477684797683384,16,7,Normal,1
360,54059,2016,9.848896758541752,10,3,Normal,1
361,42099,2016,14.58482681316733,15,5,Normal,1
362,39137,2016,13.832366336072116,14,6,Normal,1
363,21207,2016,16.71224039706232,17,7,Normal,1
364,39143,2016,70.20781174184337,71,4,Critical,2
365,42107,2016,117.49725181865419,118,5,Critical,2
366,51169,2016,46.667342027343466,47,4,Critical,2
367,39147,2016,40.202240874643685,41,7,Critical,2
368,39149,2016,20.47688911875722,21,7,Normal,1
369,51171,2016,15.953390041160159,16,7,Normal,1
370,21213,2016,12.184349574220375,13,3,Normal,1
371,51173,2016,23.905261344462083,24,5,Critical,2
372,42111,2016,33.52626259036137,34,1,Critical,2
373,51175,2016,5.116885246548711,6,7,Good,0
374,51177,2016,107.42280383530682,108,8,Critical,2
375,21181,2016,16.558343187010017,17,11,Normal,1
376,51135,2016,12.55475375661818,13,8,Normal,1
377,54079,2016,10.09848584122847,11,6,Normal,1
378,51750,2016,13.575664940859143,14,8,Normal,1
379,21209,2016,20.275638292959638,21,11,Normal,1
380,51720,2016,10.890631975392642,11,5,Normal,1
381,54083,2016,9.608531120690948,10,4,Normal,1
382,21215,2016,0.7291616176228877,1,9,Good,0
383,39151,2016,54.40036844982024,55,6,Critical,2
384,51790,2016,11.9026948331695,12,7,Normal,1
385,42113,2016,11.093321265179796,12,5,Normal,1
386,39153,2016,185.64113358760002,186,4,Critical,2
387,51183,2016,11.547030504881475,12,11,Normal,1
388,51185,2016,16.536071493118328,17,5,Normal,1
389,39155,2016,36.50453981496601,37,4,Critical,2
390,39157,2016,13.65847679821497,14,6,Normal,1
391,39159,2016,23.198721161161128,24,7,Critical,2
392,42119,2016,0.7973481883688966,1,4,Good,0
393,39161,2016,8.001102255079344,9,5,Normal,1
394,51810,2016,4.548274745453112,5,5,Good,0
395,51179,2016,46.1455367287409,47,9,Critical,2
396,21217,2016,15.35315163970333,16,10,Normal,1
397,42121,2016,12.790625071321546,13,4,Normal,1
398,21227,2016,20.609516320595212,21,6,Normal,1
399,42123,2016,5.759939211044452,6,1,Good,0
400,51187,2016,21.84354254364001,22,7,Normal,1
401,42125,2016,150.38360777190098,151,6,Critical,2
402,21211,2016,13.908461833516753,14,10,Normal,1
403,42109,2016,0.06261225172777919,1,7,Good,0
404,51800,2016,5.781874073736839,6,8,Good,0
405,54097,2016,11.932089688945455,12,6,Normal,1
406,39163,2016,1.7481314391172758,2,4,Good,0
407,39165,2016,101.8200662381452,102,6,Critical,2
408,39167,2016,3.5686345866749707,4,8,Good,0
409,51191,2016,35.34658850433141,36,3,Critical,2
410,21231,2016,10.619322693892052,11,4,Normal,1
411,39169,2016,26.88156352907021,27,5,Critical,2
412,42129,2016,0.7046700541228127,1,3,Good,0
413,21235,2016,21.748409105483013,22,4,Normal,1
414,51830,2016,13.890953352059874,14,13,Normal,1
415,39173,2016,54.26827214891021,55,6,Critical,2
416,39175,2016,0.16892932989985526,1,5,Good,0
417,51197,2016,19.776831615802788,20,7,Normal,1
418,42133,2016,270.62093267143655,271,2,Critical,2
419,54089,2016,8.926918352742119,9,6,Normal,1
420,42115,2016,13.90299671134228,14,3,Normal,1
421,21221,2016,13.436847427864507,14,5,Normal,1
422,54093,2016,10.224491780274665,11,5,Normal,1
423,54095,2016,10.548866429770767,11,7,Normal,1
424,21229,2016,13.29846596783124,14,8,Normal,1
425,42127,2016,13.69627888595665,14,3,Normal,1
426,54099,2016,13.77308732513841,14,6,Normal,1
427,21233,2016,14.49345444516862,15,6,Normal,1
428,51193,2016,23.03513653339666,24,5,Critical,2
429,54103,2016,11.782188675224276,12,8,Normal,1
430,51840,2016,3.882857695044836,4,9,Good,0
431,51195,2016,21.97385015418531,22,5,Normal,1
432,21237,2016,5.036973539587459,6,9,Good,0
433,54109,2016,0.783189888911668,1,5,Good,0
434,21219,2016,8.808067207996924,9,3,Normal,1
435,21223,2016,16.917032527111097,17,6,Normal,1
436,51820,2016,13.250570683840596,14,8,Normal,1
437,54107,2016,30.149561246033826,31,7,Critical,2
438,21239,2016,13.183858381593778,14,10,Normal,1
439,42131,2016,8.244055481371339,9,4,Normal,1
440,42117,2016,16.97888838179122,17,1,Normal,1
441,51199,2016,2.964646741131141,3,13,Good,0
442,39171,2016,4.78976055007298,5,3,Good,0
443,54105,2016,10.607281628627051,11,8,Normal,1
444,54021,2016,6.112352691523747,7,7,Good,0
445,54027,2016,9.146123625706283,10,5,Normal,1
446,39067,2016,1.8695194027402489,2,7,Good,0
447,21105,2016,1.9676251388457044,2,5,Good,0
448,51181,2016,16.987084965256656,17,15,Normal,1
449,54041,2016,14.972909891558158,15,6,Normal,1
450,51131,2016,6.21294316847721,7,4,Good,0
451,54071,2016,10.550816817743293,11,5,Normal,1
452,54073,2016,7.836394140983175,8,7,Normal,1
453,54101,2016,9.655027645498258,10,4,Normal,1
454,21225,2016,10.368723393462012,11,3,Normal,1
455,54091,2016,4.828710547051536,5,6,Good,0
456,51036,2016,5.173007870159355,6,14,Good,0
457,51097,2016,6.218335101310804,7,11,Good,0
458,21091,2016,10.237801771110146,11,3,Normal,1
459,54043,2016,1.8305871578551585,2,5,Good,0
460,51580,2016,8.273850824062475,9,7,Normal,1
