,Unnamed: 0,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
13,13,54001,2013,7.497007768740701,8,8,Normal,1,0,0,Stable,0,10.0,Possible,1,5.0,Not_Likely,0
14,14,21009,2013,3.981258321466712,4,7,Good,0,1,7,Lightly_Increase,1,10.0,Possible,1,9.785782524275342,Not_Likely,0
15,15,21011,2013,2.8525142413068347,3,11,Good,0,1,6,Lightly_Increase,1,15.625,Possible,1,8.125,Not_Likely,0
16,16,42009,2013,0.3326914738865689,1,2,Good,0,1,14,Increase,2,75.0,Highly_Possible,2,70.0,Highly_Possible,2
17,17,51019,2013,16.129171853719726,17,9,Normal,1,1,9,Increase,2,-23.07692307692308,Not_Likely,0,5.384615384615385,Not_Likely,0
18,18,21013,2013,24.299788314013906,25,6,Critical,2,0,123,Extremely_Increase,3,0.0,Not_Likely,0,6.25,Not_Likely,0
19,19,54003,2013,31.46499138033597,32,5,Critical,2,-2,-26,Decrease,-2,5.0,Possible,1,12.080630670563163,Possible,1
20,20,42011,2013,102.05413387321926,103,4,Critical,2,0,-12,Decrease,-2,-12.5,Not_Likely,0,17.5,Possible,1
21,21,51021,2013,6.30748052477716,7,6,Normal,1,-1,-1,Stable,0,-8.333333333333334,Not_Likely,0,1.6666666666666667,Not_Likely,0
22,22,21015,2013,42.944849171621925,43,7,Critical,2,0,3,Stable,0,36.36363636363637,Possible,1,21.28948199336187,Possible,1
23,23,54005,2013,7.1415732694318,8,5,Normal,1,-1,-5,Lightly_Decrease,-1,-5.5555555555555545,Not_Likely,0,2.3968068871593795,Not_Likely,0
24,24,21023,2013,13.25112577395508,14,11,Normal,1,0,-6,Lightly_Decrease,-1,46.42857142857143,Highly_Possible,2,22.14285714285715,Possible,1
25,25,54007,2013,1.7344044121704658,2,7,Good,0,1,11,Increase,2,5.5555555555555545,Possible,1,8.88888888888889,Not_Likely,0
26,26,21025,2013,3.1815218970630887,4,8,Good,0,0,-1,Stable,0,3.333333333333333,Possible,1,6.589101959141564,Not_Likely,0
27,27,21027,2013,3.9368092881237984,4,5,Good,0,1,11,Increase,2,21.428571428571427,Possible,1,22.857142857142865,Possible,1
28,28,39015,2013,33.11194185189114,34,8,Critical,2,0,12,Increase,2,59.09090909090909,Highly_Possible,2,34.545454545454554,Highly_Possible,2
29,29,51029,2013,7.017710772232382,8,5,Normal,1,0,2,Stable,0,-8.333333333333334,Not_Likely,0,8.56538096281957,Not_Likely,0
30,30,42017,2013,17.677746591615147,18,3,Normal,1,1,245,Extremely_Increase,3,16.666666666666668,Possible,1,25.000000000000004,Possible,1
31,31,21029,2013,3.969202518712496,4,6,Good,0,1,5,Lightly_Increase,1,5.0,Possible,1,18.8181676649333,Possible,1
32,32,39017,2013,270.97761415046915,271,4,Severe,3,-1,-127,Extremely_Decrease,-3,50.0,Highly_Possible,2,47.32174422154873,Highly_Possible,2
33,33,42019,2013,22.43371040410611,23,4,Normal,1,1,45,Increase,2,6.25,Possible,1,27.500000000000004,Possible,1
34,34,54011,2013,52.211716143888424,53,7,Critical,2,0,30,Increase,2,-38.888888888888886,Not_Likely,0,1.1111111111111112,Not_Likely,0
35,35,54013,2013,12.780625793377807,13,7,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0,7.499999999999999,Not_Likely,0
36,36,42021,2013,129.9752483688628,130,2,Critical,2,0,38,Increase,2,40.0,Highly_Possible,2,81.99999999999999,Highly_Possible,2
37,37,42023,2013,7.9987212648678865,8,2,Normal,1,-1,-4,Lightly_Decrease,-1,-33.333333333333336,Not_Likely,0,1.6666666666666667,Not_Likely,0
38,38,42025,2013,8.296007673991928,9,5,Normal,1,-1,-4,Lightly_Decrease,-1,50.0,Highly_Possible,2,43.45206866871573,Highly_Possible,2
39,39,51033,2013,7.207566852943229,8,8,Normal,1,-1,-5,Lightly_Decrease,-1,-26.923076923076927,Not_Likely,0,1.5384615384615385,Not_Likely,0
40,40,21041,2013,11.197849489656953,12,8,Normal,1,0,-2,Stable,0,9.090909090909092,Possible,1,8.537102097668567,Not_Likely,0
41,41,39019,2013,12.53013602408943,13,6,Normal,1,-1,-12,Decrease,-2,-11.111111111111109,Not_Likely,0,4.307439733089875,Not_Likely,0
42,42,21043,2013,16.55730733886455,17,7,Normal,1,1,28,Increase,2,-30.76923076923077,Not_Likely,0,2.307692307692308,Not_Likely,0
43,43,21045,2013,16.850976744195243,17,8,Normal,1,0,0,Stable,0,7.142857142857142,Possible,1,6.428571428571428,Not_Likely,0
44,44,51540,2013,8.153602809207245,9,8,Normal,1,0,-1,Stable,0,15.384615384615385,Possible,1,5.403846676419956,Not_Likely,0
45,45,51550,2013,52.06750089770525,53,8,Critical,2,-1,-42,Decrease,-2,-25.0,Not_Likely,0,7.179255444558055,Not_Likely,0
46,46,42029,2013,58.590760011468106,59,3,Critical,2,0,57,Increase,2,-33.333333333333336,Not_Likely,0,5.000000000000001,Not_Likely,0
47,47,51041,2013,88.48504352250114,89,13,Critical,2,0,76,Extremely_Increase,3,-8.823529411764708,Not_Likely,0,18.999444091419985,Possible,1
48,48,21047,2013,9.86207363242667,10,5,Normal,1,1,18,Increase,2,18.75,Possible,1,7.5,Not_Likely,0
49,49,42031,2013,15.552018389661827,16,4,Normal,1,0,-3,Stable,0,0.0,Not_Likely,0,18.333333333333336,Possible,1
50,50,42033,2013,10.340233928146123,11,2,Normal,1,-1,-6,Lightly_Decrease,-1,7.142857142857142,Possible,1,31.428571428571434,Highly_Possible,2
51,51,39025,2013,53.88151635050109,54,9,Critical,2,0,20,Increase,2,34.615384615384606,Possible,1,55.689540109873946,Highly_Possible,2
52,52,39027,2013,8.629167842590496,9,5,Normal,1,1,25,Increase,2,72.22222222222223,Highly_Possible,2,50.035294122481666,Highly_Possible,2
53,53,51570,2013,15.946515703699491,16,11,Normal,1,-1,-14,Decrease,-2,-8.333333333333334,Not_Likely,0,7.705588419000156,Not_Likely,0
54,54,42037,2013,18.552113546091768,19,5,Normal,1,-1,-16,Decrease,-2,21.428571428571427,Possible,1,10.938667993581404,Possible,1
55,55,39029,2013,37.570578051539016,38,7,Critical,2,0,31,Increase,2,-27.272727272727273,Not_Likely,0,10.000000000000002,Possible,1
56,56,39033,2013,27.53696158212801,28,6,Critical,2,0,13,Increase,2,5.5555555555555545,Possible,1,22.68707608142055,Possible,1
57,57,42039,2013,17.670869213502947,18,3,Normal,1,0,1,Stable,0,20.0,Possible,1,24.000000000000004,Possible,1
58,58,21055,2013,14.365019269719891,15,5,Normal,1,0,-6,Lightly_Decrease,-1,-6.25,Not_Likely,0,5.0,Not_Likely,0
59,59,39035,2013,210.25840491448082,211,1,Critical,2,0,35,Increase,2,-12.5,Not_Likely,0,52.61131768807623,Highly_Possible,2
60,60,51590,2013,11.840747366960747,12,3,Normal,1,0,-3,Stable,0,-40.0,Not_Likely,0,0.0,Not_Likely,0
61,61,42043,2013,78.84097757650245,79,5,Critical,2,1,198,Extremely_Increase,3,27.777777777777782,Possible,1,28.95861466228385,Possible,1
62,62,21059,2013,6.907703911871331,7,4,Normal,1,0,6,Lightly_Increase,1,18.75,Possible,1,32.62880041677748,Highly_Possible,2
63,63,39039,2013,33.202974811508305,34,5,Critical,2,0,-3,Stable,0,0.0,Not_Likely,0,18.120774578114272,Possible,1
64,64,39041,2013,4.3144786889669335,5,5,Good,0,2,42,Increase,2,-18.75,Not_Likely,0,12.011770530901279,Possible,1
65,65,42045,2013,156.0210191369071,157,3,Critical,2,1,244,Extremely_Increase,3,30.0,Possible,1,8.0,Not_Likely,0
66,66,51051,2013,14.158417324565265,15,6,Normal,1,0,-3,Stable,0,13.636363636363635,Possible,1,3.6363636363636362,Not_Likely,0
67,67,54017,2013,11.258604586576324,12,8,Normal,1,0,-2,Stable,0,4.166666666666667,Possible,1,9.24550896380663,Not_Likely,0
68,68,39043,2013,101.6717231053751,102,3,Critical,2,0,-70,Decrease,-2,-80.0,Not_Likely,0,12.803248151995506,Possible,1
69,69,42049,2013,16.722408864676627,17,1,Normal,1,1,22,Increase,2,66.66666666666667,Highly_Possible,2,42.49819306349552,Highly_Possible,2
70,70,51057,2013,5.1995014887746835,6,6,Good,0,0,-1,Stable,0,0.0,Not_Likely,0,9.01878762895278,Not_Likely,0
71,71,51059,2013,117.26893071637673,118,9,Critical,2,0,-60,Decrease,-2,-20.0,Not_Likely,0,5.139866064081353,Not_Likely,0
72,72,21001,2013,8.87374972154268,9,8,Normal,1,0,9,Increase,2,15.384615384615385,Possible,1,8.46153846153846,Not_Likely,0
73,73,51003,2013,9.209104617706176,10,7,Normal,1,-1,-6,Lightly_Decrease,-1,15.384615384615385,Possible,1,4.615384615384615,Not_Likely,0
74,74,51005,2013,7.958109621184358,8,7,Normal,1,0,7,Lightly_Increase,1,33.333333333333336,Possible,1,9.166666666666666,Not_Likely,0
75,75,39003,2013,24.66025929223258,25,6,Critical,2,0,85,Extremely_Increase,3,25.0,Possible,1,8.999999999999998,Not_Likely,0
76,76,51009,2013,20.52070957716689,21,9,Normal,1,0,-11,Decrease,-2,6.666666666666668,Possible,1,4.0,Not_Likely,0
77,77,51015,2013,0.7124178947521329,1,7,Good,0,1,16,Increase,2,-3.333333333333333,Not_Likely,0,13.999999999999998,Possible,1
78,78,51017,2013,5.338023992134263,6,7,Good,0,0,-1,Stable,0,36.36363636363637,Possible,1,23.23321156482394,Possible,1
79,79,42007,2013,26.89382660081225,27,7,Critical,2,-1,-17,Decrease,-2,10.0,Possible,1,20.256745856692298,Possible,1
80,80,39013,2013,10.773998298119002,11,8,Normal,1,-1,-6,Lightly_Decrease,-1,-20.0,Not_Likely,0,18.322378402263254,Possible,1
81,81,21017,2013,3.68851566461268,4,10,Good,0,1,5,Lightly_Increase,1,8.333333333333334,Possible,1,26.58210740649163,Possible,1
82,82,21019,2013,54.162797317571446,55,7,Critical,2,0,-13,Decrease,-2,-22.72727272727273,Not_Likely,0,0.0,Not_Likely,0
83,83,21021,2013,22.469708263961493,23,10,Normal,1,1,5,Lightly_Increase,1,0.0,Not_Likely,0,5.999999999999999,Not_Likely,0
84,84,51520,2013,21.573722794386395,22,3,Normal,1,0,-14,Decrease,-2,0.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
85,85,51027,2013,19.08484556059881,20,5,Normal,1,0,-7,Lightly_Decrease,-1,0.0,Not_Likely,0,4.444444444444445,Not_Likely,0
86,86,51530,2013,5.837900139435544,6,9,Good,0,1,4,Lightly_Increase,1,16.666666666666668,Possible,1,5.999999999999999,Not_Likely,0
87,87,21035,2013,15.474455389639466,16,4,Normal,1,-1,-15,Decrease,-2,-20.0,Not_Likely,0,1.7744992581055097,Not_Likely,0
88,88,21037,2013,14.93888762830169,15,9,Normal,1,1,171,Extremely_Increase,3,25.0,Possible,1,35.714285714285715,Highly_Possible,2
89,89,51031,2013,10.17871318949548,11,6,Normal,1,-1,-8,Decrease,-2,-20.0,Not_Likely,0,4.828883259333781,Not_Likely,0
90,90,51035,2013,1.3075662723098715,2,7,Good,0,1,11,Increase,2,-10.0,Not_Likely,0,1.0,Not_Likely,0
91,91,42027,2013,13.742539941883127,14,2,Normal,1,0,-5,Lightly_Decrease,-1,16.666666666666668,Possible,1,25.532938313412828,Possible,1
92,92,39021,2013,7.351547077230539,8,6,Normal,1,0,1,Stable,0,11.111111111111109,Possible,1,15.968440355322823,Possible,1
93,93,21049,2013,15.597881478101144,16,10,Normal,1,0,-3,Stable,0,20.58823529411765,Possible,1,9.543301157458906,Not_Likely,0
94,94,51043,2013,1.7625266230534231,2,7,Good,0,1,8,Increase,2,0.0,Not_Likely,0,15.15595777080296,Possible,1
95,95,21051,2013,17.78433224895905,18,8,Normal,1,1,12,Increase,2,-3.8461538461538463,Not_Likely,0,6.153846153846154,Not_Likely,0
96,96,21053,2013,9.094726361545646,10,5,Normal,1,0,-1,Stable,0,6.25,Possible,1,6.25,Not_Likely,0
97,97,42035,2013,14.28618324157958,15,1,Normal,1,1,9,Increase,2,-16.666666666666668,Not_Likely,0,3.3333333333333335,Not_Likely,0
98,98,39031,2013,21.884244732815155,22,5,Normal,1,0,-12,Decrease,-2,-81.25,Not_Likely,0,1.25,Not_Likely,0
99,99,51045,2013,2.4948645234983577,3,9,Good,0,1,8,Increase,2,8.333333333333334,Possible,1,5.833333333333333,Not_Likely,0
100,100,51047,2013,16.74846351722905,17,10,Normal,1,0,-5,Lightly_Decrease,-1,-7.142857142857142,Not_Likely,0,15.084058745061588,Possible,1
101,101,21057,2013,1.083377058365689,2,5,Good,0,1,7,Lightly_Increase,1,0.0,Not_Likely,0,7.777777777777778,Not_Likely,0
102,102,51049,2013,6.938913248745487,7,7,Normal,1,0,1,Stable,0,5.0,Possible,1,4.0,Not_Likely,0
103,103,39037,2013,23.555681077885733,24,4,Normal,1,0,-15,Decrease,-2,-21.428571428571427,Not_Likely,0,23.021041202899312,Possible,1
104,104,51053,2013,4.454918266376357,5,11,Good,0,1,8,Increase,2,-25.0,Not_Likely,0,2.5,Not_Likely,0
105,105,21063,2013,7.172193134141548,8,8,Normal,1,-1,-6,Lightly_Decrease,-1,-42.857142857142854,Not_Likely,0,17.390702394444183,Possible,1
106,106,51600,2013,15.135893465821445,16,8,Normal,1,0,-4,Lightly_Decrease,-1,-20.0,Not_Likely,0,0.0,Not_Likely,0
107,107,39045,2013,43.048762761169655,44,5,Critical,2,0,-2,Stable,0,35.714285714285715,Possible,1,24.04823132339338,Possible,1
108,108,21005,2013,15.24875777021334,16,11,Normal,1,0,-4,Lightly_Decrease,-1,-6.25,Not_Likely,0,6.002290946085374,Not_Likely,0
109,109,51515,2013,3.8494766234088367,4,9,Good,0,1,6,Lightly_Increase,1,-23.07692307692308,Not_Likely,0,5.384615384615385,Not_Likely,0
110,110,42013,2013,31.946053904776868,32,2,Critical,2,0,71,Extremely_Increase,3,66.66666666666667,Highly_Possible,2,59.02341202531129,Highly_Possible,2
111,111,51023,2013,8.043893668456835,9,10,Normal,1,1,24,Increase,2,10.714285714285714,Possible,1,7.857142857142856,Not_Likely,0
112,112,42015,2013,35.1437609314895,36,1,Critical,2,-1,-25,Decrease,-2,-50.0,Not_Likely,0,2.5,Not_Likely,0
113,113,51037,2013,13.830439499273634,14,6,Normal,1,0,-3,Stable,0,0.0,Not_Likely,0,2.5,Not_Likely,0
114,114,42041,2013,19.393793987896878,20,5,Normal,1,0,-12,Decrease,-2,18.75,Possible,1,6.25,Not_Likely,0
115,115,42047,2013,10.401368256845933,11,4,Normal,1,0,-3,Stable,0,-50.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
116,116,51595,2013,1.9970157374998323,2,5,Good,0,0,-1,Stable,0,0.0,Not_Likely,0,2.62376877089516,Not_Likely,0
117,117,21065,2013,5.534731032262544,6,10,Good,0,1,9,Increase,2,9.375,Possible,1,8.125,Not_Likely,0
118,118,54009,2013,10.265808891483763,11,8,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,8.461538461538463,Not_Likely,0
119,119,21031,2013,1.4133141847572084,2,6,Good,0,1,8,Increase,2,12.5,Possible,1,10.0,Not_Likely,0
120,120,21039,2013,7.612878037675598,8,5,Normal,1,-1,-6,Lightly_Decrease,-1,-14.285714285714285,Not_Likely,0,4.431269036480337,Not_Likely,0
121,121,39023,2013,2.3245441728706737,3,6,Good,0,1,13,Increase,2,31.818181818181817,Possible,1,26.79298621084974,Possible,1
122,122,54015,2013,8.211403106132119,9,6,Normal,1,0,7,Lightly_Increase,1,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
123,123,21007,2013,4.7121140656969205,5,4,Good,0,1,6,Lightly_Increase,1,-7.142857142857142,Not_Likely,0,9.187564245779665,Not_Likely,0
124,124,51025,2013,11.430615907118284,12,6,Normal,1,-1,-7,Lightly_Decrease,-1,12.5,Possible,1,10.550474768618253,Possible,1
125,125,21033,2013,6.890657135713271,7,7,Normal,1,-1,-5,Lightly_Decrease,-1,5.0,Possible,1,5.496704720301558,Not_Likely,0
126,126,51610,2013,4.279544925442758,5,7,Good,0,1,2,Stable,0,-20.0,Not_Likely,0,6.582659410691297,Not_Likely,0
127,127,21067,2013,174.01724492963913,175,12,Critical,2,0,-113,Extremely_Decrease,-3,9.375,Possible,1,20.924903835847196,Possible,1
128,128,21061,2013,3.459686615824424,4,5,Good,0,0,1,Stable,0,13.636363636363635,Possible,1,9.09090909090909,Not_Likely,0
129,129,51061,2013,28.685507989065066,29,10,Critical,2,-1,-8,Decrease,-2,-5.882352941176472,Not_Likely,0,5.003347297960382,Not_Likely,0
130,130,51011,2013,8.171822474757093,9,7,Normal,1,0,1,Stable,0,-33.333333333333336,Not_Likely,0,2.2222222222222223,Not_Likely,0
131,131,39047,2013,9.062524543699976,10,7,Normal,1,0,0,Stable,0,43.75,Highly_Possible,2,38.44616644981385,Highly_Possible,2
132,132,42051,2013,92.4529911318078,93,3,Critical,2,0,-37,Decrease,-2,8.333333333333334,Possible,1,39.99727749055,Highly_Possible,2
133,133,21071,2013,3.4081571104448765,4,5,Good,0,2,27,Increase,2,0.0,Not_Likely,0,9.691911806858654,Not_Likely,0
134,134,51063,2013,4.318267777609576,5,8,Good,0,1,7,Lightly_Increase,1,-23.07692307692308,Not_Likely,0,1.5384615384615385,Not_Likely,0
135,135,51065,2013,3.951294846504553,4,7,Good,0,1,8,Increase,2,4.545454545454546,Possible,1,5.454545454545454,Not_Likely,0
136,136,21073,2013,29.739571803530925,30,10,Critical,2,0,1,Stable,0,-11.111111111111109,Not_Likely,0,5.5555555555555545,Not_Likely,0
137,137,39049,2013,425.0945042326545,426,6,Severe,3,0,877,Extremely_Increase,3,7.142857142857142,Possible,1,8.571428571428571,Not_Likely,0
138,138,42055,2013,19.478695665259234,20,3,Normal,1,0,2,Stable,0,-16.666666666666668,Not_Likely,0,9.24259037045331,Not_Likely,0
139,139,51067,2013,40.08345067363071,41,8,Critical,2,0,-13,Decrease,-2,-31.818181818181817,Not_Likely,0,1.8181818181818181,Not_Likely,0
140,140,51069,2013,40.79849782433247,41,8,Critical,2,0,24,Increase,2,16.666666666666668,Possible,1,7.499999999999999,Not_Likely,0
141,141,21075,2013,5.9745374590052425,6,2,Good,0,0,0,Stable,0,0.0,Not_Likely,0,0.0,Not_Likely,0
142,142,42057,2013,10.825161002862243,11,3,Normal,1,-1,-6,Lightly_Decrease,-1,25.0,Possible,1,23.33333333333334,Possible,1
143,143,51640,2013,1.0767517944975715,2,4,Good,0,0,4,Lightly_Increase,1,0.0,Not_Likely,0,2.0,Not_Likely,0
144,144,39053,2013,29.88802422592416,30,6,Critical,2,0,5,Lightly_Increase,1,5.5555555555555545,Possible,1,3.333333333333334,Not_Likely,0
145,145,39055,2013,3.48081569039952,4,2,Good,0,2,24,Increase,2,50.0,Highly_Possible,2,34.28571428571429,Highly_Possible,2
146,146,51071,2013,19.53167698628976,20,8,Normal,1,1,4,Lightly_Increase,1,-20.83333333333333,Not_Likely,0,1.6666666666666667,Not_Likely,0
147,147,51073,2013,15.680757712044738,16,13,Normal,1,0,-8,Decrease,-2,2.7777777777777777,Possible,1,0.5555555555555556,Not_Likely,0
148,148,51075,2013,10.056887689797396,11,8,Normal,1,0,-2,Stable,0,3.8461538461538463,Possible,1,6.09415957738096,Not_Likely,0
149,149,21081,2013,9.4301743006355,10,11,Normal,1,-1,-5,Lightly_Decrease,-1,7.142857142857142,Possible,1,29.019416688156262,Possible,1
150,150,54023,2013,5.79571619731858,6,4,Good,0,1,11,Increase,2,14.285714285714285,Possible,1,21.428571428571427,Possible,1
151,151,21083,2013,3.1580801675364167,4,6,Good,0,1,5,Lightly_Increase,1,-22.222222222222218,Not_Likely,0,13.242087056855052,Possible,1
152,152,21085,2013,6.1989390140621055,7,6,Normal,1,0,7,Lightly_Increase,1,27.272727272727273,Possible,1,18.181818181818183,Possible,1
153,153,51077,2013,3.6124318897392453,4,4,Good,0,0,2,Stable,0,8.333333333333334,Possible,1,12.81690299715107,Possible,1
154,154,54025,2013,1.2297685714264324,2,4,Good,0,1,14,Increase,2,33.333333333333336,Possible,1,16.666666666666668,Possible,1
155,155,39057,2013,28.28549998783768,29,7,Critical,2,0,11,Increase,2,33.333333333333336,Possible,1,62.85804194292493,Highly_Possible,2
156,156,42059,2013,10.66575996018883,11,6,Normal,1,0,-2,Stable,0,-20.0,Not_Likely,0,1.0,Not_Likely,0
157,157,51079,2013,8.697213728710329,9,9,Normal,1,0,2,Stable,0,14.285714285714285,Possible,1,6.428571428571428,Not_Likely,0
158,158,39059,2013,43.31994452906177,44,6,Critical,2,-1,-36,Decrease,-2,-44.444444444444436,Not_Likely,0,16.832383578698153,Possible,1
159,159,51083,2013,7.782907564397937,8,3,Normal,1,0,3,Stable,0,-16.666666666666668,Not_Likely,0,0.0,Not_Likely,0
160,160,39061,2013,444.6556250766611,445,6,Severe,3,0,127,Extremely_Increase,3,38.888888888888886,Possible,1,51.55596828861021,Highly_Possible,2
161,161,51650,2013,11.804702839777667,12,13,Normal,1,0,-3,Stable,0,-21.875,Not_Likely,0,0.625,Not_Likely,0
162,162,39063,2013,44.36309899701902,45,6,Critical,2,0,25,Increase,2,33.333333333333336,Possible,1,8.88888888888889,Not_Likely,0
163,163,51085,2013,13.760135701421412,14,9,Normal,1,1,36,Increase,2,-14.705882352941178,Not_Likely,0,1.1764705882352942,Not_Likely,0
164,164,39065,2013,26.410316353187927,27,7,Critical,2,0,-3,Stable,0,9.090909090909092,Possible,1,9.999999999999998,Not_Likely,0
165,165,54031,2013,1.0046513534518111,2,4,Good,0,1,12,Increase,2,25.0,Possible,1,19.0,Possible,1
166,166,54033,2013,16.23324252809283,17,9,Normal,1,1,35,Increase,2,-4.166666666666667,Not_Likely,0,5.833333333333333,Not_Likely,0
167,167,51660,2013,11.811604681610255,12,7,Normal,1,0,-4,Lightly_Decrease,-1,20.83333333333333,Possible,1,15.000000000000002,Possible,1
168,168,21099,2013,4.99263942458808,5,8,Good,0,1,7,Lightly_Increase,1,18.181818181818183,Possible,1,9.999999999999998,Not_Likely,0
169,169,21101,2013,0.8696496246372505,1,4,Good,0,1,10,Increase,2,41.66666666666666,Highly_Possible,2,32.4483269643743,Highly_Possible,2
170,170,51087,2013,113.67601006981977,114,12,Critical,2,0,-59,Decrease,-2,-2.7777777777777777,Not_Likely,0,15.143396503056096,Possible,1
171,171,51089,2013,13.864129981808775,14,4,Normal,1,0,-4,Lightly_Decrease,-1,-35.714285714285715,Not_Likely,0,0.0,Not_Likely,0
172,172,39075,2013,10.073872120257994,11,5,Normal,1,0,-4,Lightly_Decrease,-1,-37.5,Not_Likely,0,0.0,Not_Likely,0
173,173,21107,2013,2.431604452327555,3,5,Good,0,1,14,Increase,2,10.0,Possible,1,17.0,Possible,1
174,174,42061,2013,0.199367770893375,1,3,Good,0,1,9,Increase,2,12.5,Possible,1,27.14508808259636,Possible,1
175,175,39077,2013,32.01406461521532,33,6,Critical,2,-1,-15,Decrease,-2,-25.0,Not_Likely,0,3.0000000000000004,Not_Likely,0
176,176,42063,2013,18.015979228156787,19,3,Normal,1,0,-10,Decrease,-2,40.0,Highly_Possible,2,80.0,Highly_Possible,2
177,177,39079,2013,6.96889498755082,7,5,Normal,1,1,54,Increase,2,-4.545454545454546,Not_Likely,0,5.454545454545454,Not_Likely,0
178,178,54035,2013,6.7845308622513425,7,7,Normal,1,0,1,Stable,0,-10.0,Not_Likely,0,4.0,Not_Likely,0
179,179,51095,2013,4.495141804582304,5,15,Good,0,0,0,Stable,0,-14.285714285714285,Not_Likely,0,1.7478072123545991,Not_Likely,0
180,180,21111,2013,117.90934937023191,118,5,Critical,2,1,614,Extremely_Increase,3,0.0,Not_Likely,0,16.666666666666668,Possible,1
181,181,39081,2013,15.521090526219671,16,9,Normal,1,0,-1,Stable,0,-15.0,Not_Likely,0,16.91974097281816,Possible,1
182,182,42065,2013,7.372518835539675,8,4,Normal,1,-1,-5,Lightly_Decrease,-1,-21.428571428571427,Not_Likely,0,33.57531312647836,Highly_Possible,2
183,183,54037,2013,6.107446626389983,7,6,Normal,1,0,6,Lightly_Increase,1,12.5,Possible,1,6.25,Not_Likely,0
184,184,21115,2013,5.024394261875828,6,7,Good,0,0,-1,Stable,0,-21.428571428571427,Not_Likely,0,2.1428571428571432,Not_Likely,0
185,185,21117,2013,76.56430903934555,77,8,Critical,2,1,223,Extremely_Increase,3,32.142857142857146,Possible,1,29.28571428571428,Possible,1
186,186,51099,2013,21.174551438379602,22,6,Normal,1,0,-8,Decrease,-2,-27.777777777777782,Not_Likely,0,1.1111111111111112,Not_Likely,0
187,187,51101,2013,8.181403426607035,9,9,Normal,1,0,6,Lightly_Increase,1,-11.111111111111109,Not_Likely,0,0.0,Not_Likely,0
188,188,21119,2013,7.573453244918974,8,6,Normal,1,-1,-2,Stable,0,-12.5,Not_Likely,0,11.38107397136472,Possible,1
189,189,21121,2013,29.37082314294414,30,5,Critical,2,-1,-22,Decrease,-2,16.666666666666668,Possible,1,11.48320310872511,Possible,1
190,190,39083,2013,17.393186310716512,18,5,Normal,1,-1,-17,Decrease,-2,-18.75,Not_Likely,0,8.261980383030723,Not_Likely,0
191,191,42069,2013,31.13006060545147,32,6,Critical,2,0,27,Increase,2,37.5,Possible,1,43.25803343678582,Highly_Possible,2
192,192,39085,2013,205.7162242770281,206,1,Critical,2,-1,-196,Extremely_Decrease,-3,37.5,Possible,1,60.91570143952241,Highly_Possible,2
