,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
275,39103,2014,82.17659685144858,83,4,Critical,2,0,-37,Decrease,-2
276,54057,2014,6.0300850532318035,7,3,Normal,1,0,8,Lightly_Increase,1
277,39111,2014,8.99079402434985,9,7,Normal,1,0,4,Stable,0
278,42089,2014,54.71969417452882,55,4,Critical,2,0,19,Increase,2
279,39113,2014,1038.9367228829367,1039,6,Severe,3,0,-592,Extremely_Decrease,-3
280,42091,2014,1.9868050331377745,2,5,Good,0,1,16,Increase,2
281,51121,2014,24.40485013393546,25,9,Critical,2,0,19,Increase,2
282,42093,2014,9.18642988955877,10,6,Normal,1,-1,-6,Lightly_Decrease,-1
283,39115,2014,1.7012170381302376,2,5,Good,0,1,11,Increase,2
284,54065,2014,16.288829303194195,17,6,Normal,1,0,-2,Stable,0
285,39117,2014,22.107912341478176,23,5,Critical,2,-2,-21,Decrease,-2
286,21177,2014,3.732743713274458,4,7,Good,0,1,6,Lightly_Increase,1
287,39119,2014,7.952126827778665,8,6,Normal,1,0,12,Increase,2
288,51125,2014,2.302700654919337,3,10,Good,0,1,7,Lightly_Increase,1
289,51127,2014,8.347321092647343,9,15,Normal,1,-1,-3,Stable,0
290,51700,2014,14.332992084644324,15,13,Normal,1,-1,-9,Lightly_Decrease,-1
291,54067,2014,42.13398313991117,43,4,Critical,2,0,-11,Decrease,-2
292,42095,2014,31.228518518194353,32,4,Critical,2,-1,-17,Decrease,-2
293,42097,2014,28.32373589160065,29,6,Critical,2,-1,-20,Decrease,-2
294,54069,2014,25.8461617292837,26,8,Critical,2,-1,-13,Decrease,-2
295,51137,2014,7.4371869116105005,8,7,Normal,1,1,18,Increase,2
296,39123,2014,11.456713479579886,12,4,Normal,1,-1,-6,Lightly_Decrease,-1
297,21187,2014,4.026208486649897,5,10,Good,0,1,9,Lightly_Increase,1
298,51139,2014,18.243066120070157,19,8,Normal,1,-1,-16,Decrease,-2
299,21191,2014,10.002113523467553,11,14,Normal,1,-1,-4,Stable,0
300,39127,2014,18.203942445501486,19,6,Normal,1,0,-10,Lightly_Decrease,-1
301,51730,2014,2.7474463886537333,3,11,Good,0,0,3,Stable,0
302,42101,2014,1132.6552652225475,1133,3,Severe,3,-1,-1076,Extremely_Decrease,-3
303,21195,2014,30.986677256392422,31,5,Critical,2,0,1,Stable,0
304,39131,2014,12.371715874832795,13,5,Normal,1,-1,-8,Lightly_Decrease,-1
305,42103,2014,11.022614695515726,12,3,Normal,1,0,2,Stable,0
306,51735,2014,11.518272444752883,12,13,Normal,1,-1,-9,Lightly_Decrease,-1
307,39133,2014,62.964915486022385,63,5,Critical,2,0,9,Lightly_Increase,1
308,51740,2014,16.445525730528132,17,9,Normal,1,-1,-11,Decrease,-2
309,54055,2014,13.504859350154259,14,6,Normal,1,1,43,Increase,2
310,39109,2014,30.33322176487542,31,7,Critical,2,0,30,Increase,2
311,51119,2014,7.246238789433463,8,9,Normal,1,-1,-1,Stable,0
312,21171,2014,9.441713434687234,10,5,Normal,1,0,3,Stable,0
313,21173,2014,77.58689836855577,78,12,Critical,2,-1,-57,Decrease,-2
314,21175,2014,2.5165912053137567,3,10,Good,0,0,-1,Stable,0
315,21179,2014,3.2555759003802085,4,8,Good,0,0,-2,Stable,0
316,39121,2014,6.823454138901798,7,6,Normal,1,0,13,Increase,2
317,51710,2014,10.832461534763244,11,9,Normal,1,0,-2,Stable,0
318,21183,2014,2.5485429055688504,3,7,Good,0,0,3,Stable,0
319,21189,2014,8.648222661134414,9,9,Normal,1,-1,-2,Stable,0
320,51141,2014,10.446520027379863,11,4,Normal,1,0,1,Stable,0
321,39125,2014,10.460790125124095,11,5,Normal,1,-1,-6,Lightly_Decrease,-1
322,39129,2014,59.733510489548166,60,5,Critical,2,0,-32,Decrease,-2
323,54075,2014,11.02596961748427,12,3,Normal,1,0,4,Stable,0
324,21197,2014,17.881471112443126,18,10,Normal,1,-1,-16,Decrease,-2
325,51145,2014,10.918529712725556,11,9,Normal,1,-1,-4,Stable,0
326,51153,2014,115.73151539973337,116,11,Critical,2,0,-58,Decrease,-2
327,21199,2014,10.003698682978293,11,7,Normal,1,1,69,Increase,2
328,51155,2014,35.13571714372172,36,8,Critical,2,-1,-19,Decrease,-2
329,54081,2014,89.44270360238127,90,5,Critical,2,0,-3,Stable,0
330,39139,2014,79.439336074151,80,5,Critical,2,0,1,Stable,0
331,54085,2014,8.701044391381378,9,8,Normal,1,-1,-8,Lightly_Decrease,-1
332,54087,2014,10.949952815500216,11,6,Normal,1,0,-3,Stable,0
333,51163,2014,1.7374289345062142,2,8,Good,0,1,14,Increase,2
334,51165,2014,14.389728570273988,15,8,Normal,1,-1,-10,Lightly_Decrease,-1
335,39141,2014,37.78054035259482,38,4,Critical,2,-1,-20,Decrease,-2
336,21205,2014,3.8965470073165487,4,8,Good,0,2,30,Increase,2
337,51167,2014,21.136986665188644,22,6,Normal,1,0,-1,Stable,0
338,51775,2014,2.588985318308224,3,9,Good,0,1,9,Lightly_Increase,1
339,39145,2014,77.37139080367929,78,6,Critical,2,0,-30,Decrease,-2
340,51683,2014,1.456082583375489,2,10,Good,0,1,7,Lightly_Increase,1
341,21163,2014,0.1710347335786682,1,3,Good,0,1,14,Increase,2
342,42087,2014,14.59442881919586,15,5,Normal,1,0,-2,Stable,0
343,54061,2014,14.085789372072488,15,7,Normal,1,0,-2,Stable,0
344,54063,2014,11.653943004025198,12,6,Normal,1,0,-4,Stable,0
345,51133,2014,4.604161624914969,5,5,Good,0,0,-1,Stable,0
346,21185,2014,14.04974245699734,15,6,Normal,1,0,1,Stable,0
347,21193,2014,10.945520390924225,11,7,Normal,1,0,7,Lightly_Increase,1
348,51143,2014,2.476596755488776,3,4,Good,0,1,9,Lightly_Increase,1
349,42105,2014,6.629619293087388,7,1,Normal,1,0,3,Stable,0
350,39135,2014,6.726977624911663,7,4,Normal,1,0,10,Lightly_Increase,1
351,54077,2014,7.673081060587107,8,6,Normal,1,0,7,Lightly_Increase,1
352,51147,2014,14.2459555067275,15,7,Normal,1,-1,-10,Lightly_Decrease,-1
353,51149,2014,5.992271751149371,6,13,Good,0,0,-5,Stable,0
354,51157,2014,8.762940414547092,9,6,Normal,1,0,6,Lightly_Increase,1
355,51760,2014,14.593155823139488,15,13,Normal,1,0,-1,Stable,0
356,51770,2014,29.05508100633192,30,7,Critical,2,-1,-5,Stable,0
357,21201,2014,9.35610445002527,10,9,Normal,1,0,5,Stable,0
