,Unnamed: 0,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded
18,18,21013,2016,21.273897760040096,22,6,Normal,1,-1,-17,Decrease,-2,6.25,Possible,1,2.5
19,19,54003,2016,2.096338331001216,3,5,Good,0,2,38,Increase,2,10.0,Possible,1,18.000000000000004
20,20,42011,2016,207.6045475351942,208,4,Critical,2,0,-100,Extremely_Decrease,-3,-62.5,Not_Likely,0,0.0
21,21,51021,2016,18.028447085530654,19,6,Normal,1,0,-8,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0,0.0
22,22,21015,2016,98.96575941883093,99,7,Critical,2,0,-74,Decrease,-2,-31.818181818181817,Not_Likely,0,0.0
23,23,54005,2016,13.302900730122216,14,5,Normal,1,0,-5,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,1.1111111111111112
24,24,21023,2016,14.310094297029435,15,11,Normal,1,-1,-12,Decrease,-2,-35.714285714285715,Not_Likely,0,0.0
25,25,54007,2016,10.678887578009746,11,7,Normal,1,0,-3,Stable,0,-5.5555555555555545,Not_Likely,0,3.333333333333334
26,26,21025,2016,11.155543158471696,12,8,Normal,1,0,4,Stable,0,-16.666666666666668,Not_Likely,0,4.0
27,27,21027,2016,15.658131127145055,16,5,Normal,1,0,-3,Stable,0,-7.142857142857142,Not_Likely,0,0.0
28,28,39015,2016,20.099110593535077,21,8,Normal,1,1,3,Stable,0,-31.818181818181817,Not_Likely,0,0.0
29,29,51029,2016,16.088640462617846,17,5,Normal,1,0,-5,Lightly_Decrease,-1,16.666666666666668,Possible,1,5.0
30,30,42017,2016,4.130520721846757,5,3,Good,0,0,-3,Stable,0,-16.666666666666668,Not_Likely,0,0.0
31,31,21029,2016,16.87895354082564,17,6,Normal,1,0,-3,Stable,0,0.0,Not_Likely,0,2.0
32,32,39017,2016,117.72798401602707,118,4,Critical,2,0,104,Extremely_Increase,3,-5.5555555555555545,Not_Likely,0,12.222222222222223
33,33,42019,2016,2.8178645115050105,3,4,Good,0,2,57,Increase,2,-12.5,Not_Likely,0,16.250000000000004
34,34,54011,2016,74.75185862586058,75,7,Critical,2,-2,-73,Decrease,-2,-5.5555555555555545,Not_Likely,0,0.0
35,35,54013,2016,17.253524840668465,18,7,Normal,1,0,-7,Lightly_Decrease,-1,0.0,Not_Likely,0,4.166666666666667
36,36,42021,2016,145.1289150754127,146,2,Critical,2,-1,-131,Extremely_Decrease,-3,-10.0,Not_Likely,0,2.0
37,37,42023,2016,10.463483588618919,11,2,Normal,1,0,1,Stable,0,8.333333333333334,Possible,1,5.000000000000001
38,38,42025,2016,18.303973229027807,19,5,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0,3.7500000000000004
39,39,51033,2016,26.32343026067261,27,8,Critical,2,-1,-17,Decrease,-2,3.8461538461538463,Possible,1,18.461538461538463
40,40,21041,2016,29.499446649774285,30,8,Critical,2,-1,-14,Decrease,-2,-54.54545454545455,Not_Likely,0,0.0
41,41,39019,2016,7.414511647712412,8,6,Normal,1,-1,-4,Stable,0,33.333333333333336,Highly_Possible,2,36.666666666666664
42,42,21043,2016,11.933521554944761,12,7,Normal,1,1,9,Lightly_Increase,1,-7.6923076923076925,Not_Likely,0,0.7692307692307693
43,43,21045,2016,3.445442634135984,4,8,Good,0,1,8,Lightly_Increase,1,7.142857142857142,Possible,1,6.428571428571428
44,44,51540,2016,9.466313897351228,10,8,Normal,1,0,1,Stable,0,11.538461538461537,Possible,1,6.153846153846154
45,45,51550,2016,15.318736186002116,16,8,Normal,1,0,2,Stable,0,5.0,Possible,1,3.0000000000000004
46,46,42029,2016,74.37594414503819,75,3,Critical,2,0,-37,Decrease,-2,-50.0,Not_Likely,0,0.0
47,47,51041,2016,230.0200102826199,231,13,Critical,2,0,-80,Decrease,-2,-23.529411764705888,Not_Likely,0,0.0
48,48,21047,2016,0.36907550106519416,1,5,Good,0,1,15,Increase,2,0.0,Not_Likely,0,3.7500000000000004
49,49,42031,2016,10.912809499200227,11,4,Normal,1,0,-1,Stable,0,25.0,Possible,1,6.666666666666667
50,50,42033,2016,4.33454970466655,5,2,Good,0,1,7,Lightly_Increase,1,14.285714285714285,Possible,1,5.714285714285714
51,51,39025,2016,8.50180835692214,9,9,Normal,1,1,173,Extremely_Increase,3,-34.615384615384606,Not_Likely,0,0.0
52,52,39027,2016,76.58425352711278,77,5,Critical,2,0,4,Stable,0,-22.222222222222218,Not_Likely,0,1.1111111111111112
53,53,51570,2016,1.2155884540749844,2,11,Good,0,0,5,Lightly_Increase,1,-22.222222222222218,Not_Likely,0,0.0
54,54,42037,2016,16.517050245509363,17,5,Normal,1,-1,-11,Decrease,-2,0.0,Not_Likely,0,1.4285714285714286
55,55,39029,2016,41.56906093190121,42,7,Critical,2,0,82,Increase,2,27.272727272727273,Possible,1,30.909090909090914
56,56,39033,2016,49.059006227861296,50,6,Critical,2,-2,-47,Decrease,-2,-72.22222222222223,Not_Likely,0,0.0
57,57,42039,2016,36.80639402126896,37,3,Critical,2,0,-10,Decrease,-2,-20.0,Not_Likely,0,2.0
58,58,21055,2016,15.592555764554653,16,5,Normal,1,0,-5,Lightly_Decrease,-1,0.0,Not_Likely,0,2.5
59,59,39035,2016,783.3520582638861,784,1,Severe,3,-1,-528,Extremely_Decrease,-3,-75.0,Not_Likely,0,0.0
60,60,51590,2016,4.22780322765272,5,3,Good,0,0,-2,Stable,0,20.0,Possible,1,4.0
61,61,42043,2016,46.85008749158987,47,5,Critical,2,0,60,Increase,2,-33.333333333333336,Not_Likely,0,0.0
62,62,21059,2016,30.143182374067816,31,4,Critical,2,-1,-18,Decrease,-2,-31.25,Not_Likely,0,0.0
63,63,39039,2016,9.926867326434998,10,5,Normal,1,1,34,Increase,2,28.57142857142857,Possible,1,21.428571428571434
64,64,39041,2016,40.354754671791156,41,5,Critical,2,-1,-29,Decrease,-2,-75.0,Not_Likely,0,0.0
65,65,42045,2016,132.9722658206778,133,3,Critical,2,1,240,Extremely_Increase,3,-10.0,Not_Likely,0,0.0
66,66,51051,2016,12.662325389653134,13,6,Normal,1,0,3,Stable,0,-50.0,Not_Likely,0,0.0
67,67,54017,2016,6.4379055104241685,7,8,Good,0,1,7,Lightly_Increase,1,-8.333333333333334,Not_Likely,0,2.5000000000000004
68,68,39043,2016,74.43261968202124,75,3,Critical,2,0,13,Increase,2,-40.0,Not_Likely,0,0.0
69,69,42049,2016,8.492289995402968,9,1,Normal,1,1,57,Increase,2,-33.333333333333336,Not_Likely,0,0.0
70,70,51057,2016,0.8324381563677634,1,6,Good,0,1,10,Increase,2,0.0,Not_Likely,0,1.8181818181818181
71,71,51059,2016,217.46130914650246,218,9,Critical,2,0,-132,Extremely_Decrease,-3,5.0,Possible,1,9.999999999999998
72,72,21001,2016,5.494861844764318,6,8,Good,0,1,8,Lightly_Increase,1,-15.384615384615385,Not_Likely,0,2.307692307692308
73,73,51003,2016,20.043210375350398,21,7,Normal,1,0,-9,Lightly_Decrease,-1,11.538461538461537,Possible,1,6.153846153846154
74,74,51005,2016,23.6602268137376,24,7,Critical,2,-1,-12,Decrease,-2,-20.83333333333333,Not_Likely,0,0.0
75,75,39003,2016,19.715838086000524,20,6,Normal,1,0,-5,Lightly_Decrease,-1,-10.0,Not_Likely,0,4.0
76,76,51009,2016,1.6132183827181614,2,9,Good,0,1,12,Increase,2,-3.333333333333333,Not_Likely,0,2.6666666666666665
77,77,51015,2016,16.525722800678686,17,7,Normal,1,-1,-14,Decrease,-2,-13.333333333333336,Not_Likely,0,1.3333333333333333
78,78,51017,2016,10.3630445890959,11,7,Normal,1,-1,-5,Lightly_Decrease,-1,-45.45454545454545,Not_Likely,0,0.0
79,79,42007,2016,95.51759322034796,96,7,Critical,2,-1,-80,Decrease,-2,-20.0,Not_Likely,0,21.0
80,80,39013,2016,52.88699861986824,53,8,Critical,2,0,-10,Decrease,-2,-25.0,Not_Likely,0,1.0
81,81,21017,2016,14.865516486553005,15,10,Normal,1,-1,-12,Decrease,-2,-8.333333333333334,Not_Likely,0,4.444444444444445
82,82,21019,2016,25.692246226801487,26,7,Critical,2,0,5,Lightly_Increase,1,-4.545454545454546,Not_Likely,0,0.0
83,83,21021,2016,10.411341095693846,11,10,Normal,1,1,16,Increase,2,16.666666666666668,Possible,1,8.666666666666666
84,84,51520,2016,10.748564167500472,11,3,Normal,1,0,2,Stable,0,-41.66666666666666,Not_Likely,0,0.0
85,85,51027,2016,21.07328933332066,22,5,Normal,1,1,-1,Stable,0,-11.111111111111109,Not_Likely,0,0.0
86,86,51530,2016,11.2461752286116,12,9,Normal,1,-1,-10,Decrease,-2,-13.333333333333336,Not_Likely,0,0.6666666666666666
87,87,21035,2016,7.1010879231844095,8,4,Normal,1,-1,-1,Stable,0,0.0,Not_Likely,0,6.000000000000001
88,88,21037,2016,120.18536659292404,121,9,Critical,2,0,0,Stable,0,-35.714285714285715,Not_Likely,0,0.0
89,89,51031,2016,18.631043821097208,19,6,Normal,1,0,-1,Stable,0,5.0,Possible,1,4.0
90,90,51035,2016,1.7169988305578698,2,7,Good,0,0,1,Stable,0,-5.0,Not_Likely,0,0.0
91,91,42027,2016,26.608271725195927,27,2,Critical,2,0,-2,Stable,0,-16.666666666666668,Not_Likely,0,1.6666666666666667
92,92,39021,2016,29.357947338596354,30,6,Critical,2,-1,-17,Decrease,-2,-50.0,Not_Likely,0,0.0
93,93,21049,2016,11.536756994371462,12,10,Normal,1,1,12,Increase,2,5.882352941176472,Possible,1,7.0588235294117645
94,94,51043,2016,6.532691497554716,7,7,Good,0,1,8,Lightly_Increase,1,25.0,Possible,1,25.0
95,95,21051,2016,2.1436906668182294,3,8,Good,0,0,1,Stable,0,-15.384615384615385,Not_Likely,0,3.8461538461538463
96,96,21053,2016,20.530948212476112,21,5,Normal,1,0,-10,Decrease,-2,-6.25,Not_Likely,0,2.5
97,97,42035,2016,19.27293634463655,20,1,Normal,1,0,-4,Stable,0,0.0,Not_Likely,0,1.6666666666666667
98,98,39031,2016,11.21447466413682,12,5,Normal,1,-1,-8,Lightly_Decrease,-1,25.0,Possible,1,26.25
99,99,51045,2016,10.324195666191262,11,9,Normal,1,0,-2,Stable,0,-4.166666666666667,Not_Likely,0,0.0
100,100,51047,2016,7.441227631624197,8,10,Normal,1,1,16,Increase,2,25.0,Possible,1,22.85714285714286
101,101,21057,2016,5.90958606504357,6,5,Good,0,1,2,Stable,0,-16.666666666666668,Not_Likely,0,1.1111111111111112
102,102,51049,2016,3.0954017791724917,4,7,Good,0,1,11,Increase,2,10.0,Possible,1,5.0
103,103,39037,2016,21.544199159574703,22,4,Normal,1,1,11,Increase,2,57.14285714285714,Highly_Possible,2,32.85714285714286
104,104,51053,2016,11.138911064624507,12,11,Normal,1,-1,-6,Lightly_Decrease,-1,-28.125,Not_Likely,0,0.0
105,105,21063,2016,4.933409684662418,5,8,Good,0,1,8,Lightly_Increase,1,-3.571428571428572,Not_Likely,0,2.857142857142857
106,106,51600,2016,5.029420008548477,6,8,Good,0,0,1,Stable,0,5.0,Possible,1,9.999999999999998
107,107,39045,2016,130.7457928068223,131,5,Critical,2,0,-35,Decrease,-2,-64.28571428571429,Not_Likely,0,0.0
108,108,21005,2016,13.768261599849833,14,11,Normal,1,-1,-9,Lightly_Decrease,-1,6.25,Possible,1,5.624999999999999
109,109,51515,2016,0.9528810467236116,1,9,Good,0,1,9,Lightly_Increase,1,-15.384615384615385,Not_Likely,0,2.307692307692308
110,110,42013,2016,4.1071028194375865,5,2,Good,0,2,76,Increase,2,-16.666666666666668,Not_Likely,0,1.6666666666666667
111,111,51023,2016,6.220113975405615,7,10,Good,0,1,3,Stable,0,-10.714285714285714,Not_Likely,0,0.7142857142857143
112,112,42015,2016,19.07348114146666,20,1,Normal,1,0,-10,Decrease,-2,-37.5,Not_Likely,0,2.5
113,113,51037,2016,12.131229909152555,13,6,Normal,1,-1,-11,Decrease,-2,-6.25,Not_Likely,0,2.5
114,114,42041,2016,1.1281048229120971,2,5,Good,0,1,9,Lightly_Increase,1,-37.5,Not_Likely,0,1.25
115,115,42047,2016,20.38441316402404,21,4,Normal,1,1,0,Stable,0,25.0,Possible,1,8.333333333333334
116,116,51595,2016,0.7351497352952433,1,5,Good,0,1,9,Lightly_Increase,1,-6.25,Not_Likely,0,0.0
117,117,21065,2016,0.8281820728137096,1,10,Good,0,1,14,Increase,2,18.75,Possible,1,8.75
118,118,54009,2016,4.200597534228886,5,8,Good,0,0,0,Stable,0,-34.615384615384606,Not_Likely,0,9.230769230769232
119,119,21031,2016,7.041444739534308,8,6,Normal,1,0,2,Stable,0,-25.0,Not_Likely,0,0.0
120,120,21039,2016,12.730642321812784,13,5,Normal,1,0,-4,Stable,0,28.57142857142857,Possible,1,8.571428571428571
121,121,39023,2016,184.51863376093624,185,6,Critical,2,0,-60,Decrease,-2,-40.90909090909091,Not_Likely,0,0.9090909090909091
122,122,54015,2016,9.491733528194663,10,6,Normal,1,0,1,Stable,0,11.111111111111109,Possible,1,4.444444444444445
123,123,21007,2016,9.955761833797323,10,4,Normal,1,0,4,Stable,0,14.285714285714285,Possible,1,10.0
124,124,51025,2016,12.547988450956018,13,6,Normal,1,0,3,Stable,0,-12.5,Not_Likely,0,0.0
125,125,21033,2016,8.785433569151056,9,7,Normal,1,0,4,Stable,0,0.0,Not_Likely,0,3.0000000000000004
126,126,51610,2016,6.314907962153621,7,7,Good,0,1,4,Stable,0,5.0,Possible,1,9.999999999999998
127,127,21067,2016,117.8101277311616,118,12,Critical,2,0,112,Extremely_Increase,3,12.5,Possible,1,6.874999999999999
128,128,21061,2016,21.046788640509426,22,5,Normal,1,0,-10,Decrease,-2,-36.36363636363637,Not_Likely,0,0.0
129,129,51061,2016,13.719055906310885,14,10,Normal,1,0,-2,Stable,0,11.764705882352944,Possible,1,15.294117647058826
130,130,51011,2016,9.835925460877887,10,7,Normal,1,0,7,Lightly_Increase,1,16.666666666666668,Possible,1,5.555555555555555
131,131,39047,2016,46.79382827618338,47,7,Critical,2,0,-17,Decrease,-2,-81.25,Not_Likely,0,0.0
132,132,42051,2016,47.55793395455903,48,3,Critical,2,0,-14,Decrease,-2,-33.333333333333336,Not_Likely,0,0.0
133,133,21071,2016,40.99782277181244,41,5,Critical,2,-2,-37,Decrease,-2,-45.83333333333334,Not_Likely,0,0.0
134,134,51063,2016,12.53048298857693,13,8,Normal,1,-1,-11,Decrease,-2,-3.8461538461538463,Not_Likely,0,0.0
135,135,51065,2016,6.153096680974122,7,7,Good,0,1,6,Lightly_Increase,1,22.72727272727273,Possible,1,7.2727272727272725
136,136,21073,2016,34.48932126732966,35,10,Critical,2,0,-6,Lightly_Decrease,-1,-25.0,Not_Likely,0,2.7777777777777777
137,137,39049,2016,339.419987101962,340,6,Critical,2,0,-221,Extremely_Decrease,-3,-92.85714285714286,Not_Likely,0,0.0
138,138,42055,2016,22.396241603047248,23,3,Normal,1,0,-5,Lightly_Decrease,-1,8.333333333333334,Possible,1,3.3333333333333335
139,139,51067,2016,27.383797211653714,28,8,Critical,2,-1,-19,Decrease,-2,-9.090909090909092,Not_Likely,0,0.9090909090909091
140,140,51069,2016,22.5719800879697,23,8,Normal,1,1,52,Increase,2,29.16666666666667,Possible,1,25.000000000000004
141,141,21075,2016,9.685782789867108,10,2,Normal,1,0,6,Lightly_Increase,1,20.0,Possible,1,10.0
142,142,42057,2016,14.867292320924795,15,3,Normal,1,-1,-14,Decrease,-2,-8.333333333333334,Not_Likely,0,5.000000000000001
143,143,51640,2016,11.2141526861354,12,4,Normal,1,0,-1,Stable,0,-25.0,Not_Likely,0,0.0
144,144,39053,2016,41.725797803189074,42,6,Critical,2,-2,-36,Decrease,-2,-33.333333333333336,Not_Likely,0,0.0
145,145,39055,2016,8.83593557843879,9,2,Normal,1,1,20,Increase,2,-28.57142857142857,Not_Likely,0,30.0
146,146,51071,2016,18.276085404550184,19,8,Normal,1,0,-9,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,0.0
147,147,51073,2016,27.983943876074985,28,13,Critical,2,0,-7,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,0.0
148,148,51075,2016,12.810976389883207,13,8,Normal,1,0,-5,Lightly_Decrease,-1,-7.6923076923076925,Not_Likely,0,12.30769230769231
149,149,21081,2016,25.648111558508486,26,11,Critical,2,-1,-17,Decrease,-2,-50.0,Not_Likely,0,0.0
150,150,54023,2016,7.3875335829973485,8,4,Normal,1,0,8,Lightly_Increase,1,14.285714285714285,Possible,1,31.428571428571434
151,151,21083,2016,6.04645862453402,7,6,Good,0,1,2,Stable,0,16.666666666666668,Possible,1,7.777777777777778
152,152,21085,2016,8.527035552310762,9,6,Normal,1,-1,-4,Stable,0,-22.72727272727273,Not_Likely,0,0.0
153,153,51077,2016,15.115261302977991,16,4,Normal,1,0,-8,Lightly_Decrease,-1,-25.0,Not_Likely,0,0.0
154,154,54025,2016,2.7205486516628183,3,4,Good,0,1,8,Lightly_Increase,1,-5.5555555555555545,Not_Likely,0,2.2222222222222223
155,155,39057,2016,134.6876185489858,135,7,Critical,2,0,-15,Decrease,-2,-44.444444444444436,Not_Likely,0,1.1111111111111112
156,156,42059,2016,16.615874777227784,17,6,Normal,1,0,-8,Lightly_Decrease,-1,-40.0,Not_Likely,0,0.0
157,157,51079,2016,7.197070256442863,8,9,Normal,1,0,3,Stable,0,17.857142857142858,Possible,1,7.1428571428571415
158,158,39059,2016,57.79996695386698,58,6,Critical,2,0,-20,Decrease,-2,0.0,Not_Likely,0,14.444444444444448
159,159,51083,2016,9.863667759213568,10,3,Normal,1,1,16,Increase,2,-16.666666666666668,Not_Likely,0,5.000000000000001
160,160,39061,2016,3104.244450417133,3105,6,Severe,3,0,-1127,Extremely_Decrease,-3,-27.777777777777782,Not_Likely,0,0.0
161,161,51650,2016,10.97326819181404,11,13,Normal,1,-1,-5,Lightly_Decrease,-1,-6.25,Not_Likely,0,1.8750000000000002
162,162,39063,2016,59.86119956376485,60,6,Critical,2,-1,-46,Decrease,-2,-38.888888888888886,Not_Likely,0,1.1111111111111112
163,163,51085,2016,21.789152563083665,22,9,Normal,1,1,46,Increase,2,-14.705882352941178,Not_Likely,0,12.941176470588237
164,164,39065,2016,7.634091855983518,8,7,Normal,1,0,7,Lightly_Increase,1,-40.90909090909091,Not_Likely,0,0.9090909090909091
165,165,54031,2016,2.3784504799730577,3,4,Good,0,1,9,Lightly_Increase,1,25.0,Possible,1,35.00000000000001
166,166,54033,2016,49.227097603448065,50,9,Critical,2,0,-24,Decrease,-2,-4.166666666666667,Not_Likely,0,1.6666666666666667
167,167,51660,2016,0.2916673508034905,1,7,Good,0,0,6,Lightly_Increase,1,-12.5,Not_Likely,0,12.500000000000002
168,168,21099,2016,10.7083344730221,11,8,Normal,1,-1,-6,Lightly_Decrease,-1,-22.72727272727273,Not_Likely,0,0.0
169,169,21101,2016,23.838079930479086,24,4,Critical,2,-1,-15,Decrease,-2,-33.333333333333336,Not_Likely,0,0.0
170,170,51087,2016,225.54916887256974,226,12,Critical,2,0,-69,Decrease,-2,-25.0,Not_Likely,0,0.0
171,171,51089,2016,6.300721271500867,7,4,Good,0,2,27,Increase,2,-35.714285714285715,Not_Likely,0,2.857142857142857
172,172,39075,2016,5.632660984576009,6,5,Good,0,1,6,Lightly_Increase,1,37.5,Highly_Possible,2,27.500000000000004
173,173,21107,2016,12.020722832155144,13,5,Normal,1,0,3,Stable,0,0.0,Not_Likely,0,1.0
174,174,42061,2016,5.7412153787352525,6,3,Good,0,1,5,Lightly_Increase,1,-37.5,Not_Likely,0,1.25
175,175,39077,2016,38.84715991117057,39,6,Critical,2,0,-1,Stable,0,-65.0,Not_Likely,0,0.0
176,176,42063,2016,23.08853081203509,24,3,Critical,2,0,1,Stable,0,0.0,Not_Likely,0,4.0
177,177,39079,2016,86.93661311697645,87,5,Critical,2,0,-43,Decrease,-2,-45.45454545454545,Not_Likely,0,0.0
178,178,54035,2016,17.964083900139123,18,7,Normal,1,0,-10,Decrease,-2,-15.0,Not_Likely,0,2.0
179,179,51095,2016,11.800944832754734,12,15,Normal,1,0,2,Stable,0,-16.666666666666668,Not_Likely,0,0.0
180,180,21111,2016,560.1825652904397,561,5,Severe,3,-1,-499,Extremely_Decrease,-3,5.5555555555555545,Possible,1,2.2222222222222223
181,181,39081,2016,20.775388670905425,21,9,Normal,1,0,-10,Decrease,-2,-15.0,Not_Likely,0,12.000000000000002
182,182,42065,2016,0.4686769891369098,1,4,Good,0,2,20,Increase,2,14.285714285714285,Possible,1,8.571428571428571
183,183,54037,2016,6.507294765607573,7,6,Good,0,0,-1,Stable,0,25.0,Possible,1,10.0
184,184,21115,2016,13.240757858933327,14,7,Normal,1,-1,-10,Decrease,-2,-21.428571428571427,Not_Likely,0,1.4285714285714286
185,185,21117,2016,193.63268997071395,194,8,Critical,2,0,-156,Extremely_Decrease,-3,-35.714285714285715,Not_Likely,0,0.0
186,186,51099,2016,15.987855806333206,16,6,Normal,1,1,10,Increase,2,11.111111111111109,Possible,1,27.777777777777786
187,187,51101,2016,10.456919291953694,11,9,Normal,1,0,-2,Stable,0,-22.222222222222218,Not_Likely,0,0.5555555555555556
188,188,21119,2016,12.709279653509483,13,6,Normal,1,-1,-6,Lightly_Decrease,-1,-37.5,Not_Likely,0,0.0
189,189,21121,2016,7.041909796752607,8,5,Normal,1,1,13,Increase,2,5.5555555555555545,Possible,1,4.444444444444445
190,190,39083,2016,3.4458421340421763,4,5,Good,0,2,18,Increase,2,-43.75,Not_Likely,0,13.750000000000002
191,191,42069,2016,7.023313924912222,8,6,Normal,1,1,26,Increase,2,12.5,Possible,1,5.0
192,192,39085,2016,494.3141122859009,495,1,Severe,3,-1,-195,Extremely_Decrease,-3,-75.0,Not_Likely,0,0.0
193,193,42071,2016,360.88229898158113,361,4,Critical,2,1,-18,Decrease,-2,-110.0,Not_Likely,0,0.0
194,194,21125,2016,10.557523360867682,11,6,Normal,1,1,27,Increase,2,-10.0,Not_Likely,0,6.0
195,195,42075,2016,71.13791514896391,72,4,Critical,2,0,-26,Decrease,-2,-57.14285714285714,Not_Likely,0,0.0
196,196,42077,2016,52.21752262221462,53,4,Critical,2,-1,-35,Decrease,-2,-18.75,Not_Likely,0,1.25
197,197,39089,2016,42.30226167896157,43,6,Critical,2,-1,-29,Decrease,-2,-44.444444444444436,Not_Likely,0,1.1111111111111112
198,198,21141,2016,19.63892538583875,20,5,Normal,1,0,-9,Lightly_Decrease,-1,0.0,Not_Likely,0,1.4285714285714286
199,199,39091,2016,14.759838042817476,15,5,Normal,1,-1,-14,Decrease,-2,-40.0,Not_Likely,0,1.0
200,200,54045,2016,19.266748914166484,20,5,Normal,1,-1,-14,Decrease,-2,-50.0,Not_Likely,0,0.0
201,201,51107,2016,60.47328312783454,61,9,Critical,2,0,-35,Decrease,-2,13.333333333333336,Possible,1,10.000000000000002
202,202,51109,2016,0.41896526135948425,1,7,Good,0,1,10,Increase,2,16.666666666666668,Possible,1,20.000000000000007
203,203,21069,2016,3.0775668213049614,4,10,Good,0,0,1,Stable,0,-20.0,Not_Likely,0,2.6666666666666665
204,204,51620,2016,11.095992825174225,12,5,Normal,1,0,7,Lightly_Increase,1,0.0,Not_Likely,0,1.8181818181818181
205,205,51630,2016,3.7848860730431895,4,8,Good,0,0,-1,Stable,0,37.5,Highly_Possible,2,24.16666666666667
206,206,39051,2016,3.0763756504050184,4,4,Good,0,1,5,Lightly_Increase,1,8.333333333333334,Possible,1,21.666666666666668
207,207,21079,2016,10.273973260119718,11,9,Normal,1,-1,-8,Lightly_Decrease,-1,18.75,Possible,1,9.375000000000002
208,208,21087,2016,8.388353579413787,9,7,Normal,1,-1,-3,Stable,0,-7.142857142857142,Not_Likely,0,2.1428571428571432
209,209,51081,2016,8.408596427143994,9,5,Normal,1,-1,-8,Lightly_Decrease,-1,0.0,Not_Likely,0,0.0
210,210,21089,2016,9.327367762444537,10,5,Normal,1,0,-1,Stable,0,-16.666666666666668,Not_Likely,0,0.0
211,211,54029,2016,7.523998116885334,8,7,Normal,1,0,7,Lightly_Increase,1,-16.666666666666668,Not_Likely,0,26.666666666666668
212,212,21095,2016,28.157002009456118,29,5,Critical,2,0,-6,Lightly_Decrease,-1,-22.72727272727273,Not_Likely,0,1.8181818181818181
213,213,21097,2016,26.43439255727301,27,10,Critical,2,0,-5,Lightly_Decrease,-1,-26.315789473684212,Not_Likely,0,2.1052631578947367
214,214,21103,2016,4.9596959037559225,5,8,Good,0,1,8,Lightly_Increase,1,-42.857142857142854,Not_Likely,0,2.1428571428571432
215,215,39071,2016,26.508656506180078,27,7,Critical,2,-1,-16,Decrease,-2,-50.0,Not_Likely,0,0.0
216,216,51670,2016,5.572690376292945,6,13,Good,0,0,-2,Stable,0,-25.0,Not_Likely,0,0.0
217,217,21109,2016,14.078125634583671,15,8,Normal,1,0,0,Stable,0,17.857142857142858,Possible,1,7.857142857142856
218,218,21113,2016,41.17817648212942,42,12,Critical,2,0,-15,Decrease,-2,10.0,Possible,1,7.333333333333332
