,Unnamed: 0,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
58,58,21055,2011,14.783034194069893,15,5,Normal,1,0,0,Stable,0,6.25,Possible,1,10.0,Not_Likely,0
59,59,39035,2011,139.66904966450738,140,1,Critical,2,1,356,Extremely_Increase,3,75.0,Highly_Possible,2,77.5,Highly_Possible,2
60,60,51590,2011,7.525357070906669,8,3,Normal,1,0,3,Lightly_Increase,1,-20.0,Not_Likely,0,6.000000000000001,Not_Likely,0
61,61,42043,2011,58.72720750376319,59,5,Critical,2,0,44,Increase,2,38.888888888888886,Possible,1,17.777777777777782,Possible,1
62,62,21059,2011,12.77617839081573,13,4,Normal,1,0,-1,Stable,0,12.5,Possible,1,10.0,Not_Likely,0
63,63,39039,2011,17.303524745785733,18,5,Critical,2,-1,-7,Decrease,-2,14.285714285714285,Possible,1,11.746215428998406,Possible,1
64,64,39041,2011,30.670506495149077,31,5,Critical,2,0,-2,Stable,0,12.5,Possible,1,10.0,Not_Likely,0
65,65,42045,2011,90.74488216521057,91,3,Critical,2,0,37,Increase,2,110.0,Highly_Possible,2,82.58989904910041,Highly_Possible,2
66,66,51051,2011,2.8708909599924035,3,6,Good,0,1,7,Increase,2,27.272727272727273,Possible,1,26.492101131919146,Possible,1
67,67,54017,2011,10.559722744687766,11,8,Normal,1,-1,-7,Decrease,-2,-8.333333333333334,Not_Likely,0,10.538675140851776,Possible,1
68,68,39043,2011,30.950363158061503,31,3,Critical,2,0,44,Increase,2,20.0,Possible,1,12.947458460637824,Possible,1
69,69,42049,2011,23.788530690990488,24,1,Critical,2,0,74,Extremely_Increase,3,33.333333333333336,Possible,1,10.000000000000002,Possible,1
70,70,51057,2011,2.8020883334308,3,6,Good,0,1,7,Increase,2,22.72727272727273,Possible,1,18.181818181818187,Possible,1
71,71,51059,2011,79.75231466920118,80,9,Critical,2,0,108,Extremely_Increase,3,75.0,Highly_Possible,2,54.99999999999998,Highly_Possible,2
72,72,21001,2011,1.8890577556278079,2,8,Good,0,1,9,Increase,2,11.538461538461537,Possible,1,15.384615384615385,Possible,1
73,73,51003,2011,0.8435453807686581,1,7,Good,0,1,8,Increase,2,30.76923076923077,Possible,1,10.0,Not_Likely,0
74,74,51005,2011,8.138043097422774,9,7,Normal,1,0,7,Increase,2,54.16666666666666,Possible,1,32.50000000000001,Highly_Possible,2
75,75,39003,2011,39.15457835972133,40,6,Critical,2,0,32,Increase,2,35.0,Possible,1,8.0,Not_Likely,0
76,76,51009,2011,14.786148662050635,15,9,Normal,1,0,0,Stable,0,46.66666666666666,Possible,1,14.327687989939573,Possible,1
77,77,51015,2011,2.8732578880324264,3,7,Good,0,1,17,Increase,2,46.66666666666666,Possible,1,22.000000000000004,Possible,1
78,78,51017,2011,3.733107355790912,4,7,Good,0,0,-2,Stable,0,63.63636363636363,Highly_Possible,2,36.740660478321864,Highly_Possible,2
79,79,42007,2011,21.83822234281424,22,7,Critical,2,0,11,Increase,2,-5.0,Not_Likely,0,7.0,Not_Likely,0
80,80,39013,2011,16.77108817785777,17,8,Normal,1,0,5,Lightly_Increase,1,20.0,Possible,1,8.999999999999998,Not_Likely,0
81,81,21017,2011,0.5206834336189123,1,10,Good,0,1,10,Increase,2,13.888888888888891,Possible,1,7.777777777777778,Not_Likely,0
82,82,21019,2011,12.895562556685181,13,7,Normal,1,1,33,Increase,2,-9.090909090909092,Not_Likely,0,12.673273593070018,Possible,1
83,83,21021,2011,8.360168976070424,9,10,Normal,1,-1,-5,Lightly_Decrease,-1,-6.666666666666668,Not_Likely,0,8.724204334813216,Not_Likely,0
84,84,51520,2011,3.1286173514849773,4,3,Good,0,1,4,Lightly_Increase,1,33.333333333333336,Possible,1,41.01201268694682,Highly_Possible,2
85,85,51027,2011,15.488426066822276,16,5,Normal,1,1,27,Increase,2,55.555555555555564,Possible,1,19.999999999999996,Possible,1
86,86,51530,2011,9.76210360748225,10,9,Normal,1,0,2,Stable,0,53.33333333333334,Possible,1,16.000000000000004,Possible,1
87,87,21035,2011,2.8890461089809047,3,4,Good,0,0,-2,Stable,0,10.0,Possible,1,19.440752468372942,Possible,1
88,88,21037,2011,64.37596624110999,65,9,Critical,2,0,65,Extremely_Increase,3,21.428571428571427,Possible,1,8.571428571428571,Not_Likely,0
89,89,51031,2011,5.147363555122566,6,6,Normal,1,-1,1,Stable,0,25.0,Possible,1,9.230631274668104,Not_Likely,0
90,90,51035,2011,7.441814023043847,8,7,Normal,1,1,20,Increase,2,25.0,Possible,1,9.999999999999998,Not_Likely,0
91,91,42027,2011,24.368163414172173,25,2,Critical,2,-1,-7,Decrease,-2,8.333333333333334,Possible,1,10.0,Not_Likely,0
92,92,39021,2011,13.339881047472774,14,6,Normal,1,0,4,Lightly_Increase,1,-5.5555555555555545,Not_Likely,0,5.555555555555555,Not_Likely,0
93,93,21049,2011,7.605213326714172,8,10,Normal,1,0,12,Increase,2,5.882352941176472,Possible,1,7.647058823529412,Not_Likely,0
94,94,51043,2011,13.427578634722009,14,7,Normal,1,-1,-10,Decrease,-2,4.166666666666667,Possible,1,5.0,Not_Likely,0
95,95,21051,2011,24.59163094288591,25,8,Critical,2,0,-2,Stable,0,0.0,Not_Likely,0,3.8461538461538463,Not_Likely,0
96,96,21053,2011,4.77018617854852,5,5,Good,0,0,-2,Stable,0,31.25,Possible,1,35.07661211059106,Highly_Possible,2
97,97,42035,2011,9.383424781007207,10,1,Normal,1,0,0,Stable,0,33.333333333333336,Possible,1,18.61072104450571,Possible,1
98,98,39031,2011,1.0031369511607942,2,5,Good,0,1,11,Increase,2,-6.25,Not_Likely,0,17.64468579645322,Possible,1
99,99,51045,2011,7.887710138714379,8,9,Normal,1,-1,-7,Decrease,-2,50.0,Possible,1,25.000000000000004,Possible,1
100,100,51047,2011,14.016957184661218,15,10,Normal,1,0,-2,Stable,0,32.142857142857146,Possible,1,10.642467542184018,Possible,1
101,101,21057,2011,7.662698401258052,8,5,Normal,1,-1,-1,Stable,0,27.777777777777782,Possible,1,17.77777777777778,Possible,1
102,102,51049,2011,9.014536158716863,10,7,Normal,1,0,-1,Stable,0,-5.0,Not_Likely,0,5.0,Not_Likely,0
103,103,39037,2011,13.640741444318259,14,4,Normal,1,0,2,Stable,0,-57.14285714285714,Not_Likely,0,9.685149677285793,Not_Likely,0
104,104,51053,2011,14.353067769675635,15,11,Normal,1,-1,-13,Decrease,-2,21.875,Possible,1,13.386745496959929,Possible,1
105,105,21063,2011,6.194203779660969,7,8,Normal,1,-1,-2,Stable,0,-17.857142857142858,Not_Likely,0,7.651795328742786,Not_Likely,0
106,106,51600,2011,1.9817987631279552,2,8,Good,0,0,4,Lightly_Increase,1,75.0,Highly_Possible,2,55.38420574642777,Highly_Possible,2
107,107,39045,2011,14.59883117125726,15,5,Normal,1,1,35,Increase,2,14.285714285714285,Possible,1,5.714285714285714,Not_Likely,0
108,108,21005,2011,5.347588767785194,6,11,Normal,1,0,4,Lightly_Increase,1,-3.125,Not_Likely,0,15.179938636169283,Possible,1
109,109,51515,2011,2.64657437848922,3,9,Good,0,1,8,Increase,2,53.846153846153854,Possible,1,16.923076923076927,Possible,1
110,110,42013,2011,14.72179268260667,15,2,Normal,1,1,53,Increase,2,41.66666666666666,Possible,1,10.0,Not_Likely,0
111,111,51023,2011,12.378299753075455,13,10,Normal,1,0,6,Increase,2,50.0,Possible,1,22.85714285714286,Possible,1
112,112,42015,2011,8.72950865673362,9,1,Normal,1,0,12,Increase,2,12.5,Possible,1,22.86816153462308,Possible,1
113,113,51037,2011,7.0985257991894555,8,6,Normal,1,-1,-1,Stable,0,-6.25,Not_Likely,0,3.65359550789218,Not_Likely,0
114,114,42041,2011,7.373115749437831,8,5,Normal,1,0,0,Stable,0,-12.5,Not_Likely,0,21.082851008433696,Possible,1
115,115,42047,2011,0.2784403257916593,1,4,Good,0,1,14,Increase,2,50.0,Possible,1,25.000000000000004,Possible,1
116,116,51595,2011,2.075811460273824,3,5,Good,0,1,5,Lightly_Increase,1,50.0,Possible,1,10.0,Not_Likely,0
117,117,21065,2011,4.953238623247534,5,10,Good,0,1,7,Increase,2,-9.375,Not_Likely,0,5.0,Not_Likely,0
118,118,54009,2011,8.29848642818596,9,8,Normal,1,0,-1,Stable,0,26.923076923076927,Possible,1,16.00940146962408,Possible,1
119,119,21031,2011,7.34617466159123,8,6,Normal,1,-1,-1,Stable,0,0.0,Not_Likely,0,8.75,Not_Likely,0
120,120,21039,2011,3.60559811859038,4,5,Good,0,1,11,Increase,2,21.428571428571427,Possible,1,10.0,Not_Likely,0
121,121,39023,2011,6.753427856536428,7,6,Normal,1,-1,-4,Lightly_Decrease,-1,-31.818181818181817,Not_Likely,0,3.6363636363636362,Not_Likely,0
122,122,54015,2011,14.555957588982416,15,6,Normal,1,-1,-8,Decrease,-2,-16.666666666666668,Not_Likely,0,2.2222222222222223,Not_Likely,0
123,123,21007,2011,6.872116731009163,7,4,Normal,1,0,2,Stable,0,28.57142857142857,Possible,1,10.0,Not_Likely,0
124,124,51025,2011,0.6918527208126323,1,6,Good,0,1,11,Increase,2,6.25,Possible,1,6.25,Not_Likely,0
125,125,21033,2011,7.2906711287772525,8,7,Normal,1,0,2,Stable,0,5.0,Possible,1,8.999999999999998,Not_Likely,0
126,126,51610,2011,4.745923149059363,5,7,Good,0,0,-1,Stable,0,75.0,Highly_Possible,2,54.99999999999998,Highly_Possible,2
127,127,21067,2011,144.6619090614017,145,12,Critical,2,0,-35,Decrease,-2,21.875,Possible,1,52.36216818714538,Highly_Possible,2
128,128,21061,2011,12.84973997707466,13,5,Normal,1,0,-1,Stable,0,22.72727272727273,Possible,1,7.2727272727272725,Not_Likely,0
129,129,51061,2011,55.6639427052171,56,10,Critical,2,0,-25,Decrease,-2,20.58823529411765,Possible,1,24.117647058823533,Possible,1
130,130,51011,2011,4.042102645712308,5,7,Good,0,1,9,Increase,2,-5.5555555555555545,Not_Likely,0,5.555555555555555,Not_Likely,0
131,131,39047,2011,3.645158221279193,4,7,Good,0,0,2,Stable,0,-18.75,Not_Likely,0,10.819246913442248,Possible,1
132,132,42051,2011,34.145755734310626,35,3,Critical,2,0,28,Increase,2,33.333333333333336,Possible,1,13.15323553524642,Possible,1
133,133,21071,2011,42.135235483686564,43,5,Critical,2,0,-12,Decrease,-2,16.666666666666668,Possible,1,5.833333333333333,Not_Likely,0
134,134,51063,2011,3.2365620756754683,4,8,Good,0,1,7,Increase,2,26.923076923076927,Possible,1,16.923076923076927,Possible,1
135,135,51065,2011,11.148649506201252,12,7,Normal,1,0,1,Stable,0,13.636363636363635,Possible,1,8.18181818181818,Not_Likely,0
136,136,21073,2011,23.72822761239132,24,10,Critical,2,0,9,Increase,2,8.333333333333334,Possible,1,7.777777777777778,Not_Likely,0
137,137,39049,2011,250.27311188237078,251,6,Severe,3,0,196,Extremely_Increase,3,28.57142857142857,Possible,1,10.0,Not_Likely,0
138,138,42055,2011,26.917339097171634,27,3,Critical,2,-1,-9,Decrease,-2,-16.666666666666668,Not_Likely,0,1.6666666666666667,Not_Likely,0
139,139,51067,2011,19.484665403470878,20,8,Critical,2,0,10,Increase,2,45.45454545454545,Possible,1,30.861179152211257,Highly_Possible,2
140,140,51069,2011,39.46596445952793,40,8,Critical,2,-1,-26,Decrease,-2,8.333333333333334,Possible,1,4.408638866031879,Not_Likely,0
141,141,21075,2011,4.007150182592069,5,2,Good,0,0,-3,Lightly_Decrease,-1,30.0,Possible,1,12.122721571521184,Possible,1
142,142,42057,2011,10.935329707504666,11,3,Normal,1,0,-2,Stable,0,0.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
143,143,51640,2011,10.69469411638785,11,4,Normal,1,0,3,Lightly_Increase,1,25.0,Possible,1,9.999999999999998,Not_Likely,0
144,144,39053,2011,28.40037201700741,29,6,Critical,2,-2,-25,Decrease,-2,-33.333333333333336,Not_Likely,0,13.643065651059263,Possible,1
145,145,39055,2011,10.695424063209416,11,2,Normal,1,0,3,Lightly_Increase,1,71.42857142857143,Highly_Possible,2,44.285714285714285,Highly_Possible,2
146,146,51071,2011,34.644638039980954,35,8,Critical,2,0,-9,Decrease,-2,29.16666666666667,Possible,1,10.0,Not_Likely,0
147,147,51073,2011,9.120496370871534,10,13,Normal,1,-1,-6,Decrease,-2,52.77777777777778,Possible,1,27.819377783828422,Possible,1
148,148,51075,2011,1.587625334993503,2,8,Good,0,0,-1,Stable,0,30.76923076923077,Possible,1,14.288009780074168,Possible,1
149,149,21081,2011,8.683624502389915,9,11,Normal,1,1,17,Increase,2,32.142857142857146,Possible,1,9.285714285714286,Not_Likely,0
150,150,54023,2011,9.669208103111208,10,4,Normal,1,0,1,Stable,0,14.285714285714285,Possible,1,5.714285714285714,Not_Likely,0
151,151,21083,2011,6.532119699722856,7,6,Normal,1,0,4,Lightly_Increase,1,11.111111111111109,Possible,1,9.999999999999998,Not_Likely,0
152,152,21085,2011,4.36135687829077,5,6,Good,0,1,12,Increase,2,18.181818181818183,Possible,1,9.09090909090909,Not_Likely,0
153,153,51077,2011,5.8713626234475065,6,4,Normal,1,-1,-1,Stable,0,50.0,Possible,1,10.0,Not_Likely,0
154,154,54025,2011,8.272514009440219,9,4,Normal,1,0,7,Increase,2,66.66666666666667,Highly_Possible,2,28.888888888888896,Possible,1
155,155,39057,2011,61.522422804722716,62,7,Critical,2,0,-39,Decrease,-2,-38.888888888888886,Not_Likely,0,13.953903851331447,Possible,1
156,156,42059,2011,11.376056911515846,12,6,Normal,1,-1,-7,Decrease,-2,35.0,Possible,1,15.26025594213398,Possible,1
157,157,51079,2011,6.140181181675379,7,9,Normal,1,0,9,Increase,2,25.0,Possible,1,8.571428571428571,Not_Likely,0
158,158,39059,2011,12.410223979854331,13,6,Normal,1,0,-2,Stable,0,22.222222222222218,Possible,1,15.417556640832302,Possible,1
159,159,51083,2011,15.817384478335846,16,3,Normal,1,0,-2,Stable,0,-25.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
160,160,39061,2011,551.9370366449501,552,6,Severe,3,0,262,Extremely_Increase,3,38.888888888888886,Possible,1,9.999999999999998,Not_Likely,0
161,161,51650,2011,5.024906195105722,6,13,Normal,1,0,2,Stable,0,43.75,Possible,1,18.380645941239898,Possible,1
162,162,39063,2011,17.638792961696133,18,6,Critical,2,0,12,Increase,2,22.222222222222218,Possible,1,18.92254884845612,Possible,1
163,163,51085,2011,12.059170656480019,13,9,Normal,1,1,14,Increase,2,23.529411764705888,Possible,1,9.411764705882355,Not_Likely,0
164,164,39065,2011,17.510320187421474,18,7,Critical,2,0,74,Extremely_Increase,3,45.45454545454545,Possible,1,9.09090909090909,Not_Likely,0
165,165,54031,2011,4.898486515404199,5,4,Good,0,0,-4,Lightly_Decrease,-1,-5.0,Not_Likely,0,4.0,Not_Likely,0
166,166,54033,2011,15.48983748242401,16,9,Normal,1,1,11,Increase,2,-4.166666666666667,Not_Likely,0,5.833333333333333,Not_Likely,0
167,167,51660,2011,8.423124324227151,9,7,Normal,1,0,0,Stable,0,54.16666666666666,Possible,1,11.793455863265828,Possible,1
168,168,21099,2011,4.204481169393966,5,8,Good,0,0,-3,Lightly_Decrease,-1,22.72727272727273,Possible,1,15.025606686324933,Possible,1
169,169,21101,2011,8.331351824377654,9,4,Normal,1,0,3,Lightly_Increase,1,33.333333333333336,Possible,1,10.0,Not_Likely,0
170,170,51087,2011,104.32627097715016,105,12,Critical,2,-2,-100,Extremely_Decrease,-3,27.777777777777782,Possible,1,43.06234823677302,Highly_Possible,2
171,171,51089,2011,12.16856625940189,13,4,Normal,1,0,0,Stable,0,7.142857142857142,Possible,1,8.571428571428571,Not_Likely,0
172,172,39075,2011,4.4239159846561575,5,5,Good,0,0,-3,Lightly_Decrease,-1,31.25,Possible,1,16.228576636437577,Possible,1
173,173,21107,2011,8.238262618729514,9,5,Normal,1,1,19,Increase,2,25.0,Possible,1,9.999999999999998,Not_Likely,0
174,174,42061,2011,14.192017744266392,15,3,Normal,1,0,2,Stable,0,6.25,Possible,1,7.5,Not_Likely,0
175,175,39077,2011,15.183990215630171,16,6,Normal,1,0,2,Stable,0,15.0,Possible,1,21.821408580377145,Possible,1
176,176,42063,2011,38.04507862328426,39,3,Critical,2,-1,-25,Decrease,-2,10.0,Possible,1,11.13104777104889,Possible,1
177,177,39079,2011,9.228696960323813,10,5,Normal,1,1,38,Increase,2,-22.72727272727273,Not_Likely,0,0.9090909090909091,Not_Likely,0
178,178,54035,2011,8.456746412874205,9,7,Normal,1,0,2,Stable,0,-20.0,Not_Likely,0,1.0,Not_Likely,0
179,179,51095,2011,10.246059021700292,11,15,Normal,1,0,6,Increase,2,23.809523809523807,Possible,1,10.000000000000004,Possible,1
180,180,21111,2011,345.43143385686034,346,5,Severe,3,0,-98,Extremely_Decrease,-3,27.777777777777782,Possible,1,7.777777777777778,Not_Likely,0
181,181,39081,2011,6.747299894631133,7,9,Normal,1,0,3,Lightly_Increase,1,60.0,Possible,1,12.064668403578722,Possible,1
182,182,42065,2011,16.593515458324877,17,4,Normal,1,0,0,Stable,0,14.285714285714285,Possible,1,8.571428571428571,Not_Likely,0
183,183,54037,2011,0.006974688338721545,1,6,Good,0,1,15,Increase,2,25.0,Possible,1,6.25,Not_Likely,0
184,184,21115,2011,15.322533801428056,16,7,Normal,1,0,-4,Lightly_Decrease,-1,17.857142857142858,Possible,1,3.5714285714285716,Not_Likely,0
185,185,21117,2011,122.51692626639029,123,8,Critical,2,0,-77,Extremely_Decrease,-3,21.428571428571427,Possible,1,16.716788835583245,Possible,1
186,186,51099,2011,8.312745901724618,9,6,Normal,1,0,-1,Stable,0,72.22222222222223,Highly_Possible,2,20.897086334314984,Possible,1
187,187,51101,2011,6.920355677319335,7,9,Normal,1,-1,-6,Decrease,-2,30.555555555555557,Possible,1,27.241545559105223,Possible,1
188,188,21119,2011,5.01575885324962,6,6,Normal,1,0,3,Lightly_Increase,1,12.5,Possible,1,15.000000000000002,Possible,1
189,189,21121,2011,4.316233244750886,5,5,Good,0,0,0,Stable,0,-11.111111111111109,Not_Likely,0,9.71069838643975,Not_Likely,0
190,190,39083,2011,9.367087711798012,10,5,Normal,1,1,17,Increase,2,12.5,Possible,1,7.5,Not_Likely,0
191,191,42069,2011,74.17916957219478,75,6,Critical,2,0,-33,Decrease,-2,-12.5,Not_Likely,0,1.25,Not_Likely,0
192,192,39085,2011,169.86219500180482,170,1,Severe,3,-1,7,Increase,2,87.5,Highly_Possible,2,78.67294772849216,Highly_Possible,2
193,193,42071,2011,59.9924991562776,60,4,Critical,2,0,-22,Decrease,-2,-20.0,Not_Likely,0,42.96985202702066,Highly_Possible,2
194,194,21125,2011,73.12937533837514,74,6,Critical,2,-2,-69,Extremely_Decrease,-3,-10.0,Not_Likely,0,7.646868853698902,Not_Likely,0
195,195,42075,2011,17.910028462316653,18,4,Critical,2,-1,4,Lightly_Increase,1,14.285714285714285,Possible,1,21.399971780147766,Possible,1
196,196,42077,2011,107.99193202543637,108,4,Critical,2,0,-35,Decrease,-2,37.5,Possible,1,30.0,Possible,1
197,197,39089,2011,295.6602841009692,296,6,Severe,3,-1,-118,Extremely_Decrease,-3,5.5555555555555545,Possible,1,6.666666666666667,Not_Likely,0
