,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
66,51051,2012,9.5216885538763,10,6,Normal,1,0,5,Lightly_Increase,1,-13.636363636363637,Not_Likely,0
67,54017,2012,3.561265561719944,4,8,Good,0,1,8,Increase,2,-8.333333333333334,Not_Likely,0
68,39043,2012,74.91287400269891,75,3,Critical,2,0,27,Increase,2,50.0,Highly_Possible,2
69,42049,2012,97.85230149381418,98,1,Critical,2,-1,-81,Extremely_Decrease,-3,-66.66666666666667,Not_Likely,0
70,51057,2012,9.158302083680429,10,6,Normal,1,-1,-4,Lightly_Decrease,-1,-9.090909090909092,Not_Likely,0
71,51059,2012,187.85135525143428,188,9,Critical,2,0,-70,Extremely_Decrease,-3,-40.0,Not_Likely,0
72,21001,2012,10.936796793567838,11,8,Normal,1,0,-2,Stable,0,-11.538461538461538,Not_Likely,0
73,51003,2012,8.537568187087826,9,7,Normal,1,0,1,Stable,0,-19.23076923076923,Not_Likely,0
74,51005,2012,15.90831705156825,16,7,Normal,1,0,-8,Decrease,-2,-37.5,Not_Likely,0
75,39003,2012,71.93989937999108,72,6,Critical,2,0,-47,Decrease,-2,-20.0,Not_Likely,0
76,51009,2012,14.8676726836576,15,9,Normal,1,0,6,Increase,2,-16.666666666666668,Not_Likely,0
77,51015,2012,19.85002467574187,20,7,Normal,1,-1,-19,Decrease,-2,-6.666666666666667,Not_Likely,0
78,51017,2012,1.9892416076937172,2,7,Good,0,0,4,Lightly_Increase,1,-40.90909090909091,Not_Likely,0
79,42007,2012,32.169408637010285,33,7,Critical,2,0,-6,Decrease,-2,65.0,Highly_Possible,2
80,39013,2012,21.78761323014775,22,8,Normal,1,0,-11,Decrease,-2,25.0,Possible,1
81,21017,2012,10.93528304752852,11,10,Normal,1,-1,-7,Decrease,-2,-8.333333333333334,Not_Likely,0
82,21019,2012,45.094366659615346,46,7,Critical,2,0,9,Increase,2,0.0,Not_Likely,0
83,21021,2012,3.7249696887518486,4,10,Good,0,1,19,Increase,2,33.333333333333336,Possible,1
84,51520,2012,7.370330644759997,8,3,Normal,1,0,14,Increase,2,16.666666666666668,Possible,1
85,51027,2012,42.148637982169156,43,5,Critical,2,-1,-23,Decrease,-2,11.11111111111111,Possible,1
86,51530,2012,11.916993924131019,12,9,Normal,1,-1,-6,Decrease,-2,-23.333333333333332,Not_Likely,0
87,21035,2012,0.26499416910765505,1,4,Good,0,1,15,Increase,2,20.0,Possible,1
88,21037,2012,129.39544180533377,130,9,Critical,2,-1,-115,Extremely_Decrease,-3,25.0,Possible,1
89,51031,2012,6.030640211684518,7,6,Good,0,1,4,Lightly_Increase,1,5.0,Possible,1
90,51035,2012,27.29576096416321,28,7,Critical,2,-2,-26,Decrease,-2,-15.0,Not_Likely,0
91,42027,2012,17.63947237399693,18,2,Normal,1,0,-4,Lightly_Decrease,-1,-41.666666666666664,Not_Likely,0
92,39021,2012,17.28629914002677,18,6,Normal,1,0,-10,Decrease,-2,-5.555555555555555,Not_Likely,0
93,21049,2012,19.56791588056419,20,10,Normal,1,0,-4,Lightly_Decrease,-1,-5.882352941176471,Not_Likely,0
94,51043,2012,3.003810632510025,4,7,Good,0,0,-2,Stable,0,-12.5,Not_Likely,0
95,21051,2012,22.08771325949649,23,8,Critical,2,-1,-5,Lightly_Decrease,-1,-19.23076923076923,Not_Likely,0
96,21053,2012,2.8770891539591488,3,5,Good,0,1,7,Increase,2,-12.5,Not_Likely,0
97,42035,2012,9.401552778593434,10,1,Normal,1,0,5,Lightly_Increase,1,-25.0,Not_Likely,0
98,39031,2012,12.335600104499731,13,5,Normal,1,0,9,Increase,2,43.75,Possible,1
99,51045,2012,0.99858936772353,1,9,Good,0,0,2,Stable,0,-4.166666666666667,Not_Likely,0
100,51047,2012,12.153883908629274,13,10,Normal,1,0,4,Lightly_Increase,1,-21.428571428571427,Not_Likely,0
101,21057,2012,6.197942766312193,7,5,Good,0,0,-5,Lightly_Decrease,-1,-11.11111111111111,Not_Likely,0
102,51049,2012,8.922480205017344,9,7,Normal,1,0,-2,Stable,0,10.0,Possible,1
103,39037,2012,15.621928941474696,16,4,Normal,1,0,8,Increase,2,50.0,Highly_Possible,2
104,51053,2012,1.358191054053142,2,11,Good,0,0,3,Lightly_Increase,1,18.75,Possible,1
105,21063,2012,4.791305866606955,5,8,Good,0,1,3,Lightly_Increase,1,14.285714285714286,Possible,1
106,51600,2012,5.9172614610997565,6,8,Good,0,1,10,Increase,2,-40.0,Not_Likely,0
107,39045,2012,49.92218055240115,50,5,Critical,2,0,-6,Decrease,-2,-71.42857142857143,Not_Likely,0
108,21005,2012,9.152927464171594,10,11,Normal,1,0,6,Increase,2,25.0,Possible,1
109,51515,2012,10.662277156248619,11,9,Normal,1,-1,-7,Decrease,-2,0.0,Not_Likely,0
110,42013,2012,67.06205147623179,68,2,Critical,2,0,-36,Decrease,-2,-41.666666666666664,Not_Likely,0
111,51023,2012,18.915805673680264,19,10,Normal,1,0,-10,Decrease,-2,-17.857142857142858,Not_Likely,0
112,42015,2012,20.856816788578808,21,1,Normal,1,1,15,Increase,2,25.0,Possible,1
113,51037,2012,6.360947808500428,7,6,Good,0,1,7,Increase,2,0.0,Not_Likely,0
114,42041,2012,7.121751130971838,8,5,Normal,1,0,12,Increase,2,-6.25,Not_Likely,0
115,42047,2012,14.641655597051475,15,4,Normal,1,0,-4,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0
116,51595,2012,7.871099093998888,8,5,Normal,1,-1,-6,Decrease,-2,-6.25,Not_Likely,0
117,21065,2012,11.391779632071525,12,10,Normal,1,-1,-6,Decrease,-2,-15.625,Not_Likely,0
118,54009,2012,7.845561635563038,8,8,Normal,1,0,3,Lightly_Increase,1,23.076923076923077,Possible,1
119,21031,2012,6.814398246267323,7,6,Good,0,0,-5,Lightly_Decrease,-1,-25.0,Not_Likely,0
120,21039,2012,14.064156998001025,15,5,Normal,1,0,-7,Decrease,-2,-42.857142857142854,Not_Likely,0
121,39023,2012,2.580766085690049,3,6,Good,0,0,0,Stable,0,-4.545454545454546,Not_Likely,0
122,54015,2012,6.100596905338168,7,6,Good,0,1,2,Stable,0,-5.555555555555555,Not_Likely,0
123,21007,2012,8.030839445583553,9,4,Normal,1,-1,-4,Lightly_Decrease,-1,-42.857142857142854,Not_Likely,0
124,51025,2012,11.716540656815814,12,6,Normal,1,0,0,Stable,0,-6.25,Not_Likely,0
125,21033,2012,9.688698992416883,10,7,Normal,1,0,-3,Lightly_Decrease,-1,-5.0,Not_Likely,0
126,51610,2012,3.5096915034610534,4,7,Good,0,0,1,Stable,0,-40.0,Not_Likely,0
127,21067,2012,109.01809670680326,110,12,Critical,2,0,65,Extremely_Increase,3,18.75,Possible,1
128,21061,2012,11.844935774594948,12,5,Normal,1,-1,-8,Decrease,-2,-27.272727272727273,Not_Likely,0
129,51061,2012,30.971018725480658,31,10,Critical,2,0,-2,Stable,0,-5.882352941176471,Not_Likely,0
130,51011,2012,13.262701761985054,14,7,Normal,1,0,-5,Lightly_Decrease,-1,50.0,Highly_Possible,2
131,39047,2012,5.067986213187152,6,7,Good,0,1,4,Lightly_Increase,1,12.5,Possible,1
132,42051,2012,62.5694219442756,63,3,Critical,2,0,30,Increase,2,33.333333333333336,Possible,1
133,21071,2012,30.78980697012648,31,5,Critical,2,-2,-27,Decrease,-2,-33.333333333333336,Not_Likely,0
134,51063,2012,10.790154237694775,11,8,Normal,1,-1,-6,Decrease,-2,19.23076923076923,Possible,1
135,51065,2012,12.853847079433606,13,7,Normal,1,-1,-9,Decrease,-2,0.0,Not_Likely,0
136,21073,2012,32.899250545264145,33,10,Critical,2,0,-3,Lightly_Decrease,-1,8.333333333333334,Possible,1
137,39049,2012,446.5220282395119,447,6,Severe,3,0,-21,Decrease,-2,-71.42857142857143,Not_Likely,0
138,42055,2012,17.53950988329283,18,3,Normal,1,0,2,Stable,0,-25.0,Not_Likely,0
139,51067,2012,29.346448113282023,30,8,Critical,2,0,11,Increase,2,22.727272727272727,Possible,1
140,51069,2012,13.15851008061516,14,8,Normal,1,1,27,Increase,2,-12.5,Not_Likely,0
141,21075,2012,1.1168738130510072,2,2,Good,0,0,4,Lightly_Increase,1,-60.0,Not_Likely,0
142,42057,2012,8.567106032935344,9,3,Normal,1,0,2,Stable,0,-75.0,Not_Likely,0
143,51640,2012,13.053148002197814,14,4,Normal,1,-1,-12,Decrease,-2,-35.0,Not_Likely,0
144,39053,2012,3.9283827553717807,4,6,Good,0,2,26,Increase,2,5.555555555555555,Possible,1
145,39055,2012,13.006627813474909,14,2,Normal,1,-1,-10,Decrease,-2,-14.285714285714286,Not_Likely,0
146,51071,2012,25.36843306673652,26,8,Critical,2,-1,-6,Decrease,-2,-4.166666666666667,Not_Likely,0
147,51073,2012,3.159411835804084,4,13,Good,0,1,12,Increase,2,-38.888888888888886,Not_Likely,0
148,51075,2012,0.6295773905026519,1,8,Good,0,1,10,Increase,2,-7.6923076923076925,Not_Likely,0
149,21081,2012,25.210949403426422,26,11,Critical,2,-1,-16,Decrease,-2,-17.857142857142858,Not_Likely,0
150,54023,2012,10.091915378212548,11,4,Normal,1,-1,-5,Lightly_Decrease,-1,7.142857142857143,Possible,1
151,21083,2012,10.683820081895922,11,6,Normal,1,-1,-7,Decrease,-2,-11.11111111111111,Not_Likely,0
152,21085,2012,16.379371391359495,17,6,Normal,1,0,-10,Decrease,-2,-22.727272727272727,Not_Likely,0
153,51077,2012,4.708073772409413,5,4,Good,0,0,-1,Stable,0,-83.33333333333333,Not_Likely,0
154,54025,2012,15.77223395484624,16,4,Normal,1,-1,-14,Decrease,-2,-50.0,Not_Likely,0
155,39057,2012,22.633670845182014,23,7,Critical,2,0,6,Increase,2,16.666666666666668,Possible,1
156,42059,2012,4.134077951292846,5,6,Good,0,1,6,Increase,2,10.0,Possible,1
157,51079,2012,15.63154924063942,16,9,Normal,1,0,-7,Decrease,-2,-21.428571428571427,Not_Likely,0
158,39059,2012,10.473216001976867,11,6,Normal,1,1,33,Increase,2,44.44444444444444,Highly_Possible,2
159,51083,2012,13.141710591824427,14,3,Normal,1,0,-6,Decrease,-2,33.333333333333336,Possible,1
160,39061,2012,813.407529503654,814,6,Severe,3,0,-369,Extremely_Decrease,-3,22.22222222222222,Possible,1
161,51650,2012,7.937232916086455,8,13,Normal,1,0,4,Lightly_Increase,1,0.0,Not_Likely,0
162,39063,2012,29.816332061018795,30,6,Critical,2,0,15,Increase,2,0.0,Not_Likely,0
163,51085,2012,26.059619127208467,27,9,Critical,2,-1,-13,Decrease,-2,14.705882352941176,Possible,1
164,39065,2012,91.6869027890308,92,7,Critical,2,0,-65,Extremely_Decrease,-3,-9.090909090909092,Not_Likely,0
165,54031,2012,0.37925396958012303,1,4,Good,0,0,1,Stable,0,25.0,Possible,1
166,54033,2012,26.17268120113113,27,9,Critical,2,-1,-10,Decrease,-2,0.0,Not_Likely,0
167,51660,2012,8.835922631080143,9,7,Normal,1,0,3,Lightly_Increase,1,-20.833333333333332,Not_Likely,0
168,21099,2012,1.4075628572474312,2,8,Good,0,0,3,Lightly_Increase,1,-22.727272727272727,Not_Likely,0
169,21101,2012,11.49791646406822,12,4,Normal,1,-1,-11,Decrease,-2,-66.66666666666667,Not_Likely,0
170,51087,2012,4.753483487741503,5,12,Good,0,2,109,Extremely_Increase,3,5.555555555555555,Possible,1
171,51089,2012,12.240841058199276,13,4,Normal,1,0,1,Stable,0,35.714285714285715,Possible,1
172,39075,2012,1.3467426785481118,2,5,Good,0,1,9,Increase,2,31.25,Possible,1
173,21107,2012,27.76600426768349,28,5,Critical,2,-2,-25,Decrease,-2,-40.0,Not_Likely,0
174,42061,2012,16.423004180812093,17,3,Normal,1,-1,-16,Decrease,-2,-50.0,Not_Likely,0
175,39077,2012,17.157898490599198,18,6,Normal,1,1,15,Increase,2,55.0,Highly_Possible,2
176,42063,2012,13.195485687969956,14,3,Normal,1,0,5,Lightly_Increase,1,20.0,Possible,1
177,39079,2012,47.25239892874229,48,5,Critical,2,-1,-41,Decrease,-2,4.545454545454546,Possible,1
178,54035,2012,10.116465901029414,11,7,Normal,1,0,-4,Lightly_Decrease,-1,40.0,Possible,1
179,51095,2012,16.98645189181362,17,15,Normal,1,-1,-12,Decrease,-2,-2.380952380952381,Not_Likely,0
180,21111,2012,247.38455513579456,248,5,Severe,3,-1,-130,Extremely_Decrease,-3,-44.44444444444444,Not_Likely,0
181,39081,2012,9.93106721468519,10,9,Normal,1,0,6,Increase,2,5.0,Possible,1
182,42065,2012,16.656184951303914,17,4,Normal,1,0,-9,Decrease,-2,0.0,Not_Likely,0
183,54037,2012,15.583289322511272,16,6,Normal,1,0,-9,Decrease,-2,-18.75,Not_Likely,0
184,21115,2012,11.318670536888428,12,7,Normal,1,-1,-6,Decrease,-2,3.5714285714285716,Possible,1
185,21117,2012,45.80424186135577,46,8,Critical,2,0,31,Increase,2,3.5714285714285716,Possible,1
186,51099,2012,7.671457242832277,8,6,Normal,1,0,14,Increase,2,-11.11111111111111,Not_Likely,0
187,51101,2012,0.1511415286825201,1,9,Good,0,1,8,Increase,2,0.0,Not_Likely,0
188,21119,2012,8.519293283158987,9,6,Normal,1,0,-1,Stable,0,-29.166666666666668,Not_Likely,0
189,21121,2012,4.922923946114835,5,5,Good,0,2,25,Increase,2,11.11111111111111,Possible,1
190,39083,2012,26.26302023723085,27,5,Critical,2,-1,-9,Decrease,-2,-12.5,Not_Likely,0
191,42069,2012,41.25940088935662,42,6,Critical,2,0,-10,Decrease,-2,-18.75,Not_Likely,0
192,39085,2012,176.81683924841073,177,1,Critical,2,0,29,Increase,2,-62.5,Not_Likely,0
193,42071,2012,37.11271438896167,38,4,Critical,2,0,94,Extremely_Increase,3,70.0,Highly_Possible,2
194,21125,2012,4.758704473785014,5,6,Good,0,2,41,Increase,2,-5.0,Not_Likely,0
195,42075,2012,21.88276786000196,22,4,Normal,1,1,31,Increase,2,21.428571428571427,Possible,1
196,42077,2012,72.70371123245695,73,4,Critical,2,0,-42,Decrease,-2,-31.25,Not_Likely,0
197,39089,2012,177.62357794344692,178,6,Critical,2,0,-137,Extremely_Decrease,-3,-44.44444444444444,Not_Likely,0
198,21141,2012,6.556108188164267,7,5,Good,0,0,-5,Lightly_Decrease,-1,-35.714285714285715,Not_Likely,0
199,39091,2012,23.5701685523273,24,5,Critical,2,-2,-20,Decrease,-2,-15.0,Not_Likely,0
200,54045,2012,0.1667259646670811,1,5,Good,0,2,30,Increase,2,20.0,Possible,1
201,51107,2012,15.847531840311936,16,9,Normal,1,1,18,Increase,2,-30.0,Not_Likely,0
202,51109,2012,15.934236626322427,16,7,Normal,1,0,-4,Lightly_Decrease,-1,-20.0,Not_Likely,0
203,21069,2012,8.377306524533699,9,10,Normal,1,-1,-5,Lightly_Decrease,-1,-33.333333333333336,Not_Likely,0
204,51620,2012,5.032206254867915,6,5,Good,0,1,4,Lightly_Increase,1,13.636363636363637,Possible,1
205,51630,2012,7.913184619093793,8,8,Normal,1,0,9,Increase,2,-29.166666666666668,Not_Likely,0
206,39051,2012,7.689560946044128,8,4,Normal,1,0,3,Lightly_Increase,1,41.666666666666664,Possible,1
207,21079,2012,1.0369548770415926,2,9,Good,0,1,7,Increase,2,21.875,Possible,1
208,21087,2012,13.314099146721613,14,7,Normal,1,0,-6,Decrease,-2,-28.571428571428573,Not_Likely,0
209,51081,2012,13.606583662816092,14,5,Normal,1,0,-5,Lightly_Decrease,-1,-7.142857142857143,Not_Likely,0
210,21089,2012,1.4378514620802043,2,5,Good,0,1,18,Increase,2,0.0,Not_Likely,0
211,54029,2012,1.83296731712099,2,7,Good,0,1,18,Increase,2,45.833333333333336,Highly_Possible,2
212,21095,2012,154.73841738480934,155,5,Critical,2,0,-100,Extremely_Decrease,-3,-27.272727272727273,Not_Likely,0
213,21097,2012,4.434726580589325,5,10,Good,0,1,7,Increase,2,-18.42105263157895,Not_Likely,0
214,21103,2012,14.434876887616944,15,8,Normal,1,0,-4,Lightly_Decrease,-1,-21.428571428571427,Not_Likely,0
215,39071,2012,25.1757398372158,26,7,Critical,2,0,7,Increase,2,22.22222222222222,Possible,1
216,51670,2012,9.328912688583204,10,13,Normal,1,0,-2,Stable,0,5.555555555555555,Possible,1
217,21109,2012,9.842018968428805,10,8,Normal,1,-1,-9,Decrease,-2,-10.714285714285714,Not_Likely,0
218,21113,2012,4.749716562861467,5,12,Good,0,2,20,Increase,2,26.666666666666668,Possible,1
219,54039,2012,27.157192296221627,28,4,Critical,2,0,5,Lightly_Increase,1,0.0,Not_Likely,0
220,21127,2012,10.902116760399243,11,7,Normal,1,0,4,Lightly_Increase,1,-3.8461538461538463,Not_Likely,0
221,42073,2012,20.813305641079157,21,5,Normal,1,1,12,Increase,2,81.25,Highly_Possible,2
222,21129,2012,13.696970111062875,14,8,Normal,1,-1,-8,Decrease,-2,-37.5,Not_Likely,0
223,21131,2012,2.141115233614347,3,10,Good,0,1,9,Increase,2,-31.818181818181817,Not_Likely,0
224,21133,2012,21.263570700325825,22,7,Normal,1,0,-10,Decrease,-2,-33.333333333333336,Not_Likely,0
225,21135,2012,7.335026212732278,8,7,Normal,1,0,3,Lightly_Increase,1,-40.0,Not_Likely,0
226,21137,2012,11.377120280610564,12,8,Normal,1,0,-2,Stable,0,7.6923076923076925,Possible,1
227,21139,2012,2.3297735937664936,3,5,Good,0,1,6,Increase,2,-12.5,Not_Likely,0
228,39093,2012,10.885566806022535,11,3,Normal,1,0,4,Lightly_Increase,1,40.0,Possible,1
229,54019,2012,14.295516328810693,15,4,Normal,1,0,-6,Decrease,-2,0.0,Not_Likely,0
230,21093,2012,19.466174043524077,20,7,Normal,1,1,6,Increase,2,-50.0,Not_Likely,0
231,39073,2012,9.365674925773947,10,4,Normal,1,0,2,Stable,0,-50.0,Not_Likely,0
232,42067,2012,13.493024031073814,14,5,Normal,1,0,-4,Lightly_Decrease,-1,-27.77777777777778,Not_Likely,0
233,51105,2012,30.31595689585868,31,4,Critical,2,-1,-15,Decrease,-2,-25.0,Not_Likely,0
234,39095,2012,1.0681922646207649,2,3,Good,0,2,43,Increase,2,50.0,Highly_Possible,2
235,51111,2012,12.442480366294847,13,6,Normal,1,0,-4,Lightly_Decrease,-1,25.0,Possible,1
236,42079,2012,10.324175185461275,11,4,Normal,1,1,47,Increase,2,-11.11111111111111,Not_Likely,0
237,42081,2012,35.410180847305604,36,4,Critical,2,-1,-29,Decrease,-2,-25.0,Not_Likely,0
238,51680,2012,6.417183402994794,7,7,Good,0,1,13,Increase,2,-22.727272727272727,Not_Likely,0
239,21143,2012,11.40157022616013,12,6,Normal,1,0,0,Stable,0,0.0,Not_Likely,0
240,21151,2012,22.066071230934046,23,10,Critical,2,0,131,Extremely_Increase,3,-9.375,Not_Likely,0
241,51113,2012,6.8236593061477615,7,7,Good,0,0,-4,Lightly_Decrease,-1,-20.0,Not_Likely,0
242,21153,2012,3.670413396882224,4,7,Good,0,2,23,Increase,2,-23.076923076923077,Not_Likely,0
243,39099,2012,47.43338535585218,48,4,Critical,2,0,72,Extremely_Increase,3,40.0,Possible,1
244,39101,2012,24.204004940866593,25,6,Critical,2,0,33,Increase,2,-20.0,Not_Likely,0
245,54049,2012,98.36554804074876,99,8,Critical,2,0,-70,Extremely_Decrease,-3,0.0,Not_Likely,0
246,54051,2012,10.521351047109931,11,7,Normal,1,0,2,Stable,0,0.0,Not_Likely,0
247,21159,2012,8.91635708733181,9,7,Normal,1,-1,-3,Lightly_Decrease,-1,0.0,Not_Likely,0
248,51690,2012,2.9528804957775168,3,5,Good,0,1,12,Increase,2,35.714285714285715,Possible,1
249,21161,2012,19.184885714252705,20,10,Normal,1,0,-3,Lightly_Decrease,-1,-10.714285714285714,Not_Likely,0
250,54053,2012,2.8540852577012763,3,6,Good,0,0,0,Stable,0,11.11111111111111,Possible,1
251,21145,2012,25.895029274242194,26,6,Critical,2,-1,-13,Decrease,-2,-31.25,Not_Likely,0
252,21147,2012,15.62820799960706,16,3,Normal,1,-1,-10,Decrease,-2,6.25,Possible,1
253,54047,2012,12.678215099966225,13,4,Normal,1,0,1,Stable,0,16.666666666666668,Possible,1
254,42083,2012,5.398351744088432,6,1,Good,0,1,11,Increase,2,12.5,Possible,1
255,21165,2012,3.038858373936743,4,11,Good,0,1,4,Lightly_Increase,1,-34.375,Not_Likely,0
