,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
58,21055,2016,15.592555764554653,16,5,Normal,1,0,-5,Lightly_Decrease,-1
59,39035,2016,783.3520582638861,784,1,Severe,3,-1,-528,Extremely_Decrease,-3
60,51590,2016,4.22780322765272,5,3,Good,0,0,-2,Stable,0
61,42043,2016,46.85008749158987,47,5,Critical,2,0,60,Increase,2
62,21059,2016,30.143182374067816,31,4,Critical,2,-1,-18,Decrease,-2
63,39039,2016,9.926867326434998,10,5,Normal,1,1,34,Increase,2
64,39041,2016,40.354754671791156,41,5,Critical,2,-1,-29,Decrease,-2
65,42045,2016,132.9722658206778,133,3,Critical,2,1,240,Extremely_Increase,3
66,51051,2016,12.662325389653134,13,6,Normal,1,0,3,Stable,0
67,54017,2016,6.4379055104241685,7,8,Good,0,1,7,Lightly_Increase,1
68,39043,2016,74.43261968202124,75,3,Critical,2,0,13,Increase,2
69,42049,2016,8.492289995402968,9,1,Normal,1,1,57,Increase,2
70,51057,2016,0.8324381563677634,1,6,Good,0,1,10,Increase,2
71,51059,2016,217.46130914650246,218,9,Critical,2,0,-132,Extremely_Decrease,-3
72,21001,2016,5.494861844764318,6,8,Good,0,1,8,Lightly_Increase,1
73,51003,2016,20.043210375350398,21,7,Normal,1,0,-9,Lightly_Decrease,-1
74,51005,2016,23.6602268137376,24,7,Critical,2,-1,-12,Decrease,-2
75,39003,2016,19.715838086000524,20,6,Normal,1,0,-5,Lightly_Decrease,-1
76,51009,2016,1.6132183827181614,2,9,Good,0,1,12,Increase,2
77,51015,2016,16.525722800678686,17,7,Normal,1,-1,-14,Decrease,-2
78,51017,2016,10.3630445890959,11,7,Normal,1,-1,-5,Lightly_Decrease,-1
79,42007,2016,95.51759322034796,96,7,Critical,2,-1,-80,Decrease,-2
80,39013,2016,52.88699861986824,53,8,Critical,2,0,-10,Decrease,-2
81,21017,2016,14.865516486553005,15,10,Normal,1,-1,-12,Decrease,-2
82,21019,2016,25.692246226801487,26,7,Critical,2,0,5,Lightly_Increase,1
83,21021,2016,10.411341095693846,11,10,Normal,1,1,16,Increase,2
84,51520,2016,10.748564167500472,11,3,Normal,1,0,2,Stable,0
85,51027,2016,21.07328933332066,22,5,Normal,1,1,-1,Stable,0
86,51530,2016,11.2461752286116,12,9,Normal,1,-1,-10,Decrease,-2
87,21035,2016,7.1010879231844095,8,4,Normal,1,-1,-1,Stable,0
88,21037,2016,120.18536659292404,121,9,Critical,2,0,0,Stable,0
89,51031,2016,18.631043821097208,19,6,Normal,1,0,-1,Stable,0
90,51035,2016,1.7169988305578698,2,7,Good,0,0,1,Stable,0
91,42027,2016,26.608271725195923,27,2,Critical,2,0,-2,Stable,0
92,39021,2016,29.357947338596354,30,6,Critical,2,-1,-17,Decrease,-2
93,21049,2016,11.536756994371462,12,10,Normal,1,1,12,Increase,2
94,51043,2016,6.5326914975547155,7,7,Good,0,1,8,Lightly_Increase,1
95,21051,2016,2.1436906668182294,3,8,Good,0,0,1,Stable,0
96,21053,2016,20.530948212476112,21,5,Normal,1,0,-10,Decrease,-2
97,42035,2016,19.27293634463655,20,1,Normal,1,0,-4,Stable,0
98,39031,2016,11.21447466413682,12,5,Normal,1,-1,-8,Lightly_Decrease,-1
99,51045,2016,10.324195666191262,11,9,Normal,1,0,-2,Stable,0
100,51047,2016,7.441227631624197,8,10,Normal,1,1,16,Increase,2
101,21057,2016,5.90958606504357,6,5,Good,0,1,2,Stable,0
102,51049,2016,3.0954017791724913,4,7,Good,0,1,11,Increase,2
103,39037,2016,21.544199159574703,22,4,Normal,1,1,11,Increase,2
104,51053,2016,11.138911064624507,12,11,Normal,1,-1,-6,Lightly_Decrease,-1
105,21063,2016,4.933409684662418,5,8,Good,0,1,8,Lightly_Increase,1
106,51600,2016,5.029420008548477,6,8,Good,0,0,1,Stable,0
107,39045,2016,130.7457928068223,131,5,Critical,2,0,-35,Decrease,-2
108,21005,2016,13.768261599849833,14,11,Normal,1,-1,-9,Lightly_Decrease,-1
109,51515,2016,0.9528810467236116,1,9,Good,0,1,9,Lightly_Increase,1
110,42013,2016,4.1071028194375865,5,2,Good,0,2,76,Increase,2
111,51023,2016,6.220113975405615,7,10,Good,0,1,3,Stable,0
112,42015,2016,19.07348114146666,20,1,Normal,1,0,-10,Decrease,-2
113,51037,2016,12.131229909152555,13,6,Normal,1,-1,-11,Decrease,-2
114,42041,2016,1.1281048229120971,2,5,Good,0,1,9,Lightly_Increase,1
115,42047,2016,20.38441316402404,21,4,Normal,1,1,0,Stable,0
116,51595,2016,0.7351497352952433,1,5,Good,0,1,9,Lightly_Increase,1
117,21065,2016,0.8281820728137096,1,10,Good,0,1,14,Increase,2
118,54009,2016,4.200597534228886,5,8,Good,0,0,0,Stable,0
119,21031,2016,7.041444739534308,8,6,Normal,1,0,2,Stable,0
120,21039,2016,12.730642321812784,13,5,Normal,1,0,-4,Stable,0
121,39023,2016,184.51863376093624,185,6,Critical,2,0,-60,Decrease,-2
122,54015,2016,9.491733528194663,10,6,Normal,1,0,1,Stable,0
123,21007,2016,9.955761833797323,10,4,Normal,1,0,4,Stable,0
124,51025,2016,12.547988450956018,13,6,Normal,1,0,3,Stable,0
125,21033,2016,8.785433569151056,9,7,Normal,1,0,4,Stable,0
126,51610,2016,6.314907962153621,7,7,Good,0,1,4,Stable,0
127,21067,2016,117.8101277311616,118,12,Critical,2,0,112,Extremely_Increase,3
128,21061,2016,21.046788640509423,22,5,Normal,1,0,-10,Decrease,-2
129,51061,2016,13.719055906310885,14,10,Normal,1,0,-2,Stable,0
130,51011,2016,9.835925460877887,10,7,Normal,1,0,7,Lightly_Increase,1
131,39047,2016,46.79382827618338,47,7,Critical,2,0,-17,Decrease,-2
132,42051,2016,47.55793395455903,48,3,Critical,2,0,-14,Decrease,-2
133,21071,2016,40.99782277181244,41,5,Critical,2,-2,-37,Decrease,-2
134,51063,2016,12.53048298857693,13,8,Normal,1,-1,-11,Decrease,-2
135,51065,2016,6.153096680974122,7,7,Good,0,1,6,Lightly_Increase,1
136,21073,2016,34.48932126732966,35,10,Critical,2,0,-6,Lightly_Decrease,-1
137,39049,2016,339.419987101962,340,6,Critical,2,0,-221,Extremely_Decrease,-3
138,42055,2016,22.396241603047248,23,3,Normal,1,0,-5,Lightly_Decrease,-1
139,51067,2016,27.383797211653714,28,8,Critical,2,-1,-19,Decrease,-2
140,51069,2016,22.5719800879697,23,8,Normal,1,1,52,Increase,2
141,21075,2016,9.685782789867108,10,2,Normal,1,0,6,Lightly_Increase,1
142,42057,2016,14.867292320924795,15,3,Normal,1,-1,-14,Decrease,-2
143,51640,2016,11.214152686135398,12,4,Normal,1,0,-1,Stable,0
144,39053,2016,41.725797803189074,42,6,Critical,2,-2,-36,Decrease,-2
145,39055,2016,8.83593557843879,9,2,Normal,1,1,20,Increase,2
146,51071,2016,18.276085404550184,19,8,Normal,1,0,-9,Lightly_Decrease,-1
147,51073,2016,27.983943876074985,28,13,Critical,2,0,-7,Lightly_Decrease,-1
148,51075,2016,12.810976389883207,13,8,Normal,1,0,-5,Lightly_Decrease,-1
149,21081,2016,25.648111558508486,26,11,Critical,2,-1,-17,Decrease,-2
150,54023,2016,7.387533582997349,8,4,Normal,1,0,8,Lightly_Increase,1
151,21083,2016,6.0464586245340195,7,6,Good,0,1,2,Stable,0
152,21085,2016,8.527035552310762,9,6,Normal,1,-1,-4,Stable,0
153,51077,2016,15.115261302977991,16,4,Normal,1,0,-8,Lightly_Decrease,-1
154,54025,2016,2.7205486516628183,3,4,Good,0,1,8,Lightly_Increase,1
155,39057,2016,134.6876185489858,135,7,Critical,2,0,-15,Decrease,-2
156,42059,2016,16.615874777227784,17,6,Normal,1,0,-8,Lightly_Decrease,-1
157,51079,2016,7.197070256442864,8,9,Normal,1,0,3,Stable,0
158,39059,2016,57.79996695386698,58,6,Critical,2,0,-20,Decrease,-2
159,51083,2016,9.863667759213568,10,3,Normal,1,1,16,Increase,2
160,39061,2016,3104.244450417133,3105,6,Severe,3,0,-1127,Extremely_Decrease,-3
161,51650,2016,10.97326819181404,11,13,Normal,1,-1,-5,Lightly_Decrease,-1
162,39063,2016,59.86119956376485,60,6,Critical,2,-1,-46,Decrease,-2
163,51085,2016,21.789152563083665,22,9,Normal,1,1,46,Increase,2
164,39065,2016,7.634091855983518,8,7,Normal,1,0,7,Lightly_Increase,1
165,54031,2016,2.3784504799730577,3,4,Good,0,1,9,Lightly_Increase,1
166,54033,2016,49.227097603448065,50,9,Critical,2,0,-24,Decrease,-2
167,51660,2016,0.2916673508034905,1,7,Good,0,0,6,Lightly_Increase,1
168,21099,2016,10.7083344730221,11,8,Normal,1,-1,-6,Lightly_Decrease,-1
169,21101,2016,23.838079930479086,24,4,Critical,2,-1,-15,Decrease,-2
170,51087,2016,225.54916887256974,226,12,Critical,2,0,-69,Decrease,-2
171,51089,2016,6.300721271500867,7,4,Good,0,2,27,Increase,2
172,39075,2016,5.632660984576009,6,5,Good,0,1,6,Lightly_Increase,1
173,21107,2016,12.020722832155144,13,5,Normal,1,0,3,Stable,0
174,42061,2016,5.741215378735252,6,3,Good,0,1,5,Lightly_Increase,1
175,39077,2016,38.84715991117057,39,6,Critical,2,0,-1,Stable,0
176,42063,2016,23.08853081203509,24,3,Critical,2,0,1,Stable,0
177,39079,2016,86.93661311697645,87,5,Critical,2,0,-43,Decrease,-2
178,54035,2016,17.964083900139123,18,7,Normal,1,0,-10,Decrease,-2
179,51095,2016,11.800944832754734,12,15,Normal,1,0,2,Stable,0
180,21111,2016,560.1825652904397,561,5,Severe,3,-1,-499,Extremely_Decrease,-3
181,39081,2016,20.775388670905425,21,9,Normal,1,0,-10,Decrease,-2
182,42065,2016,0.4686769891369098,1,4,Good,0,2,20,Increase,2
183,54037,2016,6.507294765607573,7,6,Good,0,0,-1,Stable,0
184,21115,2016,13.240757858933327,14,7,Normal,1,-1,-10,Decrease,-2
185,21117,2016,193.63268997071395,194,8,Critical,2,0,-156,Extremely_Decrease,-3
186,51099,2016,15.987855806333206,16,6,Normal,1,1,10,Increase,2
187,51101,2016,10.456919291953694,11,9,Normal,1,0,-2,Stable,0
188,21119,2016,12.709279653509483,13,6,Normal,1,-1,-6,Lightly_Decrease,-1
189,21121,2016,7.041909796752607,8,5,Normal,1,1,13,Increase,2
190,39083,2016,3.4458421340421763,4,5,Good,0,2,18,Increase,2
191,42069,2016,7.023313924912222,8,6,Normal,1,1,26,Increase,2
192,39085,2016,494.3141122859009,495,1,Severe,3,-1,-195,Extremely_Decrease,-3
193,42071,2016,360.88229898158113,361,4,Critical,2,1,-18,Decrease,-2
194,21125,2016,10.557523360867682,11,6,Normal,1,1,27,Increase,2
195,42075,2016,71.13791514896391,72,4,Critical,2,0,-26,Decrease,-2
196,42077,2016,52.21752262221462,53,4,Critical,2,-1,-35,Decrease,-2
197,39089,2016,42.302261678961564,43,6,Critical,2,-1,-29,Decrease,-2
198,21141,2016,19.63892538583875,20,5,Normal,1,0,-9,Lightly_Decrease,-1
199,39091,2016,14.759838042817476,15,5,Normal,1,-1,-14,Decrease,-2
200,54045,2016,19.266748914166484,20,5,Normal,1,-1,-14,Decrease,-2
201,51107,2016,60.47328312783454,61,9,Critical,2,0,-35,Decrease,-2
202,51109,2016,0.41896526135948425,1,7,Good,0,1,10,Increase,2
203,21069,2016,3.0775668213049614,4,10,Good,0,0,1,Stable,0
204,51620,2016,11.095992825174225,12,5,Normal,1,0,7,Lightly_Increase,1
205,51630,2016,3.7848860730431895,4,8,Good,0,0,-1,Stable,0
206,39051,2016,3.0763756504050184,4,4,Good,0,1,5,Lightly_Increase,1
207,21079,2016,10.273973260119718,11,9,Normal,1,-1,-8,Lightly_Decrease,-1
208,21087,2016,8.388353579413787,9,7,Normal,1,-1,-3,Stable,0
209,51081,2016,8.408596427143994,9,5,Normal,1,-1,-8,Lightly_Decrease,-1
210,21089,2016,9.327367762444537,10,5,Normal,1,0,-1,Stable,0
211,54029,2016,7.523998116885334,8,7,Normal,1,0,7,Lightly_Increase,1
212,21095,2016,28.157002009456118,29,5,Critical,2,0,-6,Lightly_Decrease,-1
213,21097,2016,26.43439255727301,27,10,Critical,2,0,-5,Lightly_Decrease,-1
214,21103,2016,4.9596959037559225,5,8,Good,0,1,8,Lightly_Increase,1
215,39071,2016,26.508656506180078,27,7,Critical,2,-1,-16,Decrease,-2
216,51670,2016,5.572690376292945,6,13,Good,0,0,-2,Stable,0
217,21109,2016,14.078125634583671,15,8,Normal,1,0,0,Stable,0
218,21113,2016,41.17817648212942,42,12,Critical,2,0,-15,Decrease,-2
219,54039,2016,39.69750221597058,40,4,Critical,2,0,57,Increase,2
220,21127,2016,3.4995801957272645,4,7,Good,0,0,3,Stable,0
221,42073,2016,1.3577452685881972,2,5,Good,0,1,17,Increase,2
222,21129,2016,8.98584956874441,9,8,Normal,1,0,6,Lightly_Increase,1
223,21131,2016,4.266136591574527,5,10,Good,0,0,-1,Stable,0
224,21133,2016,15.744634555884135,16,7,Normal,1,0,-8,Lightly_Decrease,-1
225,21135,2016,16.807672311441546,17,7,Normal,1,0,-8,Lightly_Decrease,-1
226,21137,2016,8.301723077889424,9,8,Normal,1,-1,-4,Stable,0
227,21139,2016,8.000000741666941,9,5,Normal,1,-1,-8,Lightly_Decrease,-1
228,39093,2016,103.4794088182233,104,3,Critical,2,0,-46,Decrease,-2
229,54019,2016,2.161210441036379,3,4,Good,0,0,-1,Stable,0
230,21093,2016,12.411836165863287,13,7,Normal,1,1,9,Lightly_Increase,1
231,39073,2016,34.84403906800144,35,4,Critical,2,0,-14,Decrease,-2
232,42067,2016,12.55561438405907,13,5,Normal,1,-1,-11,Decrease,-2
233,51105,2016,14.823181115394249,15,4,Normal,1,1,28,Increase,2
234,39095,2016,217.51261266297118,218,3,Critical,2,0,-85,Decrease,-2
235,51111,2016,6.157065280537782,7,6,Good,0,0,0,Stable,0
236,42079,2016,158.76000681986162,159,4,Critical,2,0,51,Increase,2
237,42081,2016,46.06193360077244,47,4,Critical,2,0,-11,Decrease,-2
238,51680,2016,8.027921140774469,9,7,Normal,1,0,-1,Stable,0
239,21143,2016,6.0957165393698665,7,6,Good,0,1,9,Lightly_Increase,1
240,21151,2016,67.16716607848468,68,10,Critical,2,0,99,Extremely_Increase,3
241,51113,2016,5.694178850270338,6,7,Good,0,1,9,Lightly_Increase,1
242,21153,2016,6.839070980668994,7,7,Good,0,1,10,Increase,2
243,39099,2016,165.16521579785152,166,4,Critical,2,0,-55,Decrease,-2
244,39101,2016,31.73300832477298,32,6,Critical,2,-1,-17,Decrease,-2
245,54049,2016,22.1310024086698,23,8,Normal,1,0,-8,Lightly_Decrease,-1
246,54051,2016,24.178185750415988,25,7,Critical,2,-2,-20,Decrease,-2
247,21159,2016,16.993674507270168,17,7,Normal,1,-1,-12,Decrease,-2
248,51690,2016,6.419202336315568,7,5,Good,0,0,-2,Stable,0
249,21161,2016,14.806069985072995,15,10,Normal,1,0,-6,Lightly_Decrease,-1
250,54053,2016,3.920201349198261,4,6,Good,0,0,0,Stable,0
251,21145,2016,2.2859904246110623,3,6,Good,0,1,5,Lightly_Increase,1
252,21147,2016,1.6476228614553583,2,3,Good,0,1,17,Increase,2
253,54047,2016,1.5971115119081436,2,4,Good,0,0,4,Stable,0
254,42083,2016,13.734197731664732,14,1,Normal,1,0,1,Stable,0
255,21165,2016,16.72401647218005,17,11,Normal,1,0,-8,Lightly_Decrease,-1
256,39107,2016,3.676608164089672,4,4,Good,0,1,15,Increase,2
257,42053,2016,2.9034226015921374,3,4,Good,0,0,3,Stable,0
258,39069,2016,9.940169434746652,10,5,Normal,1,0,2,Stable,0
259,51093,2016,10.175440019949649,11,14,Normal,1,0,5,Lightly_Increase,1
260,39087,2016,32.353456382580994,33,7,Critical,2,0,11,Increase,2
261,21155,2016,14.281980097189967,15,9,Normal,1,0,-7,Lightly_Decrease,-1
262,21157,2016,7.641221365303334,8,6,Normal,1,0,8,Lightly_Increase,1
263,21149,2016,2.761914695616669,3,6,Good,0,0,4,Stable,0
264,51117,2016,14.684397396942437,15,3,Normal,1,0,2,Stable,0
265,39105,2016,8.413079110938261,9,6,Normal,1,-1,-8,Lightly_Decrease,-1
266,21167,2016,2.862136011532482,3,11,Good,0,1,16,Increase,2
267,42085,2016,14.081973077045946,15,4,Normal,1,0,4,Stable,0
268,21077,2016,7.716038776374487,8,9,Normal,1,-1,-5,Lightly_Decrease,-1
269,21123,2016,12.197442895570294,13,7,Normal,1,-1,-6,Lightly_Decrease,-1
270,51678,2016,7.126894668497168,8,10,Normal,1,0,0,Stable,0
271,51091,2016,8.989721216120234,9,5,Normal,1,0,-1,Stable,0
272,51103,2016,3.5011994389820336,4,5,Good,0,1,5,Lightly_Increase,1
273,39097,2016,53.35003772287747,54,7,Critical,2,0,-19,Decrease,-2
274,51115,2016,8.233470287038145,9,11,Normal,1,-1,-6,Lightly_Decrease,-1
275,39103,2016,91.52587168289377,92,4,Critical,2,0,-27,Decrease,-2
276,54057,2016,4.416460780916188,5,3,Good,0,1,8,Lightly_Increase,1
277,39111,2016,10.87439569555593,11,7,Normal,1,0,8,Lightly_Increase,1
278,42089,2016,50.021456778714345,51,4,Critical,2,0,15,Increase,2
279,39113,2016,218.16672566066384,219,6,Critical,2,1,395,Extremely_Increase,3
280,42091,2016,5.608866075850939,6,5,Good,0,1,5,Lightly_Increase,1
281,51121,2016,19.341007320600845,20,9,Normal,1,1,27,Increase,2
282,42093,2016,10.732604484106083,11,6,Normal,1,0,-3,Stable,0
283,39115,2016,14.57827788287039,15,5,Normal,1,-1,-11,Decrease,-2
284,54065,2016,0.7705261684307939,1,6,Good,0,0,4,Stable,0
285,39117,2016,15.868663340006833,16,5,Normal,1,-1,-11,Decrease,-2
286,21177,2016,22.93467531118325,23,7,Normal,1,0,-3,Stable,0
287,39119,2016,4.920045563349421,5,6,Good,0,2,22,Increase,2
288,51125,2016,10.270769865014783,11,10,Normal,1,1,27,Increase,2
289,51127,2016,10.300631555151847,11,15,Normal,1,-1,-6,Lightly_Decrease,-1
290,51700,2016,13.884951193892656,14,13,Normal,1,0,0,Stable,0
291,54067,2016,10.08570251824313,11,4,Normal,1,1,19,Increase,2
292,42095,2016,14.283991904534242,15,4,Normal,1,0,-5,Lightly_Decrease,-1
293,42097,2016,19.76208619968112,20,6,Normal,1,0,-8,Lightly_Decrease,-1
294,54069,2016,9.4426241449566,10,8,Normal,1,-1,-4,Stable,0
295,51137,2016,3.637368079711581,4,7,Good,0,1,6,Lightly_Increase,1
296,39123,2016,32.08152930923739,33,4,Critical,2,-1,-14,Decrease,-2
297,21187,2016,10.768663051364463,11,10,Normal,1,0,0,Stable,0
298,51139,2016,6.9392433643132385,7,8,Good,0,0,-5,Lightly_Decrease,-1
299,21191,2016,8.316881942617423,9,14,Normal,1,-1,-4,Stable,0
300,39127,2016,14.282772567806962,15,6,Normal,1,0,-2,Stable,0
301,51730,2016,11.293765360667301,12,11,Normal,1,-1,-7,Lightly_Decrease,-1
302,42101,2016,2602.874909115689,2603,3,Severe,3,0,-563,Extremely_Decrease,-3
303,21195,2016,25.041783419953262,26,5,Critical,2,-2,-24,Decrease,-2
304,39131,2016,28.2157063784792,29,5,Critical,2,-1,-15,Decrease,-2
305,42103,2016,13.864964333716886,14,3,Normal,1,-1,-12,Decrease,-2
306,51735,2016,14.160718340907572,15,13,Normal,1,-1,-8,Lightly_Decrease,-1
307,39133,2016,41.696075943397496,42,5,Critical,2,0,22,Increase,2
308,51740,2016,13.225633453817695,14,9,Normal,1,0,-6,Lightly_Decrease,-1
309,54055,2016,71.37441614477487,72,6,Critical,2,-1,-59,Decrease,-2
310,39109,2016,63.474814037991884,64,7,Critical,2,0,5,Lightly_Increase,1
311,51119,2016,10.768774928361664,11,9,Normal,1,-1,-7,Lightly_Decrease,-1
312,21171,2016,17.826635363520264,18,5,Normal,1,-1,-17,Decrease,-2
313,21173,2016,18.841887889471916,19,12,Normal,1,1,6,Lightly_Increase,1
314,21175,2016,14.878569446616321,15,10,Normal,1,0,1,Stable,0
315,21179,2016,6.710707297591871,7,8,Good,0,2,23,Increase,2
316,39121,2016,12.101392123658625,13,6,Normal,1,0,-2,Stable,0
317,51710,2016,14.886299878436338,15,9,Normal,1,0,-1,Stable,0
318,21183,2016,12.691916373140108,13,7,Normal,1,0,-3,Stable,0
319,21189,2016,19.664050601213415,20,9,Normal,1,0,-12,Decrease,-2
320,51141,2016,18.600379860108358,19,4,Normal,1,0,-5,Lightly_Decrease,-1
321,39125,2016,12.281773812878294,13,5,Normal,1,0,-4,Stable,0
322,39129,2016,24.69207501772971,25,5,Critical,2,-1,-6,Lightly_Decrease,-1
323,54075,2016,20.51635065447071,21,3,Normal,1,0,-12,Decrease,-2
324,21197,2016,14.483638313206233,15,10,Normal,1,0,-2,Stable,0
325,51145,2016,4.5981494525802376,5,9,Good,0,1,3,Stable,0
326,51153,2016,86.94412327931806,87,11,Critical,2,0,47,Increase,2
327,21199,2016,15.980146890298407,16,7,Normal,1,-1,-12,Decrease,-2
328,51155,2016,9.088714978570618,10,8,Normal,1,0,10,Increase,2
329,54081,2016,62.085938196314466,63,5,Critical,2,-1,-55,Decrease,-2
330,39139,2016,21.19457611086811,22,5,Normal,1,0,-8,Lightly_Decrease,-1
331,54085,2016,2.7317289170783394,3,8,Good,0,1,10,Increase,2
332,54087,2016,8.006096705045536,9,6,Normal,1,-1,-6,Lightly_Decrease,-1
333,51163,2016,15.522206399123107,16,8,Normal,1,0,-7,Lightly_Decrease,-1
334,51165,2016,10.349602175322373,11,8,Normal,1,0,3,Stable,0
335,39141,2016,43.58171799625161,44,4,Critical,2,-1,-24,Decrease,-2
336,21205,2016,17.43682865584673,18,8,Normal,1,0,-1,Stable,0
337,51167,2016,15.708759611254685,16,6,Normal,1,0,-1,Stable,0
338,51775,2016,19.92136034108097,20,9,Normal,1,0,-10,Decrease,-2
339,39145,2016,36.37945386428866,37,6,Critical,2,-2,-36,Decrease,-2
340,51683,2016,12.90948129479169,13,10,Normal,1,-1,-7,Lightly_Decrease,-1
341,21163,2016,6.67523723171488,7,3,Good,0,1,7,Lightly_Increase,1
342,42087,2016,15.97637742984064,16,5,Normal,1,-1,-14,Decrease,-2
343,54061,2016,4.28052074962028,5,7,Good,0,0,0,Stable,0
344,54063,2016,9.533757581227675,10,6,Normal,1,0,1,Stable,0
345,51133,2016,11.459780922853339,12,5,Normal,1,0,-1,Stable,0
346,21185,2016,17.090298378418268,18,6,Normal,1,0,-9,Lightly_Decrease,-1
347,21193,2016,27.44212016752277,28,7,Critical,2,-2,-22,Decrease,-2
348,51143,2016,15.863139092461743,16,4,Normal,1,-1,-11,Decrease,-2
349,42105,2016,8.241127656258064,9,1,Normal,1,-1,-4,Stable,0
350,39135,2016,27.43657837542654,28,4,Critical,2,0,1,Stable,0
351,54077,2016,11.238344937135947,12,6,Normal,1,-1,-7,Lightly_Decrease,-1
