,Unnamed: 0,FIPS,Year,Score_County_1,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded
46,46,42029,2012,68.76166517780396,69,3,Critical,2,0,-10,Decrease,-2,75.0,Highly_Possible,2,40.00000000000001
47,47,51041,2012,110.56614554460128,111,13,Critical,2,0,-22,Decrease,-2,29.411764705882355,Possible,1,7.0588235294117645
48,48,21047,2012,12.714891428202462,13,5,Normal,1,0,-3,Lightly_Decrease,-1,-37.5,Not_Likely,0,1.25
49,49,42031,2012,12.032497207344726,13,4,Normal,1,0,3,Lightly_Increase,1,41.66666666666666,Possible,1,36.66666666666667
50,50,42033,2012,15.525278369162756,16,2,Normal,1,0,-5,Lightly_Decrease,-1,-28.57142857142857,Not_Likely,0,1.4285714285714286
51,51,39025,2012,33.411944831718785,34,9,Critical,2,0,20,Increase,2,15.384615384615385,Possible,1,6.153846153846154
52,52,39027,2012,21.727179891896117,22,5,Normal,1,0,-13,Decrease,-2,38.888888888888886,Possible,1,7.777777777777778
53,53,51570,2012,7.412631733011212,8,11,Normal,1,0,8,Increase,2,13.888888888888891,Possible,1,7.222222222222222
54,54,42037,2012,5.635056688049492,6,5,Good,0,1,13,Increase,2,-7.142857142857142,Not_Likely,0,1.4285714285714286
55,55,39029,2012,16.225143821802035,17,7,Normal,1,1,21,Increase,2,22.72727272727273,Possible,1,59.09090909090909
56,56,39033,2012,10.594837460749904,11,6,Normal,1,1,17,Increase,2,38.888888888888886,Possible,1,57.77777777777778
57,57,42039,2012,14.763081517361796,15,3,Normal,1,0,3,Lightly_Increase,1,0.0,Not_Likely,0,40.0
58,58,21055,2012,14.271232084258928,15,5,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,0.0
59,59,39035,2012,495.74324491216726,496,1,Severe,3,-1,-285,Extremely_Decrease,-3,-25.0,Not_Likely,0,2.5
60,60,51590,2012,10.070167676189923,11,3,Normal,1,0,1,Stable,0,20.0,Possible,1,10.0
61,61,42043,2012,102.30871950943562,103,5,Critical,2,0,-24,Decrease,-2,0.0,Not_Likely,0,12.222222222222223
62,62,21059,2012,11.41716154233291,12,4,Normal,1,0,-5,Lightly_Decrease,-1,-31.25,Not_Likely,0,0.0
63,63,39039,2012,10.126717460959032,11,5,Normal,1,1,23,Increase,2,-14.285714285714285,Not_Likely,0,2.857142857142857
64,64,39041,2012,28.176616950524412,29,5,Critical,2,-2,-24,Decrease,-2,-37.5,Not_Likely,0,0.0
65,65,42045,2012,127.93475731807959,128,3,Critical,2,0,29,Increase,2,10.0,Possible,1,26.0
66,66,51051,2012,9.5216885538763,10,6,Normal,1,0,5,Lightly_Increase,1,-13.636363636363635,Not_Likely,0,2.7272727272727275
67,67,54017,2012,3.561265561719944,4,8,Good,0,1,8,Increase,2,-8.333333333333334,Not_Likely,0,2.5000000000000004
68,68,39043,2012,74.91287400269891,75,3,Critical,2,0,27,Increase,2,50.0,Highly_Possible,2,81.99999999999999
69,69,42049,2012,97.85230149381418,98,1,Critical,2,-1,-81,Extremely_Decrease,-3,-66.66666666666667,Not_Likely,0,0.0
70,70,51057,2012,9.158302083680429,10,6,Normal,1,-1,-4,Lightly_Decrease,-1,-9.090909090909092,Not_Likely,0,2.7272727272727275
71,71,51059,2012,187.85135525143428,188,9,Critical,2,0,-70,Extremely_Decrease,-3,-40.0,Not_Likely,0,0.0
72,72,21001,2012,10.936796793567838,11,8,Normal,1,0,-2,Stable,0,-11.538461538461537,Not_Likely,0,1.5384615384615385
73,73,51003,2012,8.537568187087826,9,7,Normal,1,0,1,Stable,0,-19.23076923076923,Not_Likely,0,0.7692307692307693
74,74,51005,2012,15.90831705156825,16,7,Normal,1,0,-8,Decrease,-2,-37.5,Not_Likely,0,0.8333333333333334
75,75,39003,2012,71.93989937999108,72,6,Critical,2,0,-47,Decrease,-2,-20.0,Not_Likely,0,1.0
76,76,51009,2012,14.867672683657599,15,9,Normal,1,0,6,Increase,2,-16.666666666666668,Not_Likely,0,8.000000000000002
77,77,51015,2012,19.85002467574187,20,7,Normal,1,-1,-19,Decrease,-2,-6.666666666666668,Not_Likely,0,0.0
78,78,51017,2012,1.9892416076937167,2,7,Good,0,0,4,Lightly_Increase,1,-40.90909090909091,Not_Likely,0,0.0
79,79,42007,2012,32.169408637010285,33,7,Critical,2,0,-6,Decrease,-2,65.0,Highly_Possible,2,54.999999999999986
80,80,39013,2012,21.78761323014775,22,8,Normal,1,0,-11,Decrease,-2,25.0,Possible,1,26.000000000000007
81,81,21017,2012,10.93528304752852,11,10,Normal,1,-1,-7,Decrease,-2,-8.333333333333334,Not_Likely,0,2.2222222222222223
82,82,21019,2012,45.09436665961535,46,7,Critical,2,0,9,Increase,2,0.0,Not_Likely,0,5.454545454545454
83,83,21021,2012,3.7249696887518486,4,10,Good,0,1,19,Increase,2,33.333333333333336,Possible,1,6.666666666666666
84,84,51520,2012,7.370330644759997,8,3,Normal,1,0,14,Increase,2,16.666666666666668,Possible,1,5.000000000000001
85,85,51027,2012,42.148637982169156,43,5,Critical,2,-1,-23,Decrease,-2,11.111111111111109,Possible,1,5.555555555555555
86,86,51530,2012,11.916993924131019,12,9,Normal,1,-1,-6,Decrease,-2,-23.33333333333333,Not_Likely,0,0.0
87,87,21035,2012,0.26499416910765505,1,4,Good,0,1,15,Increase,2,20.0,Possible,1,4.0
88,88,21037,2012,129.39544180533377,130,9,Critical,2,-1,-115,Extremely_Decrease,-3,25.0,Possible,1,4.285714285714286
89,89,51031,2012,6.030640211684518,7,6,Good,0,1,4,Lightly_Increase,1,5.0,Possible,1,14.000000000000004
90,90,51035,2012,27.29576096416321,28,7,Critical,2,-2,-26,Decrease,-2,-15.0,Not_Likely,0,3.0000000000000004
91,91,42027,2012,17.63947237399693,18,2,Normal,1,0,-4,Lightly_Decrease,-1,-41.66666666666666,Not_Likely,0,0.0
92,92,39021,2012,17.28629914002677,18,6,Normal,1,0,-10,Decrease,-2,-5.5555555555555545,Not_Likely,0,2.2222222222222223
93,93,21049,2012,19.56791588056419,20,10,Normal,1,0,-4,Lightly_Decrease,-1,-5.882352941176472,Not_Likely,0,2.3529411764705883
94,94,51043,2012,3.003810632510025,4,7,Good,0,0,-2,Stable,0,-12.5,Not_Likely,0,1.6666666666666667
95,95,21051,2012,22.08771325949649,23,8,Critical,2,-1,-5,Lightly_Decrease,-1,-19.23076923076923,Not_Likely,0,2.307692307692308
96,96,21053,2012,2.8770891539591488,3,5,Good,0,1,7,Increase,2,-12.5,Not_Likely,0,2.5
97,97,42035,2012,9.401552778593434,10,1,Normal,1,0,5,Lightly_Increase,1,-25.0,Not_Likely,0,3.3333333333333335
98,98,39031,2012,12.335600104499733,13,5,Normal,1,0,9,Increase,2,43.75,Possible,1,30.0
99,99,51045,2012,0.9985893677235301,1,9,Good,0,0,2,Stable,0,-4.166666666666667,Not_Likely,0,1.6666666666666667
100,100,51047,2012,12.153883908629274,13,10,Normal,1,0,4,Lightly_Increase,1,-21.428571428571427,Not_Likely,0,0.7142857142857143
101,101,21057,2012,6.197942766312193,7,5,Good,0,0,-5,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,1.1111111111111112
102,102,51049,2012,8.922480205017344,9,7,Normal,1,0,-2,Stable,0,10.0,Possible,1,16.0
103,103,39037,2012,15.621928941474696,16,4,Normal,1,0,8,Increase,2,50.0,Highly_Possible,2,32.85714285714286
104,104,51053,2012,1.358191054053142,2,11,Good,0,0,3,Lightly_Increase,1,18.75,Possible,1,7.5
105,105,21063,2012,4.791305866606955,5,8,Good,0,1,3,Lightly_Increase,1,14.285714285714285,Possible,1,2.1428571428571432
106,106,51600,2012,5.9172614610997565,6,8,Good,0,1,10,Increase,2,-40.0,Not_Likely,0,0.0
107,107,39045,2012,49.92218055240115,50,5,Critical,2,0,-6,Decrease,-2,-71.42857142857143,Not_Likely,0,0.0
108,108,21005,2012,9.152927464171594,10,11,Normal,1,0,6,Increase,2,25.0,Possible,1,6.249999999999999
109,109,51515,2012,10.662277156248619,11,9,Normal,1,-1,-7,Decrease,-2,0.0,Not_Likely,0,2.307692307692308
110,110,42013,2012,67.06205147623179,68,2,Critical,2,0,-36,Decrease,-2,-41.66666666666666,Not_Likely,0,0.0
111,111,51023,2012,18.915805673680264,19,10,Normal,1,0,-10,Decrease,-2,-17.857142857142858,Not_Likely,0,0.0
112,112,42015,2012,20.856816788578808,21,1,Normal,1,1,15,Increase,2,25.0,Possible,1,7.500000000000001
113,113,51037,2012,6.360947808500428,7,6,Good,0,1,7,Increase,2,0.0,Not_Likely,0,20.000000000000004
114,114,42041,2012,7.121751130971838,8,5,Normal,1,0,12,Increase,2,-6.25,Not_Likely,0,13.750000000000002
115,115,42047,2012,14.641655597051475,15,4,Normal,1,0,-4,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,3.3333333333333335
116,116,51595,2012,7.871099093998888,8,5,Normal,1,-1,-6,Decrease,-2,-6.25,Not_Likely,0,3.7500000000000004
117,117,21065,2012,11.391779632071525,12,10,Normal,1,-1,-6,Decrease,-2,-15.625,Not_Likely,0,1.8750000000000002
118,118,54009,2012,7.845561635563038,8,8,Normal,1,0,3,Lightly_Increase,1,23.07692307692308,Possible,1,43.84615384615384
119,119,21031,2012,6.814398246267323,7,6,Good,0,0,-5,Lightly_Decrease,-1,-25.0,Not_Likely,0,0.0
120,120,21039,2012,14.064156998001025,15,5,Normal,1,0,-7,Decrease,-2,-42.857142857142854,Not_Likely,0,0.0
121,121,39023,2012,2.580766085690049,3,6,Good,0,0,0,Stable,0,-4.545454545454546,Not_Likely,0,4.545454545454546
122,122,54015,2012,6.100596905338168,7,6,Good,0,1,2,Stable,0,-5.5555555555555545,Not_Likely,0,2.2222222222222223
123,123,21007,2012,8.030839445583553,9,4,Normal,1,-1,-4,Lightly_Decrease,-1,-42.857142857142854,Not_Likely,0,0.0
124,124,51025,2012,11.716540656815814,12,6,Normal,1,0,0,Stable,0,-6.25,Not_Likely,0,5.0
125,125,21033,2012,9.688698992416883,10,7,Normal,1,0,-3,Lightly_Decrease,-1,-5.0,Not_Likely,0,1.0
126,126,51610,2012,3.5096915034610534,4,7,Good,0,0,1,Stable,0,-40.0,Not_Likely,0,0.0
127,127,21067,2012,109.01809670680326,110,12,Critical,2,0,65,Extremely_Increase,3,18.75,Possible,1,5.0
128,128,21061,2012,11.844935774594948,12,5,Normal,1,-1,-8,Decrease,-2,-27.272727272727273,Not_Likely,0,0.0
129,129,51061,2012,30.971018725480658,31,10,Critical,2,0,-2,Stable,0,-5.882352941176472,Not_Likely,0,0.5882352941176471
130,130,51011,2012,13.262701761985054,14,7,Normal,1,0,-5,Lightly_Decrease,-1,50.0,Highly_Possible,2,15.555555555555559
131,131,39047,2012,5.067986213187152,6,7,Good,0,1,4,Lightly_Increase,1,12.5,Possible,1,5.0
132,132,42051,2012,62.5694219442756,63,3,Critical,2,0,30,Increase,2,33.333333333333336,Possible,1,20.000000000000004
133,133,21071,2012,30.78980697012648,31,5,Critical,2,-2,-27,Decrease,-2,-33.333333333333336,Not_Likely,0,0.8333333333333334
134,134,51063,2012,10.790154237694775,11,8,Normal,1,-1,-6,Decrease,-2,19.23076923076923,Possible,1,4.615384615384615
135,135,51065,2012,12.853847079433606,13,7,Normal,1,-1,-9,Decrease,-2,0.0,Not_Likely,0,2.7272727272727275
136,136,21073,2012,32.899250545264145,33,10,Critical,2,0,-3,Lightly_Decrease,-1,8.333333333333334,Possible,1,3.888888888888889
137,137,39049,2012,446.5220282395119,447,6,Severe,3,0,-21,Decrease,-2,-71.42857142857143,Not_Likely,0,0.0
138,138,42055,2012,17.53950988329283,18,3,Normal,1,0,2,Stable,0,-25.0,Not_Likely,0,1.6666666666666667
139,139,51067,2012,29.346448113282023,30,8,Critical,2,0,11,Increase,2,22.72727272727273,Possible,1,6.363636363636363
140,140,51069,2012,13.15851008061516,14,8,Normal,1,1,27,Increase,2,-12.5,Not_Likely,0,2.5000000000000004
141,141,21075,2012,1.1168738130510072,2,2,Good,0,0,4,Lightly_Increase,1,-60.0,Not_Likely,0,0.0
142,142,42057,2012,8.567106032935344,9,3,Normal,1,0,2,Stable,0,-75.0,Not_Likely,0,0.0
143,143,51640,2012,13.053148002197814,14,4,Normal,1,-1,-12,Decrease,-2,-35.0,Not_Likely,0,2.0
144,144,39053,2012,3.9283827553717807,4,6,Good,0,2,26,Increase,2,5.5555555555555545,Possible,1,7.777777777777778
145,145,39055,2012,13.006627813474909,14,2,Normal,1,-1,-10,Decrease,-2,-14.285714285714285,Not_Likely,0,4.2857142857142865
146,146,51071,2012,25.36843306673652,26,8,Critical,2,-1,-6,Decrease,-2,-4.166666666666667,Not_Likely,0,3.3333333333333335
147,147,51073,2012,3.159411835804084,4,13,Good,0,1,12,Increase,2,-38.888888888888886,Not_Likely,0,1.1111111111111112
148,148,51075,2012,0.6295773905026519,1,8,Good,0,1,10,Increase,2,-7.6923076923076925,Not_Likely,0,6.153846153846154
149,149,21081,2012,25.21094940342643,26,11,Critical,2,-1,-16,Decrease,-2,-17.857142857142858,Not_Likely,0,2.1428571428571432
150,150,54023,2012,10.091915378212548,11,4,Normal,1,-1,-5,Lightly_Decrease,-1,7.142857142857142,Possible,1,4.2857142857142865
151,151,21083,2012,10.683820081895922,11,6,Normal,1,-1,-7,Decrease,-2,-11.111111111111109,Not_Likely,0,1.1111111111111112
152,152,21085,2012,16.379371391359495,17,6,Normal,1,0,-10,Decrease,-2,-22.72727272727273,Not_Likely,0,0.0
153,153,51077,2012,4.708073772409413,5,4,Good,0,0,-1,Stable,0,-83.33333333333333,Not_Likely,0,0.0
154,154,54025,2012,15.77223395484624,16,4,Normal,1,-1,-14,Decrease,-2,-50.0,Not_Likely,0,1.1111111111111112
155,155,39057,2012,22.633670845182014,23,7,Critical,2,0,6,Increase,2,16.666666666666668,Possible,1,6.666666666666667
156,156,42059,2012,4.134077951292846,5,6,Good,0,1,6,Increase,2,10.0,Possible,1,14.000000000000004
157,157,51079,2012,15.63154924063942,16,9,Normal,1,0,-7,Decrease,-2,-21.428571428571427,Not_Likely,0,0.0
158,158,39059,2012,10.473216001976867,11,6,Normal,1,1,33,Increase,2,44.444444444444436,Highly_Possible,2,30.000000000000007
159,159,51083,2012,13.141710591824427,14,3,Normal,1,0,-6,Decrease,-2,33.333333333333336,Possible,1,8.333333333333334
160,160,39061,2012,813.407529503654,814,6,Severe,3,0,-369,Extremely_Decrease,-3,22.222222222222218,Possible,1,6.666666666666667
161,161,51650,2012,7.937232916086455,8,13,Normal,1,0,4,Lightly_Increase,1,0.0,Not_Likely,0,3.75
162,162,39063,2012,29.816332061018795,30,6,Critical,2,0,15,Increase,2,0.0,Not_Likely,0,35.55555555555556
163,163,51085,2012,26.059619127208467,27,9,Critical,2,-1,-13,Decrease,-2,14.705882352941178,Possible,1,4.705882352941177
164,164,39065,2012,91.6869027890308,92,7,Critical,2,0,-65,Extremely_Decrease,-3,-9.090909090909092,Not_Likely,0,0.9090909090909091
165,165,54031,2012,0.37925396958012303,1,4,Good,0,0,1,Stable,0,25.0,Possible,1,5.0
166,166,54033,2012,26.17268120113113,27,9,Critical,2,-1,-10,Decrease,-2,0.0,Not_Likely,0,0.8333333333333334
167,167,51660,2012,8.835922631080143,9,7,Normal,1,0,3,Lightly_Increase,1,-20.83333333333333,Not_Likely,0,0.8333333333333334
168,168,21099,2012,1.4075628572474312,2,8,Good,0,0,3,Lightly_Increase,1,-22.72727272727273,Not_Likely,0,0.0
169,169,21101,2012,11.49791646406822,12,4,Normal,1,-1,-11,Decrease,-2,-66.66666666666667,Not_Likely,0,0.0
170,170,51087,2012,4.753483487741503,5,12,Good,0,2,109,Extremely_Increase,3,5.5555555555555545,Possible,1,6.111111111111111
171,171,51089,2012,12.240841058199274,13,4,Normal,1,0,1,Stable,0,35.714285714285715,Possible,1,10.0
172,172,39075,2012,1.3467426785481118,2,5,Good,0,1,9,Increase,2,31.25,Possible,1,53.75000000000001
173,173,21107,2012,27.76600426768349,28,5,Critical,2,-2,-25,Decrease,-2,-40.0,Not_Likely,0,0.0
174,174,42061,2012,16.423004180812093,17,3,Normal,1,-1,-16,Decrease,-2,-50.0,Not_Likely,0,0.0
175,175,39077,2012,17.157898490599198,18,6,Normal,1,1,15,Increase,2,55.0,Highly_Possible,2,81.99999999999999
176,176,42063,2012,13.195485687969954,14,3,Normal,1,0,5,Lightly_Increase,1,20.0,Possible,1,24.0
177,177,39079,2012,47.25239892874229,48,5,Critical,2,-1,-41,Decrease,-2,4.545454545454546,Possible,1,3.6363636363636362
178,178,54035,2012,10.116465901029414,11,7,Normal,1,0,-4,Lightly_Decrease,-1,40.0,Possible,1,6.0
179,179,51095,2012,16.98645189181362,17,15,Normal,1,-1,-12,Decrease,-2,-2.380952380952381,Not_Likely,0,2.857142857142857
180,180,21111,2012,247.38455513579456,248,5,Severe,3,-1,-130,Extremely_Decrease,-3,-44.444444444444436,Not_Likely,0,0.0
181,181,39081,2012,9.93106721468519,10,9,Normal,1,0,6,Increase,2,5.0,Possible,1,55.0
182,182,42065,2012,16.656184951303914,17,4,Normal,1,0,-9,Decrease,-2,0.0,Not_Likely,0,4.2857142857142865
183,183,54037,2012,15.583289322511272,16,6,Normal,1,0,-9,Decrease,-2,-18.75,Not_Likely,0,1.25
184,184,21115,2012,11.318670536888428,12,7,Normal,1,-1,-6,Decrease,-2,3.571428571428572,Possible,1,2.1428571428571432
185,185,21117,2012,45.80424186135577,46,8,Critical,2,0,31,Increase,2,3.571428571428572,Possible,1,3.5714285714285716
186,186,51099,2012,7.671457242832277,8,6,Normal,1,0,14,Increase,2,-11.111111111111109,Not_Likely,0,2.2222222222222223
187,187,51101,2012,0.1511415286825201,1,9,Good,0,1,8,Increase,2,0.0,Not_Likely,0,4.999999999999999
188,188,21119,2012,8.519293283158987,9,6,Normal,1,0,-1,Stable,0,-29.16666666666667,Not_Likely,0,0.8333333333333334
189,189,21121,2012,4.922923946114835,5,5,Good,0,2,25,Increase,2,11.111111111111109,Possible,1,4.444444444444445
190,190,39083,2012,26.26302023723085,27,5,Critical,2,-1,-9,Decrease,-2,-12.5,Not_Likely,0,27.500000000000004
191,191,42069,2012,41.25940088935662,42,6,Critical,2,0,-10,Decrease,-2,-18.75,Not_Likely,0,1.25
192,192,39085,2012,176.81683924841073,177,1,Critical,2,0,29,Increase,2,-62.5,Not_Likely,0,0.0
193,193,42071,2012,37.11271438896167,38,4,Critical,2,0,94,Extremely_Increase,3,70.0,Highly_Possible,2,64.0
194,194,21125,2012,4.758704473785014,5,6,Good,0,2,41,Increase,2,-5.0,Not_Likely,0,4.0
195,195,42075,2012,21.88276786000196,22,4,Normal,1,1,31,Increase,2,21.428571428571427,Possible,1,31.428571428571434
196,196,42077,2012,72.70371123245695,73,4,Critical,2,0,-42,Decrease,-2,-31.25,Not_Likely,0,2.5
197,197,39089,2012,177.62357794344692,178,6,Critical,2,0,-137,Extremely_Decrease,-3,-44.444444444444436,Not_Likely,0,2.2222222222222223
198,198,21141,2012,6.556108188164267,7,5,Good,0,0,-5,Lightly_Decrease,-1,-35.714285714285715,Not_Likely,0,0.0
199,199,39091,2012,23.5701685523273,24,5,Critical,2,-2,-20,Decrease,-2,-15.0,Not_Likely,0,1.0
200,200,54045,2012,0.1667259646670811,1,5,Good,0,2,30,Increase,2,20.0,Possible,1,6.0
201,201,51107,2012,15.847531840311936,16,9,Normal,1,1,18,Increase,2,-30.0,Not_Likely,0,0.6666666666666666
202,202,51109,2012,15.934236626322427,16,7,Normal,1,0,-4,Lightly_Decrease,-1,-20.0,Not_Likely,0,2.6666666666666665
203,203,21069,2012,8.377306524533699,9,10,Normal,1,-1,-5,Lightly_Decrease,-1,-33.333333333333336,Not_Likely,0,1.3333333333333333
204,204,51620,2012,5.032206254867915,6,5,Good,0,1,4,Lightly_Increase,1,13.636363636363635,Possible,1,4.545454545454546
205,205,51630,2012,7.9131846190937924,8,8,Normal,1,0,9,Increase,2,-29.16666666666667,Not_Likely,0,1.6666666666666667
206,206,39051,2012,7.689560946044128,8,4,Normal,1,0,3,Lightly_Increase,1,41.66666666666666,Possible,1,36.66666666666667
207,207,21079,2012,1.0369548770415926,2,9,Good,0,1,7,Increase,2,21.875,Possible,1,5.624999999999999
208,208,21087,2012,13.314099146721613,14,7,Normal,1,0,-6,Decrease,-2,-28.57142857142857,Not_Likely,0,0.7142857142857143
209,209,51081,2012,13.606583662816092,14,5,Normal,1,0,-5,Lightly_Decrease,-1,-7.142857142857142,Not_Likely,0,2.857142857142857
210,210,21089,2012,1.4378514620802043,2,5,Good,0,1,18,Increase,2,0.0,Not_Likely,0,4.166666666666667
211,211,54029,2012,1.83296731712099,2,7,Good,0,1,18,Increase,2,45.83333333333334,Highly_Possible,2,55.0
212,212,21095,2012,154.73841738480934,155,5,Critical,2,0,-100,Extremely_Decrease,-3,-27.272727272727273,Not_Likely,0,1.8181818181818181
213,213,21097,2012,4.4347265805893255,5,10,Good,0,1,7,Increase,2,-18.42105263157895,Not_Likely,0,2.6315789473684212
214,214,21103,2012,14.434876887616944,15,8,Normal,1,0,-4,Lightly_Decrease,-1,-21.428571428571427,Not_Likely,0,2.1428571428571432
215,215,39071,2012,25.1757398372158,26,7,Critical,2,0,7,Increase,2,22.222222222222218,Possible,1,6.666666666666667
216,216,51670,2012,9.328912688583204,10,13,Normal,1,0,-2,Stable,0,5.5555555555555545,Possible,1,6.111111111111111
217,217,21109,2012,9.842018968428805,10,8,Normal,1,-1,-9,Decrease,-2,-10.714285714285714,Not_Likely,0,2.1428571428571432
218,218,21113,2012,4.749716562861467,5,12,Good,0,2,20,Increase,2,26.66666666666667,Possible,1,6.666666666666666
