,Unnamed: 0,FIPS,Year,Score_County_2,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
65,65,42045,2013,154.87991688406694,155,3,Critical,2,0,119,Extremely_Increase,3,80.0,Highly_Possible,2,90.65645414191866,Highly_Possible,2
66,66,51051,2013,18.042085197359235,19,6,Normal,1,0,2,Stable,0,13.636363636363635,Possible,1,6.363636363636363,Not_Likely,0
67,67,54017,2013,12.420102028576224,13,8,Normal,1,-1,-12,Decrease,-2,-25.0,Not_Likely,0,6.459053523871351,Not_Likely,0
68,68,39043,2013,59.841583097695505,60,3,Critical,2,0,51,Increase,2,40.0,Possible,1,21.73426728870489,Possible,1
69,69,42049,2013,18.842824714439907,19,1,Normal,1,1,98,Increase,2,0.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
70,70,51057,2013,2.544555268051643,3,6,Good,0,0,-1,Stable,0,13.636363636363635,Possible,1,6.363636363636363,Not_Likely,0
71,71,51059,2013,91.2946834491525,92,9,Critical,2,0,53,Increase,2,20.0,Possible,1,8.999999999999998,Not_Likely,0
72,72,21001,2013,6.4135725429046255,7,8,Normal,1,0,6,Lightly_Increase,1,7.6923076923076925,Possible,1,9.23076923076923,Not_Likely,0
73,73,51003,2013,8.936674967146123,9,7,Normal,1,1,18,Increase,2,11.538461538461537,Possible,1,4.615384615384615,Not_Likely,0
74,74,51005,2013,1.201560443489402,2,7,Good,0,1,7,Lightly_Increase,1,-25.0,Not_Likely,0,0.0,Not_Likely,0
75,75,39003,2013,86.2499021857,87,6,Critical,2,-1,-77,Decrease,-2,-35.0,Not_Likely,0,3.032339591365007,Not_Likely,0
76,76,51009,2013,16.424237104391402,17,9,Normal,1,-1,-11,Decrease,-2,-13.333333333333336,Not_Likely,0,9.074003693397438,Not_Likely,0
77,77,51015,2013,11.363510381633393,12,7,Normal,1,-1,-6,Lightly_Decrease,-1,-6.666666666666668,Not_Likely,0,9.242956419271202,Not_Likely,0
78,78,51017,2013,6.256988207161817,7,7,Normal,1,-1,-1,Stable,0,-9.090909090909092,Not_Likely,0,0.0,Not_Likely,0
79,79,42007,2013,48.67738583178882,49,7,Critical,2,-1,-39,Decrease,-2,20.0,Possible,1,27.31778145150152,Possible,1
80,80,39013,2013,31.529936556612643,32,8,Critical,2,0,72,Increase,2,30.0,Possible,1,16.0,Possible,1
81,81,21017,2013,14.574509899099017,15,10,Normal,1,0,-5,Stable,0,-5.5555555555555545,Not_Likely,0,4.999999999999999,Not_Likely,0
82,82,21019,2013,13.378442027465606,14,7,Normal,1,1,45,Increase,2,9.090909090909092,Possible,1,9.09090909090909,Not_Likely,0
83,83,21021,2013,6.6650408123602105,7,10,Normal,1,0,12,Increase,2,20.0,Possible,1,8.666666666666666,Not_Likely,0
84,84,51520,2013,22.494391930328284,23,3,Normal,1,0,-14,Decrease,-2,0.0,Not_Likely,0,5.000000000000001,Not_Likely,0
85,85,51027,2013,32.92781127673884,33,5,Critical,2,0,9,Lightly_Increase,1,22.222222222222218,Possible,1,7.777777777777778,Not_Likely,0
86,86,51530,2013,3.9644130666520807,4,9,Good,0,1,8,Lightly_Increase,1,-10.0,Not_Likely,0,0.0,Not_Likely,0
87,87,21035,2013,1.521941591695059,2,4,Good,0,0,1,Stable,0,-20.0,Not_Likely,0,8.348521147284178,Not_Likely,0
88,88,21037,2013,32.52125688242983,33,9,Critical,2,0,65,Increase,2,21.428571428571427,Possible,1,17.857142857142858,Possible,1
89,89,51031,2013,8.01390248507487,9,6,Normal,1,0,8,Lightly_Increase,1,-20.0,Not_Likely,0,3.0000000000000004,Not_Likely,0
90,90,51035,2013,27.59270688929801,28,7,Critical,2,-2,-26,Decrease,-2,-20.0,Not_Likely,0,4.057531918924672,Not_Likely,0
91,91,42027,2013,16.781014085065223,17,2,Normal,1,0,-10,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0,13.33412173544798,Possible,1
92,92,39021,2013,10.755389930152962,11,6,Normal,1,0,2,Stable,0,-11.111111111111109,Not_Likely,0,14.444444444444445,Possible,1
93,93,21049,2013,28.313347134897388,29,10,Critical,2,0,5,Stable,0,11.764705882352944,Possible,1,7.647058823529412,Not_Likely,0
94,94,51043,2013,15.433704452746749,16,7,Normal,1,0,-8,Lightly_Decrease,-1,-25.0,Not_Likely,0,0.8333333333333334,Not_Likely,0
95,95,21051,2013,19.052131386985586,20,8,Normal,1,0,-7,Lightly_Decrease,-1,7.6923076923076925,Possible,1,6.923076923076922,Not_Likely,0
96,96,21053,2013,3.706675609782695,4,5,Good,0,1,7,Lightly_Increase,1,31.25,Possible,1,10.0,Not_Likely,0
97,97,42035,2013,2.67740100181513,3,1,Good,0,1,6,Lightly_Increase,1,-8.333333333333334,Not_Likely,0,11.116636016078722,Possible,1
98,98,39031,2013,4.863968316263273,5,5,Good,0,0,-1,Stable,0,37.5,Possible,1,16.02132270082807,Possible,1
99,99,51045,2013,10.317061035008244,11,9,Normal,1,0,-4,Stable,0,-37.5,Not_Likely,0,8.910282138207386,Not_Likely,0
100,100,51047,2013,26.203654358017893,27,10,Critical,2,-2,-24,Decrease,-2,7.142857142857142,Possible,1,24.91660939967071,Possible,1
101,101,21057,2013,7.974160147825315,8,5,Normal,1,0,-1,Stable,0,22.222222222222218,Possible,1,9.999999999999998,Not_Likely,0
102,102,51049,2013,6.2156201113334655,7,7,Normal,1,-1,-1,Stable,0,5.0,Possible,1,15.569908314747607,Possible,1
103,103,39037,2013,0.7632177474710733,1,4,Good,0,2,61,Increase,2,50.0,Highly_Possible,2,44.285714285714285,Highly_Possible,2
104,104,51053,2013,9.003677610967092,10,11,Normal,1,-1,-4,Stable,0,-34.375,Not_Likely,0,1.25,Not_Likely,0
105,105,21063,2013,4.807206838587813,5,8,Good,0,1,4,Stable,0,28.57142857142857,Possible,1,8.571428571428571,Not_Likely,0
106,106,51600,2013,1.3308539244960902,2,8,Good,0,0,3,Stable,0,20.0,Possible,1,9.911770407851183,Not_Likely,0
107,107,39045,2013,213.43768679805626,214,5,Severe,3,-1,-122,Extremely_Decrease,-3,-28.57142857142857,Not_Likely,0,4.2857142857142865,Not_Likely,0
108,108,21005,2013,6.445099790043267,7,11,Normal,1,-1,-5,Stable,0,-3.125,Not_Likely,0,5.0,Not_Likely,0
109,109,51515,2013,2.2445370262053808,3,9,Good,0,0,2,Stable,0,-26.923076923076927,Not_Likely,0,0.0,Not_Likely,0
110,110,42013,2013,39.47521870746385,40,2,Critical,2,0,37,Increase,2,25.0,Possible,1,23.33333333333334,Possible,1
111,111,51023,2013,14.638317470304306,15,10,Normal,1,0,-2,Stable,0,-25.0,Not_Likely,0,0.0,Not_Likely,0
112,112,42015,2013,5.155311549087894,6,1,Good,0,1,9,Lightly_Increase,1,-12.5,Not_Likely,0,5.519839457540954,Not_Likely,0
113,113,51037,2013,5.7097344893528525,6,6,Good,0,0,-4,Stable,0,12.5,Possible,1,6.25,Not_Likely,0
114,114,42041,2013,5.013440471043519,6,5,Good,0,1,11,Increase,2,43.75,Highly_Possible,2,54.94685657155989,Highly_Possible,2
115,115,42047,2013,3.944631856184255,4,4,Good,0,1,6,Lightly_Increase,1,0.0,Not_Likely,0,15.90785182059998,Possible,1
116,116,51595,2013,6.228542240863278,7,5,Normal,1,0,1,Stable,0,-25.0,Not_Likely,0,1.25,Not_Likely,0
117,117,21065,2013,4.866654768284282,5,10,Good,0,1,15,Increase,2,31.25,Possible,1,10.000000000000002,Possible,1
118,118,54009,2013,0.582833229911509,1,8,Good,0,1,10,Lightly_Increase,1,-3.8461538461538463,Not_Likely,0,5.384615384615385,Not_Likely,0
119,119,21031,2013,13.608537610798704,14,6,Normal,1,-1,-8,Lightly_Decrease,-1,-12.5,Not_Likely,0,9.31173333767223,Not_Likely,0
120,120,21039,2013,1.2395540536892258,2,5,Good,0,1,5,Stable,0,21.428571428571427,Possible,1,8.571428571428571,Not_Likely,0
121,121,39023,2013,21.084949189506517,22,6,Normal,1,0,-7,Lightly_Decrease,-1,31.818181818181817,Possible,1,41.42302959394142,Highly_Possible,2
122,122,54015,2013,14.601713497145262,15,6,Normal,1,-1,-11,Decrease,-2,-16.666666666666668,Not_Likely,0,14.553501847852008,Possible,1
123,123,21007,2013,11.124208939829936,12,4,Normal,1,0,-5,Stable,0,21.428571428571427,Possible,1,8.571428571428571,Not_Likely,0
124,124,51025,2013,10.43991707680902,11,6,Normal,1,0,4,Stable,0,6.25,Possible,1,3.7500000000000004,Not_Likely,0
125,125,21033,2013,6.1816313774141065,7,7,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,5.0,Not_Likely,0
126,126,51610,2013,4.886580564385988,5,7,Good,0,1,3,Stable,0,20.0,Possible,1,8.999999999999998,Not_Likely,0
127,127,21067,2013,277.41860540684127,278,12,Severe,3,-1,-134,Extremely_Decrease,-3,12.5,Possible,1,5.624999999999999,Not_Likely,0
128,128,21061,2013,7.229196212716483,8,5,Normal,1,-1,-3,Stable,0,-9.090909090909092,Not_Likely,0,21.53198573165515,Possible,1
129,129,51061,2013,33.848783525128624,34,10,Critical,2,-1,-9,Lightly_Decrease,-1,8.823529411764708,Possible,1,24.21877141657668,Possible,1
130,130,51011,2013,11.643281552951931,12,7,Normal,1,-1,-8,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,13.194245125578066,Possible,1
131,131,39047,2013,14.828473575902612,15,7,Normal,1,1,21,Increase,2,62.5,Highly_Possible,2,43.75000000000001,Highly_Possible,2
132,132,42051,2013,38.21163427725076,39,3,Critical,2,-1,-31,Decrease,-2,-33.333333333333336,Not_Likely,0,6.440867911827255,Not_Likely,0
133,133,21071,2013,32.75621833305595,33,5,Critical,2,-2,-27,Decrease,-2,-4.166666666666667,Not_Likely,0,5.0,Not_Likely,0
134,134,51063,2013,4.590090650369491,5,8,Good,0,0,1,Stable,0,-34.615384615384606,Not_Likely,0,0.0,Not_Likely,0
135,135,51065,2013,9.196124589083071,10,7,Normal,1,0,1,Stable,0,18.181818181818183,Possible,1,6.363636363636363,Not_Likely,0
136,136,21073,2013,53.52615407845018,54,10,Critical,2,-1,-42,Decrease,-2,-5.5555555555555545,Not_Likely,0,17.491164165288545,Possible,1
137,137,39049,2013,203.31047958904,204,6,Critical,2,0,-74,Decrease,-2,0.0,Not_Likely,0,42.82660659731478,Highly_Possible,2
138,138,42055,2013,44.550510829827566,45,3,Critical,2,0,-14,Decrease,-2,-16.666666666666668,Not_Likely,0,33.333333333333336,Highly_Possible,2
139,139,51067,2013,29.701169310938216,30,8,Critical,2,0,4,Stable,0,-31.818181818181817,Not_Likely,0,0.0,Not_Likely,0
140,140,51069,2013,56.718381786866246,57,8,Critical,2,0,-21,Decrease,-2,-20.83333333333333,Not_Likely,0,0.0,Not_Likely,0
141,141,21075,2013,5.556785884545702,6,2,Good,0,1,7,Lightly_Increase,1,10.0,Possible,1,10.0,Not_Likely,0
142,142,42057,2013,9.469323608462712,10,3,Normal,1,0,2,Stable,0,-41.66666666666666,Not_Likely,0,1.6666666666666667,Not_Likely,0
143,143,51640,2013,6.092327915967692,7,4,Normal,1,0,2,Stable,0,-20.0,Not_Likely,0,1.0,Not_Likely,0
144,144,39053,2013,21.254939445047427,22,6,Normal,1,1,33,Increase,2,11.111111111111109,Possible,1,6.666666666666667,Not_Likely,0
145,145,39055,2013,30.139756008909718,31,2,Critical,2,-1,-21,Decrease,-2,-78.57142857142857,Not_Likely,0,2.857142857142857,Not_Likely,0
146,146,51071,2013,16.05431063682873,17,8,Normal,1,0,5,Stable,0,-16.666666666666668,Not_Likely,0,0.8333333333333334,Not_Likely,0
147,147,51073,2013,1.289910152206729,2,13,Good,0,1,6,Lightly_Increase,1,-5.5555555555555545,Not_Likely,0,10.224989492166756,Possible,1
148,148,51075,2013,9.368398825839387,10,8,Normal,1,0,0,Stable,0,-3.8461538461538463,Not_Likely,0,4.615384615384615,Not_Likely,0
149,149,21081,2013,8.702588500896812,9,11,Normal,1,1,33,Increase,2,-14.285714285714285,Not_Likely,0,2.1428571428571432,Not_Likely,0
150,150,54023,2013,10.930370157779812,11,4,Normal,1,0,-3,Stable,0,-7.142857142857142,Not_Likely,0,3.1085577592523217,Not_Likely,0
151,151,21083,2013,10.006023478388874,11,6,Normal,1,0,2,Stable,0,16.666666666666668,Possible,1,7.777777777777778,Not_Likely,0
152,152,21085,2013,14.597325753126896,15,6,Normal,1,-1,-14,Decrease,-2,-13.636363636363635,Not_Likely,0,12.537690561783316,Possible,1
153,153,51077,2013,18.810380194562182,19,4,Normal,1,-1,-13,Decrease,-2,-25.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
154,154,54025,2013,33.84433483767221,34,4,Critical,2,-1,-22,Decrease,-2,-16.666666666666668,Not_Likely,0,13.888234606150974,Possible,1
155,155,39057,2013,71.05020443051286,72,7,Critical,2,0,6,Lightly_Increase,1,72.22222222222223,Highly_Possible,2,58.88888888888888,Highly_Possible,2
156,156,42059,2013,20.671659623886914,21,6,Normal,1,0,-9,Lightly_Decrease,-1,-10.0,Not_Likely,0,11.190895213888236,Possible,1
157,157,51079,2013,13.625132606124842,14,9,Normal,1,0,-7,Lightly_Decrease,-1,7.142857142857142,Possible,1,5.0,Not_Likely,0
158,158,39059,2013,6.721395643533199,7,6,Normal,1,0,16,Increase,2,38.888888888888886,Possible,1,30.743555999913706,Highly_Possible,2
159,159,51083,2013,12.140158106111526,13,3,Normal,1,0,-3,Stable,0,8.333333333333334,Possible,1,5.000000000000001,Not_Likely,0
160,160,39061,2013,884.7627350420662,885,6,Severe,3,0,109,Extremely_Increase,3,22.222222222222218,Possible,1,27.777777777777786,Possible,1
161,161,51650,2013,32.256017313160264,33,13,Critical,2,-2,-32,Decrease,-2,-15.625,Not_Likely,0,14.187097323291985,Possible,1
162,162,39063,2013,44.85666948710797,45,6,Critical,2,0,2,Stable,0,0.0,Not_Likely,0,19.00381455648651,Possible,1
163,163,51085,2013,32.81652154236471,33,9,Critical,2,0,-6,Lightly_Decrease,-1,-26.470588235294123,Not_Likely,0,7.34109461814663,Not_Likely,0
164,164,39065,2013,43.76898000753757,44,7,Critical,2,-1,-22,Decrease,-2,-31.818181818181817,Not_Likely,0,17.208154178509606,Possible,1
165,165,54031,2013,5.240079648646906,6,4,Good,0,1,4,Stable,0,-10.0,Not_Likely,0,0.0,Not_Likely,0
166,166,54033,2013,108.52673623676614,109,9,Critical,2,0,-76,Decrease,-2,-25.0,Not_Likely,0,1.465187789225992,Not_Likely,0
167,167,51660,2013,0.29164932297396634,1,7,Good,0,0,2,Stable,0,-4.166666666666667,Not_Likely,0,5.393855750396453,Not_Likely,0
168,168,21099,2013,9.344650280337722,10,8,Normal,1,0,2,Stable,0,-4.545454545454546,Not_Likely,0,6.363636363636363,Not_Likely,0
169,169,21101,2013,12.210602675221894,13,4,Normal,1,0,2,Stable,0,8.333333333333334,Possible,1,5.000000000000001,Not_Likely,0
170,170,51087,2013,100.20178933194063,101,12,Critical,2,0,-58,Decrease,-2,-36.111111111111114,Not_Likely,0,0.0,Not_Likely,0
171,171,51089,2013,11.442827711466885,12,4,Normal,1,0,2,Stable,0,0.0,Not_Likely,0,8.565140722065703,Not_Likely,0
172,172,39075,2013,9.10139308663825,10,5,Normal,1,-1,-5,Stable,0,6.25,Possible,1,7.5,Not_Likely,0
173,173,21107,2013,15.084919416266999,16,5,Normal,1,0,4,Stable,0,-5.0,Not_Likely,0,4.0,Not_Likely,0
174,174,42061,2013,14.924759368986633,15,3,Normal,1,0,-4,Stable,0,0.0,Not_Likely,0,5.0,Not_Likely,0
175,175,39077,2013,26.377341757058076,27,6,Critical,2,0,12,Increase,2,20.0,Possible,1,12.841103900730523,Possible,1
176,176,42063,2013,2.075935853096403,3,3,Good,0,1,13,Increase,2,20.0,Possible,1,30.92443781806443,Highly_Possible,2
177,177,39079,2013,35.80322468694516,36,5,Critical,2,0,7,Lightly_Increase,1,0.0,Not_Likely,0,18.200714620015134,Possible,1
178,178,54035,2013,8.685368169105727,9,7,Normal,1,0,1,Stable,0,-10.0,Not_Likely,0,3.0000000000000004,Not_Likely,0
179,179,51095,2013,3.478208828798854,4,15,Good,0,1,9,Lightly_Increase,1,-21.428571428571427,Not_Likely,0,0.9523809523809523,Not_Likely,0
180,180,21111,2013,624.7330554837009,625,5,Severe,3,0,-73,Decrease,-2,5.5555555555555545,Possible,1,3.333333333333334,Not_Likely,0
181,181,39081,2013,36.59365585208712,37,9,Critical,2,0,-10,Lightly_Decrease,-1,-25.0,Not_Likely,0,19.827839914399668,Possible,1
182,182,42065,2013,11.662119179222813,12,4,Normal,1,-1,-8,Lightly_Decrease,-1,28.57142857142857,Possible,1,8.571428571428571,Not_Likely,0
183,183,54037,2013,11.006952649453249,12,6,Normal,1,0,6,Lightly_Increase,1,-25.0,Not_Likely,0,0.0,Not_Likely,0
184,184,21115,2013,5.899858294841763,6,7,Good,0,1,17,Increase,2,10.714285714285714,Possible,1,7.1428571428571415,Not_Likely,0
185,185,21117,2013,238.4756317870068,239,8,Severe,3,-1,-104,Decrease,-2,17.857142857142858,Possible,1,17.617439289364828,Possible,1
186,186,51099,2013,5.4128908223937096,6,6,Good,0,1,6,Lightly_Increase,1,22.222222222222218,Possible,1,9.999999999999998,Not_Likely,0
187,187,51101,2013,1.4655511804399353,2,9,Good,0,0,2,Stable,0,-25.0,Not_Likely,0,8.546096015632532,Not_Likely,0
188,188,21119,2013,8.174641888242256,9,6,Normal,1,0,7,Lightly_Increase,1,8.333333333333334,Possible,1,5.833333333333333,Not_Likely,0
189,189,21121,2013,27.151311617987474,28,5,Critical,2,0,21,Increase,2,-5.5555555555555545,Not_Likely,0,6.666666666666667,Not_Likely,0
190,190,39083,2013,12.239936660987327,13,5,Normal,1,0,0,Stable,0,-25.0,Not_Likely,0,3.7500000000000004,Not_Likely,0
191,191,42069,2013,65.41561849805437,66,6,Critical,2,-1,-42,Decrease,-2,-50.0,Not_Likely,0,30.51226131694201,Highly_Possible,2
192,192,39085,2013,408.0609977075837,409,1,Severe,3,0,-31,Decrease,-2,-112.5,Not_Likely,0,2.7973426557682535,Not_Likely,0
193,193,42071,2013,134.1645907760115,135,4,Critical,2,0,-39,Decrease,-2,40.0,Possible,1,44.00000000000001,Highly_Possible,2
