,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank
41,39019,2017,22.708814260539512,23,6,Critical,2
42,21043,2017,14.78993258624156,15,7,Normal,1
43,21045,2017,8.097955090196951,9,8,Normal,1
44,51540,2017,10.501403225821585,11,8,Normal,1
45,51550,2017,18.357024605713125,19,8,Normal,1
46,42029,2017,152.251224930071,153,3,Critical,2
47,51041,2017,282.4996957581942,283,13,Critical,2
48,21047,2017,14.56582531918552,15,5,Normal,1
49,42031,2017,8.626245370507304,9,4,Normal,1
50,42033,2017,9.566782131419362,10,2,Normal,1
51,39025,2017,2.3119285924289823,3,9,Good,0
52,39027,2017,1.2861362751122234,2,5,Good,0
53,51570,2017,1.1705512691814448,2,11,Good,0
54,42037,2017,7.038865602944119,8,5,Normal,1
55,39029,2017,41.92392043175445,42,7,Critical,2
56,39033,2017,61.39252548487665,62,6,Critical,2
57,42039,2017,10.654916935656873,11,3,Normal,1
58,21055,2017,4.789591466418951,5,5,Good,0
59,39035,2017,5087.043403036559,5088,1,Severe,3
60,51590,2017,7.96190171905668,8,3,Normal,1
61,42043,2017,20.43737498929944,21,5,Normal,1
62,21059,2017,0.4917867304736718,1,4,Good,0
63,39039,2017,27.164067179967212,28,5,Critical,2
64,39041,2017,74.53123762375633,75,5,Critical,2
65,42045,2017,378.40305127993065,379,3,Critical,2
66,51051,2017,11.20483028789058,12,6,Normal,1
67,54017,2017,6.656533167072189,7,8,Normal,1
68,39043,2017,44.9342959056571,45,3,Critical,2
69,42049,2017,60.6260901782924,61,1,Critical,2
70,51057,2017,4.948652329624576,5,6,Good,0
71,51059,2017,93.88892974939822,94,9,Critical,2
72,21001,2017,0.10376659955336266,1,8,Good,0
73,51003,2017,14.120235291134946,15,7,Normal,1
74,51005,2017,13.659347819125648,14,7,Normal,1
75,39003,2017,69.78097311536945,70,6,Critical,2
76,51009,2017,8.03830021641152,9,9,Normal,1
77,51015,2017,13.4572447865083,14,7,Normal,1
78,51017,2017,5.189069563838426,6,7,Good,0
79,42007,2017,46.29927976358997,47,7,Critical,2
80,39013,2017,21.052888202834502,22,8,Normal,1
81,21017,2017,15.636612004989955,16,10,Normal,1
82,21019,2017,24.99310182263865,25,7,Critical,2
83,21021,2017,26.89388111345353,27,10,Critical,2
84,51520,2017,0.15875446085056774,1,3,Good,0
85,51027,2017,44.98366749602194,45,5,Critical,2
86,51530,2017,3.3092729919043142,4,9,Good,0
87,21035,2017,11.52159491172331,12,4,Normal,1
88,21037,2017,82.295475108418,83,9,Critical,2
89,51031,2017,9.779326087166131,10,6,Normal,1
90,51035,2017,9.617139660625767,10,7,Normal,1
91,42027,2017,17.659180976124933,18,2,Normal,1
92,39021,2017,34.269625614223244,35,6,Critical,2
93,21049,2017,2.464735478124477,3,10,Good,0
94,51043,2017,0.33916395883220185,1,7,Good,0
95,21051,2017,10.311153559624216,11,8,Normal,1
96,21053,2017,13.858025245674007,14,5,Normal,1
97,42035,2017,3.2070546970823823,4,1,Good,0
98,39031,2017,32.82792015507359,33,5,Critical,2
99,51045,2017,12.634521482256842,13,9,Normal,1
100,51047,2017,20.553005058318032,21,10,Normal,1
101,21057,2017,5.553278635565071,6,5,Good,0
102,51049,2017,6.3034823081388724,7,7,Normal,1
103,39037,2017,11.131663469818749,12,4,Normal,1
104,51053,2017,15.916992876501665,16,11,Normal,1
105,21063,2017,4.684715230331026,5,8,Good,0
106,51600,2017,4.722243617017998,5,8,Good,0
107,39045,2017,9.940547125304525,10,5,Normal,1
108,21005,2017,9.739517185474538,10,11,Normal,1
109,51515,2017,3.5176871132642877,4,9,Good,0
110,42013,2017,93.37150062567514,94,2,Critical,2
111,51023,2017,13.086193168595825,14,10,Normal,1
112,42015,2017,15.153199895647926,16,1,Normal,1
113,51037,2017,17.46987821750279,18,6,Normal,1
114,42041,2017,9.20197136713065,10,5,Normal,1
115,42047,2017,9.392412742338264,10,4,Normal,1
116,51595,2017,0.16042955996632352,1,5,Good,0
117,21065,2017,10.323947966563543,11,10,Normal,1
118,54009,2017,16.72166411194625,17,8,Normal,1
119,21031,2017,8.41656942418786,9,6,Normal,1
120,21039,2017,10.571410257625686,11,5,Normal,1
121,39023,2017,164.7233614287592,165,6,Critical,2
122,54015,2017,2.672088453911942,3,6,Good,0
123,21007,2017,11.344569141763019,12,4,Normal,1
124,51025,2017,8.201782817817014,9,6,Normal,1
125,21033,2017,3.4738436030337194,4,7,Good,0
126,51610,2017,6.362050923150259,7,7,Normal,1
127,21067,2017,29.764670243586416,30,12,Critical,2
128,21061,2017,5.06138721754215,6,5,Good,0
129,51061,2017,66.63988838117793,67,10,Critical,2
130,51011,2017,12.819524775049699,13,7,Normal,1
131,39047,2017,6.0330628834981965,7,7,Normal,1
132,42051,2017,30.20944076995265,31,3,Critical,2
133,21071,2017,13.581036505819128,14,5,Normal,1
134,51063,2017,8.734228310832417,9,8,Normal,1
135,51065,2017,8.90572414959397,9,7,Normal,1
136,21073,2017,20.107974181028517,21,10,Normal,1
137,39049,2017,1142.815750339365,1143,6,Severe,3
138,42055,2017,58.7322825335761,59,3,Critical,2
139,51067,2017,14.260834921583958,15,8,Normal,1
140,51069,2017,15.159837516438778,16,8,Normal,1
141,21075,2017,10.36428048416003,11,2,Normal,1
142,42057,2017,22.035124941163698,23,3,Critical,2
143,51640,2017,7.208901311919992,8,4,Normal,1
144,39053,2017,44.43492112675973,45,6,Critical,2
145,39055,2017,15.29678853407958,16,2,Normal,1
146,51071,2017,13.461795538948744,14,8,Normal,1
147,51073,2017,3.546832465649885,4,13,Good,0
148,51075,2017,4.117599003274714,5,8,Good,0
149,21081,2017,18.407727433302085,19,11,Normal,1
150,54023,2017,4.80275425519896,5,4,Good,0
151,21083,2017,4.247065359768478,5,6,Good,0
152,21085,2017,13.389400903492405,14,6,Normal,1
153,51077,2017,22.17627091473125,23,4,Critical,2
154,54025,2017,14.782513607599444,15,4,Normal,1
155,39057,2017,15.638484944101124,16,7,Normal,1
156,42059,2017,11.206256787987876,12,6,Normal,1
157,51079,2017,9.132081995778584,10,9,Normal,1
158,39059,2017,53.75088698902607,54,6,Critical,2
159,51083,2017,15.555404024196894,16,3,Normal,1
160,39061,2017,2097.1435912549905,2098,6,Severe,3
161,51650,2017,14.722560942594008,15,13,Normal,1
162,39063,2017,116.57145364508543,117,6,Critical,2
163,51085,2017,56.14162904626972,57,9,Critical,2
164,39065,2017,20.467688610119183,21,7,Normal,1
165,54031,2017,4.092157825275392,5,4,Good,0
166,54033,2017,6.481259304313129,7,9,Normal,1
167,51660,2017,6.8480891776173785,7,7,Normal,1
168,21099,2017,3.5418435038683054,4,8,Good,0
169,21101,2017,15.172263142836599,16,4,Normal,1
170,51087,2017,251.8771399798355,252,12,Critical,2
171,51089,2017,10.580080627658866,11,4,Normal,1
172,39075,2017,10.616571885903461,11,5,Normal,1
173,21107,2017,12.820889601995047,13,5,Normal,1
174,42061,2017,4.350161748091494,5,3,Good,0
175,39077,2017,32.421973776888024,33,6,Critical,2
176,42063,2017,4.971779250456991,5,3,Good,0
177,39079,2017,73.41586629895748,74,5,Critical,2
178,54035,2017,16.148310213081547,17,7,Normal,1
179,51095,2017,18.306207364017826,19,15,Normal,1
180,21111,2017,789.7818444293518,790,5,Severe,3
181,39081,2017,17.964971065350436,18,9,Normal,1
182,42065,2017,20.3427310733678,21,4,Normal,1
183,54037,2017,12.896636186818226,13,6,Normal,1
184,21115,2017,6.750019837372488,7,7,Normal,1
185,21117,2017,317.8549327719126,318,8,Critical,2
186,51099,2017,6.604974503654527,7,6,Normal,1
187,51101,2017,20.24249672036928,21,9,Normal,1
188,21119,2017,3.5665975831074683,4,6,Good,0
189,21121,2017,29.382447770885097,30,5,Critical,2
190,39083,2017,12.87051635949967,13,5,Normal,1
191,42069,2017,135.13617924564147,136,6,Critical,2
192,39085,2017,287.74779869578714,288,1,Critical,2
193,42071,2017,64.37606728533298,65,4,Critical,2
194,21125,2017,18.84979550230639,19,6,Normal,1
195,42075,2017,67.34518037954514,68,4,Critical,2
196,42077,2017,69.60548645616524,70,4,Critical,2
197,39089,2017,18.546965498597157,19,6,Normal,1
198,21141,2017,9.841910013286913,10,5,Normal,1
199,39091,2017,14.045212482803507,15,5,Normal,1
200,54045,2017,42.517882556511715,43,5,Critical,2
201,51107,2017,78.21546853137144,79,9,Critical,2
202,51109,2017,14.42377559223311,15,7,Normal,1
203,21069,2017,19.691016622568483,20,10,Normal,1
204,51620,2017,0.1616853167858264,1,5,Good,0
205,51630,2017,11.498004774764306,12,8,Normal,1
206,39051,2017,2.0698178374257297,3,4,Good,0
207,21079,2017,14.736687640345297,15,9,Normal,1
208,21087,2017,2.813150071890384,3,7,Good,0
209,51081,2017,27.317317293456487,28,5,Critical,2
210,21089,2017,3.979210046355837,4,5,Good,0
211,54029,2017,14.290829855725772,15,7,Normal,1
212,21095,2017,0.011914239497386946,1,5,Good,0
213,21097,2017,11.699699055153255,12,10,Normal,1
214,21103,2017,11.136739272603297,12,8,Normal,1
215,39071,2017,16.383808575757126,17,7,Normal,1
216,51670,2017,11.829921695804643,12,13,Normal,1
217,21109,2017,4.025069889269589,5,8,Good,0
218,21113,2017,18.60902310432684,19,12,Normal,1
219,54039,2017,108.92715948570023,109,4,Critical,2
220,21127,2017,14.224805548471107,15,7,Normal,1
221,42073,2017,20.719239855424085,21,5,Normal,1
222,21129,2017,10.659723657103944,11,8,Normal,1
223,21131,2017,9.520515688766636,10,10,Normal,1
224,21133,2017,3.1917870100202825,4,7,Good,0
225,21135,2017,0.6985559983236896,1,7,Good,0
226,21137,2017,9.289656511880562,10,8,Normal,1
227,21139,2017,16.833809748398455,17,5,Normal,1
228,39093,2017,138.6482005376482,139,3,Critical,2
229,54019,2017,13.87953672708164,14,4,Normal,1
230,21093,2017,28.148991924580283,29,7,Critical,2
231,39073,2017,6.023454328513816,7,4,Normal,1
232,42067,2017,10.546403053976572,11,5,Normal,1
233,51105,2017,2.055008346722699,3,4,Good,0
234,39095,2017,64.6275316165634,65,3,Critical,2
235,51111,2017,10.584539325852647,11,6,Normal,1
236,42079,2017,290.8878841752174,291,4,Critical,2
237,42081,2017,52.23232704422379,53,4,Critical,2
238,51680,2017,0.8125212527209413,1,7,Good,0
239,21143,2017,9.027290226212617,10,6,Normal,1
240,21151,2017,0.4914245717020687,1,10,Good,0
241,51113,2017,1.857698739901992,2,7,Good,0
242,21153,2017,5.424263665091794,6,7,Good,0
243,39099,2017,124.15594983189258,125,4,Critical,2
244,39101,2017,79.88827792075465,80,6,Critical,2
245,54049,2017,0.5231411463810997,1,8,Good,0
246,54051,2017,8.996439519756949,9,7,Normal,1
247,21159,2017,24.42061401007751,25,7,Critical,2
248,51690,2017,10.727614884024208,11,5,Normal,1
249,21161,2017,15.880447648236876,16,10,Normal,1
250,54053,2017,5.884588137154154,6,6,Good,0
251,21145,2017,11.93465944531433,12,6,Normal,1
252,21147,2017,1.102956452848425,2,3,Good,0
253,54047,2017,10.28375077269917,11,4,Normal,1
254,42083,2017,12.607405389282105,13,1,Normal,1
255,21165,2017,13.972322632738583,14,11,Normal,1
256,39107,2017,14.962223473718117,15,4,Normal,1
257,42053,2017,11.222623514713273,12,4,Normal,1
258,39069,2017,10.144830314286764,11,5,Normal,1
259,51093,2017,16.90725950032185,17,14,Normal,1
260,39087,2017,5.902221013653282,6,7,Good,0
261,21155,2017,11.628727158037925,12,9,Normal,1
262,21157,2017,2.29582510502126,3,6,Good,0
263,21149,2017,17.72252945958721,18,6,Normal,1
264,51117,2017,4.196909133384192,5,3,Good,0
265,39105,2017,23.3216542655669,24,6,Critical,2
266,21167,2017,1.5481540678902754,2,11,Good,0
267,42085,2017,13.281052304223476,14,4,Normal,1
268,21077,2017,23.28322614177021,24,9,Critical,2
269,21123,2017,0.3819426898618961,1,7,Good,0
270,51678,2017,17.05395939665232,18,10,Normal,1
271,51091,2017,1.841635180783788,2,5,Good,0
272,51103,2017,10.458264059584025,11,5,Normal,1
273,39097,2017,5.510892471452593,6,7,Good,0
274,51115,2017,17.814884075005672,18,11,Normal,1
275,39103,2017,20.94653980779598,21,4,Normal,1
276,54057,2017,6.8412713046251215,7,3,Normal,1
277,39111,2017,14.768885144012813,15,7,Normal,1
278,42089,2017,18.717458508342194,19,4,Normal,1
279,39113,2017,774.2708336143971,775,6,Severe,3
280,42091,2017,24.33300224425614,25,5,Critical,2
281,51121,2017,44.914791868918655,45,9,Critical,2
282,42093,2017,11.027640268998208,12,6,Normal,1
283,39115,2017,17.007586431200238,18,5,Normal,1
284,54065,2017,2.8713653525278904,3,6,Good,0
285,39117,2017,20.476816679433632,21,5,Normal,1
286,21177,2017,6.50112797046075,7,7,Normal,1
287,39119,2017,33.06413299914999,34,6,Critical,2
288,51125,2017,5.460769853218828,6,10,Good,0
289,51127,2017,0.8291047346087812,1,15,Good,0
290,51700,2017,9.60642177478808,10,13,Normal,1
291,54067,2017,4.17679648818703,5,4,Good,0
292,42095,2017,20.460213824985203,21,4,Normal,1
293,42097,2017,17.451841754626273,18,6,Normal,1
294,54069,2017,12.036250809094918,13,8,Normal,1
295,51137,2017,17.31682431694743,18,7,Normal,1
296,39123,2017,11.094116014468002,12,4,Normal,1
297,21187,2017,0.8399477673568562,1,10,Good,0
298,51139,2017,24.31364138869959,25,8,Critical,2
299,21191,2017,12.793775485047936,13,14,Normal,1
300,39127,2017,14.91861922641461,15,6,Normal,1
301,51730,2017,11.35587792534083,12,11,Normal,1
302,42101,2017,1414.0879196864712,1415,3,Severe,3
303,21195,2017,20.679936306435696,21,5,Normal,1
304,39131,2017,1.7135057290381857,2,5,Good,0
305,42103,2017,2.9929800665649573,3,3,Good,0
306,51735,2017,12.902743511740313,13,13,Normal,1
307,39133,2017,4.36729377468206,5,5,Good,0
308,51740,2017,14.557483925844544,15,9,Normal,1
309,54055,2017,14.667561775702385,15,6,Normal,1
310,39109,2017,128.95769572133594,129,7,Critical,2
311,51119,2017,8.132384260046235,9,9,Normal,1
312,21171,2017,2.3859850521164128,3,5,Good,0
313,21173,2017,43.9268504516948,44,12,Critical,2
314,21175,2017,8.345917404412482,9,10,Normal,1
315,21179,2017,4.51572045316053,5,8,Good,0
316,39121,2017,3.5990410963635013,4,6,Good,0
317,51710,2017,27.33863640854052,28,9,Critical,2
318,21183,2017,10.234322694426478,11,7,Normal,1
319,21189,2017,7.4036541226534744,8,9,Normal,1
320,51141,2017,5.246867839401182,6,4,Good,0
321,39125,2017,16.357052480328168,17,5,Normal,1
322,39129,2017,15.97838973326427,16,5,Normal,1
323,54075,2017,10.274057236945321,11,3,Normal,1
324,21197,2017,2.6294040427631677,3,10,Good,0
325,51145,2017,4.056249825893889,5,9,Good,0
326,51153,2017,62.15734197514156,63,11,Critical,2
327,21199,2017,34.59463178283253,35,7,Critical,2
328,51155,2017,29.78585521399713,30,8,Critical,2
329,54081,2017,7.907758248800741,8,5,Normal,1
330,39139,2017,6.424995716336473,7,5,Normal,1
331,54085,2017,0.9759774841020712,1,8,Good,0
332,54087,2017,23.791023048867444,24,6,Critical,2
333,51163,2017,16.158512838883027,17,8,Normal,1
334,51165,2017,4.2922088252567665,5,8,Good,0
335,39141,2017,23.98089081287843,24,4,Critical,2
336,21205,2017,17.901800453945306,18,8,Normal,1
337,51167,2017,15.532092913045535,16,6,Normal,1
338,51775,2017,11.053925121767467,12,9,Normal,1
339,39145,2017,71.99355852010838,72,6,Critical,2
340,51683,2017,7.517129646858126,8,10,Normal,1
341,21163,2017,9.615370568527377,10,3,Normal,1
342,42087,2017,14.8939319742794,15,5,Normal,1
343,54061,2017,6.37170792162272,7,7,Normal,1
344,54063,2017,5.266259834186727,6,6,Good,0
345,51133,2017,5.594896178578097,6,5,Good,0
346,21185,2017,15.061709251277057,16,6,Normal,1
347,21193,2017,56.04297916656291,57,7,Critical,2
348,51143,2017,19.58046161870584,20,4,Normal,1
349,42105,2017,7.700598730574912,8,1,Normal,1
350,39135,2017,26.77359023086918,27,4,Critical,2
351,54077,2017,6.9749878362553375,7,6,Normal,1
352,51147,2017,5.1358593888999025,6,7,Good,0
353,51149,2017,3.60827765481842,4,13,Good,0
354,51157,2017,2.296243791573752,3,6,Good,0
355,51760,2017,40.94007636399415,41,13,Critical,2
356,51770,2017,37.296206562673134,38,7,Critical,2
357,21201,2017,15.643644111518734,16,9,Normal,1
358,21203,2017,21.94833738923255,22,7,Normal,1
359,21169,2017,8.88398258136856,9,7,Normal,1
360,54059,2017,10.097150443792923,11,3,Normal,1
361,42099,2017,25.530503170910986,26,5,Critical,2
362,39137,2017,10.541951000998775,11,6,Normal,1
363,21207,2017,5.478616041008123,6,7,Good,0
364,39143,2017,45.155205928876384,46,4,Critical,2
365,42107,2017,7.839300265916967,8,5,Normal,1
366,51169,2017,17.212371141993447,18,4,Normal,1
367,39147,2017,22.633268819451732,23,7,Critical,2
368,39149,2017,50.435674911107256,51,7,Critical,2
369,51171,2017,49.18547598709551,50,7,Critical,2
370,21213,2017,1.2566524917055701,2,3,Good,0
371,51173,2017,21.62288359991414,22,5,Normal,1
372,42111,2017,17.518120674807957,18,1,Normal,1
373,51175,2017,10.124294137737794,11,7,Normal,1
374,51177,2017,61.054328169852226,62,8,Critical,2
375,21181,2017,8.012032934156796,9,11,Normal,1
376,51135,2017,6.0771265742096094,7,8,Normal,1
377,54079,2017,2.3035041448435605,3,6,Good,0
378,51750,2017,10.29025051440608,11,8,Normal,1
379,21209,2017,18.0717987860541,19,11,Normal,1
380,51720,2017,7.573693935533742,8,5,Normal,1
381,54083,2017,10.669547130161028,11,4,Normal,1
382,21215,2017,3.9505218397778368,4,9,Good,0
383,39151,2017,163.42562948550824,164,6,Critical,2
384,51790,2017,2.8143529984588302,3,7,Good,0
385,42113,2017,14.434630560914307,15,5,Normal,1
386,39153,2017,143.14300183160915,144,4,Critical,2
387,51183,2017,2.164473887772405,3,11,Good,0
388,51185,2017,53.026493559453385,54,5,Critical,2
389,39155,2017,176.21828714353816,177,4,Critical,2
390,39157,2017,25.40688148312378,26,6,Critical,2
391,39159,2017,12.037795151122102,13,7,Normal,1
392,42119,2017,4.8010655096908845,5,4,Good,0
393,39161,2017,30.54925703665519,31,5,Critical,2
394,51810,2017,11.104112504979193,12,5,Normal,1
395,51179,2017,28.397707007857104,29,9,Critical,2
396,21217,2017,12.117218741054295,13,10,Normal,1
397,42121,2017,11.809047410727846,12,4,Normal,1
398,21227,2017,12.280846819713881,13,6,Normal,1
399,42123,2017,12.707429440959569,13,1,Normal,1
400,51187,2017,9.118717935569306,10,7,Normal,1
401,42125,2017,53.010519038221396,54,6,Critical,2
402,21211,2017,11.863765006323204,12,10,Normal,1
403,42109,2017,14.693891359459391,15,7,Normal,1
404,51800,2017,12.265587600483565,13,8,Normal,1
405,54097,2017,8.975706293556554,9,6,Normal,1
406,39163,2017,11.248826483956805,12,4,Normal,1
407,39165,2017,115.71769902200792,116,6,Critical,2
408,39167,2017,47.82041611455193,48,8,Critical,2
409,51191,2017,20.05638025995901,21,3,Normal,1
410,21231,2017,25.46263627809753,26,4,Critical,2
411,39169,2017,55.00982433695508,56,5,Critical,2
412,42129,2017,72.06017823827875,73,3,Critical,2
413,21235,2017,12.206341448663066,13,4,Normal,1
414,51830,2017,4.4071705648961945,5,13,Good,0
415,39173,2017,37.77199788408422,38,6,Critical,2
416,39175,2017,23.31025069818339,24,5,Critical,2
417,51197,2017,2.5955323654649507,3,7,Good,0
418,42133,2017,232.24461739285763,233,2,Critical,2
419,54089,2017,6.860694510188853,7,6,Normal,1
420,42115,2017,11.591454584731238,12,3,Normal,1
421,21221,2017,2.037224039055859,3,5,Good,0
422,54093,2017,1.401673396986048,2,5,Good,0
423,54095,2017,0.8750062802513877,1,7,Good,0
424,21229,2017,9.95440549186434,10,8,Normal,1
425,42127,2017,14.936177812978555,15,3,Normal,1
426,54099,2017,18.90859324699884,19,6,Normal,1
427,21233,2017,1.7845606985750682,2,6,Good,0
428,51193,2017,14.041448917182755,15,5,Normal,1
429,54103,2017,3.9656839421782735,4,8,Good,0
430,51840,2017,16.904348901347305,17,9,Normal,1
431,51195,2017,11.778481870612021,12,5,Normal,1
432,21237,2017,7.8817141059865365,8,9,Normal,1
433,54109,2017,15.108383788740186,16,5,Normal,1
434,21219,2017,7.881581370676991,8,3,Normal,1
435,21223,2017,19.00046330970265,20,6,Normal,1
436,51820,2017,2.7458159043162294,3,8,Good,0
437,54107,2017,32.04234755250416,33,7,Critical,2
438,21239,2017,8.177832044223964,9,10,Normal,1
439,42131,2017,14.860719404749766,15,4,Normal,1
440,42117,2017,14.065010679954801,15,1,Normal,1
441,51199,2017,28.826086894549874,29,13,Critical,2
442,39171,2017,0.2025635867834995,1,3,Good,0
443,54105,2017,3.9687288527685998,4,8,Good,0
444,54021,2017,11.69586224860868,12,7,Normal,1
445,54027,2017,9.96658835183331,10,5,Normal,1
446,39067,2017,5.306704767143002,6,7,Good,0
447,21105,2017,7.028912163364742,8,5,Normal,1
448,51181,2017,10.279961597519897,11,15,Normal,1
449,54041,2017,5.453748695618919,6,6,Good,0
450,51131,2017,4.642268762546975,5,4,Good,0
451,54071,2017,5.6508935248910355,6,5,Good,0
452,54073,2017,7.202458343096588,8,7,Normal,1
453,54101,2017,10.9601465524956,11,4,Normal,1
454,21225,2017,7.0831156735800285,8,3,Normal,1
455,54091,2017,8.103570170961081,9,6,Normal,1
456,51036,2017,9.307518808704213,10,14,Normal,1
457,51097,2017,15.98796591588798,16,11,Normal,1
458,21091,2017,16.917401918465792,17,3,Normal,1
459,54043,2017,2.393077845603692,3,5,Good,0
460,51580,2017,7.5768659801876055,8,7,Normal,1
