,Unnamed: 0,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
33,33,42019,2014,0.20942530465314035,1,4,Good,0,2,41,Increase,2,18.75,Possible,1,18.750000000000007,Possible,1
34,34,54011,2014,15.293076393703833,16,7,Normal,1,1,14,Increase,2,-5.5555555555555545,Not_Likely,0,5.555555555555555,Not_Likely,0
35,35,54013,2014,2.6002198420997003,3,7,Good,0,0,4,Stable,0,4.166666666666667,Possible,1,5.833333333333333,Not_Likely,0
36,36,42021,2014,21.43828689015445,22,2,Normal,1,1,43,Increase,2,70.0,Highly_Possible,2,65.75146735586827,Highly_Possible,2
37,37,42023,2014,6.424660825575991,7,2,Normal,1,0,8,Lightly_Increase,1,-16.666666666666668,Not_Likely,0,1.6666666666666667,Not_Likely,0
38,38,42025,2014,31.46121231441416,32,5,Critical,2,0,-6,Lightly_Decrease,-1,-6.25,Not_Likely,0,2.5,Not_Likely,0
39,39,51033,2014,18.11629579433053,19,8,Normal,1,1,5,Stable,0,-3.8461538461538463,Not_Likely,0,4.615384615384615,Not_Likely,0
40,40,21041,2014,17.26882243108877,18,8,Normal,1,1,7,Lightly_Increase,1,-4.545454545454546,Not_Likely,0,3.6363636363636362,Not_Likely,0
41,41,39019,2014,12.010968507083858,13,6,Normal,1,-1,-11,Decrease,-2,-5.5555555555555545,Not_Likely,0,11.452300665168377,Possible,1
42,42,21043,2014,4.852105915461693,5,7,Good,0,1,4,Stable,0,-3.8461538461538463,Not_Likely,0,23.756745949091922,Possible,1
43,43,21045,2014,7.3397222498576875,8,8,Normal,1,0,4,Stable,0,7.142857142857142,Possible,1,5.714285714285714,Not_Likely,0
44,44,51540,2014,3.9970145036850853,4,8,Good,0,0,-3,Stable,0,23.07692307692308,Possible,1,16.99208678822219,Possible,1
45,45,51550,2014,10.317339886644874,11,8,Normal,1,-1,-4,Stable,0,20.0,Possible,1,15.226522382478752,Possible,1
46,46,42029,2014,117.67980564297031,118,3,Critical,2,0,-52,Decrease,-2,41.66666666666666,Possible,1,36.650746096686326,Highly_Possible,2
47,47,51041,2014,111.96896365633808,112,13,Critical,2,0,-35,Decrease,-2,-20.58823529411765,Not_Likely,0,1.7647058823529413,Not_Likely,0
48,48,21047,2014,4.515140713657279,5,5,Good,0,1,5,Stable,0,6.25,Possible,1,23.18302358257987,Possible,1
49,49,42031,2014,12.9094326083045,13,4,Normal,1,0,2,Stable,0,33.333333333333336,Possible,1,23.333333333333332,Possible,1
50,50,42033,2014,12.940028864242695,13,2,Normal,1,0,2,Stable,0,14.285714285714285,Possible,1,18.571428571428573,Possible,1
51,51,39025,2014,44.35418489878126,45,9,Critical,2,-1,-25,Decrease,-2,34.615384615384606,Possible,1,23.63352215913966,Possible,1
52,52,39027,2014,16.190434636978225,17,5,Normal,1,1,13,Increase,2,0.0,Not_Likely,0,5.555555555555555,Not_Likely,0
53,53,51570,2014,8.15668406772033,9,11,Normal,1,0,-1,Stable,0,-11.111111111111109,Not_Likely,0,9.26118900263884,Not_Likely,0
54,54,42037,2014,46.07104955403892,47,5,Critical,2,-1,-30,Decrease,-2,0.0,Not_Likely,0,2.857142857142857,Not_Likely,0
55,55,39029,2014,59.05871238334054,60,7,Critical,2,0,-15,Decrease,-2,-31.818181818181817,Not_Likely,0,6.437793496380718,Not_Likely,0
56,56,39033,2014,26.26719540565141,27,6,Critical,2,0,22,Increase,2,11.111111111111109,Possible,1,8.88888888888889,Not_Likely,0
57,57,42039,2014,6.721764100611187,7,3,Normal,1,1,23,Increase,2,0.0,Not_Likely,0,8.0,Not_Likely,0
58,58,21055,2014,7.653041034661743,8,5,Normal,1,0,9,Lightly_Increase,1,25.0,Possible,1,8.75,Not_Likely,0
59,59,39035,2014,903.0524935847208,904,1,Severe,3,0,-219,Extremely_Decrease,-3,25.0,Possible,1,33.13185338995386,Highly_Possible,2
60,60,51590,2014,4.894138765268346,5,3,Good,0,1,9,Lightly_Increase,1,20.0,Possible,1,8.0,Not_Likely,0
61,61,42043,2014,32.15281379955039,33,5,Critical,2,0,20,Increase,2,72.22222222222223,Highly_Possible,2,40.00000000000001,Highly_Possible,2
62,62,21059,2014,16.592732471318044,17,4,Normal,1,0,-8,Lightly_Decrease,-1,12.5,Possible,1,6.25,Not_Likely,0
63,63,39039,2014,48.84925864490086,49,5,Critical,2,0,13,Increase,2,14.285714285714285,Possible,1,22.857142857142858,Possible,1
64,64,39041,2014,51.83015505883574,52,5,Critical,2,0,-12,Decrease,-2,-6.25,Not_Likely,0,24.476003204417534,Possible,1
65,65,42045,2014,235.9955700240448,236,3,Severe,3,0,92,Increase,2,-20.0,Not_Likely,0,6.414051974459177,Not_Likely,0
66,66,51051,2014,12.321162553237883,13,6,Normal,1,-1,-12,Decrease,-2,0.0,Not_Likely,0,7.914165313764566,Not_Likely,0
67,67,54017,2014,10.430229326404246,11,8,Normal,1,-1,-5,Stable,0,0.0,Not_Likely,0,5.0,Not_Likely,0
68,68,39043,2014,99.80822209074756,100,3,Critical,2,-1,-81,Decrease,-2,10.0,Possible,1,13.465239406627136,Possible,1
69,69,42049,2014,43.96774882713817,44,1,Critical,2,0,22,Increase,2,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
70,70,51057,2014,14.257754752509403,15,6,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,3.6363636363636362,Not_Likely,0
71,71,51059,2014,114.88663320115549,115,9,Critical,2,0,-6,Lightly_Decrease,-1,30.0,Possible,1,24.68888127665398,Possible,1
72,72,21001,2014,4.499992062239978,5,8,Good,0,0,-2,Stable,0,26.923076923076927,Possible,1,8.46153846153846,Not_Likely,0
73,73,51003,2014,3.006738263788268,4,7,Good,0,2,26,Increase,2,23.07692307692308,Possible,1,9.23076923076923,Not_Likely,0
74,74,51005,2014,15.822180505034645,16,7,Normal,1,0,0,Stable,0,29.16666666666667,Possible,1,6.666666666666667,Not_Likely,0
75,75,39003,2014,48.95214678265156,49,6,Critical,2,0,12,Increase,2,20.0,Possible,1,28.000000000000007,Possible,1
76,76,51009,2014,7.319948772079758,8,9,Normal,1,0,7,Lightly_Increase,1,0.0,Not_Likely,0,8.666666666666666,Not_Likely,0
77,77,51015,2014,21.167672952778137,22,7,Normal,1,0,-13,Decrease,-2,0.0,Not_Likely,0,5.999999999999999,Not_Likely,0
78,78,51017,2014,11.077835722511763,12,7,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,7.2727272727272725,Not_Likely,0
79,79,42007,2014,64.80021601908717,65,7,Critical,2,0,-17,Decrease,-2,-15.0,Not_Likely,0,2.0,Not_Likely,0
80,80,39013,2014,27.35484528265121,28,8,Critical,2,0,2,Stable,0,-45.0,Not_Likely,0,0.0,Not_Likely,0
81,81,21017,2014,9.07162555366374,10,10,Normal,1,-1,-8,Lightly_Decrease,-1,2.7777777777777777,Possible,1,7.222222222222222,Not_Likely,0
82,82,21019,2014,35.576937494811986,36,7,Critical,2,0,-4,Stable,0,4.545454545454546,Possible,1,5.454545454545454,Not_Likely,0
83,83,21021,2014,1.1020364376295004,2,10,Good,0,1,16,Increase,2,13.333333333333336,Possible,1,14.62326613502514,Possible,1
84,84,51520,2014,7.751722439083335,8,3,Normal,1,0,4,Stable,0,-25.0,Not_Likely,0,0.0,Not_Likely,0
85,85,51027,2014,12.042509931323929,13,5,Normal,1,1,23,Increase,2,27.777777777777782,Possible,1,5.555555555555555,Not_Likely,0
86,86,51530,2014,1.9523131477555558,2,9,Good,0,0,3,Stable,0,3.333333333333333,Possible,1,8.0,Not_Likely,0
87,87,21035,2014,17.19099638814252,18,4,Normal,1,-1,-13,Decrease,-2,-10.0,Not_Likely,0,2.0,Not_Likely,0
88,88,21037,2014,110.62785638604204,111,9,Critical,2,0,50,Increase,2,32.142857142857146,Possible,1,10.0,Not_Likely,0
89,89,51031,2014,17.843646426630595,18,6,Normal,1,0,-10,Lightly_Decrease,-1,10.0,Possible,1,6.0,Not_Likely,0
90,90,51035,2014,17.634115840547313,18,7,Normal,1,0,2,Stable,0,-30.0,Not_Likely,0,0.0,Not_Likely,0
91,91,42027,2014,20.608829993889167,21,2,Normal,1,0,-5,Stable,0,-16.666666666666668,Not_Likely,0,6.666666666666667,Not_Likely,0
92,92,39021,2014,25.352699098860754,26,6,Normal,1,1,31,Increase,2,-5.5555555555555545,Not_Likely,0,5.555555555555555,Not_Likely,0
93,93,21049,2014,32.25752304329871,33,10,Critical,2,-1,-23,Decrease,-2,14.705882352941178,Possible,1,14.23957230478569,Possible,1
94,94,51043,2014,12.750019608097961,13,7,Normal,1,-1,-8,Lightly_Decrease,-1,-4.166666666666667,Not_Likely,0,5.833333333333333,Not_Likely,0
95,95,21051,2014,1.4756654303581205,2,8,Good,0,1,21,Increase,2,26.923076923076927,Possible,1,8.46153846153846,Not_Likely,0
96,96,21053,2014,10.76714516679716,11,5,Normal,1,0,1,Stable,0,6.25,Possible,1,6.25,Not_Likely,0
97,97,42035,2014,8.893381987540707,9,1,Normal,1,-1,-8,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0,5.007337558964654,Not_Likely,0
98,98,39031,2014,14.422698578115925,15,5,Normal,1,0,6,Lightly_Increase,1,12.5,Possible,1,31.250000000000007,Highly_Possible,2
99,99,51045,2014,3.1809578050391063,4,9,Good,0,1,8,Lightly_Increase,1,12.5,Possible,1,5.0,Not_Likely,0
100,100,51047,2014,57.62038236658921,58,10,Critical,2,-1,-50,Decrease,-2,25.0,Possible,1,16.628693701687,Possible,1
101,101,21057,2014,10.421317876371504,11,5,Normal,1,0,5,Stable,0,11.111111111111109,Possible,1,7.777777777777778,Not_Likely,0
102,102,51049,2014,10.11135691898864,11,7,Normal,1,-1,-5,Stable,0,5.0,Possible,1,6.0,Not_Likely,0
103,103,39037,2014,7.0642021475306205,8,4,Normal,1,0,3,Stable,0,14.285714285714285,Possible,1,10.0,Not_Likely,0
104,104,51053,2014,8.547937670218817,9,11,Normal,1,0,2,Stable,0,-15.625,Not_Likely,0,2.5,Not_Likely,0
105,105,21063,2014,16.014785962550256,17,8,Normal,1,-1,-12,Decrease,-2,7.142857142857142,Possible,1,7.469372474652406,Not_Likely,0
106,106,51600,2014,6.0537081953805805,7,8,Normal,1,0,5,Stable,0,30.0,Possible,1,9.999999999999998,Not_Likely,0
107,107,39045,2014,51.995717568111104,52,5,Critical,2,0,146,Extremely_Increase,3,85.71428571428571,Highly_Possible,2,34.28571428571429,Highly_Possible,2
108,108,21005,2014,12.646772007380081,13,11,Normal,1,0,-2,Stable,0,-12.5,Not_Likely,0,1.8750000000000002,Not_Likely,0
109,109,51515,2014,7.698671271639142,8,9,Normal,1,0,7,Lightly_Increase,1,19.23076923076923,Possible,1,7.692307692307692,Not_Likely,0
110,110,42013,2014,58.48472468170368,59,2,Critical,2,0,9,Lightly_Increase,1,33.333333333333336,Possible,1,40.0,Highly_Possible,2
111,111,51023,2014,7.172987697394083,8,10,Normal,1,1,16,Increase,2,21.428571428571427,Possible,1,7.857142857142856,Not_Likely,0
112,112,42015,2014,13.60671022064869,14,1,Normal,1,0,-3,Stable,0,-25.0,Not_Likely,0,9.046394209267342,Not_Likely,0
113,113,51037,2014,7.89237480363388,8,6,Normal,1,0,15,Increase,2,0.0,Not_Likely,0,7.5,Not_Likely,0
114,114,42041,2014,12.463775708069134,13,5,Normal,1,0,0,Stable,0,43.75,Possible,1,42.5,Highly_Possible,2
115,115,42047,2014,11.668940119488587,12,4,Normal,1,-1,-10,Lightly_Decrease,-1,-25.0,Not_Likely,0,3.3333333333333335,Not_Likely,0
116,116,51595,2014,11.403490265660567,12,5,Normal,1,-1,-11,Decrease,-2,-6.25,Not_Likely,0,9.759883784867926,Not_Likely,0
117,117,21065,2014,2.677573153967938,3,10,Good,0,1,7,Lightly_Increase,1,31.25,Possible,1,8.125,Not_Likely,0
118,118,54009,2014,0.858759936057197,1,8,Good,0,0,3,Stable,0,-46.153846153846146,Not_Likely,0,2.545629122674837,Not_Likely,0
119,119,21031,2014,2.2381717236869707,3,6,Good,0,0,-2,Stable,0,6.25,Possible,1,18.75,Possible,1
120,120,21039,2014,12.334663271780686,13,5,Normal,1,0,-1,Stable,0,-7.142857142857142,Not_Likely,0,1.4285714285714286,Not_Likely,0
121,121,39023,2014,6.3498593167920685,7,6,Normal,1,-1,-4,Stable,0,0.0,Not_Likely,0,4.545454545454546,Not_Likely,0
122,122,54015,2014,1.3857679352815653,2,6,Good,0,0,-1,Stable,0,-22.222222222222218,Not_Likely,0,2.2222222222222223,Not_Likely,0
123,123,21007,2014,3.942073917692024,4,4,Good,0,0,2,Stable,0,-7.142857142857142,Not_Likely,0,2.857142857142857,Not_Likely,0
124,124,51025,2014,0.4870288689980538,1,6,Good,0,1,13,Increase,2,-12.5,Not_Likely,0,5.0,Not_Likely,0
125,125,21033,2014,8.251294655069529,9,7,Normal,1,0,5,Stable,0,20.0,Possible,1,8.0,Not_Likely,0
126,126,51610,2014,6.884142707389112,7,7,Normal,1,-1,-1,Stable,0,30.0,Possible,1,15.732810441397866,Possible,1
127,127,21067,2014,144.98808201861812,145,12,Critical,2,0,25,Increase,2,3.125,Possible,1,5.624999999999999,Not_Likely,0
128,128,21061,2014,12.112689339989474,13,5,Normal,1,0,-1,Stable,0,22.72727272727273,Possible,1,9.09090909090909,Not_Likely,0
129,129,51061,2014,24.893477892882533,25,10,Normal,1,0,-10,Lightly_Decrease,-1,11.764705882352944,Possible,1,9.083519066115107,Not_Likely,0
130,130,51011,2014,11.880112403199412,12,7,Normal,1,-1,-10,Lightly_Decrease,-1,16.666666666666668,Possible,1,11.773866078039193,Possible,1
131,131,39047,2014,37.13187890581131,38,7,Critical,2,-1,-27,Decrease,-2,-31.25,Not_Likely,0,2.5,Not_Likely,0
132,132,42051,2014,123.67211861403469,124,3,Critical,2,0,-59,Decrease,-2,25.0,Possible,1,38.85208884282745,Highly_Possible,2
133,133,21071,2014,25.453079295747102,26,5,Normal,1,1,20,Increase,2,12.5,Possible,1,6.666666666666667,Not_Likely,0
134,134,51063,2014,6.484877241077554,7,8,Normal,1,0,1,Stable,0,-3.8461538461538463,Not_Likely,0,3.076923076923077,Not_Likely,0
135,135,51065,2014,4.24612568791945,5,7,Good,0,1,11,Increase,2,22.72727272727273,Possible,1,8.18181818181818,Not_Likely,0
136,136,21073,2014,27.546869175364648,28,10,Critical,2,-2,-21,Decrease,-2,-19.444444444444443,Not_Likely,0,13.313115996963862,Possible,1
137,137,39049,2014,256.3036124915006,257,6,Severe,3,0,191,Extremely_Increase,3,35.714285714285715,Possible,1,34.605700473353096,Highly_Possible,2
138,138,42055,2014,34.17212732443379,35,3,Critical,2,0,6,Lightly_Increase,1,-8.333333333333334,Not_Likely,0,23.33333333333334,Possible,1
139,139,51067,2014,25.662333342668013,26,8,Normal,1,1,0,Stable,0,4.545454545454546,Possible,1,5.454545454545454,Not_Likely,0
140,140,51069,2014,30.12538608154584,31,8,Critical,2,0,37,Increase,2,0.0,Not_Likely,0,5.0,Not_Likely,0
141,141,21075,2014,4.289685188241669,5,2,Good,0,1,3,Stable,0,-10.0,Not_Likely,0,0.0,Not_Likely,0
142,142,42057,2014,6.2872907013480965,7,3,Normal,1,0,9,Lightly_Increase,1,8.333333333333334,Possible,1,23.33333333333334,Possible,1
143,143,51640,2014,8.471637228085966,9,4,Normal,1,0,4,Stable,0,-30.0,Not_Likely,0,0.0,Not_Likely,0
144,144,39053,2014,17.21932184181147,18,6,Normal,1,1,96,Increase,2,38.888888888888886,Possible,1,16.666666666666668,Possible,1
145,145,39055,2014,22.33836650132417,23,2,Normal,1,1,27,Increase,2,-35.714285714285715,Not_Likely,0,18.571428571428577,Possible,1
146,146,51071,2014,11.844266731485556,12,8,Normal,1,-1,-6,Lightly_Decrease,-1,-20.83333333333333,Not_Likely,0,7.52361737270448,Not_Likely,0
147,147,51073,2014,12.489769590684958,13,13,Normal,1,0,5,Stable,0,22.222222222222218,Possible,1,7.777777777777778,Not_Likely,0
148,148,51075,2014,0.8693695782686491,1,8,Good,0,0,0,Stable,0,-3.8461538461538463,Not_Likely,0,12.438398945388439,Possible,1
149,149,21081,2014,8.613885414593867,9,11,Normal,1,-1,-8,Lightly_Decrease,-1,10.714285714285714,Possible,1,6.428571428571428,Not_Likely,0
150,150,54023,2014,1.1569673623562575,2,4,Good,0,0,4,Stable,0,7.142857142857142,Possible,1,6.3980919869627915,Not_Likely,0
151,151,21083,2014,13.2758586081269,14,6,Normal,1,-1,-10,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,9.758109878613435,Not_Likely,0
152,152,21085,2014,13.451061891282274,14,6,Normal,1,0,0,Stable,0,22.72727272727273,Possible,1,6.363636363636363,Not_Likely,0
153,153,51077,2014,11.471422292175925,12,4,Normal,1,0,0,Stable,0,-41.66666666666666,Not_Likely,0,0.0,Not_Likely,0
154,154,54025,2014,20.6886139719968,21,4,Normal,1,1,20,Increase,2,-5.5555555555555545,Not_Likely,0,5.555555555555555,Not_Likely,0
155,155,39057,2014,91.45170381187508,92,7,Critical,2,0,-52,Decrease,-2,5.5555555555555545,Possible,1,4.444444444444445,Not_Likely,0
156,156,42059,2014,11.25975750544826,12,6,Normal,1,0,8,Lightly_Increase,1,-45.0,Not_Likely,0,1.0,Not_Likely,0
157,157,51079,2014,4.521375969617383,5,9,Good,0,1,9,Lightly_Increase,1,25.0,Possible,1,8.571428571428571,Not_Likely,0
158,158,39059,2014,103.59613304595942,104,6,Critical,2,0,-15,Decrease,-2,-11.111111111111109,Not_Likely,0,3.333333333333334,Not_Likely,0
159,159,51083,2014,16.440946483601465,17,3,Normal,1,0,1,Stable,0,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
160,160,39061,2014,1061.9072459710678,1062,6,Severe,3,0,653,Extremely_Increase,3,27.777777777777782,Possible,1,9.999999999999998,Not_Likely,0
161,161,51650,2014,13.29882791692994,14,13,Normal,1,0,-6,Lightly_Decrease,-1,28.125,Possible,1,10.000000000000002,Possible,1
162,162,39063,2014,32.2778680967692,33,6,Critical,2,0,53,Increase,2,50.0,Highly_Possible,2,30.000000000000007,Highly_Possible,2
163,163,51085,2014,39.489806019043016,40,9,Critical,2,-2,-38,Decrease,-2,-14.705882352941178,Not_Likely,0,11.66974114763622,Possible,1
164,164,39065,2014,11.798989805806064,12,7,Normal,1,1,16,Increase,2,22.72727272727273,Possible,1,24.54545454545455,Possible,1
165,165,54031,2014,9.08109332326272,10,4,Normal,1,0,1,Stable,0,-10.0,Not_Likely,0,2.0,Not_Likely,0
166,166,54033,2014,29.341167733437608,30,9,Critical,2,0,5,Stable,0,-4.166666666666667,Not_Likely,0,16.389675394116793,Possible,1
167,167,51660,2014,8.730451329974443,9,7,Normal,1,0,3,Stable,0,4.166666666666667,Possible,1,5.833333333333333,Not_Likely,0
168,168,21099,2014,0.4785660852209097,1,8,Good,0,1,14,Increase,2,22.72727272727273,Possible,1,9.09090909090909,Not_Likely,0
169,169,21101,2014,0.6630030997465708,1,4,Good,0,0,6,Lightly_Increase,1,16.666666666666668,Possible,1,10.0,Not_Likely,0
170,170,51087,2014,221.32372932812518,222,12,Severe,3,-1,84,Increase,2,-11.111111111111109,Not_Likely,0,2.7777777777777777,Not_Likely,0
171,171,51089,2014,12.506135742591672,13,4,Normal,1,1,11,Increase,2,21.428571428571427,Possible,1,5.714285714285714,Not_Likely,0
172,172,39075,2014,11.856532997648973,12,5,Normal,1,0,2,Stable,0,50.0,Highly_Possible,2,31.250000000000007,Highly_Possible,2
173,173,21107,2014,4.920365432767287,5,5,Good,0,0,2,Stable,0,20.0,Possible,1,8.999999999999998,Not_Likely,0
174,174,42061,2014,14.198138426579256,15,3,Normal,1,0,-6,Lightly_Decrease,-1,18.75,Possible,1,7.5,Not_Likely,0
175,175,39077,2014,70.31501742846999,71,6,Critical,2,0,-46,Decrease,-2,40.0,Possible,1,31.1584473469942,Highly_Possible,2
176,176,42063,2014,9.429815522852742,10,3,Normal,1,0,13,Increase,2,70.0,Highly_Possible,2,81.99999999999999,Highly_Possible,2
177,177,39079,2014,9.471779906341732,10,5,Normal,1,1,83,Increase,2,40.90909090909091,Possible,1,25.45454545454546,Possible,1
178,178,54035,2014,14.064399513916626,15,7,Normal,1,0,6,Lightly_Increase,1,-5.0,Not_Likely,0,6.0,Not_Likely,0
179,179,51095,2014,10.50863369017243,11,15,Normal,1,0,7,Lightly_Increase,1,16.666666666666668,Possible,1,6.190476190476191,Not_Likely,0
180,180,21111,2014,5.248356171621063,6,5,Good,0,1,5,Stable,0,-16.666666666666668,Not_Likely,0,20.019846436181716,Possible,1
181,181,39081,2014,29.90235757462845,30,9,Critical,2,-1,-22,Decrease,-2,-70.0,Not_Likely,0,8.272307738092218,Not_Likely,0
182,182,42065,2014,22.75471958288443,23,4,Normal,1,0,-9,Lightly_Decrease,-1,14.285714285714285,Possible,1,32.857142857142854,Highly_Possible,2
183,183,54037,2014,0.08662775900687625,1,6,Good,0,1,16,Increase,2,6.25,Possible,1,6.25,Not_Likely,0
184,184,21115,2014,11.949432479633167,12,7,Normal,1,0,10,Lightly_Increase,1,10.714285714285714,Possible,1,7.1428571428571415,Not_Likely,0
185,185,21117,2014,10.4113181265627,11,8,Normal,1,0,3,Stable,0,39.285714285714285,Possible,1,19.382308512148946,Possible,1
186,186,51099,2014,4.3691696725702895,5,6,Good,0,1,7,Lightly_Increase,1,33.333333333333336,Possible,1,7.777777777777778,Not_Likely,0
187,187,51101,2014,1.3417075409396897,2,9,Good,0,0,1,Stable,0,-13.888888888888891,Not_Likely,0,3.3333333333333335,Not_Likely,0
188,188,21119,2014,0.0993217374856115,1,6,Good,0,0,6,Lightly_Increase,1,12.5,Possible,1,10.040739505414244,Possible,1
189,189,21121,2014,20.224699994781933,21,5,Normal,1,1,18,Increase,2,11.111111111111109,Possible,1,6.666666666666667,Not_Likely,0
190,190,39083,2014,15.07518579082759,16,5,Normal,1,0,-3,Stable,0,6.25,Possible,1,23.08718399114924,Possible,1
191,191,42069,2014,119.81996520481545,120,6,Critical,2,0,-82,Decrease,-2,-56.25,Not_Likely,0,10.550979209617505,Possible,1
192,192,39085,2014,221.96758738807011,222,1,Severe,3,-1,3,Stable,0,-50.0,Not_Likely,0,28.976989306939828,Possible,1
193,193,42071,2014,81.20236563825537,82,4,Critical,2,0,85,Increase,2,70.0,Highly_Possible,2,64.0,Highly_Possible,2
194,194,21125,2014,43.87841576541828,44,6,Critical,2,-2,-38,Decrease,-2,15.0,Possible,1,16.123666027413655,Possible,1
195,195,42075,2014,45.47215309789952,46,4,Critical,2,0,52,Increase,2,114.28571428571428,Highly_Possible,2,61.42857142857143,Highly_Possible,2
