,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank
79,42007,2014,64.80021601908717,65,7,Critical,2,0,-17,Decrease,-2,-15.0,Not_Likely,0
80,39013,2014,27.35484528265121,28,8,Critical,2,0,2,Stable,0,-45.0,Not_Likely,0
81,21017,2014,9.07162555366374,10,10,Normal,1,-1,-8,Lightly_Decrease,-1,2.7777777777777777,Possible,1
82,21019,2014,35.576937494811986,36,7,Critical,2,0,-4,Stable,0,4.545454545454546,Possible,1
83,21021,2014,1.1020364376295004,2,10,Good,0,1,16,Increase,2,13.333333333333334,Possible,1
84,51520,2014,7.751722439083335,8,3,Normal,1,0,4,Stable,0,-25.0,Not_Likely,0
85,51027,2014,12.04250993132393,13,5,Normal,1,1,23,Increase,2,27.77777777777778,Possible,1
86,51530,2014,1.952313147755556,2,9,Good,0,0,3,Stable,0,3.3333333333333335,Possible,1
87,21035,2014,17.19099638814252,18,4,Normal,1,-1,-13,Decrease,-2,-10.0,Not_Likely,0
88,21037,2014,110.62785638604204,111,9,Critical,2,0,50,Increase,2,32.142857142857146,Possible,1
89,51031,2014,17.843646426630595,18,6,Normal,1,0,-10,Lightly_Decrease,-1,10.0,Possible,1
90,51035,2014,17.634115840547313,18,7,Normal,1,0,2,Stable,0,-30.0,Not_Likely,0
91,42027,2014,20.608829993889167,21,2,Normal,1,0,-5,Stable,0,-16.666666666666668,Not_Likely,0
92,39021,2014,25.352699098860754,26,6,Normal,1,1,31,Increase,2,-5.555555555555555,Not_Likely,0
93,21049,2014,32.25752304329871,33,10,Critical,2,-1,-23,Decrease,-2,14.705882352941176,Possible,1
94,51043,2014,12.750019608097961,13,7,Normal,1,-1,-8,Lightly_Decrease,-1,-4.166666666666667,Not_Likely,0
95,21051,2014,1.4756654303581205,2,8,Good,0,1,21,Increase,2,26.923076923076923,Possible,1
96,21053,2014,10.76714516679716,11,5,Normal,1,0,1,Stable,0,6.25,Possible,1
97,42035,2014,8.893381987540707,9,1,Normal,1,-1,-8,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0
98,39031,2014,14.422698578115925,15,5,Normal,1,0,6,Lightly_Increase,1,12.5,Possible,1
99,51045,2014,3.1809578050391063,4,9,Good,0,1,8,Lightly_Increase,1,12.5,Possible,1
100,51047,2014,57.620382366589205,58,10,Critical,2,-1,-50,Decrease,-2,25.0,Possible,1
101,21057,2014,10.421317876371504,11,5,Normal,1,0,5,Stable,0,11.11111111111111,Possible,1
102,51049,2014,10.11135691898864,11,7,Normal,1,-1,-5,Stable,0,5.0,Possible,1
103,39037,2014,7.0642021475306205,8,4,Normal,1,0,3,Stable,0,14.285714285714286,Possible,1
104,51053,2014,8.547937670218817,9,11,Normal,1,0,2,Stable,0,-15.625,Not_Likely,0
105,21063,2014,16.014785962550256,17,8,Normal,1,-1,-12,Decrease,-2,7.142857142857143,Possible,1
106,51600,2014,6.05370819538058,7,8,Normal,1,0,5,Stable,0,30.0,Possible,1
107,39045,2014,51.995717568111104,52,5,Critical,2,0,146,Extremely_Increase,3,85.71428571428571,Highly_Possible,2
108,21005,2014,12.646772007380081,13,11,Normal,1,0,-2,Stable,0,-12.5,Not_Likely,0
109,51515,2014,7.698671271639142,8,9,Normal,1,0,7,Lightly_Increase,1,19.23076923076923,Possible,1
110,42013,2014,58.48472468170368,59,2,Critical,2,0,9,Lightly_Increase,1,33.333333333333336,Possible,1
111,51023,2014,7.172987697394083,8,10,Normal,1,1,16,Increase,2,21.428571428571427,Possible,1
112,42015,2014,13.60671022064869,14,1,Normal,1,0,-3,Stable,0,-25.0,Not_Likely,0
113,51037,2014,7.89237480363388,8,6,Normal,1,0,15,Increase,2,0.0,Not_Likely,0
114,42041,2014,12.463775708069134,13,5,Normal,1,0,0,Stable,0,43.75,Possible,1
115,42047,2014,11.668940119488587,12,4,Normal,1,-1,-10,Lightly_Decrease,-1,-25.0,Not_Likely,0
116,51595,2014,11.403490265660569,12,5,Normal,1,-1,-11,Decrease,-2,-6.25,Not_Likely,0
117,21065,2014,2.677573153967938,3,10,Good,0,1,7,Lightly_Increase,1,31.25,Possible,1
118,54009,2014,0.858759936057197,1,8,Good,0,0,3,Stable,0,-46.15384615384615,Not_Likely,0
119,21031,2014,2.2381717236869707,3,6,Good,0,0,-2,Stable,0,6.25,Possible,1
120,21039,2014,12.334663271780686,13,5,Normal,1,0,-1,Stable,0,-7.142857142857143,Not_Likely,0
121,39023,2014,6.3498593167920685,7,6,Normal,1,-1,-4,Stable,0,0.0,Not_Likely,0
122,54015,2014,1.3857679352815653,2,6,Good,0,0,-1,Stable,0,-22.22222222222222,Not_Likely,0
123,21007,2014,3.9420739176920243,4,4,Good,0,0,2,Stable,0,-7.142857142857143,Not_Likely,0
124,51025,2014,0.4870288689980538,1,6,Good,0,1,13,Increase,2,-12.5,Not_Likely,0
125,21033,2014,8.251294655069529,9,7,Normal,1,0,5,Stable,0,20.0,Possible,1
126,51610,2014,6.8841427073891115,7,7,Normal,1,-1,-1,Stable,0,30.0,Possible,1
127,21067,2014,144.98808201861812,145,12,Critical,2,0,25,Increase,2,3.125,Possible,1
128,21061,2014,12.112689339989474,13,5,Normal,1,0,-1,Stable,0,22.727272727272727,Possible,1
129,51061,2014,24.893477892882533,25,10,Normal,1,0,-10,Lightly_Decrease,-1,11.764705882352942,Possible,1
130,51011,2014,11.880112403199412,12,7,Normal,1,-1,-10,Lightly_Decrease,-1,16.666666666666668,Possible,1
131,39047,2014,37.13187890581131,38,7,Critical,2,-1,-27,Decrease,-2,-31.25,Not_Likely,0
132,42051,2014,123.67211861403469,124,3,Critical,2,0,-59,Decrease,-2,25.0,Possible,1
133,21071,2014,25.453079295747102,26,5,Normal,1,1,20,Increase,2,12.5,Possible,1
134,51063,2014,6.484877241077554,7,8,Normal,1,0,1,Stable,0,-3.8461538461538463,Not_Likely,0
135,51065,2014,4.24612568791945,5,7,Good,0,1,11,Increase,2,22.727272727272727,Possible,1
136,21073,2014,27.546869175364648,28,10,Critical,2,-2,-21,Decrease,-2,-19.444444444444443,Not_Likely,0
137,39049,2014,256.3036124915006,257,6,Severe,3,0,191,Extremely_Increase,3,35.714285714285715,Possible,1
138,42055,2014,34.17212732443379,35,3,Critical,2,0,6,Lightly_Increase,1,-8.333333333333334,Not_Likely,0
139,51067,2014,25.662333342668013,26,8,Normal,1,1,0,Stable,0,4.545454545454546,Possible,1
140,51069,2014,30.12538608154584,31,8,Critical,2,0,37,Increase,2,0.0,Not_Likely,0
141,21075,2014,4.289685188241669,5,2,Good,0,1,3,Stable,0,-10.0,Not_Likely,0
142,42057,2014,6.2872907013480965,7,3,Normal,1,0,9,Lightly_Increase,1,8.333333333333334,Possible,1
143,51640,2014,8.471637228085966,9,4,Normal,1,0,4,Stable,0,-30.0,Not_Likely,0
144,39053,2014,17.21932184181147,18,6,Normal,1,1,96,Increase,2,38.888888888888886,Possible,1
145,39055,2014,22.33836650132417,23,2,Normal,1,1,27,Increase,2,-35.714285714285715,Not_Likely,0
146,51071,2014,11.844266731485556,12,8,Normal,1,-1,-6,Lightly_Decrease,-1,-20.833333333333332,Not_Likely,0
147,51073,2014,12.489769590684958,13,13,Normal,1,0,5,Stable,0,22.22222222222222,Possible,1
148,51075,2014,0.8693695782686491,1,8,Good,0,0,0,Stable,0,-3.8461538461538463,Not_Likely,0
149,21081,2014,8.613885414593867,9,11,Normal,1,-1,-8,Lightly_Decrease,-1,10.714285714285714,Possible,1
150,54023,2014,1.1569673623562575,2,4,Good,0,0,4,Stable,0,7.142857142857143,Possible,1
151,21083,2014,13.2758586081269,14,6,Normal,1,-1,-10,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0
152,21085,2014,13.451061891282274,14,6,Normal,1,0,0,Stable,0,22.727272727272727,Possible,1
153,51077,2014,11.471422292175925,12,4,Normal,1,0,0,Stable,0,-41.666666666666664,Not_Likely,0
154,54025,2014,20.6886139719968,21,4,Normal,1,1,20,Increase,2,-5.555555555555555,Not_Likely,0
155,39057,2014,91.45170381187508,92,7,Critical,2,0,-52,Decrease,-2,5.555555555555555,Possible,1
156,42059,2014,11.25975750544826,12,6,Normal,1,0,8,Lightly_Increase,1,-45.0,Not_Likely,0
157,51079,2014,4.521375969617383,5,9,Good,0,1,9,Lightly_Increase,1,25.0,Possible,1
158,39059,2014,103.59613304595942,104,6,Critical,2,0,-15,Decrease,-2,-11.11111111111111,Not_Likely,0
159,51083,2014,16.440946483601465,17,3,Normal,1,0,1,Stable,0,16.666666666666668,Possible,1
160,39061,2014,1061.9072459710678,1062,6,Severe,3,0,653,Extremely_Increase,3,27.77777777777778,Possible,1
161,51650,2014,13.29882791692994,14,13,Normal,1,0,-6,Lightly_Decrease,-1,28.125,Possible,1
162,39063,2014,32.2778680967692,33,6,Critical,2,0,53,Increase,2,50.0,Highly_Possible,2
163,51085,2014,39.489806019043016,40,9,Critical,2,-2,-38,Decrease,-2,-14.705882352941176,Not_Likely,0
164,39065,2014,11.798989805806064,12,7,Normal,1,1,16,Increase,2,22.727272727272727,Possible,1
165,54031,2014,9.08109332326272,10,4,Normal,1,0,1,Stable,0,-10.0,Not_Likely,0
166,54033,2014,29.341167733437608,30,9,Critical,2,0,5,Stable,0,-4.166666666666667,Not_Likely,0
167,51660,2014,8.730451329974443,9,7,Normal,1,0,3,Stable,0,4.166666666666667,Possible,1
168,21099,2014,0.4785660852209097,1,8,Good,0,1,14,Increase,2,22.727272727272727,Possible,1
169,21101,2014,0.6630030997465708,1,4,Good,0,0,6,Lightly_Increase,1,16.666666666666668,Possible,1
170,51087,2014,221.32372932812518,222,12,Severe,3,-1,84,Increase,2,-11.11111111111111,Not_Likely,0
171,51089,2014,12.506135742591672,13,4,Normal,1,1,11,Increase,2,21.428571428571427,Possible,1
172,39075,2014,11.856532997648973,12,5,Normal,1,0,2,Stable,0,50.0,Highly_Possible,2
173,21107,2014,4.920365432767287,5,5,Good,0,0,2,Stable,0,20.0,Possible,1
174,42061,2014,14.198138426579256,15,3,Normal,1,0,-6,Lightly_Decrease,-1,18.75,Possible,1
175,39077,2014,70.31501742846999,71,6,Critical,2,0,-46,Decrease,-2,40.0,Possible,1
176,42063,2014,9.429815522852742,10,3,Normal,1,0,13,Increase,2,70.0,Highly_Possible,2
177,39079,2014,9.471779906341732,10,5,Normal,1,1,83,Increase,2,40.90909090909091,Possible,1
178,54035,2014,14.064399513916626,15,7,Normal,1,0,6,Lightly_Increase,1,-5.0,Not_Likely,0
179,51095,2014,10.50863369017243,11,15,Normal,1,0,7,Lightly_Increase,1,16.666666666666668,Possible,1
180,21111,2014,5.248356171621063,6,5,Good,0,1,5,Stable,0,-16.666666666666668,Not_Likely,0
181,39081,2014,29.90235757462845,30,9,Critical,2,-1,-22,Decrease,-2,-70.0,Not_Likely,0
182,42065,2014,22.75471958288443,23,4,Normal,1,0,-9,Lightly_Decrease,-1,14.285714285714286,Possible,1
183,54037,2014,0.08662775900687625,1,6,Good,0,1,16,Increase,2,6.25,Possible,1
184,21115,2014,11.949432479633167,12,7,Normal,1,0,10,Lightly_Increase,1,10.714285714285714,Possible,1
185,21117,2014,10.4113181265627,11,8,Normal,1,0,3,Stable,0,39.285714285714285,Possible,1
186,51099,2014,4.3691696725702895,5,6,Good,0,1,7,Lightly_Increase,1,33.333333333333336,Possible,1
187,51101,2014,1.3417075409396897,2,9,Good,0,0,1,Stable,0,-13.88888888888889,Not_Likely,0
188,21119,2014,0.0993217374856115,1,6,Good,0,0,6,Lightly_Increase,1,12.5,Possible,1
189,21121,2014,20.224699994781933,21,5,Normal,1,1,18,Increase,2,11.11111111111111,Possible,1
190,39083,2014,15.07518579082759,16,5,Normal,1,0,-3,Stable,0,6.25,Possible,1
191,42069,2014,119.81996520481545,120,6,Critical,2,0,-82,Decrease,-2,-56.25,Not_Likely,0
192,39085,2014,221.96758738807011,222,1,Severe,3,-1,3,Stable,0,-50.0,Not_Likely,0
193,42071,2014,81.20236563825537,82,4,Critical,2,0,85,Increase,2,70.0,Highly_Possible,2
194,21125,2014,43.87841576541828,44,6,Critical,2,-2,-38,Decrease,-2,15.0,Possible,1
195,42075,2014,45.47215309789952,46,4,Critical,2,0,52,Increase,2,114.28571428571429,Highly_Possible,2
196,42077,2014,29.8027403905195,30,4,Critical,2,0,19,Increase,2,-6.25,Not_Likely,0
197,39089,2014,67.2898733091663,68,6,Critical,2,0,17,Increase,2,33.333333333333336,Possible,1
198,21141,2014,8.076988911650643,9,5,Normal,1,0,-1,Stable,0,14.285714285714286,Possible,1
199,39091,2014,21.32954934009903,22,5,Normal,1,-1,-15,Decrease,-2,25.0,Possible,1
200,54045,2014,28.254602545536944,29,5,Critical,2,-1,-15,Decrease,-2,-15.0,Not_Likely,0
201,51107,2014,33.33479192203301,34,9,Critical,2,0,27,Increase,2,16.666666666666668,Possible,1
202,51109,2014,10.129462256685109,11,7,Normal,1,0,-2,Stable,0,16.666666666666668,Possible,1
203,21069,2014,0.5082988879221985,1,10,Good,0,1,12,Increase,2,13.333333333333334,Possible,1
204,51620,2014,9.127751788348476,10,5,Normal,1,-1,-5,Stable,0,13.636363636363637,Possible,1
205,51630,2014,2.6812001774698726,3,8,Good,0,0,-2,Stable,0,8.333333333333334,Possible,1
206,39051,2014,11.33783237304876,12,4,Normal,1,0,1,Stable,0,25.0,Possible,1
207,21079,2014,4.758982099772963,5,9,Good,0,1,6,Lightly_Increase,1,-3.125,Not_Likely,0
208,21087,2014,9.950103894347237,10,7,Normal,1,-1,-9,Lightly_Decrease,-1,14.285714285714286,Possible,1
209,51081,2014,9.23999837885717,10,5,Normal,1,-1,-6,Lightly_Decrease,-1,-7.142857142857143,Not_Likely,0
210,21089,2014,5.766170127456127,6,5,Good,0,1,15,Increase,2,0.0,Not_Likely,0
211,54029,2014,20.265510538604698,21,7,Normal,1,-1,-19,Decrease,-2,-37.5,Not_Likely,0
212,21095,2014,79.24945421712697,80,5,Critical,2,0,-38,Decrease,-2,-9.090909090909092,Not_Likely,0
213,21097,2014,0.4716301567905325,1,10,Good,0,1,13,Increase,2,5.2631578947368425,Possible,1
214,21103,2014,6.02871926136728,7,8,Normal,1,-1,0,Stable,0,-17.857142857142858,Not_Likely,0
215,39071,2014,40.83604463158653,41,7,Critical,2,0,9,Lightly_Increase,1,-11.11111111111111,Not_Likely,0
216,51670,2014,11.159692090583183,12,13,Normal,1,-1,-8,Lightly_Decrease,-1,-5.555555555555555,Not_Likely,0
217,21109,2014,3.7896053474976137,4,8,Good,0,1,7,Lightly_Increase,1,25.0,Possible,1
218,21113,2014,49.39191946895121,50,12,Critical,2,0,-26,Decrease,-2,-16.666666666666668,Not_Likely,0
219,54039,2014,140.42054515022707,141,4,Critical,2,0,-78,Decrease,-2,-31.25,Not_Likely,0
220,21127,2014,9.737217322072867,10,7,Normal,1,-1,-7,Lightly_Decrease,-1,11.538461538461538,Possible,1
221,42073,2014,20.481710192227577,21,5,Normal,1,0,-6,Lightly_Decrease,-1,-37.5,Not_Likely,0
222,21129,2014,12.106387764400306,13,8,Normal,1,0,5,Stable,0,28.125,Possible,1
223,21131,2014,6.324900172183707,7,10,Normal,1,0,6,Lightly_Increase,1,27.272727272727273,Possible,1
224,21133,2014,4.528908170775826,5,7,Good,0,1,9,Lightly_Increase,1,-25.0,Not_Likely,0
225,21135,2014,12.689625409851425,13,7,Normal,1,0,-2,Stable,0,15.0,Possible,1
226,21137,2014,7.014271272421946,8,8,Normal,1,0,5,Stable,0,7.6923076923076925,Possible,1
227,21139,2014,7.406737073055706,8,5,Normal,1,0,0,Stable,0,12.5,Possible,1
228,39093,2014,15.238811660065755,16,3,Normal,1,1,148,Extremely_Increase,3,-20.0,Not_Likely,0
229,54019,2014,9.698283562940123,10,4,Normal,1,-1,-6,Lightly_Decrease,-1,-31.25,Not_Likely,0
230,21093,2014,19.091722813875467,20,7,Normal,1,1,4,Stable,0,-10.0,Not_Likely,0
231,39073,2014,19.399166416751005,20,4,Normal,1,0,-4,Stable,0,40.0,Possible,1
232,42067,2014,15.264442111510416,16,5,Normal,1,0,2,Stable,0,11.11111111111111,Possible,1
233,51105,2014,18.037248470272257,19,4,Normal,1,0,-11,Decrease,-2,-37.5,Not_Likely,0
234,39095,2014,122.0740308011333,123,3,Critical,2,1,232,Extremely_Increase,3,50.0,Highly_Possible,2
235,51111,2014,2.0631785853053657,3,6,Good,0,0,2,Stable,0,31.25,Possible,1
236,42079,2014,245.76136318312984,246,4,Severe,3,-1,-115,Extremely_Decrease,-3,-38.888888888888886,Not_Likely,0
237,42081,2014,87.01037052064802,88,4,Critical,2,0,-32,Decrease,-2,-25.0,Not_Likely,0
238,51680,2014,4.755301554487711,5,7,Good,0,1,6,Lightly_Increase,1,9.090909090909092,Possible,1
239,21143,2014,11.34128396626032,12,6,Normal,1,1,13,Increase,2,5.0,Possible,1
240,21151,2014,48.2013576218682,49,10,Critical,2,0,57,Increase,2,3.125,Possible,1
241,51113,2014,0.4578119069150926,1,7,Good,0,1,12,Increase,2,6.666666666666667,Possible,1
242,21153,2014,2.7670696418202914,3,7,Good,0,1,8,Lightly_Increase,1,15.384615384615385,Possible,1
243,39099,2014,136.3833167716655,137,4,Critical,2,1,232,Extremely_Increase,3,-45.0,Not_Likely,0
244,39101,2014,94.46282527260374,95,6,Critical,2,0,-57,Decrease,-2,10.0,Possible,1
245,54049,2014,15.329326312845405,16,8,Normal,1,-1,-13,Decrease,-2,-13.636363636363637,Not_Likely,0
246,54051,2014,13.77797883314548,14,7,Normal,1,-1,-13,Decrease,-2,-36.36363636363637,Not_Likely,0
247,21159,2014,5.678237221157676,6,7,Good,0,0,0,Stable,0,-5.0,Not_Likely,0
248,51690,2014,8.751953013249974,9,5,Normal,1,-1,-6,Lightly_Decrease,-1,21.428571428571427,Possible,1
249,21161,2014,23.7541317034473,24,10,Normal,1,0,-6,Lightly_Decrease,-1,14.285714285714286,Possible,1
250,54053,2014,6.742009941817861,7,6,Normal,1,0,8,Lightly_Increase,1,27.77777777777778,Possible,1
251,21145,2014,5.957506443978738,6,6,Good,0,1,2,Stable,0,6.25,Possible,1
252,21147,2014,18.151021111780103,19,3,Normal,1,-1,-15,Decrease,-2,0.0,Not_Likely,0
253,54047,2014,4.670936682814078,5,4,Good,0,1,12,Increase,2,22.22222222222222,Possible,1
254,42083,2014,19.348618976950018,20,1,Normal,1,-1,-17,Decrease,-2,-12.5,Not_Likely,0
255,21165,2014,7.7708255695593085,8,11,Normal,1,0,1,Stable,0,15.625,Possible,1
256,39107,2014,28.26231160366173,29,4,Critical,2,-2,-28,Decrease,-2,8.333333333333334,Possible,1
257,42053,2014,10.488935440726452,11,4,Normal,1,-1,-5,Stable,0,-8.333333333333334,Not_Likely,0
258,39069,2014,12.007791318383234,13,5,Normal,1,-1,-9,Lightly_Decrease,-1,18.75,Possible,1
259,51093,2014,2.609637903869752,3,14,Good,0,1,14,Increase,2,22.22222222222222,Possible,1
260,39087,2014,53.14249724796096,54,7,Critical,2,-2,-51,Decrease,-2,31.818181818181817,Possible,1
261,21155,2014,11.069476334283378,12,9,Normal,1,0,7,Lightly_Increase,1,7.6923076923076925,Possible,1
262,21157,2014,12.828900264882135,13,6,Normal,1,0,-5,Stable,0,0.0,Not_Likely,0
