,Unnamed: 0,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
49,49,42031,2010,13.96151263606183,14,4,Normal,1,0,-3,Stable,0,0.0,Not_Likely,0,7.108376361795528,Not_Likely,0
50,50,42033,2010,19.648153438224217,20,2,Normal,1,0,-7,Stable,0,21.428571428571427,Possible,1,20.0,Possible,1
51,51,39025,2010,107.15150700861595,108,9,Critical,2,0,-76,Decrease,-2,-53.846153846153854,Not_Likely,0,19.767059026603476,Possible,1
52,52,39027,2010,4.978681572817892,5,5,Good,0,1,3,Stable,0,-16.666666666666668,Not_Likely,0,19.953105489530646,Possible,1
53,53,51570,2010,13.919206871234591,14,11,Normal,1,-1,-12,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,9.600363352492703,Not_Likely,0
54,54,42037,2010,1.2225593988442194,2,5,Good,0,0,3,Stable,0,14.285714285714285,Possible,1,7.142857142857143,Not_Likely,0
55,55,39029,2010,19.63452436404616,20,7,Normal,1,1,2,Stable,0,27.272727272727273,Possible,1,7.2727272727272725,Not_Likely,0
56,56,39033,2010,22.32614526423045,23,6,Critical,2,-1,-12,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,15.293133682542198,Possible,1
57,57,42039,2010,12.506442104159348,13,3,Normal,1,-1,-12,Lightly_Decrease,-1,-40.0,Not_Likely,0,12.061946133726334,Possible,1
58,58,21055,2010,11.136799060221524,12,5,Normal,1,-1,-9,Lightly_Decrease,-1,6.25,Possible,1,2.5,Not_Likely,0
59,59,39035,2010,61.68489236523318,62,1,Critical,2,0,39,Increase,2,50.0,Highly_Possible,2,79.38049425909807,Highly_Possible,2
60,60,51590,2010,11.299983281151563,12,3,Normal,1,-1,-9,Lightly_Decrease,-1,-10.0,Not_Likely,0,0.0,Not_Likely,0
61,61,42043,2010,81.94749401612631,82,5,Critical,2,0,-41,Decrease,-2,-5.5555555555555545,Not_Likely,0,1.1111111111111112,Not_Likely,0
62,62,21059,2010,5.6979146704649,6,4,Normal,1,0,4,Stable,0,-6.25,Not_Likely,0,1.25,Not_Likely,0
63,63,39039,2010,10.3942305942346,11,5,Normal,1,0,6,Stable,0,-7.142857142857142,Not_Likely,0,2.857142857142857,Not_Likely,0
64,64,39041,2010,166.13185715860857,167,5,Severe,3,-1,91,Increase,2,50.0,Highly_Possible,2,66.24999999999999,Highly_Possible,2
65,65,42045,2010,198.8515696353189,199,3,Severe,3,0,188,Extremely_Increase,3,60.0,Highly_Possible,2,81.99999999999999,Highly_Possible,2
66,66,51051,2010,10.453845741273282,11,6,Normal,1,0,3,Stable,0,-22.72727272727273,Not_Likely,0,0.9090909090909091,Not_Likely,0
67,67,54017,2010,5.2720678750173136,6,8,Normal,1,-1,-4,Stable,0,-12.5,Not_Likely,0,7.942124833292105,Not_Likely,0
68,68,39043,2010,20.47084652738561,21,3,Normal,1,1,15,Increase,2,10.0,Possible,1,4.0,Not_Likely,0
69,69,42049,2010,46.94483347685336,47,1,Critical,2,0,-8,Lightly_Decrease,-1,-50.0,Not_Likely,0,0.0,Not_Likely,0
70,70,51057,2010,0.2922581891344238,1,6,Good,0,1,6,Stable,0,-4.545454545454546,Not_Likely,0,7.209558186972345,Not_Likely,0
71,71,51059,2010,6.371638914193561,7,9,Normal,1,1,147,Extremely_Increase,3,25.0,Possible,1,8.0,Not_Likely,0
72,72,21001,2010,0.7759182392963002,1,8,Good,0,1,6,Stable,0,7.6923076923076925,Possible,1,6.153846153846154,Not_Likely,0
73,73,51003,2010,11.211777164806511,12,7,Normal,1,1,9,Lightly_Increase,1,0.0,Not_Likely,0,2.307692307692308,Not_Likely,0
74,74,51005,2010,2.341611773164858,3,7,Good,0,1,7,Stable,0,4.166666666666667,Possible,1,2.5000000000000004,Not_Likely,0
75,75,39003,2010,24.48480231883616,25,6,Critical,2,-1,-13,Lightly_Decrease,-1,15.0,Possible,1,22.719064612506166,Possible,1
76,76,51009,2010,16.599999381670273,17,9,Normal,1,-1,-15,Decrease,-2,-10.0,Not_Likely,0,5.192154063676089,Not_Likely,0
77,77,51015,2010,12.00580415027109,13,7,Normal,1,0,1,Stable,0,0.0,Not_Likely,0,2.6666666666666665,Not_Likely,0
78,78,51017,2010,7.78944757223178,8,7,Normal,1,0,1,Stable,0,0.0,Not_Likely,0,3.6363636363636362,Not_Likely,0
79,79,42007,2010,29.1261043741425,30,7,Critical,2,0,-9,Lightly_Decrease,-1,-5.0,Not_Likely,0,4.0,Not_Likely,0
80,80,39013,2010,12.709966120559473,13,8,Normal,1,0,-6,Stable,0,20.0,Possible,1,7.0,Not_Likely,0
81,81,21017,2010,14.812445865738528,15,10,Normal,1,0,-3,Stable,0,22.222222222222218,Possible,1,23.33333333333334,Possible,1
82,82,21019,2010,27.131244950337766,28,7,Critical,2,0,111,Increase,2,31.818181818181817,Possible,1,26.36363636363637,Possible,1
83,83,21021,2010,15.39114777408165,16,10,Normal,1,-1,-12,Lightly_Decrease,-1,6.666666666666668,Possible,1,8.224972712626597,Not_Likely,0
84,84,51520,2010,16.50717724852412,17,3,Normal,1,-1,-12,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,0.0,Not_Likely,0
85,85,51027,2010,28.87920753629408,29,5,Critical,2,-2,-26,Decrease,-2,11.111111111111109,Possible,1,3.333333333333334,Not_Likely,0
86,86,51530,2010,14.794648319173765,15,9,Normal,1,-1,-14,Lightly_Decrease,-1,-10.0,Not_Likely,0,1.3333333333333333,Not_Likely,0
87,87,21035,2010,9.476824175866113,10,4,Normal,1,-1,-5,Stable,0,0.0,Not_Likely,0,0.0,Not_Likely,0
88,88,21037,2010,14.905327911827655,15,9,Normal,1,1,60,Increase,2,-46.42857142857143,Not_Likely,0,1.4285714285714286,Not_Likely,0
89,89,51031,2010,8.266303784812589,9,6,Normal,1,0,-1,Stable,0,-20.0,Not_Likely,0,6.510000155099661,Not_Likely,0
90,90,51035,2010,2.3147288510052366,3,7,Good,0,1,10,Lightly_Increase,1,-25.0,Not_Likely,0,0.0,Not_Likely,0
91,91,42027,2010,15.570620185442245,16,2,Normal,1,-1,-15,Decrease,-2,-16.666666666666668,Not_Likely,0,18.428172089380354,Possible,1
92,92,39021,2010,0.5653032818919207,1,6,Good,0,0,2,Stable,0,16.666666666666668,Possible,1,28.888888888888896,Possible,1
93,93,21049,2010,22.98763297640644,23,10,Critical,2,0,32,Increase,2,38.23529411764706,Highly_Possible,2,25.882352941176467,Possible,1
94,94,51043,2010,9.21304676817734,10,7,Normal,1,-1,-9,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0,6.945296879639694,Not_Likely,0
95,95,21051,2010,26.20941288351973,27,8,Critical,2,0,1,Stable,0,-53.846153846153854,Not_Likely,0,0.7692307692307693,Not_Likely,0
96,96,21053,2010,19.211247996528986,20,5,Normal,1,0,-12,Lightly_Decrease,-1,0.0,Not_Likely,0,5.0,Not_Likely,0
97,97,42035,2010,4.762175895959024,5,1,Good,0,1,4,Stable,0,-25.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
98,98,39031,2010,4.989919778205444,5,5,Good,0,1,8,Lightly_Increase,1,31.25,Possible,1,32.5,Highly_Possible,2
99,99,51045,2010,10.190817410639273,11,9,Normal,1,0,-3,Stable,0,-4.166666666666667,Not_Likely,0,3.3333333333333335,Not_Likely,0
100,100,51047,2010,17.513303191947585,18,10,Normal,1,1,6,Stable,0,0.0,Not_Likely,0,10.354020645512612,Possible,1
101,101,21057,2010,4.140323753259934,5,5,Good,0,1,7,Stable,0,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
102,102,51049,2010,10.715126842305516,11,7,Normal,1,0,-2,Stable,0,-5.0,Not_Likely,0,0.0,Not_Likely,0
103,103,39037,2010,13.106440511770954,14,4,Normal,1,0,6,Stable,0,14.285714285714285,Possible,1,5.714285714285714,Not_Likely,0
104,104,51053,2010,18.34438956640032,19,11,Normal,1,-1,-15,Decrease,-2,-15.625,Not_Likely,0,0.9413560180190682,Not_Likely,0
105,105,21063,2010,14.393616401982605,15,8,Normal,1,0,1,Stable,0,25.0,Possible,1,15.714285714285722,Possible,1
106,106,51600,2010,7.099738183987749,8,8,Normal,1,-1,-7,Stable,0,25.0,Possible,1,9.788572735608883,Not_Likely,0
107,107,39045,2010,52.39990399496925,53,5,Critical,2,0,166,Extremely_Increase,3,50.0,Highly_Possible,2,45.714285714285715,Highly_Possible,2
108,108,21005,2010,1.6435426501437904,2,11,Good,0,1,10,Lightly_Increase,1,15.625,Possible,1,9.375000000000002,Not_Likely,0
109,109,51515,2010,2.158762569290757,3,9,Good,0,1,10,Lightly_Increase,1,-15.384615384615385,Not_Likely,0,0.0,Not_Likely,0
110,110,42013,2010,32.15528211057477,33,2,Critical,2,0,18,Increase,2,33.333333333333336,Possible,1,23.33333333333334,Possible,1
111,111,51023,2010,9.374548673437491,10,10,Normal,1,0,9,Lightly_Increase,1,-14.285714285714285,Not_Likely,0,1.4285714285714286,Not_Likely,0
112,112,42015,2010,11.470945964705455,12,1,Normal,1,0,0,Stable,0,12.5,Possible,1,22.252967912411147,Possible,1
113,113,51037,2010,2.9691013661007544,3,6,Good,0,0,-1,Stable,0,-6.25,Not_Likely,0,0.0,Not_Likely,0
114,114,42041,2010,9.61151928219475,10,5,Normal,1,0,5,Stable,0,-18.75,Not_Likely,0,1.25,Not_Likely,0
115,115,42047,2010,6.391259200766237,7,4,Normal,1,0,12,Lightly_Increase,1,0.0,Not_Likely,0,6.666666666666667,Not_Likely,0
116,116,51595,2010,8.355442635316761,9,5,Normal,1,-1,-7,Stable,0,-18.75,Not_Likely,0,0.0,Not_Likely,0
117,117,21065,2010,0.733347799360651,1,10,Good,0,1,9,Lightly_Increase,1,21.875,Possible,1,24.375000000000004,Possible,1
118,118,54009,2010,11.350136608467775,12,8,Normal,1,-1,-7,Stable,0,-3.8461538461538463,Not_Likely,0,4.615384615384615,Not_Likely,0
119,119,21031,2010,1.062295530251074,2,6,Good,0,1,5,Stable,0,0.0,Not_Likely,0,2.5,Not_Likely,0
120,120,21039,2010,19.22236552536129,20,5,Normal,1,0,-7,Stable,0,-7.142857142857142,Not_Likely,0,1.4285714285714286,Not_Likely,0
121,121,39023,2010,10.97028912725907,11,6,Normal,1,0,3,Stable,0,13.636363636363635,Possible,1,14.545454545454545,Possible,1
122,122,54015,2010,4.499029950146893,5,6,Good,0,0,-2,Stable,0,-5.5555555555555545,Not_Likely,0,5.236815664462637,Not_Likely,0
123,123,21007,2010,11.966731642124445,12,4,Normal,1,-1,-6,Stable,0,-7.142857142857142,Not_Likely,0,1.4285714285714286,Not_Likely,0
124,124,51025,2010,7.569381261868122,8,6,Normal,1,0,3,Stable,0,-12.5,Not_Likely,0,0.0,Not_Likely,0
125,125,21033,2010,2.4426551833419685,3,7,Good,0,0,2,Stable,0,0.0,Not_Likely,0,4.882038597550472,Not_Likely,0
126,126,51610,2010,19.359105344604878,20,7,Normal,1,0,-12,Lightly_Decrease,-1,25.0,Possible,1,8.0,Not_Likely,0
127,127,21067,2010,44.28463254284721,45,12,Critical,2,0,58,Increase,2,34.375,Possible,1,25.49283735868437,Possible,1
128,128,21061,2010,10.480732962452567,11,5,Normal,1,0,4,Stable,0,22.72727272727273,Possible,1,8.18181818181818,Not_Likely,0
129,129,51061,2010,26.26521180059593,27,10,Critical,2,-1,-10,Lightly_Decrease,-1,8.823529411764708,Possible,1,12.954241435475152,Possible,1
130,130,51011,2010,7.435049006613202,8,7,Normal,1,-1,-5,Stable,0,-27.777777777777782,Not_Likely,0,0.0,Not_Likely,0
131,131,39047,2010,9.644056759043382,10,7,Normal,1,-1,-8,Lightly_Decrease,-1,-43.75,Not_Likely,0,19.07000008445083,Possible,1
132,132,42051,2010,49.828752300233795,50,3,Critical,2,0,26,Increase,2,0.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
133,133,21071,2010,39.70017821528326,40,5,Critical,2,-1,-31,Decrease,-2,-25.0,Not_Likely,0,2.5000000000000004,Not_Likely,0
134,134,51063,2010,3.853494427447679,4,8,Good,0,1,6,Stable,0,-19.23076923076923,Not_Likely,0,0.0,Not_Likely,0
135,135,51065,2010,5.872172651235317,6,7,Normal,1,0,1,Stable,0,0.0,Not_Likely,0,1.8181818181818181,Not_Likely,0
136,136,21073,2010,14.067676251063485,15,10,Normal,1,1,7,Stable,0,16.666666666666668,Possible,1,7.777777777777778,Not_Likely,0
137,137,39049,2010,181.9575808437256,182,6,Severe,3,0,239,Extremely_Increase,3,64.28571428571429,Highly_Possible,2,72.85714285714285,Highly_Possible,2
138,138,42055,2010,4.081421647646295,5,3,Good,0,0,-3,Stable,0,0.0,Not_Likely,0,4.193983837859337,Not_Likely,0
139,139,51067,2010,5.868323440764398,6,8,Normal,1,-1,-5,Stable,0,-9.090909090909092,Not_Likely,0,0.0,Not_Likely,0
140,140,51069,2010,45.44919894095321,46,8,Critical,2,0,-18,Decrease,-2,-4.166666666666667,Not_Likely,0,10.941482673086293,Possible,1
141,141,21075,2010,15.536350614392404,16,2,Normal,1,0,-9,Lightly_Decrease,-1,-10.0,Not_Likely,0,0.0,Not_Likely,0
142,142,42057,2010,21.853975589684826,22,3,Normal,1,-1,-18,Decrease,-2,0.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
143,143,51640,2010,7.369109266952707,8,4,Normal,1,0,-1,Stable,0,-25.0,Not_Likely,0,0.0,Not_Likely,0
144,144,39053,2010,24.020487694997097,25,6,Critical,2,-1,-10,Lightly_Decrease,-1,16.666666666666668,Possible,1,20.23210971773365,Possible,1
145,145,39055,2010,14.021867365194035,15,2,Normal,1,0,-6,Stable,0,57.14285714285714,Highly_Possible,2,60.0,Highly_Possible,2
146,146,51071,2010,43.3064397165064,44,8,Critical,2,0,-13,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,1.6666666666666667,Not_Likely,0
147,147,51073,2010,14.375772036421402,15,13,Normal,1,0,-8,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,16.35799938137959,Possible,1
148,148,51075,2010,10.974489731525317,11,8,Normal,1,-1,-7,Stable,0,-3.8461538461538463,Not_Likely,0,20.377635942241458,Possible,1
149,149,21081,2010,8.84665709747592,9,11,Normal,1,0,2,Stable,0,-3.571428571428572,Not_Likely,0,4.285714285714286,Not_Likely,0
150,150,54023,2010,4.86733113681868,5,4,Good,0,1,3,Stable,0,14.285714285714285,Possible,1,5.714285714285714,Not_Likely,0
151,151,21083,2010,6.2567286283172985,7,6,Normal,1,0,7,Stable,0,-5.5555555555555545,Not_Likely,0,1.1111111111111112,Not_Likely,0
152,152,21085,2010,11.745225065318534,12,6,Normal,1,-1,-6,Stable,0,0.0,Not_Likely,0,5.454545454545454,Not_Likely,0
153,153,51077,2010,5.287777576073698,6,4,Normal,1,0,2,Stable,0,-25.0,Not_Likely,0,0.0,Not_Likely,0
154,154,54025,2010,7.994821890081598,8,4,Normal,1,1,19,Increase,2,11.111111111111109,Possible,1,7.777777777777778,Not_Likely,0
155,155,39057,2010,28.55356875874118,29,7,Critical,2,-1,-9,Lightly_Decrease,-1,-11.111111111111109,Not_Likely,0,4.903818803906944,Not_Likely,0
156,156,42059,2010,6.580797651790006,7,6,Normal,1,-1,-2,Stable,0,-5.0,Not_Likely,0,1.0,Not_Likely,0
157,157,51079,2010,9.661500223438296,10,9,Normal,1,0,0,Stable,0,7.142857142857142,Possible,1,2.857142857142857,Not_Likely,0
158,158,39059,2010,20.72438710735008,21,6,Normal,1,1,1,Stable,0,11.111111111111109,Possible,1,18.888888888888893,Possible,1
159,159,51083,2010,12.459183080858223,13,3,Normal,1,0,0,Stable,0,-8.333333333333334,Not_Likely,0,0.0,Not_Likely,0
160,160,39061,2010,812.6882860182443,813,6,Severe,3,0,-203,Extremely_Decrease,-3,-61.111111111111114,Not_Likely,0,7.040273723334173,Not_Likely,0
161,161,51650,2010,9.835257751394998,10,13,Normal,1,0,5,Stable,0,-31.25,Not_Likely,0,0.0,Not_Likely,0
162,162,39063,2010,18.44936832274173,19,6,Normal,1,1,35,Increase,2,11.111111111111109,Possible,1,17.777777777777782,Possible,1
163,163,51085,2010,34.7124792918855,35,9,Critical,2,0,12,Lightly_Increase,1,-17.647058823529417,Not_Likely,0,0.0,Not_Likely,0
164,164,39065,2010,3.836030665753833,4,7,Good,0,2,48,Increase,2,36.36363636363637,Highly_Possible,2,34.545454545454554,Highly_Possible,2
165,165,54031,2010,10.005359518638919,11,4,Normal,1,0,7,Stable,0,10.0,Possible,1,4.0,Not_Likely,0
166,166,54033,2010,9.393852028660325,10,9,Normal,1,-1,-8,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,8.26150009465176,Not_Likely,0
167,167,51660,2010,5.451146717369023,6,7,Normal,1,0,1,Stable,0,16.666666666666668,Possible,1,7.6960940872645,Not_Likely,0
168,168,21099,2010,5.5942086370955835,6,8,Normal,1,0,4,Stable,0,22.72727272727273,Possible,1,8.18181818181818,Not_Likely,0
169,169,21101,2010,3.4333787720932705,4,4,Good,0,0,-2,Stable,0,0.0,Not_Likely,0,5.017490942537742,Not_Likely,0
170,170,51087,2010,66.92629644093968,67,12,Critical,2,0,-24,Decrease,-2,-13.888888888888891,Not_Likely,0,16.3722453248017,Possible,1
171,171,51089,2010,12.809077222486104,13,4,Normal,1,0,1,Stable,0,-7.142857142857142,Not_Likely,0,9.947077594648695,Not_Likely,0
172,172,39075,2010,5.130052021159716,6,5,Normal,1,-1,-2,Stable,0,31.25,Possible,1,27.789728496174163,Possible,1
173,173,21107,2010,3.917622739840262,4,5,Good,0,1,11,Lightly_Increase,1,5.0,Possible,1,4.0,Not_Likely,0
174,174,42061,2010,7.732110615540577,8,3,Normal,1,0,7,Stable,0,-6.25,Not_Likely,0,2.5,Not_Likely,0
175,175,39077,2010,14.420683740015814,15,6,Normal,1,-1,-10,Lightly_Decrease,-1,-5.0,Not_Likely,0,4.8637945801621205,Not_Likely,0
176,176,42063,2010,30.471190436118736,31,3,Critical,2,0,3,Stable,0,0.0,Not_Likely,0,22.000000000000004,Possible,1
177,177,39079,2010,12.413937920904155,13,5,Normal,1,1,39,Increase,2,4.545454545454546,Possible,1,14.545454545454545,Possible,1
178,178,54035,2010,8.790285781173662,9,7,Normal,1,0,5,Stable,0,-10.0,Not_Likely,0,4.0,Not_Likely,0
179,179,51095,2010,9.761060322160574,10,15,Normal,1,0,2,Stable,0,-11.904761904761903,Not_Likely,0,0.0,Not_Likely,0
180,180,21111,2010,329.90602272969755,330,5,Severe,3,0,382,Extremely_Increase,3,16.666666666666668,Possible,1,9.999999999999998,Not_Likely,0
181,181,39081,2010,8.724191473340506,9,9,Normal,1,1,28,Increase,2,10.0,Possible,1,6.0,Not_Likely,0
182,182,42065,2010,16.227687272332677,17,4,Normal,1,0,-2,Stable,0,7.142857142857142,Possible,1,2.857142857142857,Not_Likely,0
183,183,54037,2010,8.501577838491832,9,6,Normal,1,-1,-3,Stable,0,-6.25,Not_Likely,0,8.728401097988108,Not_Likely,0
184,184,21115,2010,11.04867804945076,12,7,Normal,1,1,30,Increase,2,14.285714285714285,Possible,1,12.85714285714286,Possible,1
185,185,21117,2010,124.04204054027771,125,8,Critical,2,0,-28,Decrease,-2,-35.714285714285715,Not_Likely,0,6.68028635707906,Not_Likely,0
186,186,51099,2010,11.43999814490416,12,6,Normal,1,-1,-11,Lightly_Decrease,-1,-5.5555555555555545,Not_Likely,0,7.955417157363797,Not_Likely,0
187,187,51101,2010,10.363069055261656,11,9,Normal,1,-1,-9,Lightly_Decrease,-1,-8.333333333333334,Not_Likely,0,7.4558492807700105,Not_Likely,0
188,188,21119,2010,10.4615068808261,11,6,Normal,1,0,6,Stable,0,-29.16666666666667,Not_Likely,0,0.8333333333333334,Not_Likely,0
189,189,21121,2010,30.25127910403072,31,5,Critical,2,0,-5,Stable,0,-38.888888888888886,Not_Likely,0,9.577826988173745,Not_Likely,0
190,190,39083,2010,5.990062948102295,6,5,Normal,1,-1,-5,Stable,0,18.75,Possible,1,30.000000000000004,Highly_Possible,2
191,191,42069,2010,99.96908238765194,100,6,Critical,2,0,23,Increase,2,12.5,Possible,1,20.000000000000004,Possible,1
192,192,39085,2010,129.59385534392348,130,1,Critical,2,0,88,Increase,2,37.5,Highly_Possible,2,75.0,Highly_Possible,2
