,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n
32,39017,2011,11.726592694759116,12,4,Normal,1,1,182,Extremely_Increase,3
33,42019,2011,16.730627266574697,17,4,Normal,1,0,0,Stable,0
34,54011,2011,58.23459183725518,59,7,Critical,2,-1,-40,Decrease,-2
35,54013,2011,9.135479089204132,10,7,Normal,1,-1,-7,Lightly_Decrease,-1
36,42021,2011,70.603466866024,71,2,Critical,2,0,-35,Decrease,-2
37,42023,2011,7.714442750148961,8,2,Normal,1,0,1,Stable,0
38,42025,2011,10.65131613708999,11,5,Normal,1,0,-1,Stable,0
39,51033,2011,13.40757875426487,14,8,Normal,1,0,-7,Lightly_Decrease,-1
40,21041,2011,16.497509562170986,17,8,Normal,1,1,11,Lightly_Increase,1
41,39019,2011,6.976877059904106,7,6,Normal,1,0,1,Stable,0
42,21043,2011,20.735292947154164,21,7,Critical,2,-2,-19,Decrease,-2
43,21045,2011,0.5560934377450606,1,8,Good,0,0,3,Stable,0
44,51540,2011,3.4466156978406115,4,8,Good,0,0,2,Stable,0
45,51550,2011,12.528648519824008,13,8,Normal,1,-1,-9,Lightly_Decrease,-1
46,42029,2011,92.42523808510441,93,3,Critical,2,0,-36,Decrease,-2
47,51041,2011,95.73146471371986,96,13,Critical,2,0,-73,Decrease,-2
48,21047,2011,14.95270059780962,15,5,Normal,1,0,-4,Stable,0
49,42031,2011,10.11478485498376,11,4,Normal,1,0,8,Lightly_Increase,1
50,42033,2011,12.467628122808284,13,2,Normal,1,-1,-8,Lightly_Decrease,-1
51,39025,2011,31.094300663867532,32,9,Critical,2,0,61,Increase,2
52,39027,2011,7.652146962334643,8,5,Normal,1,1,32,Increase,2
53,51570,2011,1.7928522873270123,2,11,Good,0,1,6,Lightly_Increase,1
54,42037,2011,4.1128140651571945,5,5,Good,0,0,1,Stable,0
55,39029,2011,21.977992918797426,22,7,Critical,2,0,1,Stable,0
56,39033,2011,10.183139907649403,11,6,Normal,1,1,21,Increase,2
57,42039,2011,0.4371185757713599,1,3,Good,0,2,24,Increase,2
58,21055,2011,2.3298139439065237,3,5,Good,0,0,3,Stable,0
59,39035,2011,100.71818943301376,101,1,Critical,2,1,529,Extremely_Increase,3
60,51590,2011,2.4827368362100057,3,3,Good,0,1,4,Stable,0
61,42043,2011,40.46464528389466,41,5,Critical,2,0,-18,Decrease,-2
62,21059,2011,9.412943305444855,10,4,Normal,1,-1,-4,Stable,0
63,39039,2011,16.54529428110571,17,5,Normal,1,0,-8,Lightly_Decrease,-1
64,39041,2011,257.0519812032869,258,5,Critical,2,0,-224,Extremely_Decrease,-3
65,42045,2011,386.0199734014985,387,3,Severe,3,0,-76,Decrease,-2
66,51051,2011,13.44984680788527,14,6,Normal,1,0,-3,Stable,0
67,54017,2011,1.9656879603611848,2,8,Good,0,1,7,Lightly_Increase,1
68,39043,2011,35.214555613904096,36,3,Critical,2,-1,-19,Decrease,-2
69,42049,2011,38.938881227722064,39,1,Critical,2,-2,-35,Decrease,-2
70,51057,2011,6.305965448209271,7,6,Normal,1,0,7,Lightly_Increase,1
71,51059,2011,153.445683763074,154,9,Critical,2,0,-38,Decrease,-2
72,21001,2011,6.993578976030263,7,8,Normal,1,0,3,Stable,0
73,51003,2011,20.850604190048283,21,7,Critical,2,-1,-11,Lightly_Decrease,-1
74,51005,2011,9.3755689893082,10,7,Normal,1,0,-2,Stable,0
75,39003,2011,11.880654689581284,12,6,Normal,1,1,20,Increase,2
76,51009,2011,1.7734648529292714,2,9,Good,0,1,10,Lightly_Increase,1
77,51015,2011,13.011321856004011,14,7,Normal,1,0,-7,Lightly_Decrease,-1
78,51017,2011,8.183780590982897,9,7,Normal,1,0,3,Stable,0
79,42007,2011,20.413535084473335,21,7,Critical,2,0,2,Stable,0
80,39013,2011,6.270284519725981,7,8,Normal,1,0,2,Stable,0
81,21017,2011,11.654670595072124,12,10,Normal,1,-1,-8,Lightly_Decrease,-1
82,21019,2011,138.406759154488,139,7,Critical,2,0,-92,Decrease,-2
83,21021,2011,3.582721655254846,4,10,Good,0,1,9,Lightly_Increase,1
84,51520,2011,4.880258566970563,5,3,Good,0,0,0,Stable,0
85,51027,2011,2.018006160786997,3,5,Good,0,1,5,Stable,0
86,51530,2011,0.09044557761364552,1,9,Good,0,0,2,Stable,0
87,21035,2011,4.862524441583231,5,4,Good,0,1,5,Stable,0
88,21037,2011,74.75799148992652,75,9,Critical,2,0,-34,Decrease,-2
89,51031,2011,7.374329185616712,8,6,Normal,1,0,9,Lightly_Increase,1
90,51035,2011,12.613559065484777,13,7,Normal,1,-1,-12,Decrease,-2
91,42027,2011,0.17921771262904404,1,2,Good,0,1,18,Increase,2
92,39021,2011,2.059877403043808,3,6,Good,0,0,3,Stable,0
93,21049,2011,54.85580524842384,55,10,Critical,2,-1,-39,Decrease,-2
94,51043,2011,0.4870533167932231,1,7,Good,0,1,11,Lightly_Increase,1
95,21051,2011,27.969085699132446,28,8,Critical,2,-2,-26,Decrease,-2
96,21053,2011,7.558696215980867,8,5,Normal,1,0,2,Stable,0
97,42035,2011,8.848918446677029,9,1,Normal,1,-1,-5,Stable,0
98,39031,2011,12.941265470935965,13,5,Normal,1,0,2,Stable,0
99,51045,2011,7.3819672718904235,8,9,Normal,1,0,-1,Stable,0
100,51047,2011,23.769973740576066,24,10,Critical,2,0,17,Increase,2
101,21057,2011,11.38174855575389,12,5,Normal,1,0,-3,Stable,0
102,51049,2011,8.684174617967384,9,7,Normal,1,-1,-6,Lightly_Decrease,-1
103,39037,2011,19.416611234126925,20,4,Normal,1,-1,-16,Decrease,-2
104,51053,2011,3.647159932696898,4,11,Good,0,1,11,Lightly_Increase,1
105,21063,2011,15.791399510599554,16,8,Normal,1,0,-5,Stable,0
106,51600,2011,0.9418201669783512,1,8,Good,0,1,7,Lightly_Increase,1
107,39045,2011,218.29200876973968,219,5,Critical,2,0,-131,Extremely_Decrease,-3
108,21005,2011,11.967458473216643,12,11,Normal,1,0,0,Stable,0
109,51515,2011,12.325185122851465,13,9,Normal,1,-1,-8,Lightly_Decrease,-1
110,42013,2011,50.65407904563036,51,2,Critical,2,0,-6,Lightly_Decrease,-1
111,51023,2011,18.48537606004553,19,10,Normal,1,0,-10,Lightly_Decrease,-1
112,42015,2011,11.516925904073135,12,1,Normal,1,1,13,Increase,2
113,51037,2011,1.5669622531161622,2,6,Good,0,1,5,Stable,0
114,42041,2011,14.542203708363983,15,5,Normal,1,0,-8,Lightly_Decrease,-1
115,42047,2011,18.1985915179946,19,4,Normal,1,-1,-13,Decrease,-2
116,51595,2011,1.1783573229910649,2,5,Good,0,0,4,Stable,0
117,21065,2011,9.100545151358872,10,10,Normal,1,0,0,Stable,0
118,54009,2011,4.335786001447683,5,8,Good,0,1,4,Stable,0
119,21031,2011,6.195663954710281,7,6,Normal,1,0,4,Stable,0
120,21039,2011,12.821716910824163,13,5,Normal,1,-1,-9,Lightly_Decrease,-1
121,39023,2011,13.584534086692035,14,6,Normal,1,0,-4,Stable,0
122,54015,2011,2.444950395457796,3,6,Good,0,1,7,Lightly_Increase,1
123,21007,2011,5.2033758321794235,6,4,Good,0,1,1,Stable,0
124,51025,2011,10.666889350204574,11,6,Normal,1,-1,-6,Lightly_Decrease,-1
125,21033,2011,4.2529410536844345,5,7,Good,0,1,14,Increase,2
126,51610,2011,7.048302389548676,8,7,Normal,1,0,3,Stable,0
127,21067,2011,102.59047241216513,103,12,Critical,2,1,120,Extremely_Increase,3
128,21061,2011,14.672736683484151,15,5,Normal,1,0,-4,Stable,0
129,51061,2011,16.572332847480293,17,10,Normal,1,1,24,Increase,2
130,51011,2011,2.0972889723448094,3,7,Good,0,1,4,Stable,0
131,39047,2011,1.4042527118097266,2,7,Good,0,1,19,Increase,2
132,42051,2011,75.52724164596168,76,3,Critical,2,0,-38,Decrease,-2
133,21071,2011,8.944374808446947,9,5,Normal,1,0,-1,Stable,0
134,51063,2011,9.271410996577274,10,8,Normal,1,0,2,Stable,0
135,51065,2011,6.336401703318268,7,7,Normal,1,0,0,Stable,0
136,21073,2011,21.791504029180654,22,10,Critical,2,-2,-16,Decrease,-2
137,39049,2011,420.89157797804916,421,6,Severe,3,0,-131,Extremely_Decrease,-3
138,42055,2011,1.4606016738255243,2,3,Good,0,2,23,Increase,2
139,51067,2011,0.054565836266950836,1,8,Good,0,0,2,Stable,0
140,51069,2011,27.419183968473853,28,8,Critical,2,0,42,Increase,2
141,21075,2011,6.95806292916458,7,2,Normal,1,0,1,Stable,0
142,42057,2011,3.78644698634974,4,3,Good,0,1,5,Stable,0
143,51640,2011,6.4970248410873195,7,4,Normal,1,-1,-6,Lightly_Decrease,-1
144,39053,2011,14.748738339134352,15,6,Normal,1,0,6,Lightly_Increase,1
145,39055,2011,8.15860417092789,9,2,Normal,1,-1,-4,Stable,0
146,51071,2011,30.45991434281956,31,8,Critical,2,0,2,Stable,0
147,51073,2011,6.769274626873237,7,13,Normal,1,1,18,Increase,2
148,51075,2011,3.2229340312640566,4,8,Good,0,1,12,Increase,2
149,21081,2011,10.515927584194934,11,11,Normal,1,0,0,Stable,0
150,54023,2011,7.350714142122059,8,4,Normal,1,-1,-4,Stable,0
151,21083,2011,13.218446767778307,14,6,Normal,1,0,-6,Lightly_Decrease,-1
152,21085,2011,5.636765208732624,6,6,Good,0,1,1,Stable,0
153,51077,2011,7.116303426719281,8,4,Normal,1,0,4,Stable,0
154,54025,2011,26.016878796877894,27,4,Critical,2,-1,-11,Lightly_Decrease,-1
155,39057,2011,19.594401886589388,20,7,Normal,1,1,8,Lightly_Increase,1
156,42059,2011,4.919972370941366,5,6,Good,0,0,-1,Stable,0
157,51079,2011,9.081789182811741,10,9,Normal,1,-1,-6,Lightly_Decrease,-1
158,39059,2011,21.87038651507317,22,6,Critical,2,0,3,Stable,0
159,51083,2011,12.939862730369942,13,3,Normal,1,0,-2,Stable,0
160,39061,2011,609.2769832166384,610,6,Severe,3,0,125,Extremely_Increase,3
161,51650,2011,14.864874764931574,15,13,Normal,1,0,-4,Stable,0
162,39063,2011,53.63970176584404,54,6,Critical,2,0,-24,Decrease,-2
163,51085,2011,46.695518970067,47,9,Critical,2,-1,-30,Decrease,-2
164,39065,2011,51.5257812325904,52,7,Critical,2,-2,-49,Decrease,-2
165,54031,2011,17.16866245923232,18,4,Normal,1,-1,-15,Decrease,-2
166,54033,2011,1.200341633296087,2,9,Good,0,1,8,Lightly_Increase,1
167,51660,2011,6.697380518019045,7,7,Normal,1,0,7,Lightly_Increase,1
168,21099,2011,9.485735800779027,10,8,Normal,1,0,-3,Stable,0
169,21101,2011,1.858102489587468,2,4,Good,0,1,7,Lightly_Increase,1
170,51087,2011,42.063481381155476,43,12,Critical,2,0,116,Extremely_Increase,3
171,51089,2011,13.661760641229133,14,4,Normal,1,1,9,Lightly_Increase,1
172,39075,2011,3.1087823224078983,4,5,Good,0,1,17,Increase,2
173,21107,2011,14.24150172018966,15,5,Normal,1,-1,-13,Decrease,-2
174,42061,2011,14.395013422768153,15,3,Normal,1,0,-4,Stable,0
175,39077,2011,4.833745795630927,5,6,Good,0,2,20,Increase,2
176,42063,2011,33.68417773594337,34,3,Critical,2,-1,-25,Decrease,-2
177,39079,2011,51.18756626402007,52,5,Critical,2,-1,-43,Decrease,-2
178,54035,2011,13.923233039708927,14,7,Normal,1,0,-2,Stable,0
179,51095,2011,11.145221845301409,12,15,Normal,1,-1,-10,Lightly_Decrease,-1
180,21111,2011,711.3654041423434,712,5,Severe,3,0,-252,Extremely_Decrease,-3
181,39081,2011,36.21191651647449,37,9,Critical,2,-1,-24,Decrease,-2
182,42065,2011,14.452595281038054,15,4,Normal,1,0,-5,Stable,0
183,54037,2011,5.127721682308926,6,6,Good,0,1,6,Lightly_Increase,1
184,21115,2011,41.32538104659611,42,7,Critical,2,-1,-26,Decrease,-2
185,21117,2011,96.98539740938816,97,8,Critical,2,0,83,Increase,2
186,51099,2011,0.6859366832643087,1,6,Good,0,1,15,Increase,2
187,51101,2011,1.3984714395224644,2,9,Good,0,1,6,Lightly_Increase,1
188,21119,2011,16.747336153278905,17,6,Normal,1,0,-10,Lightly_Decrease,-1
189,21121,2011,25.627149170819653,26,5,Critical,2,0,20,Increase,2
190,39083,2011,0.9165541406348522,1,5,Good,0,0,5,Stable,0
191,42069,2011,122.3655413933517,123,6,Critical,2,-1,-115,Extremely_Decrease,-3
192,39085,2011,217.81500543732452,218,1,Critical,2,0,-113,Extremely_Decrease,-3
193,42071,2011,96.69068386375605,97,4,Critical,2,1,128,Extremely_Increase,3
194,21125,2011,6.962327162362956,7,6,Normal,1,1,36,Increase,2
195,42075,2011,13.722910980175367,14,4,Normal,1,1,15,Increase,2
196,42077,2011,142.20509951906868,143,4,Critical,2,0,-74,Decrease,-2
197,39089,2011,46.08616488871913,47,6,Critical,2,0,36,Increase,2
198,21141,2011,8.72611659359122,9,5,Normal,1,0,1,Stable,0
199,39091,2011,31.89503846097424,32,5,Critical,2,-1,-24,Decrease,-2
200,54045,2011,24.26511856689838,25,5,Critical,2,0,7,Lightly_Increase,1
201,51107,2011,84.23892044261497,85,9,Critical,2,-1,-75,Decrease,-2
202,51109,2011,10.102751534002724,11,7,Normal,1,0,1,Stable,0
203,21069,2011,15.876047159235972,16,10,Normal,1,0,1,Stable,0
204,51620,2011,10.864016921040706,11,5,Normal,1,0,-3,Stable,0
205,51630,2011,0.3205239690857879,1,8,Good,0,1,7,Lightly_Increase,1
206,39051,2011,5.747062711785013,6,4,Good,0,1,13,Increase,2
207,21079,2011,22.583795704376275,23,9,Critical,2,-1,-6,Lightly_Decrease,-1
208,21087,2011,12.938433947700787,13,7,Normal,1,-1,-7,Lightly_Decrease,-1
209,51081,2011,8.431410355647351,9,5,Normal,1,-1,-4,Stable,0
210,21089,2011,13.048289876750625,14,5,Normal,1,0,7,Lightly_Increase,1
211,54029,2011,18.358062309380106,19,7,Normal,1,0,-5,Stable,0
212,21095,2011,18.72263850725353,19,5,Normal,1,1,52,Increase,2
213,21097,2011,12.361440615365936,13,10,Normal,1,1,12,Increase,2
214,21103,2011,7.303271045323738,8,8,Normal,1,-1,-5,Stable,0
215,39071,2011,26.307728207664887,27,7,Critical,2,-1,-11,Lightly_Decrease,-1
216,51670,2011,3.7152755890730256,4,13,Good,0,1,3,Stable,0
217,21109,2011,13.247535130685732,14,8,Normal,1,-1,-9,Lightly_Decrease,-1
218,21113,2011,12.507678536194875,13,12,Normal,1,1,36,Increase,2
219,54039,2011,130.19855569006054,131,4,Critical,2,0,-42,Decrease,-2
220,21127,2011,8.367927372391598,9,7,Normal,1,-1,-5,Stable,0
221,42073,2011,26.03181724262189,27,5,Critical,2,0,-4,Stable,0
222,21129,2011,12.565424501024784,13,8,Normal,1,-1,-12,Decrease,-2
223,21131,2011,6.598921229452574,7,10,Normal,1,0,11,Lightly_Increase,1
224,21133,2011,28.37080418029781,29,7,Critical,2,-1,-20,Decrease,-2
225,21135,2011,8.07871976594488,9,7,Normal,1,0,-1,Stable,0
226,21137,2011,5.898852026285797,6,8,Good,0,1,4,Stable,0
227,21139,2011,8.872833488079912,9,5,Normal,1,0,6,Lightly_Increase,1
228,39093,2011,11.04431307398622,12,3,Normal,1,0,4,Stable,0
229,54019,2011,14.255098143362565,15,4,Normal,1,0,0,Stable,0
230,21093,2011,24.447923823289862,25,7,Critical,2,0,1,Stable,0
231,39073,2011,3.2428022759460085,4,4,Good,0,1,14,Increase,2
232,42067,2011,4.344814458872647,5,5,Good,0,1,11,Lightly_Increase,1
233,51105,2011,5.6985128559290255,6,4,Good,0,1,4,Stable,0
234,39095,2011,73.16424378410211,74,3,Critical,2,0,80,Increase,2
235,51111,2011,1.5431750698233548,2,6,Good,0,0,3,Stable,0
236,42079,2011,126.91390782220518,127,4,Critical,2,0,35,Increase,2
237,42081,2011,21.626239809059086,22,4,Critical,2,-1,-4,Stable,0
238,51680,2011,8.58463210029562,9,7,Normal,1,0,4,Stable,0
239,21143,2011,18.97004381540911,19,6,Normal,1,-1,-15,Decrease,-2
240,21151,2011,84.0105173275737,85,10,Critical,2,0,26,Increase,2
241,51113,2011,7.668721780513427,8,7,Normal,1,0,1,Stable,0
242,21153,2011,4.65140863943838,5,7,Good,0,1,9,Lightly_Increase,1
243,39099,2011,28.47469944944041,29,4,Critical,2,1,188,Extremely_Increase,3
244,39101,2011,44.98419553602575,45,6,Critical,2,-2,-39,Decrease,-2
245,54049,2011,9.439672123469284,10,8,Normal,1,1,13,Increase,2
246,54051,2011,11.784737476864414,12,7,Normal,1,-1,-6,Lightly_Decrease,-1
247,21159,2011,27.096074440620157,28,7,Critical,2,-1,-16,Decrease,-2
248,51690,2011,8.944360590460649,9,5,Normal,1,-1,-4,Stable,0
249,21161,2011,12.346407537753098,13,10,Normal,1,1,16,Increase,2
250,54053,2011,5.89221900590462,6,6,Good,0,1,4,Stable,0
251,21145,2011,14.584866355297008,15,6,Normal,1,0,-7,Lightly_Decrease,-1
252,21147,2011,9.099637170006574,10,3,Normal,1,0,7,Lightly_Increase,1
253,54047,2011,6.836572475302839,7,4,Normal,1,-1,-4,Stable,0
254,42083,2011,12.144219602779348,13,1,Normal,1,0,2,Stable,0
255,21165,2011,6.466776331489293,7,11,Normal,1,0,6,Lightly_Increase,1
256,39107,2011,5.083283000779215,6,4,Good,0,1,7,Lightly_Increase,1
257,42053,2011,4.884106895173592,5,4,Good,0,0,-1,Stable,0
258,39069,2011,12.095874146074571,13,5,Normal,1,0,-1,Stable,0
259,51093,2011,11.387802287090652,12,14,Normal,1,0,-2,Stable,0
260,39087,2011,26.65190962761143,27,7,Critical,2,0,-5,Stable,0
261,21155,2011,7.08977519068112,8,9,Normal,1,0,2,Stable,0
262,21157,2011,4.8128418505266355,5,6,Good,0,0,-1,Stable,0
263,21149,2011,0.3714048190981607,1,6,Good,0,0,0,Stable,0
264,51117,2011,13.27460542943423,14,3,Normal,1,1,15,Increase,2
265,39105,2011,10.137865846730907,11,6,Normal,1,0,8,Lightly_Increase,1
266,21167,2011,7.967726818851932,8,11,Normal,1,0,1,Stable,0
267,42085,2011,16.909362861234342,17,4,Normal,1,1,7,Lightly_Increase,1
268,21077,2011,8.999745124923432,9,9,Normal,1,0,3,Stable,0
269,21123,2011,2.3610741650226177,3,7,Good,0,0,-2,Stable,0
270,51678,2011,3.7092332121797433,4,10,Good,0,1,4,Stable,0
271,51091,2011,0.8233356270788191,1,5,Good,0,0,4,Stable,0
272,51103,2011,8.832334562809717,9,5,Normal,1,0,-2,Stable,0
273,39097,2011,19.16874485993344,20,7,Normal,1,-1,-19,Decrease,-2
274,51115,2011,7.5914825238545705,8,11,Normal,1,0,7,Lightly_Increase,1
275,39103,2011,52.86391037012169,53,4,Critical,2,-1,-40,Decrease,-2
276,54057,2011,17.120907667999884,18,3,Normal,1,0,-5,Stable,0
277,39111,2011,2.1852382814453417,3,7,Good,0,0,-2,Stable,0
278,42089,2011,27.521899434031592,28,4,Critical,2,0,53,Increase,2
279,39113,2011,518.4237655944446,519,6,Severe,3,0,-116,Extremely_Decrease,-3
280,42091,2011,26.1541474916536,27,5,Critical,2,-1,-6,Lightly_Decrease,-1
281,51121,2011,12.032394120535017,13,9,Normal,1,1,11,Lightly_Increase,1
282,42093,2011,8.863214623851555,9,6,Normal,1,-1,-7,Lightly_Decrease,-1
283,39115,2011,3.6370657246454594,4,5,Good,0,0,1,Stable,0
284,54065,2011,10.404779153516113,11,6,Normal,1,1,12,Increase,2
285,39117,2011,8.282770498548452,9,5,Normal,1,0,10,Lightly_Increase,1
286,21177,2011,16.528540942034713,17,7,Normal,1,-1,-13,Decrease,-2
287,39119,2011,9.05226033504252,10,6,Normal,1,-1,-5,Stable,0
288,51125,2011,2.0551061556024512,3,10,Good,0,1,7,Lightly_Increase,1
289,51127,2011,13.696681227723609,14,15,Normal,1,0,0,Stable,0
290,51700,2011,2.0531615255084854,3,13,Good,0,0,0,Stable,0
291,54067,2011,0.4537733313460369,1,4,Good,0,1,15,Increase,2
292,42095,2011,57.867030700069215,58,4,Critical,2,0,-4,Stable,0
293,42097,2011,20.08893725298921,21,6,Critical,2,-1,-11,Lightly_Decrease,-1
294,54069,2011,1.9980168932153617,2,8,Good,0,1,6,Lightly_Increase,1
295,51137,2011,8.928045580248519,9,7,Normal,1,1,13,Increase,2
296,39123,2011,2.7713233408602185,3,4,Good,0,1,10,Lightly_Increase,1
297,21187,2011,6.0363903437286535,7,10,Normal,1,-1,-3,Stable,0
298,51139,2011,21.309412709157506,22,8,Critical,2,-1,-11,Lightly_Decrease,-1
299,21191,2011,14.864051191957381,15,14,Normal,1,-1,-10,Lightly_Decrease,-1
300,39127,2011,11.201253925621312,12,6,Normal,1,-1,-10,Lightly_Decrease,-1
301,51730,2011,15.027218163047323,16,11,Normal,1,-1,-15,Decrease,-2
302,42101,2011,3131.4115662391523,3132,3,Severe,3,0,-2096,Extremely_Decrease,-3
303,21195,2011,131.10812636940972,132,5,Critical,2,0,-102,Decrease,-2
304,39131,2011,13.353497074329484,14,5,Normal,1,0,-3,Stable,0
305,42103,2011,4.702453051133099,5,3,Good,0,1,2,Stable,0
306,51735,2011,17.400769589190144,18,13,Normal,1,-1,-14,Decrease,-2
307,39133,2011,50.8401488736241,51,5,Critical,2,-2,-46,Decrease,-2
308,51740,2011,8.506729241350774,9,9,Normal,1,-1,-8,Lightly_Decrease,-1
309,54055,2011,130.49622749008006,131,6,Critical,2,0,-103,Decrease,-2
310,39109,2011,9.411520759624779,10,7,Normal,1,1,34,Increase,2
311,51119,2011,0.4480552269973143,1,9,Good,0,1,10,Lightly_Increase,1
312,21171,2011,13.304073910067954,14,5,Normal,1,0,-3,Stable,0
313,21173,2011,35.36601615910151,36,12,Critical,2,0,3,Stable,0
314,21175,2011,30.125153238769325,31,10,Critical,2,-1,-21,Decrease,-2
315,21179,2011,4.87945262917368,5,8,Good,0,1,14,Increase,2
316,39121,2011,9.494340378686578,10,6,Normal,1,0,7,Lightly_Increase,1
317,51710,2011,10.14528675234556,11,9,Normal,1,0,-1,Stable,0
318,21183,2011,0.5080966074879039,1,7,Good,0,1,7,Lightly_Increase,1
319,21189,2011,1.3977126614130526,2,9,Good,0,1,6,Lightly_Increase,1
320,51141,2011,7.238486809747528,8,4,Normal,1,0,9,Lightly_Increase,1
321,39125,2011,6.599591927064678,7,5,Normal,1,0,0,Stable,0
322,39129,2011,2.7317929122771285,3,5,Good,0,2,72,Increase,2
323,54075,2011,8.91255465581309,9,3,Normal,1,-1,-4,Stable,0
324,21197,2011,24.26849244106973,25,10,Critical,2,-1,-17,Decrease,-2
325,51145,2011,7.523524767549773,8,9,Normal,1,0,0,Stable,0
326,51153,2011,38.01734364981296,39,11,Critical,2,0,56,Increase,2
327,21199,2011,15.632444192489874,16,7,Normal,1,1,29,Increase,2
328,51155,2011,7.61273591065166,8,8,Normal,1,1,24,Increase,2
329,54081,2011,32.03844154363081,33,5,Critical,2,0,54,Increase,2
330,39139,2011,48.091015155602655,49,5,Critical,2,0,-18,Decrease,-2
331,54085,2011,4.792797207259564,5,8,Good,0,1,8,Lightly_Increase,1
332,54087,2011,4.9220765556359805,5,6,Good,0,1,7,Lightly_Increase,1
333,51163,2011,8.588871079138109,9,8,Normal,1,-1,-4,Stable,0
334,51165,2011,16.95208492199678,17,8,Normal,1,0,-3,Stable,0
335,39141,2011,38.06058775104936,39,4,Critical,2,-1,-26,Decrease,-2
336,21205,2011,23.072968626132642,24,8,Critical,2,0,9,Lightly_Increase,1
337,51167,2011,27.25403975771901,28,6,Critical,2,0,-4,Stable,0
338,51775,2011,11.103693661829038,12,9,Normal,1,-1,-8,Lightly_Decrease,-1
339,39145,2011,231.52710946362,232,6,Critical,2,0,-134,Extremely_Decrease,-3
340,51683,2011,15.324621890150581,16,10,Normal,1,-1,-13,Decrease,-2
341,21163,2011,3.1304024103709143,4,3,Good,0,1,8,Lightly_Increase,1
342,42087,2011,11.695568598490677,12,5,Normal,1,-1,-8,Lightly_Decrease,-1
343,54061,2011,14.60395269075501,15,7,Normal,1,1,7,Lightly_Increase,1
344,54063,2011,6.2590363885763125,7,6,Normal,1,-1,-5,Stable,0
345,51133,2011,7.161006437145362,8,5,Normal,1,-1,-2,Stable,0
346,21185,2011,20.764083474807936,21,6,Critical,2,-2,-16,Decrease,-2
347,21193,2011,29.17595442474507,30,7,Critical,2,0,19,Increase,2
348,51143,2011,1.3321361403293035,2,4,Good,0,1,16,Increase,2
349,42105,2011,13.773643361273251,14,1,Normal,1,-1,-10,Lightly_Decrease,-1
350,39135,2011,6.4049874819780985,7,4,Normal,1,0,5,Stable,0
351,54077,2011,9.065375134937439,10,6,Normal,1,0,2,Stable,0
352,51147,2011,9.25314530542242,10,7,Normal,1,0,1,Stable,0
353,51149,2011,12.571143982052273,13,13,Normal,1,-1,-7,Lightly_Decrease,-1
354,51157,2011,0.10125527695134072,1,6,Good,0,1,9,Lightly_Increase,1
355,51760,2011,8.332984489692928,9,13,Normal,1,0,-1,Stable,0
