,Unnamed: 0,FIPS,Year,Score_County_3,Degree,Neignbor_County_Num,Drug_Use_Condition,Drug_Use_Rank,Rank_Var,Degree_Var,Drug_Use_Var,Drug_Use_Var_n,Source_Potentiel,is_Source,is_Source_Rank,is_Surrounded,is_Affected,is_Affected_Rank
21,21,51021,2011,3.1907619423473403,4,6,Good,0,1,4,Stable,0,-12.5,Not_Likely,0,3.3333333333333335,Not_Likely,0
22,22,21015,2011,14.021040991991804,15,7,Normal,1,1,69,Increase,2,45.45454545454545,Highly_Possible,2,58.18181818181817,Highly_Possible,2
23,23,54005,2011,10.807981804068401,11,5,Normal,1,0,5,Stable,0,5.5555555555555545,Possible,1,3.333333333333334,Not_Likely,0
24,24,21023,2011,3.1830596836590948,4,11,Good,0,1,3,Stable,0,28.57142857142857,Possible,1,27.142857142857142,Possible,1
25,25,54007,2011,10.308548888415244,11,7,Normal,1,0,1,Stable,0,16.666666666666668,Possible,1,8.88888888888889,Not_Likely,0
26,26,21025,2011,1.2002152650249982,2,8,Good,0,1,12,Increase,2,-10.0,Not_Likely,0,23.794112195325766,Possible,1
27,27,21027,2011,7.652885753135687,8,5,Normal,1,0,1,Stable,0,7.142857142857142,Possible,1,5.714285714285714,Not_Likely,0
28,28,39015,2011,22.32146647568589,23,8,Critical,2,0,18,Increase,2,36.36363636363637,Possible,1,50.0,Highly_Possible,2
29,29,51029,2011,9.653390501135435,10,5,Normal,1,0,-2,Stable,0,8.333333333333334,Possible,1,5.833333333333333,Not_Likely,0
30,30,42017,2011,336.25342978434884,337,3,Critical,2,0,-140,Extremely_Decrease,-3,-91.66666666666669,Not_Likely,0,0.0,Not_Likely,0
31,31,21029,2011,30.677367692111826,31,6,Critical,2,0,-5,Stable,0,-10.0,Not_Likely,0,14.74354765245371,Possible,1
32,32,39017,2011,11.726592694759116,12,4,Normal,1,1,182,Extremely_Increase,3,50.0,Highly_Possible,2,70.00000000000001,Highly_Possible,2
33,33,42019,2011,16.730627266574697,17,4,Normal,1,0,0,Stable,0,31.25,Possible,1,37.60604336476638,Highly_Possible,2
34,34,54011,2011,58.23459183725518,59,7,Critical,2,-1,-40,Decrease,-2,-16.666666666666668,Not_Likely,0,14.73390356770776,Possible,1
35,35,54013,2011,9.135479089204132,10,7,Normal,1,-1,-7,Lightly_Decrease,-1,8.333333333333334,Possible,1,8.333333333333332,Not_Likely,0
36,36,42021,2011,70.603466866024,71,2,Critical,2,0,-35,Decrease,-2,-60.0,Not_Likely,0,10.1544336119437,Possible,1
37,37,42023,2011,7.714442750148961,8,2,Normal,1,0,1,Stable,0,-33.333333333333336,Not_Likely,0,1.6666666666666667,Not_Likely,0
38,38,42025,2011,10.65131613708999,11,5,Normal,1,0,-1,Stable,0,18.75,Possible,1,9.943229671574564,Not_Likely,0
39,39,51033,2011,13.40757875426487,14,8,Normal,1,0,-7,Lightly_Decrease,-1,23.07692307692308,Possible,1,6.923076923076922,Not_Likely,0
40,40,21041,2011,16.497509562170986,17,8,Normal,1,1,11,Lightly_Increase,1,4.545454545454546,Possible,1,21.81818181818182,Possible,1
41,41,39019,2011,6.976877059904107,7,6,Normal,1,0,1,Stable,0,-11.111111111111109,Not_Likely,0,3.333333333333334,Not_Likely,0
42,42,21043,2011,20.735292947154164,21,7,Critical,2,-2,-19,Decrease,-2,-34.615384615384606,Not_Likely,0,10.363606434696754,Possible,1
43,43,21045,2011,0.5560934377450606,1,8,Good,0,0,3,Stable,0,0.0,Not_Likely,0,7.1428571428571415,Not_Likely,0
44,44,51540,2011,3.4466156978406115,4,8,Good,0,0,2,Stable,0,3.8461538461538463,Possible,1,6.153846153846154,Not_Likely,0
45,45,51550,2011,12.528648519824008,13,8,Normal,1,-1,-9,Lightly_Decrease,-1,-15.0,Not_Likely,0,16.2566530482743,Possible,1
46,46,42029,2011,92.42523808510441,93,3,Critical,2,0,-36,Decrease,-2,-25.0,Not_Likely,0,27.78164010675054,Possible,1
47,47,51041,2011,95.73146471371986,96,13,Critical,2,0,-73,Decrease,-2,-2.9411764705882355,Not_Likely,0,18.791316839371316,Possible,1
48,48,21047,2011,14.95270059780962,15,5,Normal,1,0,-4,Stable,0,-18.75,Not_Likely,0,1.25,Not_Likely,0
49,49,42031,2011,10.11478485498376,11,4,Normal,1,0,8,Lightly_Increase,1,8.333333333333334,Possible,1,6.666666666666667,Not_Likely,0
50,50,42033,2011,12.467628122808284,13,2,Normal,1,-1,-8,Lightly_Decrease,-1,-28.57142857142857,Not_Likely,0,7.3067886678335325,Not_Likely,0
51,51,39025,2011,31.094300663867532,32,9,Critical,2,0,61,Increase,2,61.53846153846154,Highly_Possible,2,65.38461538461537,Highly_Possible,2
52,52,39027,2011,7.652146962334642,8,5,Normal,1,1,32,Increase,2,38.888888888888886,Highly_Possible,2,40.00000000000001,Highly_Possible,2
53,53,51570,2011,1.7928522873270123,2,11,Good,0,1,6,Lightly_Increase,1,-11.111111111111109,Not_Likely,0,0.5555555555555556,Not_Likely,0
54,54,42037,2011,4.1128140651571945,5,5,Good,0,0,1,Stable,0,21.428571428571427,Possible,1,8.571428571428571,Not_Likely,0
55,55,39029,2011,21.977992918797426,22,7,Critical,2,0,1,Stable,0,-22.72727272727273,Not_Likely,0,13.636363636363638,Possible,1
56,56,39033,2011,10.183139907649403,11,6,Normal,1,1,21,Increase,2,-5.5555555555555545,Not_Likely,0,2.2222222222222223,Not_Likely,0
57,57,42039,2011,0.4371185757713599,1,3,Good,0,2,24,Increase,2,30.0,Possible,1,26.0,Possible,1
58,58,21055,2011,2.329813943906524,3,5,Good,0,0,3,Stable,0,-12.5,Not_Likely,0,0.0,Not_Likely,0
59,59,39035,2011,100.71818943301376,101,1,Critical,2,1,529,Extremely_Increase,3,0.0,Not_Likely,0,7.500000000000001,Not_Likely,0
60,60,51590,2011,2.4827368362100057,3,3,Good,0,1,4,Stable,0,30.0,Possible,1,35.123347572645244,Highly_Possible,2
61,61,42043,2011,40.46464528389466,41,5,Critical,2,0,-18,Decrease,-2,11.111111111111109,Possible,1,40.43362448153307,Highly_Possible,2
62,62,21059,2011,9.412943305444855,10,4,Normal,1,-1,-4,Stable,0,-12.5,Not_Likely,0,18.569784825877548,Possible,1
63,63,39039,2011,16.54529428110571,17,5,Normal,1,0,-8,Lightly_Decrease,-1,-7.142857142857142,Not_Likely,0,18.571428571428573,Possible,1
64,64,39041,2011,257.0519812032869,258,5,Critical,2,0,-224,Extremely_Decrease,-3,-37.5,Not_Likely,0,14.1538994569333,Possible,1
65,65,42045,2011,386.0199734014985,387,3,Severe,3,0,-76,Decrease,-2,-110.0,Not_Likely,0,40.42213634774123,Highly_Possible,2
66,66,51051,2011,13.44984680788527,14,6,Normal,1,0,-3,Stable,0,-22.72727272727273,Not_Likely,0,2.7272727272727275,Not_Likely,0
67,67,54017,2011,1.9656879603611848,2,8,Good,0,1,7,Lightly_Increase,1,16.666666666666668,Possible,1,10.0,Not_Likely,0
68,68,39043,2011,35.214555613904096,36,3,Critical,2,-1,-19,Decrease,-2,10.0,Possible,1,8.0,Not_Likely,0
69,69,42049,2011,38.938881227722064,39,1,Critical,2,-2,-35,Decrease,-2,33.333333333333336,Possible,1,34.97704784049878,Highly_Possible,2
70,70,51057,2011,6.305965448209271,7,6,Normal,1,0,7,Lightly_Increase,1,13.636363636363635,Possible,1,7.2727272727272725,Not_Likely,0
71,71,51059,2011,153.445683763074,154,9,Critical,2,0,-38,Decrease,-2,0.0,Not_Likely,0,17.63523030628067,Possible,1
72,72,21001,2011,6.993578976030263,7,8,Normal,1,0,3,Stable,0,-23.07692307692308,Not_Likely,0,2.307692307692308,Not_Likely,0
73,73,51003,2011,20.850604190048283,21,7,Critical,2,-1,-11,Lightly_Decrease,-1,3.8461538461538463,Possible,1,6.153846153846154,Not_Likely,0
74,74,51005,2011,9.3755689893082,10,7,Normal,1,0,-2,Stable,0,-8.333333333333334,Not_Likely,0,7.864459331373569,Not_Likely,0
75,75,39003,2011,11.880654689581284,12,6,Normal,1,1,20,Increase,2,-10.0,Not_Likely,0,22.518224831406087,Possible,1
76,76,51009,2011,1.7734648529292714,2,9,Good,0,1,10,Lightly_Increase,1,3.333333333333333,Possible,1,5.333333333333333,Not_Likely,0
77,77,51015,2011,13.011321856004011,14,7,Normal,1,0,-7,Lightly_Decrease,-1,3.333333333333333,Possible,1,5.656030194134747,Not_Likely,0
78,78,51017,2011,8.183780590982897,9,7,Normal,1,0,3,Stable,0,-9.090909090909092,Not_Likely,0,0.9090909090909091,Not_Likely,0
79,79,42007,2011,20.41353508447333,21,7,Critical,2,0,2,Stable,0,20.0,Possible,1,16.000000000000004,Possible,1
80,80,39013,2011,6.2702845197259816,7,8,Normal,1,0,2,Stable,0,-15.0,Not_Likely,0,9.340897576304368,Not_Likely,0
81,81,21017,2011,11.654670595072124,12,10,Normal,1,-1,-8,Lightly_Decrease,-1,2.7777777777777777,Possible,1,7.012750283312103,Not_Likely,0
82,82,21019,2011,138.406759154488,139,7,Critical,2,0,-92,Decrease,-2,-45.45454545454545,Not_Likely,0,9.82162143961853,Not_Likely,0
83,83,21021,2011,3.582721655254846,4,10,Good,0,1,9,Lightly_Increase,1,36.66666666666666,Possible,1,8.666666666666666,Not_Likely,0
84,84,51520,2011,4.880258566970563,5,3,Good,0,0,0,Stable,0,0.0,Not_Likely,0,1.6666666666666667,Not_Likely,0
85,85,51027,2011,2.018006160786997,3,5,Good,0,1,5,Stable,0,-33.333333333333336,Not_Likely,0,19.272073646413826,Possible,1
86,86,51530,2011,0.09044557761364552,1,9,Good,0,0,2,Stable,0,0.0,Not_Likely,0,11.785761093548341,Possible,1
87,87,21035,2011,4.862524441583232,5,4,Good,0,1,5,Stable,0,-20.0,Not_Likely,0,2.0,Not_Likely,0
88,88,21037,2011,74.75799148992652,75,9,Critical,2,0,-34,Decrease,-2,53.57142857142857,Highly_Possible,2,59.82274634330606,Highly_Possible,2
89,89,51031,2011,7.374329185616713,8,6,Normal,1,0,9,Lightly_Increase,1,20.0,Possible,1,17.999999999999996,Possible,1
90,90,51035,2011,12.613559065484777,13,7,Normal,1,-1,-12,Decrease,-2,5.0,Possible,1,19.154881480354522,Possible,1
91,91,42027,2011,0.17921771262904404,1,2,Good,0,1,18,Increase,2,8.333333333333334,Possible,1,5.000000000000001,Not_Likely,0
92,92,39021,2011,2.059877403043808,3,6,Good,0,0,3,Stable,0,0.0,Not_Likely,0,10.201162537948834,Possible,1
93,93,21049,2011,54.85580524842384,55,10,Critical,2,-1,-39,Decrease,-2,0.0,Not_Likely,0,23.592715775072683,Possible,1
94,94,51043,2011,0.4870533167932231,1,7,Good,0,1,11,Lightly_Increase,1,37.5,Possible,1,17.5,Possible,1
95,95,21051,2011,27.969085699132446,28,8,Critical,2,-2,-26,Decrease,-2,46.153846153846146,Highly_Possible,2,47.258452543357265,Highly_Possible,2
96,96,21053,2011,7.558696215980867,8,5,Normal,1,0,2,Stable,0,-12.5,Not_Likely,0,13.750000000000002,Possible,1
97,97,42035,2011,8.848918446677029,9,1,Normal,1,-1,-5,Stable,0,16.666666666666668,Possible,1,16.202398805973193,Possible,1
98,98,39031,2011,12.941265470935965,13,5,Normal,1,0,2,Stable,0,25.0,Possible,1,2.5,Not_Likely,0
99,99,51045,2011,7.381967271890423,8,9,Normal,1,0,-1,Stable,0,0.0,Not_Likely,0,2.5000000000000004,Not_Likely,0
100,100,51047,2011,23.769973740576066,24,10,Critical,2,0,17,Increase,2,32.142857142857146,Possible,1,15.714285714285719,Possible,1
101,101,21057,2011,11.38174855575389,12,5,Normal,1,0,-3,Stable,0,-33.333333333333336,Not_Likely,0,8.862705932037626,Not_Likely,0
102,102,51049,2011,8.684174617967384,9,7,Normal,1,-1,-6,Lightly_Decrease,-1,5.0,Possible,1,21.823971062816224,Possible,1
103,103,39037,2011,19.416611234126925,20,4,Normal,1,-1,-16,Decrease,-2,7.142857142857142,Possible,1,12.951788501254264,Possible,1
104,104,51053,2011,3.647159932696898,4,11,Good,0,1,11,Lightly_Increase,1,-6.25,Not_Likely,0,1.25,Not_Likely,0
105,105,21063,2011,15.791399510599554,16,8,Normal,1,0,-5,Stable,0,-17.857142857142858,Not_Likely,0,0.0,Not_Likely,0
106,106,51600,2011,0.9418201669783512,1,8,Good,0,1,7,Lightly_Increase,1,0.0,Not_Likely,0,5.0,Not_Likely,0
107,107,39045,2011,218.29200876973968,219,5,Critical,2,0,-131,Extremely_Decrease,-3,-7.142857142857142,Not_Likely,0,1.4285714285714286,Not_Likely,0
108,108,21005,2011,11.967458473216645,12,11,Normal,1,0,0,Stable,0,12.5,Possible,1,6.874999999999999,Not_Likely,0
109,109,51515,2011,12.325185122851465,13,9,Normal,1,-1,-8,Lightly_Decrease,-1,11.538461538461537,Possible,1,17.435037207628262,Possible,1
110,110,42013,2011,50.65407904563036,51,2,Critical,2,0,-6,Lightly_Decrease,-1,-41.66666666666666,Not_Likely,0,1.6666666666666667,Not_Likely,0
111,111,51023,2011,18.48537606004553,19,10,Normal,1,0,-10,Lightly_Decrease,-1,0.0,Not_Likely,0,2.857142857142857,Not_Likely,0
112,112,42015,2011,11.516925904073135,12,1,Normal,1,1,13,Increase,2,25.0,Possible,1,7.500000000000001,Not_Likely,0
113,113,51037,2011,1.5669622531161622,2,6,Good,0,1,5,Stable,0,18.75,Possible,1,34.56330299450256,Highly_Possible,2
114,114,42041,2011,14.542203708363983,15,5,Normal,1,0,-8,Lightly_Decrease,-1,0.0,Not_Likely,0,15.0,Possible,1
115,115,42047,2011,18.1985915179946,19,4,Normal,1,-1,-13,Decrease,-2,-25.0,Not_Likely,0,0.0,Not_Likely,0
116,116,51595,2011,1.1783573229910649,2,5,Good,0,0,4,Stable,0,-12.5,Not_Likely,0,3.0752530824111663,Not_Likely,0
117,117,21065,2011,9.100545151358872,10,10,Normal,1,0,0,Stable,0,9.375,Possible,1,5.0,Not_Likely,0
118,118,54009,2011,4.335786001447683,5,8,Good,0,1,4,Stable,0,-3.8461538461538463,Not_Likely,0,4.615384615384615,Not_Likely,0
119,119,21031,2011,6.195663954710281,7,6,Normal,1,0,4,Stable,0,-6.25,Not_Likely,0,1.25,Not_Likely,0
120,120,21039,2011,12.821716910824163,13,5,Normal,1,-1,-9,Lightly_Decrease,-1,-28.57142857142857,Not_Likely,0,0.6289170817325895,Not_Likely,0
121,121,39023,2011,13.584534086692035,14,6,Normal,1,0,-4,Stable,0,13.636363636363635,Possible,1,21.33774632891416,Possible,1
122,122,54015,2011,2.444950395457796,3,6,Good,0,1,7,Lightly_Increase,1,5.5555555555555545,Possible,1,7.777777777777778,Not_Likely,0
123,123,21007,2011,5.203375832179424,6,4,Good,0,1,1,Stable,0,-21.428571428571427,Not_Likely,0,0.0,Not_Likely,0
124,124,51025,2011,10.666889350204574,11,6,Normal,1,-1,-6,Lightly_Decrease,-1,6.25,Possible,1,3.7500000000000004,Not_Likely,0
125,125,21033,2011,4.2529410536844345,5,7,Good,0,1,14,Increase,2,-5.0,Not_Likely,0,1.0,Not_Likely,0
126,126,51610,2011,7.048302389548676,8,7,Normal,1,0,3,Stable,0,0.0,Not_Likely,0,5.0,Not_Likely,0
127,127,21067,2011,102.59047241216513,103,12,Critical,2,1,120,Extremely_Increase,3,9.375,Possible,1,7.5,Not_Likely,0
128,128,21061,2011,14.672736683484151,15,5,Normal,1,0,-4,Stable,0,-18.181818181818183,Not_Likely,0,2.7272727272727275,Not_Likely,0
129,129,51061,2011,16.572332847480293,17,10,Normal,1,1,24,Increase,2,26.470588235294123,Possible,1,20.68040471782262,Possible,1
130,130,51011,2011,2.0972889723448094,3,7,Good,0,1,4,Stable,0,11.111111111111109,Possible,1,7.777777777777778,Not_Likely,0
131,131,39047,2011,1.4042527118097266,2,7,Good,0,1,19,Increase,2,12.5,Possible,1,28.750000000000004,Possible,1
132,132,42051,2011,75.52724164596168,76,3,Critical,2,0,-38,Decrease,-2,16.666666666666668,Possible,1,10.0,Not_Likely,0
133,133,21071,2011,8.944374808446947,9,5,Normal,1,0,-1,Stable,0,-20.83333333333333,Not_Likely,0,9.824794911585727,Not_Likely,0
134,134,51063,2011,9.271410996577274,10,8,Normal,1,0,2,Stable,0,7.6923076923076925,Possible,1,6.923076923076922,Not_Likely,0
135,135,51065,2011,6.336401703318268,7,7,Normal,1,0,0,Stable,0,9.090909090909092,Possible,1,6.363636363636363,Not_Likely,0
136,136,21073,2011,21.79150402918065,22,10,Critical,2,-2,-16,Decrease,-2,5.5555555555555545,Possible,1,8.88966597637627,Not_Likely,0
137,137,39049,2011,420.89157797804916,421,6,Severe,3,0,-131,Extremely_Decrease,-3,-42.857142857142854,Not_Likely,0,22.829362088903903,Possible,1
138,138,42055,2011,1.4606016738255243,2,3,Good,0,2,23,Increase,2,-8.333333333333334,Not_Likely,0,6.666666666666667,Not_Likely,0
139,139,51067,2011,0.054565836266950836,1,8,Good,0,0,2,Stable,0,22.72727272727273,Possible,1,21.132087439895802,Possible,1
140,140,51069,2011,27.41918396847385,28,8,Critical,2,0,42,Increase,2,20.83333333333333,Possible,1,17.499999999999996,Possible,1
141,141,21075,2011,6.95806292916458,7,2,Normal,1,0,1,Stable,0,-30.0,Not_Likely,0,0.0,Not_Likely,0
142,142,42057,2011,3.78644698634974,4,3,Good,0,1,5,Stable,0,16.666666666666668,Possible,1,6.666666666666667,Not_Likely,0
143,143,51640,2011,6.49702484108732,7,4,Normal,1,-1,-6,Lightly_Decrease,-1,10.0,Possible,1,16.006699127948846,Possible,1
144,144,39053,2011,14.748738339134352,15,6,Normal,1,0,6,Lightly_Increase,1,-11.111111111111109,Not_Likely,0,1.1111111111111112,Not_Likely,0
145,145,39055,2011,8.15860417092789,9,2,Normal,1,-1,-4,Stable,0,35.714285714285715,Possible,1,18.571428571428573,Possible,1
146,146,51071,2011,30.45991434281956,31,8,Critical,2,0,2,Stable,0,4.166666666666667,Possible,1,3.3333333333333335,Not_Likely,0
147,147,51073,2011,6.769274626873237,7,13,Normal,1,1,18,Increase,2,-5.5555555555555545,Not_Likely,0,1.666666666666667,Not_Likely,0
148,148,51075,2011,3.2229340312640566,4,8,Good,0,1,12,Increase,2,-11.538461538461537,Not_Likely,0,5.384615384615385,Not_Likely,0
149,149,21081,2011,10.515927584194934,11,11,Normal,1,0,0,Stable,0,0.0,Not_Likely,0,25.714285714285715,Possible,1
150,150,54023,2011,7.350714142122059,8,4,Normal,1,-1,-4,Stable,0,-7.142857142857142,Not_Likely,0,6.859160661054621,Not_Likely,0
151,151,21083,2011,13.218446767778307,14,6,Normal,1,0,-6,Lightly_Decrease,-1,-16.666666666666668,Not_Likely,0,5.737980450602282,Not_Likely,0
152,152,21085,2011,5.636765208732624,6,6,Good,0,1,1,Stable,0,4.545454545454546,Possible,1,4.545454545454546,Not_Likely,0
153,153,51077,2011,7.1163034267192815,8,4,Normal,1,0,4,Stable,0,-8.333333333333334,Not_Likely,0,3.3333333333333335,Not_Likely,0
154,154,54025,2011,26.01687879687789,27,4,Critical,2,-1,-11,Lightly_Decrease,-1,11.111111111111109,Possible,1,3.333333333333334,Not_Likely,0
155,155,39057,2011,19.594401886589388,20,7,Normal,1,1,8,Lightly_Increase,1,22.222222222222218,Possible,1,25.474122771816145,Possible,1
156,156,42059,2011,4.919972370941366,5,6,Good,0,0,-1,Stable,0,5.0,Possible,1,8.0,Not_Likely,0
157,157,51079,2011,9.081789182811741,10,9,Normal,1,-1,-6,Lightly_Decrease,-1,10.714285714285714,Possible,1,12.857142857142858,Possible,1
158,158,39059,2011,21.87038651507317,22,6,Critical,2,0,3,Stable,0,0.0,Not_Likely,0,5.555555555555555,Not_Likely,0
159,159,51083,2011,12.939862730369942,13,3,Normal,1,0,-2,Stable,0,41.66666666666666,Highly_Possible,2,31.46524812845282,Highly_Possible,2
160,160,39061,2011,609.2769832166384,610,6,Severe,3,0,125,Extremely_Increase,3,61.111111111111114,Highly_Possible,2,83.09035814499315,Highly_Possible,2
161,161,51650,2011,14.864874764931574,15,13,Normal,1,0,-4,Stable,0,-12.5,Not_Likely,0,8.866559850079508,Not_Likely,0
162,162,39063,2011,53.63970176584404,54,6,Critical,2,0,-24,Decrease,-2,0.0,Not_Likely,0,4.444444444444445,Not_Likely,0
163,163,51085,2011,46.695518970067,47,9,Critical,2,-1,-30,Decrease,-2,8.823529411764708,Possible,1,3.6403017590175186,Not_Likely,0
164,164,39065,2011,51.5257812325904,52,7,Critical,2,-2,-49,Decrease,-2,-9.090909090909092,Not_Likely,0,19.006051875157414,Possible,1
165,165,54031,2011,17.16866245923232,18,4,Normal,1,-1,-15,Decrease,-2,15.0,Possible,1,13.101334600307284,Possible,1
166,166,54033,2011,1.200341633296087,2,9,Good,0,1,8,Lightly_Increase,1,29.16666666666667,Possible,1,46.75614221463852,Highly_Possible,2
167,167,51660,2011,6.697380518019044,7,7,Normal,1,0,7,Lightly_Increase,1,-8.333333333333334,Not_Likely,0,5.833333333333333,Not_Likely,0
168,168,21099,2011,9.485735800779027,10,8,Normal,1,0,-3,Stable,0,-18.181818181818183,Not_Likely,0,3.6363636363636362,Not_Likely,0
169,169,21101,2011,1.8581024895874678,2,4,Good,0,1,7,Lightly_Increase,1,-16.666666666666668,Not_Likely,0,0.0,Not_Likely,0
170,170,51087,2011,42.063481381155476,43,12,Critical,2,0,116,Extremely_Increase,3,-11.111111111111109,Not_Likely,0,1.1111111111111112,Not_Likely,0
171,171,51089,2011,13.661760641229133,14,4,Normal,1,1,9,Lightly_Increase,1,28.57142857142857,Possible,1,10.0,Not_Likely,0
172,172,39075,2011,3.1087823224078983,4,5,Good,0,1,17,Increase,2,-25.0,Not_Likely,0,2.5,Not_Likely,0
173,173,21107,2011,14.24150172018966,15,5,Normal,1,-1,-13,Decrease,-2,-20.0,Not_Likely,0,12.930033755387237,Possible,1
174,174,42061,2011,14.395013422768152,15,3,Normal,1,0,-4,Stable,0,6.25,Possible,1,3.7500000000000004,Not_Likely,0
175,175,39077,2011,4.833745795630927,5,6,Good,0,2,20,Increase,2,-15.0,Not_Likely,0,19.170619637419595,Possible,1
176,176,42063,2011,33.68417773594337,34,3,Critical,2,-1,-25,Decrease,-2,-10.0,Not_Likely,0,4.0,Not_Likely,0
177,177,39079,2011,51.18756626402007,52,5,Critical,2,-1,-43,Decrease,-2,-9.090909090909092,Not_Likely,0,14.308204822157817,Possible,1
178,178,54035,2011,13.923233039708927,14,7,Normal,1,0,-2,Stable,0,-5.0,Not_Likely,0,4.0,Not_Likely,0
179,179,51095,2011,11.145221845301409,12,15,Normal,1,-1,-10,Lightly_Decrease,-1,0.0,Not_Likely,0,20.120374661499934,Possible,1
180,180,21111,2011,711.3654041423434,712,5,Severe,3,0,-252,Extremely_Decrease,-3,-11.111111111111109,Not_Likely,0,0.0,Not_Likely,0
181,181,39081,2011,36.21191651647449,37,9,Critical,2,-1,-24,Decrease,-2,-15.0,Not_Likely,0,3.0000000000000004,Not_Likely,0
182,182,42065,2011,14.452595281038056,15,4,Normal,1,0,-5,Stable,0,-28.57142857142857,Not_Likely,0,2.857142857142857,Not_Likely,0
183,183,54037,2011,5.127721682308926,6,6,Good,0,1,6,Lightly_Increase,1,25.0,Possible,1,10.0,Not_Likely,0
184,184,21115,2011,41.32538104659611,42,7,Critical,2,-1,-26,Decrease,-2,-35.714285714285715,Not_Likely,0,3.006193466975086,Not_Likely,0
185,185,21117,2011,96.98539740938816,97,8,Critical,2,0,83,Increase,2,50.0,Highly_Possible,2,47.142857142857125,Highly_Possible,2
186,186,51099,2011,0.6859366832643087,1,6,Good,0,1,15,Increase,2,22.222222222222218,Possible,1,9.999999999999998,Not_Likely,0
187,187,51101,2011,1.3984714395224644,2,9,Good,0,1,6,Lightly_Increase,1,-2.7777777777777777,Not_Likely,0,3.3333333333333335,Not_Likely,0
188,188,21119,2011,16.747336153278905,17,6,Normal,1,0,-10,Lightly_Decrease,-1,4.166666666666667,Possible,1,7.523492616792484,Not_Likely,0
189,189,21121,2011,25.62714917081965,26,5,Critical,2,0,20,Increase,2,50.0,Highly_Possible,2,69.99999999999999,Highly_Possible,2
190,190,39083,2011,0.9165541406348522,1,5,Good,0,0,5,Stable,0,-12.5,Not_Likely,0,12.922458240930947,Possible,1
191,191,42069,2011,122.3655413933517,123,6,Critical,2,-1,-115,Extremely_Decrease,-3,6.25,Possible,1,21.36891244198173,Possible,1
192,192,39085,2011,217.8150054373245,218,1,Critical,2,0,-113,Extremely_Decrease,-3,25.0,Possible,1,5.0,Not_Likely,0
